epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574110995123,2019-11-18T16:03:15.123,0.000,97518.359
1574110995260,2019-11-18T16:03:15.260,0.137,97518.484
1574110995394,2019-11-18T16:03:15.394,0.271,97526.523
1574110995531,2019-11-18T16:03:15.531,0.408,97526.523
1574110995667,2019-11-18T16:03:15.667,0.544,97517.875
1574110995802,2019-11-18T16:03:15.802,0.679,97516.578
1574110995938,2019-11-18T16:03:15.938,0.815,97516.578
1574110996074,2019-11-18T16:03:16.074,0.951,97520.000
1574110996209,2019-11-18T16:03:16.209,1.086,97516.094
1574110996345,2019-11-18T16:03:16.345,1.222,97520.828
1574110996480,2019-11-18T16:03:16.480,1.357,97515.602
1574110996616,2019-11-18T16:03:16.616,1.493,97519.516
1574110996752,2019-11-18T16:03:16.752,1.629,97521.672
1574110996887,2019-11-18T16:03:16.887,1.764,97520.367
1574110997023,2019-11-18T16:03:17.023,1.900,97511.688
1574110997160,2019-11-18T16:03:17.160,2.037,97520.367
1574110997294,2019-11-18T16:03:17.294,2.171,97521.547
1574110997431,2019-11-18T16:03:17.431,2.308,97517.266
1574110997567,2019-11-18T16:03:17.567,2.444,97516.336
1574110997702,2019-11-18T16:03:17.702,2.579,97522.859
1574110997838,2019-11-18T16:03:17.838,2.715,97515.484
1574110997973,2019-11-18T16:03:17.973,2.850,97514.664
1574110998109,2019-11-18T16:03:18.109,2.986,97515.484
1574110998245,2019-11-18T16:03:18.245,3.122,97519.391
1574110998380,2019-11-18T16:03:18.380,3.257,97520.250
1574110998516,2019-11-18T16:03:18.516,3.393,97517.641
1574110998652,2019-11-18T16:03:18.652,3.529,97517.156
1574110998787,2019-11-18T16:03:18.787,3.664,97517.969
1574110998923,2019-11-18T16:03:18.923,3.800,97515.359
1574110999059,2019-11-18T16:03:19.059,3.936,97517.969
1574110999194,2019-11-18T16:03:19.194,4.071,97516.672
1574110999330,2019-11-18T16:03:19.330,4.207,97512.750
1574110999467,2019-11-18T16:03:19.467,4.344,97516.672
1574110999601,2019-11-18T16:03:19.601,4.478,97513.234
1574110999738,2019-11-18T16:03:19.738,4.615,97516.188
1574110999872,2019-11-18T16:03:19.872,4.749,97513.578
1574111000009,2019-11-18T16:03:20.009,4.886,97517.969
1574111000145,2019-11-18T16:03:20.145,5.022,97520.094
1574111000280,2019-11-18T16:03:20.280,5.157,97515.727
1574111000416,2019-11-18T16:03:20.416,5.293,97515.242
1574111000552,2019-11-18T16:03:20.552,5.429,97517.852
1574111000687,2019-11-18T16:03:20.687,5.564,97514.422
1574111000823,2019-11-18T16:03:20.823,5.700,97511.813
1574111000958,2019-11-18T16:03:20.958,5.835,97516.547
1574111001094,2019-11-18T16:03:21.094,5.971,97518.219
1574111001230,2019-11-18T16:03:21.230,6.107,97519.977
1574111001367,2019-11-18T16:03:21.367,6.244,97519.156
1574111001501,2019-11-18T16:03:21.501,6.378,97512.641
1574111001638,2019-11-18T16:03:21.638,6.515,97515.242
1574111001772,2019-11-18T16:03:21.772,6.649,97516.914
1574111001909,2019-11-18T16:03:21.909,6.786,97519.977
1574111002045,2019-11-18T16:03:22.045,6.922,97516.063
1574111002180,2019-11-18T16:03:22.180,7.057,97518.219
1574111002316,2019-11-18T16:03:22.316,7.193,97515.609
1574111002451,2019-11-18T16:03:22.451,7.328,97518.547
1574111002587,2019-11-18T16:03:22.587,7.464,97520.344
1574111002723,2019-11-18T16:03:22.723,7.600,97517.734
1574111002858,2019-11-18T16:03:22.858,7.735,97517.250
1574111002994,2019-11-18T16:03:22.994,7.871,97513.000
1574111003130,2019-11-18T16:03:23.130,8.007,97519.031
1574111003265,2019-11-18T16:03:23.265,8.142,97516.430
1574111003401,2019-11-18T16:03:23.401,8.278,97519.859
1574111003536,2019-11-18T16:03:23.536,8.413,97515.125
1574111003672,2019-11-18T16:03:23.672,8.549,97516.758
1574111003809,2019-11-18T16:03:23.809,8.686,97517.250
1574111003943,2019-11-18T16:03:23.943,8.820,97514.633
1574111004079,2019-11-18T16:03:24.079,8.956,97516.758
1574111004216,2019-11-18T16:03:24.216,9.093,97518.063
1574111004350,2019-11-18T16:03:24.350,9.227,97513.328
1574111004487,2019-11-18T16:03:24.487,9.364,97513.813
1574111004621,2019-11-18T16:03:24.621,9.498,97517.125
1574111004758,2019-11-18T16:03:24.758,9.635,97515.820
1574111004894,2019-11-18T16:03:24.894,9.771,97516.758
1574111005029,2019-11-18T16:03:25.029,9.906,97511.086
1574111005165,2019-11-18T16:03:25.165,10.042,97514.156
1574111005301,2019-11-18T16:03:25.301,10.178,97516.313
1574111005436,2019-11-18T16:03:25.436,10.313,97517.609
1574111005572,2019-11-18T16:03:25.572,10.449,97512.391
1574111005708,2019-11-18T16:03:25.708,10.585,97515.938
1574111005843,2019-11-18T16:03:25.843,10.720,97519.734
1574111005979,2019-11-18T16:03:25.979,10.856,97517.609
1574111006114,2019-11-18T16:03:26.114,10.991,97517.125
1574111006250,2019-11-18T16:03:26.250,11.127,97516.188
1574111006387,2019-11-18T16:03:26.387,11.264,97515.820
1574111006521,2019-11-18T16:03:26.521,11.398,97515.000
1574111006658,2019-11-18T16:03:26.658,11.535,97516.188
1574111006794,2019-11-18T16:03:26.794,11.671,97517.945
1574111006929,2019-11-18T16:03:26.929,11.806,97514.031
1574111007065,2019-11-18T16:03:27.065,11.942,97518.438
1574111007201,2019-11-18T16:03:27.201,12.078,97514.031
1574111007336,2019-11-18T16:03:27.336,12.213,97513.211
1574111007472,2019-11-18T16:03:27.472,12.349,97523.648
1574111007607,2019-11-18T16:03:27.607,12.484,97510.109
1574111007743,2019-11-18T16:03:27.743,12.620,97515.336
1574111007879,2019-11-18T16:03:27.879,12.756,97514.398
1574111008014,2019-11-18T16:03:28.014,12.891,97510.602
1574111008150,2019-11-18T16:03:28.150,13.027,97513.578
1574111008287,2019-11-18T16:03:28.287,13.164,97519.609
1574111008421,2019-11-18T16:03:28.421,13.298,97509.664
1574111008558,2019-11-18T16:03:28.558,13.435,97518.313
1574111008692,2019-11-18T16:03:28.692,13.569,97514.031
1574111008829,2019-11-18T16:03:28.829,13.706,97517.828
1574111008965,2019-11-18T16:03:28.965,13.842,97520.438
1574111009100,2019-11-18T16:03:29.100,13.977,97516.188
1574111009236,2019-11-18T16:03:29.236,14.113,97522.227
1574111009372,2019-11-18T16:03:29.372,14.249,97514.875
1574111009507,2019-11-18T16:03:29.507,14.384,97519.609
1574111009643,2019-11-18T16:03:29.643,14.520,97519.609
1574111009778,2019-11-18T16:03:29.778,14.655,97515.703
1574111009914,2019-11-18T16:03:29.914,14.791,97513.906
1574111010050,2019-11-18T16:03:30.050,14.927,97517.828
1574111010185,2019-11-18T16:03:30.185,15.062,97518.641
1574111010321,2019-11-18T16:03:30.321,15.198,97516.516
1574111010457,2019-11-18T16:03:30.457,15.334,97515.219
1574111010592,2019-11-18T16:03:30.592,15.469,97513.906
1574111010728,2019-11-18T16:03:30.728,15.605,97516.516
1574111010865,2019-11-18T16:03:30.865,15.742,97516.516
1574111010999,2019-11-18T16:03:30.999,15.876,97521.734
1574111011136,2019-11-18T16:03:31.136,16.013,97518.641
1574111011270,2019-11-18T16:03:31.270,16.147,97514.398
1574111011407,2019-11-18T16:03:31.407,16.284,97517.828
1574111011543,2019-11-18T16:03:31.543,16.420,97513.906
1574111011678,2019-11-18T16:03:31.678,16.555,97515.219
1574111011814,2019-11-18T16:03:31.814,16.691,97512.117
1574111011950,2019-11-18T16:03:31.950,16.827,97522.109
1574111012085,2019-11-18T16:03:32.085,16.962,97522.109
1574111012221,2019-11-18T16:03:32.221,17.098,97516.883
1574111012357,2019-11-18T16:03:32.357,17.234,97520.797
1574111012492,2019-11-18T16:03:32.492,17.369,97516.031
1574111012628,2019-11-18T16:03:32.628,17.505,97518.188
1574111012763,2019-11-18T16:03:32.763,17.640,97519.008
1574111012899,2019-11-18T16:03:32.899,17.776,97516.883
1574111013036,2019-11-18T16:03:33.036,17.913,97515.578
1574111013170,2019-11-18T16:03:33.170,18.047,97516.398
1574111013307,2019-11-18T16:03:33.307,18.184,97521.617
1574111013443,2019-11-18T16:03:33.443,18.320,97512.969
1574111013578,2019-11-18T16:03:33.578,18.455,97518.516
1574111013714,2019-11-18T16:03:33.714,18.591,97519.008
1574111013849,2019-11-18T16:03:33.849,18.726,97517.219
1574111013985,2019-11-18T16:03:33.985,18.862,97517.703
1574111014121,2019-11-18T16:03:34.121,18.998,97521.984
1574111014256,2019-11-18T16:03:34.256,19.133,97515.461
1574111014392,2019-11-18T16:03:34.392,19.269,97518.516
1574111014528,2019-11-18T16:03:34.528,19.405,97517.219
1574111014663,2019-11-18T16:03:34.663,19.540,97515.914
1574111014799,2019-11-18T16:03:34.799,19.676,97515.461
1574111014934,2019-11-18T16:03:34.934,19.811,97518.891
1574111015070,2019-11-18T16:03:35.070,19.947,97515.914
1574111015206,2019-11-18T16:03:35.206,20.083,97512.000
1574111015341,2019-11-18T16:03:35.341,20.218,97515.914
1574111015477,2019-11-18T16:03:35.477,20.354,97516.281
1574111015614,2019-11-18T16:03:35.614,20.491,97511.180
1574111015748,2019-11-18T16:03:35.748,20.625,97510.688
1574111015885,2019-11-18T16:03:35.885,20.762,97515.461
1574111016021,2019-11-18T16:03:36.021,20.898,97516.766
1574111016156,2019-11-18T16:03:36.156,21.033,97514.156
1574111016292,2019-11-18T16:03:36.292,21.169,97518.891
1574111016428,2019-11-18T16:03:36.428,21.305,97516.281
1574111016563,2019-11-18T16:03:36.563,21.440,97514.969
1574111016699,2019-11-18T16:03:36.699,21.576,97509.750
1574111016835,2019-11-18T16:03:36.835,21.712,97514.156
1574111016970,2019-11-18T16:03:36.970,21.847,97514.484
1574111017106,2019-11-18T16:03:37.106,21.983,97521.500
1574111017241,2019-11-18T16:03:37.241,22.118,97511.063
1574111017377,2019-11-18T16:03:37.377,22.254,97514.969
1574111017514,2019-11-18T16:03:37.514,22.391,97514.969
1574111017648,2019-11-18T16:03:37.648,22.525,97514.969
1574111017785,2019-11-18T16:03:37.785,22.662,97514.609
1574111017921,2019-11-18T16:03:37.921,22.798,97515.461
1574111018056,2019-11-18T16:03:38.056,22.933,97521.500
1574111018192,2019-11-18T16:03:38.192,23.069,97517.094
1574111018327,2019-11-18T16:03:38.327,23.204,97518.070
1574111018463,2019-11-18T16:03:38.463,23.340,97516.766
1574111018599,2019-11-18T16:03:38.599,23.476,97516.281
1574111018734,2019-11-18T16:03:38.734,23.611,97514.969
1574111018870,2019-11-18T16:03:38.870,23.747,97518.891
1574111019006,2019-11-18T16:03:39.006,23.883,97516.281
1574111019141,2019-11-18T16:03:39.141,24.018,97518.891
1574111019277,2019-11-18T16:03:39.277,24.154,97518.891
1574111019412,2019-11-18T16:03:39.412,24.289,97522.313
1574111019548,2019-11-18T16:03:39.548,24.425,97516.281
1574111019684,2019-11-18T16:03:39.684,24.561,97516.609
1574111019819,2019-11-18T16:03:39.819,24.696,97518.398
1574111019955,2019-11-18T16:03:39.955,24.832,97517.094
1574111020092,2019-11-18T16:03:40.092,24.969,97518.891
1574111020226,2019-11-18T16:03:40.226,25.103,97513.305
1574111020363,2019-11-18T16:03:40.363,25.240,97511.063
1574111020497,2019-11-18T16:03:40.497,25.374,97515.797
1574111020634,2019-11-18T16:03:40.634,25.511,97517.922
1574111020770,2019-11-18T16:03:40.770,25.647,97517.578
1574111020905,2019-11-18T16:03:40.905,25.782,97511.547
1574111021041,2019-11-18T16:03:41.041,25.918,97511.875
1574111021177,2019-11-18T16:03:41.177,26.054,97517.461
1574111021312,2019-11-18T16:03:41.312,26.189,97514.000
1574111021448,2019-11-18T16:03:41.448,26.325,97514.000
1574111021584,2019-11-18T16:03:41.584,26.461,97517.578
1574111021719,2019-11-18T16:03:41.719,26.596,97516.281
1574111021855,2019-11-18T16:03:41.855,26.732,97519.703
1574111021990,2019-11-18T16:03:41.990,26.867,97510.688
1574111022126,2019-11-18T16:03:42.126,27.003,97511.063
1574111022263,2019-11-18T16:03:42.263,27.140,97510.570
1574111022397,2019-11-18T16:03:42.397,27.274,97514.000
1574111022534,2019-11-18T16:03:42.534,27.411,97511.875
1574111022670,2019-11-18T16:03:42.670,27.547,97513.188
1574111022805,2019-11-18T16:03:42.805,27.682,97518.398
1574111022941,2019-11-18T16:03:42.941,27.818,97517.922
1574111023077,2019-11-18T16:03:43.077,27.954,97515.797
1574111023212,2019-11-18T16:03:43.212,28.089,97512.242
1574111023348,2019-11-18T16:03:43.348,28.225,97516.281
1574111023484,2019-11-18T16:03:43.484,28.361,97515.797
1574111023619,2019-11-18T16:03:43.619,28.496,97515.313
1574111023755,2019-11-18T16:03:43.755,28.632,97513.672
1574111023892,2019-11-18T16:03:43.892,28.769,97514.000
1574111024026,2019-11-18T16:03:44.026,28.903,97515.797
