epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574110479077,2019-11-18T15:54:39.077,0.000,-0.976,-1.220,-0.671
1574110479087,2019-11-18T15:54:39.087,0.010,-0.793,-1.037,-1.159
1574110479097,2019-11-18T15:54:39.097,0.020,-0.976,-1.098,-1.037
1574110479107,2019-11-18T15:54:39.107,0.030,-0.915,-0.915,-1.037
1574110479117,2019-11-18T15:54:39.117,0.040,-0.549,-0.793,-0.915
1574110479127,2019-11-18T15:54:39.127,0.050,-0.183,-0.671,-0.793
1574110479137,2019-11-18T15:54:39.137,0.060,0.122,-0.488,-0.610
1574110479147,2019-11-18T15:54:39.147,0.070,0.366,-0.366,-0.427
1574110479157,2019-11-18T15:54:39.157,0.080,0.610,-0.183,-0.061
1574110479167,2019-11-18T15:54:39.167,0.090,0.732,-0.122,0.244
1574110479177,2019-11-18T15:54:39.177,0.100,0.854,0.000,0.488
1574110479187,2019-11-18T15:54:39.187,0.110,1.037,0.061,0.671
1574110479197,2019-11-18T15:54:39.197,0.120,1.463,0.061,0.976
1574110479207,2019-11-18T15:54:39.207,0.130,1.768,0.000,1.098
1574110479217,2019-11-18T15:54:39.217,0.140,1.890,-0.061,1.159
1574110479227,2019-11-18T15:54:39.227,0.150,2.012,0.000,1.159
1574110479237,2019-11-18T15:54:39.237,0.160,2.378,0.122,1.220
1574110479247,2019-11-18T15:54:39.247,0.170,2.500,0.122,1.280
1574110479257,2019-11-18T15:54:39.257,0.180,2.439,0.183,1.220
1574110479267,2019-11-18T15:54:39.267,0.190,2.683,0.244,1.463
1574110479277,2019-11-18T15:54:39.277,0.200,3.110,0.244,1.646
1574110479287,2019-11-18T15:54:39.287,0.210,3.354,0.244,1.890
1574110479297,2019-11-18T15:54:39.297,0.220,3.415,0.305,2.073
1574110479307,2019-11-18T15:54:39.307,0.230,3.171,0.427,2.256
1574110479317,2019-11-18T15:54:39.317,0.240,2.317,0.549,2.622
1574110479327,2019-11-18T15:54:39.327,0.250,1.524,0.671,3.232
1574110479337,2019-11-18T15:54:39.337,0.260,1.159,0.915,3.963
1574110479347,2019-11-18T15:54:39.347,0.270,0.854,1.280,4.695
1574110479357,2019-11-18T15:54:39.357,0.280,0.427,1.646,5.183
1574110479367,2019-11-18T15:54:39.367,0.290,0.061,2.195,5.732
1574110479377,2019-11-18T15:54:39.377,0.300,0.000,2.500,6.220
1574110479387,2019-11-18T15:54:39.387,0.310,0.122,3.049,7.012
1574110479397,2019-11-18T15:54:39.397,0.320,-0.305,3.659,7.622
1574110479407,2019-11-18T15:54:39.407,0.330,-1.341,4.268,8.049
1574110479417,2019-11-18T15:54:39.417,0.340,-2.622,5.000,8.598
1574110479427,2019-11-18T15:54:39.427,0.350,-3.963,5.915,9.024
1574110479437,2019-11-18T15:54:39.437,0.360,-5.305,6.829,9.573
1574110479447,2019-11-18T15:54:39.447,0.370,-6.159,7.927,10.427
1574110479457,2019-11-18T15:54:39.457,0.380,-7.073,9.085,11.159
1574110479467,2019-11-18T15:54:39.467,0.390,-8.232,10.122,11.280
1574110479477,2019-11-18T15:54:39.477,0.400,-8.902,11.280,11.402
1574110479487,2019-11-18T15:54:39.487,0.410,-8.720,12.561,12.134
1574110479497,2019-11-18T15:54:39.497,0.420,-9.207,13.720,12.561
1574110479507,2019-11-18T15:54:39.507,0.430,-11.707,14.817,12.073
1574110479517,2019-11-18T15:54:39.517,0.440,-13.537,16.037,12.744
1574110479527,2019-11-18T15:54:39.527,0.450,-13.537,17.317,14.329
1574110479537,2019-11-18T15:54:39.537,0.460,-13.476,18.598,15.305
1574110479547,2019-11-18T15:54:39.547,0.470,-13.780,19.878,15.915
1574110479557,2019-11-18T15:54:39.557,0.480,-13.293,21.159,16.280
1574110479567,2019-11-18T15:54:39.567,0.490,-12.561,22.317,16.037
1574110479577,2019-11-18T15:54:39.577,0.500,-12.683,23.476,15.305
1574110479587,2019-11-18T15:54:39.587,0.510,-13.841,24.573,14.634
1574110479597,2019-11-18T15:54:39.597,0.520,-15.000,25.854,14.634
1574110479607,2019-11-18T15:54:39.607,0.530,-15.976,27.073,15.305
1574110479617,2019-11-18T15:54:39.617,0.540,-17.561,28.476,15.366
1574110479627,2019-11-18T15:54:39.627,0.550,-19.390,29.634,15.122
1574110479637,2019-11-18T15:54:39.637,0.560,-19.878,30.732,15.183
1574110479647,2019-11-18T15:54:39.647,0.570,-19.817,31.890,15.244
1574110479657,2019-11-18T15:54:39.657,0.580,-20.854,32.866,14.512
1574110479667,2019-11-18T15:54:39.667,0.590,-22.561,33.780,13.780
1574110479677,2019-11-18T15:54:39.677,0.600,-23.110,34.695,13.537
1574110479687,2019-11-18T15:54:39.687,0.610,-22.927,35.549,13.598
1574110479697,2019-11-18T15:54:39.697,0.620,-22.744,36.585,14.207
1574110479707,2019-11-18T15:54:39.707,0.630,-22.378,37.500,14.878
1574110479717,2019-11-18T15:54:39.717,0.640,-21.829,38.476,15.183
1574110479727,2019-11-18T15:54:39.727,0.650,-20.976,39.329,15.366
1574110479737,2019-11-18T15:54:39.737,0.660,-20.671,40.061,15.305
1574110479747,2019-11-18T15:54:39.747,0.670,-21.037,40.854,15.183
1574110479757,2019-11-18T15:54:39.757,0.680,-21.707,41.707,15.488
1574110479767,2019-11-18T15:54:39.767,0.690,-22.500,42.622,15.915
1574110479777,2019-11-18T15:54:39.777,0.700,-23.598,43.659,16.463
1574110479787,2019-11-18T15:54:39.787,0.710,-24.390,44.817,17.256
1574110479797,2019-11-18T15:54:39.797,0.720,-24.817,45.793,17.866
1574110479807,2019-11-18T15:54:39.807,0.730,-25.061,46.829,18.171
1574110479817,2019-11-18T15:54:39.817,0.740,-25.244,47.927,18.049
1574110479827,2019-11-18T15:54:39.827,0.750,-25.976,48.902,17.744
1574110479837,2019-11-18T15:54:39.837,0.760,-27.439,49.695,17.378
1574110479847,2019-11-18T15:54:39.847,0.770,-29.451,50.549,17.317
1574110479857,2019-11-18T15:54:39.857,0.780,-31.402,51.280,17.744
1574110479867,2019-11-18T15:54:39.867,0.790,-33.354,52.073,18.110
1574110479877,2019-11-18T15:54:39.877,0.800,-34.878,52.988,18.537
1574110479887,2019-11-18T15:54:39.887,0.810,-35.488,53.720,19.329
