epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574111634048,2019-11-18T16:13:54.048,0.000,0.000016250,0.000074125,-0.000007875
1574111634098,2019-11-18T16:13:54.098,0.050,0.000015125,0.000073063,-0.000009375
1574111634148,2019-11-18T16:13:54.148,0.100,0.000016937,0.000074125,-0.000009750
1574111634198,2019-11-18T16:13:54.198,0.150,0.000015875,0.000073063,-0.000009375
1574111634248,2019-11-18T16:13:54.248,0.200,0.000015875,0.000073813,-0.000009375
1574111634298,2019-11-18T16:13:54.298,0.250,0.000014813,0.000073437,-0.000009750
1574111634348,2019-11-18T16:13:54.348,0.300,0.000015875,0.000074500,-0.000009000
1574111634398,2019-11-18T16:13:54.398,0.350,0.000014813,0.000074187,-0.000009750
1574111634448,2019-11-18T16:13:54.448,0.400,0.000015500,0.000073437,-0.000009000
1574111634498,2019-11-18T16:13:54.498,0.450,0.000015875,0.000074500,-0.000010125
1574111634548,2019-11-18T16:13:54.548,0.500,0.000014437,0.000074187,-0.000008625
1574111634598,2019-11-18T16:13:54.598,0.550,0.000015500,0.000074187,-0.000008625
1574111634648,2019-11-18T16:13:54.648,0.600,0.000015875,0.000073813,-0.000009813
1574111634698,2019-11-18T16:13:54.698,0.650,0.000015875,0.000074500,-0.000008250
1574111634748,2019-11-18T16:13:54.748,0.700,0.000016625,0.000073813,-0.000009000
1574111634798,2019-11-18T16:13:54.798,0.750,0.000016250,0.000074500,-0.000007125
1574111634848,2019-11-18T16:13:54.848,0.800,0.000017688,0.000074500,-0.000007500
1574111634898,2019-11-18T16:13:54.898,0.850,0.000017688,0.000075250,-0.000006000
1574111634948,2019-11-18T16:13:54.948,0.900,0.000018438,0.000075625,-0.000004875
1574111634998,2019-11-18T16:13:54.998,0.950,0.000019125,0.000075938,-0.000003000
1574111635048,2019-11-18T16:13:55.048,1.000,0.000022375,0.000076312,-0.000001500
1574111635098,2019-11-18T16:13:55.098,1.050,0.000020937,0.000076688,-0.000000375
1574111635148,2019-11-18T16:13:55.148,1.100,0.000022000,0.000076312,0.000001875
1574111635198,2019-11-18T16:13:55.198,1.150,0.000021687,0.000075250,0.000001500
1574111635248,2019-11-18T16:13:55.248,1.200,0.000020937,0.000074500,0.000004500
1574111635298,2019-11-18T16:13:55.298,1.250,0.000019875,0.000075625,0.000005250
1574111635348,2019-11-18T16:13:55.348,1.300,0.000018750,0.000073813,0.000005625
1574111635398,2019-11-18T16:13:55.398,1.350,0.000019875,0.000074187,0.000004875
1574111635448,2019-11-18T16:13:55.448,1.400,0.000018438,0.000073063,0.000006000
1574111635498,2019-11-18T16:13:55.498,1.450,0.000019125,0.000073813,0.000006750
1574111635548,2019-11-18T16:13:55.548,1.500,0.000018438,0.000073063,0.000006750
1574111635598,2019-11-18T16:13:55.598,1.550,0.000018438,0.000073063,0.000007500
1574111635648,2019-11-18T16:13:55.648,1.600,0.000018438,0.000073063,0.000006750
1574111635698,2019-11-18T16:13:55.698,1.650,0.000017313,0.000072688,0.000006375
1574111635748,2019-11-18T16:13:55.748,1.700,0.000016937,0.000072375,0.000005625
1574111635798,2019-11-18T16:13:55.798,1.750,0.000016937,0.000072375,0.000005625
1574111635848,2019-11-18T16:13:55.848,1.800,0.000015875,0.000072688,0.000005625
1574111635898,2019-11-18T16:13:55.898,1.850,0.000014437,0.000069437,0.000007125
1574111635948,2019-11-18T16:13:55.948,1.900,0.000009750,0.000067313,0.000008250
1574111635998,2019-11-18T16:13:55.998,1.950,0.000011562,0.000066938,0.000009813
1574111636048,2019-11-18T16:13:56.048,2.000,0.000014813,0.000069813,0.000010188
1574111636098,2019-11-18T16:13:56.098,2.050,0.000016625,0.000070188,0.000010937
1574111636148,2019-11-18T16:13:56.148,2.100,0.000014813,0.000067313,0.000012062
1574111636198,2019-11-18T16:13:56.198,2.150,0.000013687,0.000066562,0.000011687
1574111636248,2019-11-18T16:13:56.248,2.200,0.000014813,0.000068750,0.000012062
1574111636298,2019-11-18T16:13:56.298,2.250,0.000012625,0.000069125,0.000008250
1574111636348,2019-11-18T16:13:56.348,2.300,0.000009750,0.000066562,0.000007875
