epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574111634050,2019-11-18T16:13:54.050,0.000,0.682,-0.717,-0.037
1574111634060,2019-11-18T16:13:54.060,0.010,0.685,-0.716,-0.038
1574111634070,2019-11-18T16:13:54.070,0.020,0.681,-0.714,-0.035
1574111634080,2019-11-18T16:13:54.080,0.030,0.686,-0.723,-0.034
1574111634090,2019-11-18T16:13:54.090,0.040,0.691,-0.721,-0.034
1574111634100,2019-11-18T16:13:54.100,0.050,0.686,-0.709,-0.036
1574111634110,2019-11-18T16:13:54.110,0.060,0.680,-0.707,-0.034
1574111634120,2019-11-18T16:13:54.120,0.070,0.679,-0.709,-0.032
1574111634130,2019-11-18T16:13:54.130,0.080,0.679,-0.710,-0.032
1574111634140,2019-11-18T16:13:54.140,0.090,0.677,-0.707,-0.032
1574111634150,2019-11-18T16:13:54.150,0.100,0.677,-0.708,-0.031
1574111634160,2019-11-18T16:13:54.160,0.110,0.681,-0.713,-0.035
1574111634170,2019-11-18T16:13:54.170,0.120,0.687,-0.725,-0.036
1574111634180,2019-11-18T16:13:54.180,0.130,0.689,-0.730,-0.038
1574111634190,2019-11-18T16:13:54.190,0.140,0.693,-0.727,-0.037
1574111634200,2019-11-18T16:13:54.200,0.150,0.690,-0.714,-0.037
1574111634210,2019-11-18T16:13:54.210,0.160,0.691,-0.710,-0.038
1574111634220,2019-11-18T16:13:54.220,0.170,0.693,-0.715,-0.039
1574111634230,2019-11-18T16:13:54.230,0.180,0.697,-0.719,-0.041
1574111634240,2019-11-18T16:13:54.240,0.190,0.701,-0.719,-0.042
1574111634250,2019-11-18T16:13:54.250,0.200,0.701,-0.718,-0.042
1574111634260,2019-11-18T16:13:54.260,0.210,0.707,-0.724,-0.045
1574111634270,2019-11-18T16:13:54.270,0.220,0.709,-0.734,-0.045
1574111634280,2019-11-18T16:13:54.280,0.230,0.712,-0.730,-0.046
1574111634290,2019-11-18T16:13:54.290,0.240,0.708,-0.718,-0.046
1574111634300,2019-11-18T16:13:54.300,0.250,0.707,-0.727,-0.045
