epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574109755323,2019-11-18T15:42:35.323,0.000,0.571,-0.835,0.009
1574109755333,2019-11-18T15:42:35.333,0.010,0.574,-0.841,0.006
1574109755343,2019-11-18T15:42:35.343,0.020,0.571,-0.835,0.009
1574109755353,2019-11-18T15:42:35.353,0.030,0.569,-0.832,0.007
1574109755363,2019-11-18T15:42:35.363,0.040,0.575,-0.834,0.007
1574109755373,2019-11-18T15:42:35.373,0.050,0.576,-0.840,0.013
1574109755383,2019-11-18T15:42:35.383,0.060,0.577,-0.840,0.013
1574109755393,2019-11-18T15:42:35.393,0.070,0.575,-0.836,0.015
1574109755403,2019-11-18T15:42:35.403,0.080,0.576,-0.833,0.018
1574109755413,2019-11-18T15:42:35.413,0.090,0.579,-0.829,0.016
1574109755423,2019-11-18T15:42:35.423,0.100,0.579,-0.826,0.019
1574109755433,2019-11-18T15:42:35.433,0.110,0.578,-0.828,0.019
1574109755443,2019-11-18T15:42:35.443,0.120,0.577,-0.829,0.020
1574109755453,2019-11-18T15:42:35.453,0.130,0.575,-0.827,0.020
1574109755463,2019-11-18T15:42:35.463,0.140,0.576,-0.828,0.024
1574109755473,2019-11-18T15:42:35.473,0.150,0.573,-0.828,0.022
1574109755483,2019-11-18T15:42:35.483,0.160,0.571,-0.825,0.024
1574109755493,2019-11-18T15:42:35.493,0.170,0.571,-0.823,0.026
1574109755503,2019-11-18T15:42:35.503,0.180,0.570,-0.827,0.024
1574109755513,2019-11-18T15:42:35.513,0.190,0.569,-0.827,0.027
1574109755523,2019-11-18T15:42:35.523,0.200,0.570,-0.829,0.026
1574109755533,2019-11-18T15:42:35.533,0.210,0.568,-0.832,0.027
1574109755543,2019-11-18T15:42:35.543,0.220,0.571,-0.830,0.027
1574109755553,2019-11-18T15:42:35.553,0.230,0.566,-0.833,0.020
1574109755563,2019-11-18T15:42:35.563,0.240,0.566,-0.836,0.015
1574109755573,2019-11-18T15:42:35.573,0.250,0.567,-0.836,0.017
1574109755583,2019-11-18T15:42:35.583,0.260,0.567,-0.835,0.013
1574109755593,2019-11-18T15:42:35.593,0.270,0.566,-0.834,0.017
1574109755603,2019-11-18T15:42:35.603,0.280,0.569,-0.841,0.017
1574109755613,2019-11-18T15:42:35.613,0.290,0.569,-0.838,0.016
1574109755623,2019-11-18T15:42:35.623,0.300,0.571,-0.836,0.018
1574109755633,2019-11-18T15:42:35.633,0.310,0.568,-0.838,0.016
1574109755643,2019-11-18T15:42:35.643,0.320,0.564,-0.838,0.015
1574109755653,2019-11-18T15:42:35.653,0.330,0.561,-0.840,0.012
1574109755663,2019-11-18T15:42:35.663,0.340,0.561,-0.839,0.012
1574109755673,2019-11-18T15:42:35.673,0.350,0.560,-0.837,0.012
1574109755683,2019-11-18T15:42:35.683,0.360,0.560,-0.837,0.017
1574109755693,2019-11-18T15:42:35.693,0.370,0.566,-0.841,0.024
1574109755703,2019-11-18T15:42:35.703,0.380,0.571,-0.843,0.024
1574109755713,2019-11-18T15:42:35.713,0.390,0.574,-0.836,0.025
1574109755723,2019-11-18T15:42:35.723,0.400,0.575,-0.832,0.029
1574109755733,2019-11-18T15:42:35.733,0.410,0.572,-0.830,0.031
1574109755743,2019-11-18T15:42:35.743,0.420,0.574,-0.833,0.026
1574109755753,2019-11-18T15:42:35.753,0.430,0.570,-0.836,0.029
1574109755763,2019-11-18T15:42:35.763,0.440,0.564,-0.835,0.027
1574109755773,2019-11-18T15:42:35.773,0.450,0.566,-0.836,0.026
1574109755783,2019-11-18T15:42:35.783,0.460,0.568,-0.835,0.027
1574109755793,2019-11-18T15:42:35.793,0.470,0.564,-0.834,0.021
1574109755803,2019-11-18T15:42:35.803,0.480,0.561,-0.837,0.016
1574109755813,2019-11-18T15:42:35.813,0.490,0.553,-0.840,0.015
1574109755823,2019-11-18T15:42:35.823,0.500,0.552,-0.844,0.012
1574109755833,2019-11-18T15:42:35.833,0.510,0.548,-0.848,0.011
1574109755843,2019-11-18T15:42:35.843,0.520,0.550,-0.849,0.015
1574109755853,2019-11-18T15:42:35.853,0.530,0.550,-0.844,0.016
1574109755863,2019-11-18T15:42:35.863,0.540,0.552,-0.836,0.017
1574109755873,2019-11-18T15:42:35.873,0.550,0.555,-0.833,0.018
1574109755883,2019-11-18T15:42:35.883,0.560,0.560,-0.833,0.023
1574109755893,2019-11-18T15:42:35.893,0.570,0.563,-0.834,0.022
1574109755903,2019-11-18T15:42:35.903,0.580,0.562,-0.833,0.024
1574109755913,2019-11-18T15:42:35.913,0.590,0.561,-0.830,0.028
1574109755923,2019-11-18T15:42:35.923,0.600,0.561,-0.830,0.027
1574109755933,2019-11-18T15:42:35.933,0.610,0.560,-0.834,0.026
1574109755943,2019-11-18T15:42:35.943,0.620,0.559,-0.837,0.026
1574109755953,2019-11-18T15:42:35.953,0.630,0.560,-0.835,0.024
1574109755963,2019-11-18T15:42:35.963,0.640,0.560,-0.832,0.027
1574109755973,2019-11-18T15:42:35.973,0.650,0.561,-0.836,0.025
1574109755983,2019-11-18T15:42:35.983,0.660,0.561,-0.842,0.024
1574109755993,2019-11-18T15:42:35.993,0.670,0.559,-0.843,0.024
1574109756003,2019-11-18T15:42:36.003,0.680,0.559,-0.842,0.021
1574109756013,2019-11-18T15:42:36.013,0.690,0.560,-0.841,0.023
1574109756023,2019-11-18T15:42:36.023,0.700,0.560,-0.845,0.027
1574109756033,2019-11-18T15:42:36.033,0.710,0.564,-0.844,0.028
1574109756043,2019-11-18T15:42:36.043,0.720,0.565,-0.843,0.027
1574109756053,2019-11-18T15:42:36.053,0.730,0.565,-0.845,0.032
1574109756063,2019-11-18T15:42:36.063,0.740,0.564,-0.841,0.035
1574109756073,2019-11-18T15:42:36.073,0.750,0.564,-0.841,0.032
1574109756083,2019-11-18T15:42:36.083,0.760,0.561,-0.840,0.034
1574109756093,2019-11-18T15:42:36.093,0.770,0.561,-0.837,0.033
1574109756103,2019-11-18T15:42:36.103,0.780,0.561,-0.838,0.032
1574109756113,2019-11-18T15:42:36.113,0.790,0.560,-0.836,0.031
1574109756123,2019-11-18T15:42:36.123,0.800,0.561,-0.840,0.033
1574109756133,2019-11-18T15:42:36.133,0.810,0.561,-0.838,0.033
1574109756143,2019-11-18T15:42:36.143,0.820,0.562,-0.840,0.031
1574109756153,2019-11-18T15:42:36.153,0.830,0.562,-0.843,0.033
1574109756163,2019-11-18T15:42:36.163,0.840,0.559,-0.841,0.033
1574109756173,2019-11-18T15:42:36.173,0.850,0.555,-0.840,0.032
1574109756183,2019-11-18T15:42:36.183,0.860,0.554,-0.838,0.030
1574109756193,2019-11-18T15:42:36.193,0.870,0.558,-0.839,0.031
1574109756203,2019-11-18T15:42:36.203,0.880,0.559,-0.838,0.032
1574109756213,2019-11-18T15:42:36.213,0.890,0.556,-0.834,0.033
1574109756223,2019-11-18T15:42:36.223,0.900,0.557,-0.833,0.032
1574109756233,2019-11-18T15:42:36.233,0.910,0.557,-0.834,0.035
1574109756243,2019-11-18T15:42:36.243,0.920,0.557,-0.830,0.034
1574109756253,2019-11-18T15:42:36.253,0.930,0.556,-0.830,0.031
1574109756263,2019-11-18T15:42:36.263,0.940,0.557,-0.839,0.031
1574109756273,2019-11-18T15:42:36.273,0.950,0.562,-0.845,0.035
1574109756283,2019-11-18T15:42:36.283,0.960,0.562,-0.840,0.036
1574109756293,2019-11-18T15:42:36.293,0.970,0.561,-0.833,0.030
1574109756303,2019-11-18T15:42:36.303,0.980,0.560,-0.837,0.035
1574109756313,2019-11-18T15:42:36.313,0.990,0.564,-0.854,0.035
1574109756323,2019-11-18T15:42:36.323,1.000,0.567,-0.854,0.030
1574109756333,2019-11-18T15:42:36.333,1.010,0.563,-0.842,0.029
1574109756343,2019-11-18T15:42:36.343,1.020,0.565,-0.833,0.030
1574109756353,2019-11-18T15:42:36.353,1.030,0.573,-0.834,0.031
1574109756363,2019-11-18T15:42:36.363,1.040,0.577,-0.839,0.031
1574109756373,2019-11-18T15:42:36.373,1.050,0.568,-0.839,0.029
1574109756383,2019-11-18T15:42:36.383,1.060,0.566,-0.835,0.030
1574109756393,2019-11-18T15:42:36.393,1.070,0.561,-0.837,0.026
1574109756403,2019-11-18T15:42:36.403,1.080,0.563,-0.842,0.027
