epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574109992854,2019-11-18T15:46:32.854,0.000,0.483,-0.862,0.121
1574109992864,2019-11-18T15:46:32.864,0.010,0.493,-0.871,0.124
1574109992874,2019-11-18T15:46:32.874,0.020,0.498,-0.872,0.127
1574109992884,2019-11-18T15:46:32.884,0.030,0.503,-0.870,0.131
1574109992894,2019-11-18T15:46:32.894,0.040,0.506,-0.868,0.134
1574109992904,2019-11-18T15:46:32.904,0.050,0.507,-0.870,0.134
1574109992914,2019-11-18T15:46:32.914,0.060,0.507,-0.870,0.137
1574109992924,2019-11-18T15:46:32.924,0.070,0.504,-0.870,0.135
1574109992934,2019-11-18T15:46:32.934,0.080,0.500,-0.869,0.132
1574109992944,2019-11-18T15:46:32.944,0.090,0.501,-0.872,0.128
1574109992954,2019-11-18T15:46:32.954,0.100,0.498,-0.872,0.130
1574109992964,2019-11-18T15:46:32.964,0.110,0.494,-0.873,0.124
1574109992974,2019-11-18T15:46:32.974,0.120,0.491,-0.875,0.120
1574109992984,2019-11-18T15:46:32.984,0.130,0.494,-0.873,0.122
1574109992994,2019-11-18T15:46:32.994,0.140,0.501,-0.866,0.125
1574109993004,2019-11-18T15:46:33.004,0.150,0.507,-0.860,0.129
1574109993014,2019-11-18T15:46:33.014,0.160,0.517,-0.858,0.133
1574109993024,2019-11-18T15:46:33.024,0.170,0.524,-0.854,0.135
1574109993034,2019-11-18T15:46:33.034,0.180,0.523,-0.856,0.137
1574109993044,2019-11-18T15:46:33.044,0.190,0.519,-0.859,0.136
1574109993054,2019-11-18T15:46:33.054,0.200,0.511,-0.862,0.126
1574109993064,2019-11-18T15:46:33.064,0.210,0.498,-0.867,0.117
1574109993074,2019-11-18T15:46:33.074,0.220,0.493,-0.867,0.112
1574109993084,2019-11-18T15:46:33.084,0.230,0.491,-0.864,0.108
1574109993094,2019-11-18T15:46:33.094,0.240,0.491,-0.863,0.104
1574109993104,2019-11-18T15:46:33.104,0.250,0.491,-0.864,0.096
1574109993114,2019-11-18T15:46:33.114,0.260,0.493,-0.866,0.088
1574109993124,2019-11-18T15:46:33.124,0.270,0.486,-0.869,0.081
1574109993134,2019-11-18T15:46:33.134,0.280,0.473,-0.877,0.073
1574109993144,2019-11-18T15:46:33.144,0.290,0.463,-0.881,0.067
1574109993154,2019-11-18T15:46:33.154,0.300,0.458,-0.883,0.058
1574109993164,2019-11-18T15:46:33.164,0.310,0.452,-0.885,0.044
1574109993174,2019-11-18T15:46:33.174,0.320,0.454,-0.881,0.038
1574109993184,2019-11-18T15:46:33.184,0.330,0.452,-0.875,0.033
1574109993194,2019-11-18T15:46:33.194,0.340,0.456,-0.865,0.024
