epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574109185479,2019-11-18T15:33:05.479,0.000,0.817,-0.558,-0.188
1574109185489,2019-11-18T15:33:05.489,0.010,0.833,-0.564,-0.185
1574109185499,2019-11-18T15:33:05.499,0.020,0.829,-0.563,-0.187
1574109185509,2019-11-18T15:33:05.509,0.030,0.825,-0.560,-0.188
1574109185519,2019-11-18T15:33:05.519,0.040,0.822,-0.565,-0.191
1574109185529,2019-11-18T15:33:05.529,0.050,0.822,-0.573,-0.200
1574109185539,2019-11-18T15:33:05.539,0.060,0.816,-0.573,-0.205
1574109185549,2019-11-18T15:33:05.549,0.070,0.814,-0.567,-0.206
1574109185559,2019-11-18T15:33:05.559,0.080,0.816,-0.564,-0.209
1574109185569,2019-11-18T15:33:05.569,0.090,0.815,-0.563,-0.211
1574109185579,2019-11-18T15:33:05.579,0.100,0.816,-0.560,-0.211
1574109185589,2019-11-18T15:33:05.589,0.110,0.821,-0.557,-0.211
1574109185599,2019-11-18T15:33:05.599,0.120,0.819,-0.557,-0.212
1574109185609,2019-11-18T15:33:05.609,0.130,0.816,-0.557,-0.210
1574109185619,2019-11-18T15:33:05.619,0.140,0.814,-0.549,-0.214
1574109185629,2019-11-18T15:33:05.629,0.150,0.807,-0.556,-0.219
1574109185639,2019-11-18T15:33:05.639,0.160,0.806,-0.575,-0.224
1574109185649,2019-11-18T15:33:05.649,0.170,0.806,-0.577,-0.231
1574109185659,2019-11-18T15:33:05.659,0.180,0.803,-0.566,-0.231
1574109185669,2019-11-18T15:33:05.669,0.190,0.802,-0.562,-0.235
1574109185679,2019-11-18T15:33:05.679,0.200,0.805,-0.565,-0.235
1574109185689,2019-11-18T15:33:05.689,0.210,0.810,-0.562,-0.236
1574109185699,2019-11-18T15:33:05.699,0.220,0.808,-0.551,-0.229
1574109185709,2019-11-18T15:33:05.709,0.230,0.809,-0.544,-0.225
1574109185719,2019-11-18T15:33:05.719,0.240,0.813,-0.548,-0.222
1574109185729,2019-11-18T15:33:05.729,0.250,0.814,-0.552,-0.221
1574109185739,2019-11-18T15:33:05.739,0.260,0.810,-0.547,-0.220
1574109185749,2019-11-18T15:33:05.749,0.270,0.807,-0.542,-0.221
1574109185759,2019-11-18T15:33:05.759,0.280,0.808,-0.540,-0.219
1574109185769,2019-11-18T15:33:05.769,0.290,0.811,-0.540,-0.218
1574109185779,2019-11-18T15:33:05.779,0.300,0.808,-0.540,-0.219
1574109185789,2019-11-18T15:33:05.789,0.310,0.806,-0.540,-0.221
1574109185799,2019-11-18T15:33:05.799,0.320,0.804,-0.542,-0.223
1574109185809,2019-11-18T15:33:05.809,0.330,0.801,-0.543,-0.226
1574109185819,2019-11-18T15:33:05.819,0.340,0.801,-0.543,-0.230
1574109185829,2019-11-18T15:33:05.829,0.350,0.796,-0.542,-0.234
1574109185839,2019-11-18T15:33:05.839,0.360,0.794,-0.543,-0.238
1574109185849,2019-11-18T15:33:05.849,0.370,0.797,-0.544,-0.239
1574109185859,2019-11-18T15:33:05.859,0.380,0.797,-0.543,-0.242
1574109185869,2019-11-18T15:33:05.869,0.390,0.799,-0.545,-0.244
1574109185879,2019-11-18T15:33:05.879,0.400,0.797,-0.546,-0.244
1574109185889,2019-11-18T15:33:05.889,0.410,0.799,-0.549,-0.243
1574109185899,2019-11-18T15:33:05.899,0.420,0.802,-0.554,-0.246
1574109185909,2019-11-18T15:33:05.909,0.430,0.801,-0.556,-0.250
1574109185919,2019-11-18T15:33:05.919,0.440,0.800,-0.553,-0.247
1574109185929,2019-11-18T15:33:05.929,0.450,0.805,-0.545,-0.250
1574109185939,2019-11-18T15:33:05.939,0.460,0.809,-0.546,-0.244
1574109185949,2019-11-18T15:33:05.949,0.470,0.806,-0.552,-0.245
1574109185959,2019-11-18T15:33:05.959,0.480,0.807,-0.552,-0.246
1574109185969,2019-11-18T15:33:05.969,0.490,0.804,-0.547,-0.246
1574109185979,2019-11-18T15:33:05.979,0.500,0.808,-0.542,-0.242
1574109185989,2019-11-18T15:33:05.989,0.510,0.807,-0.531,-0.241
1574109185999,2019-11-18T15:33:05.999,0.520,0.808,-0.525,-0.241
1574109186009,2019-11-18T15:33:06.009,0.530,0.811,-0.528,-0.240
1574109186019,2019-11-18T15:33:06.019,0.540,0.807,-0.534,-0.243
1574109186029,2019-11-18T15:33:06.029,0.550,0.807,-0.540,-0.245
1574109186039,2019-11-18T15:33:06.039,0.560,0.803,-0.540,-0.245
1574109186049,2019-11-18T15:33:06.049,0.570,0.798,-0.540,-0.248
1574109186059,2019-11-18T15:33:06.059,0.580,0.801,-0.538,-0.251
1574109186069,2019-11-18T15:33:06.069,0.590,0.800,-0.533,-0.247
1574109186079,2019-11-18T15:33:06.079,0.600,0.796,-0.530,-0.247
1574109186089,2019-11-18T15:33:06.089,0.610,0.796,-0.531,-0.251
