epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574109992862,2019-11-18T15:46:32.862,0.000,-7.866,1.890,1.037
1574109992872,2019-11-18T15:46:32.872,0.010,-7.805,1.890,1.220
1574109992882,2019-11-18T15:46:32.882,0.020,-7.256,0.854,1.220
1574109992892,2019-11-18T15:46:32.892,0.030,-6.829,-0.122,1.037
1574109992902,2019-11-18T15:46:32.902,0.040,-6.402,-0.793,1.037
1574109992912,2019-11-18T15:46:32.912,0.050,-5.976,-1.220,1.098
1574109992922,2019-11-18T15:46:32.922,0.060,-5.610,-1.768,1.159
1574109992932,2019-11-18T15:46:32.932,0.070,-5.183,-2.195,1.098
1574109992942,2019-11-18T15:46:32.942,0.080,-4.695,-2.805,1.159
1574109992952,2019-11-18T15:46:32.952,0.090,-4.085,-3.354,1.220
1574109992962,2019-11-18T15:46:32.962,0.100,-3.476,-4.085,1.098
1574109992972,2019-11-18T15:46:32.972,0.110,-2.927,-4.939,0.854
1574109992982,2019-11-18T15:46:32.982,0.120,-2.195,-5.854,0.671
1574109992992,2019-11-18T15:46:32.992,0.130,-1.524,-6.707,0.305
1574109993002,2019-11-18T15:46:33.002,0.140,-1.463,-7.256,-0.122
1574109993012,2019-11-18T15:46:33.012,0.150,-1.585,-7.439,-0.549
1574109993022,2019-11-18T15:46:33.022,0.160,-2.073,-7.256,-0.915
1574109993032,2019-11-18T15:46:33.032,0.170,-2.561,-7.012,-1.037
1574109993042,2019-11-18T15:46:33.042,0.180,-3.110,-6.768,-1.098
1574109993052,2019-11-18T15:46:33.052,0.190,-3.415,-6.707,-1.463
1574109993062,2019-11-18T15:46:33.062,0.200,-3.293,-7.195,-1.646
1574109993072,2019-11-18T15:46:33.072,0.210,-2.927,-8.232,-1.585
1574109993082,2019-11-18T15:46:33.082,0.220,-2.378,-9.451,-1.646
1574109993092,2019-11-18T15:46:33.092,0.230,-1.890,-10.854,-2.012
1574109993102,2019-11-18T15:46:33.102,0.240,-1.585,-12.561,-2.317
1574109993112,2019-11-18T15:46:33.112,0.250,-1.098,-14.451,-2.561
1574109993122,2019-11-18T15:46:33.122,0.260,-0.854,-16.463,-2.988
1574109993132,2019-11-18T15:46:33.132,0.270,-0.366,-19.146,-3.354
1574109993142,2019-11-18T15:46:33.142,0.280,0.427,-22.561,-3.659
1574109993152,2019-11-18T15:46:33.152,0.290,1.829,-26.280,-4.085
1574109993162,2019-11-18T15:46:33.162,0.300,3.476,-30.549,-4.390
1574109993172,2019-11-18T15:46:33.172,0.310,5.122,-35.183,-4.573
1574109993182,2019-11-18T15:46:33.182,0.320,7.012,-40.061,-4.756
1574109993192,2019-11-18T15:46:33.192,0.330,8.659,-45.122,-5.122
1574109993202,2019-11-18T15:46:33.202,0.340,10.000,-50.122,-5.793
1574109993212,2019-11-18T15:46:33.212,0.350,11.463,-55.122,-6.524
1574109993222,2019-11-18T15:46:33.222,0.360,13.171,-60.427,-6.951
1574109993232,2019-11-18T15:46:33.232,0.370,15.061,-66.159,-7.378
1574109993242,2019-11-18T15:46:33.242,0.380,16.951,-72.134,-7.927
1574109993252,2019-11-18T15:46:33.252,0.390,18.963,-78.415,-8.415
1574109993262,2019-11-18T15:46:33.262,0.400,21.585,-85.305,-8.963
1574109993272,2019-11-18T15:46:33.272,0.410,24.695,-93.049,-9.695
1574109993282,2019-11-18T15:46:33.282,0.420,28.293,-100.793,-10.000
1574109993292,2019-11-18T15:46:33.292,0.430,31.707,-107.988,-9.878
1574109993302,2019-11-18T15:46:33.302,0.440,34.512,-114.268,-9.573
1574109993312,2019-11-18T15:46:33.312,0.450,36.280,-119.268,-9.146
1574109993322,2019-11-18T15:46:33.322,0.460,36.768,-123.232,-8.232
1574109993332,2019-11-18T15:46:33.332,0.470,36.524,-126.037,-6.829
1574109993342,2019-11-18T15:46:33.342,0.480,35.915,-127.866,-5.427
1574109993352,2019-11-18T15:46:33.352,0.490,34.939,-128.537,-4.024
1574109993362,2019-11-18T15:46:33.362,0.500,34.573,-127.256,-2.439
1574109993372,2019-11-18T15:46:33.372,0.510,33.963,-123.902,-0.793
1574109993382,2019-11-18T15:46:33.382,0.520,32.561,-119.085,0.976
1574109993392,2019-11-18T15:46:33.392,0.530,30.244,-113.354,2.805
1574109993402,2019-11-18T15:46:33.402,0.540,27.988,-107.256,4.695
1574109993412,2019-11-18T15:46:33.412,0.550,26.402,-101.159,6.402
1574109993422,2019-11-18T15:46:33.422,0.560,25.244,-95.732,7.500
1574109993432,2019-11-18T15:46:33.432,0.570,24.756,-90.610,8.110
1574109993442,2019-11-18T15:46:33.442,0.580,25.183,-85.183,9.085
1574109993452,2019-11-18T15:46:33.452,0.590,26.402,-79.817,10.000
1574109993462,2019-11-18T15:46:33.462,0.600,27.500,-74.756,10.915
1574109993472,2019-11-18T15:46:33.472,0.610,27.561,-69.756,11.402
1574109993482,2019-11-18T15:46:33.482,0.620,27.256,-65.000,11.768
1574109993492,2019-11-18T15:46:33.492,0.630,27.317,-60.549,12.256
1574109993502,2019-11-18T15:46:33.502,0.640,27.561,-56.220,12.683
1574109993512,2019-11-18T15:46:33.512,0.650,27.805,-52.378,12.927
1574109993522,2019-11-18T15:46:33.522,0.660,27.622,-48.963,12.866
1574109993532,2019-11-18T15:46:33.532,0.670,27.744,-46.159,12.866
1574109993542,2019-11-18T15:46:33.542,0.680,27.805,-43.841,12.622
1574109993552,2019-11-18T15:46:33.552,0.690,27.195,-41.524,12.134
1574109993562,2019-11-18T15:46:33.562,0.700,26.524,-39.207,11.951
1574109993572,2019-11-18T15:46:33.572,0.710,26.524,-36.829,11.951
1574109993582,2019-11-18T15:46:33.582,0.720,26.707,-34.146,11.951
1574109993592,2019-11-18T15:46:33.592,0.730,26.463,-31.280,11.768
1574109993602,2019-11-18T15:46:33.602,0.740,26.280,-28.841,11.280
1574109993612,2019-11-18T15:46:33.612,0.750,26.159,-26.524,10.732
1574109993622,2019-11-18T15:46:33.622,0.760,26.037,-24.756,10.122
1574109993632,2019-11-18T15:46:33.632,0.770,25.976,-23.354,9.451
1574109993642,2019-11-18T15:46:33.642,0.780,26.220,-22.012,8.902
1574109993652,2019-11-18T15:46:33.652,0.790,26.159,-20.732,8.354
1574109993662,2019-11-18T15:46:33.662,0.800,25.732,-19.695,7.622
1574109993672,2019-11-18T15:46:33.672,0.810,24.817,-18.720,6.768
1574109993682,2019-11-18T15:46:33.682,0.820,23.963,-17.683,6.159
1574109993692,2019-11-18T15:46:33.692,0.830,23.354,-16.585,5.671
1574109993702,2019-11-18T15:46:33.702,0.840,22.439,-15.305,5.061
1574109993712,2019-11-18T15:46:33.712,0.850,21.280,-14.268,4.451
1574109993722,2019-11-18T15:46:33.722,0.860,19.939,-13.354,3.963
1574109993732,2019-11-18T15:46:33.732,0.870,18.902,-12.500,3.659
1574109993742,2019-11-18T15:46:33.742,0.880,18.293,-11.890,3.476
1574109993752,2019-11-18T15:46:33.752,0.890,17.622,-11.280,3.415
1574109993762,2019-11-18T15:46:33.762,0.900,16.646,-10.732,2.988
1574109993772,2019-11-18T15:46:33.772,0.910,15.366,-9.878,2.317
1574109993782,2019-11-18T15:46:33.782,0.920,14.085,-8.963,1.585
1574109993792,2019-11-18T15:46:33.792,0.930,12.988,-8.049,0.793
1574109993802,2019-11-18T15:46:33.802,0.940,11.951,-7.195,0.061
1574109993812,2019-11-18T15:46:33.812,0.950,10.915,-6.280,-0.732
1574109993822,2019-11-18T15:46:33.822,0.960,9.939,-5.488,-1.524
1574109993832,2019-11-18T15:46:33.832,0.970,8.902,-4.817,-2.195
1574109993842,2019-11-18T15:46:33.842,0.980,7.927,-4.451,-2.744
1574109993852,2019-11-18T15:46:33.852,0.990,6.951,-4.085,-3.232
1574109993862,2019-11-18T15:46:33.862,1.000,6.646,-3.963,-3.415
1574109993872,2019-11-18T15:46:33.872,1.010,6.707,-3.537,-3.354
1574109993882,2019-11-18T15:46:33.882,1.020,6.524,-3.171,-3.110
1574109993892,2019-11-18T15:46:33.892,1.030,5.976,-2.622,-2.866
1574109993902,2019-11-18T15:46:33.902,1.040,5.122,-2.073,-2.683
1574109993912,2019-11-18T15:46:33.912,1.050,4.085,-1.646,-2.561
1574109993922,2019-11-18T15:46:33.922,1.060,3.780,-1.280,-2.195
1574109993932,2019-11-18T15:46:33.932,1.070,3.963,-1.037,-1.646
1574109993942,2019-11-18T15:46:33.942,1.080,4.146,-0.915,-1.341
1574109993952,2019-11-18T15:46:33.952,1.090,4.146,-0.854,-0.976
1574109993962,2019-11-18T15:46:33.962,1.100,4.024,-0.793,-0.488
1574109993972,2019-11-18T15:46:33.972,1.110,3.841,-0.671,-0.244
1574109993982,2019-11-18T15:46:33.982,1.120,3.293,-0.610,-0.061
1574109993992,2019-11-18T15:46:33.992,1.130,2.317,-0.305,-0.061
1574109994002,2019-11-18T15:46:34.002,1.140,1.524,0.000,-0.061
1574109994012,2019-11-18T15:46:34.012,1.150,0.610,0.183,-0.122
1574109994022,2019-11-18T15:46:34.022,1.160,-0.183,0.305,-0.366
1574109994032,2019-11-18T15:46:34.032,1.170,-0.610,0.305,-0.488
1574109994042,2019-11-18T15:46:34.042,1.180,-0.488,0.183,-0.427
1574109994052,2019-11-18T15:46:34.052,1.190,-0.244,0.183,-0.488
1574109994062,2019-11-18T15:46:34.062,1.200,-0.366,0.183,-0.793
1574109994072,2019-11-18T15:46:34.072,1.210,-0.610,0.183,-0.976
1574109994082,2019-11-18T15:46:34.082,1.220,-0.732,0.183,-1.220
1574109994092,2019-11-18T15:46:34.092,1.230,-0.671,0.244,-1.524
1574109994102,2019-11-18T15:46:34.102,1.240,-0.610,0.244,-1.890
1574109994112,2019-11-18T15:46:34.112,1.250,-0.305,0.305,-2.073
1574109994122,2019-11-18T15:46:34.122,1.260,0.061,0.305,-2.317
1574109994132,2019-11-18T15:46:34.132,1.270,0.610,0.244,-2.317
1574109994142,2019-11-18T15:46:34.142,1.280,0.854,0.366,-2.378
1574109994152,2019-11-18T15:46:34.152,1.290,0.915,0.549,-2.439
1574109994162,2019-11-18T15:46:34.162,1.300,0.915,0.488,-2.317
1574109994172,2019-11-18T15:46:34.172,1.310,0.793,0.549,-2.195
1574109994182,2019-11-18T15:46:34.182,1.320,0.671,0.549,-1.829
1574109994192,2019-11-18T15:46:34.192,1.330,0.488,0.305,-1.524
1574109994202,2019-11-18T15:46:34.202,1.340,0.488,-0.061,-1.463
1574109994212,2019-11-18T15:46:34.212,1.350,0.854,-0.488,-1.402
1574109994222,2019-11-18T15:46:34.222,1.360,1.037,-0.793,-1.159
1574109994232,2019-11-18T15:46:34.232,1.370,1.159,-1.159,-0.976
1574109994242,2019-11-18T15:46:34.242,1.380,1.463,-1.280,-0.610
1574109994252,2019-11-18T15:46:34.252,1.390,1.585,-1.220,-0.244
1574109994262,2019-11-18T15:46:34.262,1.400,1.646,-1.220,0.061
1574109994272,2019-11-18T15:46:34.272,1.410,1.646,-0.915,0.244
1574109994282,2019-11-18T15:46:34.282,1.420,1.402,-0.610,0.305
