epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574109755236,2019-11-18T15:42:35.236,0.000,97518.953
1574109755370,2019-11-18T15:42:35.370,0.134,97523.195
1574109755507,2019-11-18T15:42:35.507,0.271,97521.406
1574109755643,2019-11-18T15:42:35.643,0.407,97520.953
1574109755778,2019-11-18T15:42:35.778,0.542,97517.484
1574109755914,2019-11-18T15:42:35.914,0.678,97522.258
1574109756049,2019-11-18T15:42:36.049,0.813,97518.344
1574109756185,2019-11-18T15:42:36.185,0.949,97516.188
1574109756321,2019-11-18T15:42:36.321,1.085,97522.594
1574109756456,2019-11-18T15:42:36.456,1.220,97519.984
1574109756592,2019-11-18T15:42:36.592,1.356,97517.859
1574109756728,2019-11-18T15:42:36.728,1.492,97516.547
1574109756863,2019-11-18T15:42:36.863,1.627,97518.344
1574109756999,2019-11-18T15:42:36.999,1.763,97519.156
1574109757134,2019-11-18T15:42:37.134,1.898,97519.523
1574109757270,2019-11-18T15:42:37.270,2.034,97518.219
1574109757407,2019-11-18T15:42:37.407,2.171,97514.758
1574109757543,2019-11-18T15:42:37.543,2.307,97512.641
1574109757678,2019-11-18T15:42:37.678,2.442,97521.156
1574109757814,2019-11-18T15:42:37.814,2.578,97517.734
1574109757950,2019-11-18T15:42:37.950,2.714,97521.984
1574109758085,2019-11-18T15:42:38.085,2.849,97517.250
1574109758221,2019-11-18T15:42:38.221,2.985,97519.031
1574109758356,2019-11-18T15:42:38.356,3.120,97520.672
1574109758492,2019-11-18T15:42:38.492,3.256,97519.375
1574109758628,2019-11-18T15:42:38.628,3.392,97513.813
1574109758763,2019-11-18T15:42:38.763,3.527,97521.984
1574109758899,2019-11-18T15:42:38.899,3.663,97515.938
1574109759036,2019-11-18T15:42:39.036,3.800,97514.156
1574109759170,2019-11-18T15:42:39.170,3.934,97514.156
1574109759307,2019-11-18T15:42:39.307,4.071,97521.039
1574109759441,2019-11-18T15:42:39.441,4.205,97515.000
1574109759578,2019-11-18T15:42:39.578,4.342,97516.313
1574109759714,2019-11-18T15:42:39.714,4.478,97518.438
1574109759849,2019-11-18T15:42:39.849,4.613,97513.203
1574109759985,2019-11-18T15:42:39.985,4.749,97513.203
1574109760121,2019-11-18T15:42:40.121,4.885,97517.484
1574109760256,2019-11-18T15:42:40.256,5.020,97509.297
1574109760392,2019-11-18T15:42:40.392,5.156,97512.719
1574109760528,2019-11-18T15:42:40.528,5.292,97516.188
1574109760663,2019-11-18T15:42:40.663,5.427,97521.406
1574109760799,2019-11-18T15:42:40.799,5.563,97521.406
1574109760934,2019-11-18T15:42:40.934,5.698,97520.102
1574109761070,2019-11-18T15:42:41.070,5.834,97525.656
1574109761206,2019-11-18T15:42:41.206,5.970,97519.609
1574109761341,2019-11-18T15:42:41.341,6.105,97516.516
1574109761477,2019-11-18T15:42:41.477,6.241,97517.484
1574109761614,2019-11-18T15:42:41.614,6.378,97523.047
1574109761748,2019-11-18T15:42:41.748,6.512,97517.000
1574109761885,2019-11-18T15:42:41.885,6.649,97517.484
1574109762021,2019-11-18T15:42:42.021,6.785,97519.125
1574109762156,2019-11-18T15:42:42.156,6.920,97518.313
1574109762292,2019-11-18T15:42:42.292,7.056,97516.516
1574109762427,2019-11-18T15:42:42.427,7.191,97514.391
1574109762563,2019-11-18T15:42:42.563,7.327,97515.703
1574109762699,2019-11-18T15:42:42.699,7.463,97509.656
1574109762834,2019-11-18T15:42:42.834,7.598,97520.797
1574109762970,2019-11-18T15:42:42.970,7.734,97514.391
1574109763106,2019-11-18T15:42:43.106,7.870,97517.828
1574109763241,2019-11-18T15:42:43.241,8.005,97516.031
1574109763377,2019-11-18T15:42:43.377,8.141,97517.828
1574109763512,2019-11-18T15:42:43.512,8.276,97522.102
1574109763648,2019-11-18T15:42:43.648,8.412,97517.336
1574109763785,2019-11-18T15:42:43.785,8.549,97517.336
1574109763919,2019-11-18T15:42:43.919,8.683,97516.516
1574109764056,2019-11-18T15:42:44.056,8.820,97517.336
1574109764192,2019-11-18T15:42:44.192,8.956,97516.875
1574109764327,2019-11-18T15:42:44.327,9.091,97516.391
1574109764463,2019-11-18T15:42:44.463,9.227,97517.703
1574109764599,2019-11-18T15:42:44.599,9.363,97518.188
1574109764734,2019-11-18T15:42:44.734,9.498,97524.227
1574109764870,2019-11-18T15:42:44.870,9.634,97517.828
1574109765006,2019-11-18T15:42:45.006,9.770,97516.516
1574109765141,2019-11-18T15:42:45.141,9.905,97519.000
1574109765277,2019-11-18T15:42:45.277,10.041,97516.875
1574109765413,2019-11-18T15:42:45.413,10.177,97515.578
1574109765548,2019-11-18T15:42:45.548,10.312,97522.438
1574109765684,2019-11-18T15:42:45.684,10.448,97518.188
1574109765819,2019-11-18T15:42:45.819,10.583,97519.000
1574109765955,2019-11-18T15:42:45.955,10.719,97517.219
1574109766092,2019-11-18T15:42:46.092,10.856,97521.617
1574109766226,2019-11-18T15:42:46.226,10.990,97518.516
1574109766363,2019-11-18T15:42:46.363,11.127,97519.375
1574109766499,2019-11-18T15:42:46.499,11.263,97525.047
1574109766634,2019-11-18T15:42:46.634,11.398,97515.906
1574109766770,2019-11-18T15:42:46.770,11.534,97515.453
1574109766905,2019-11-18T15:42:46.905,11.669,97519.000
1574109767041,2019-11-18T15:42:47.041,11.805,97518.188
1574109767177,2019-11-18T15:42:47.177,11.941,97517.219
1574109767312,2019-11-18T15:42:47.312,12.076,97519.375
1574109767448,2019-11-18T15:42:47.448,12.212,97516.758
1574109767584,2019-11-18T15:42:47.584,12.348,97528.508
1574109767719,2019-11-18T15:42:47.719,12.483,97517.578
1574109767855,2019-11-18T15:42:47.855,12.619,97518.063
1574109767990,2019-11-18T15:42:47.990,12.754,97520.188
1574109768126,2019-11-18T15:42:48.126,12.890,97519.375
1574109768263,2019-11-18T15:42:48.263,13.027,97525.406
1574109768397,2019-11-18T15:42:48.397,13.161,97520.672
1574109768534,2019-11-18T15:42:48.534,13.298,97521.492
1574109768670,2019-11-18T15:42:48.670,13.434,97516.266
1574109768805,2019-11-18T15:42:48.805,13.569,97512.359
1574109768941,2019-11-18T15:42:48.941,13.705,97524.109
1574109769076,2019-11-18T15:42:49.076,13.840,97521.008
1574109769212,2019-11-18T15:42:49.212,13.976,97521.492
1574109769348,2019-11-18T15:42:49.348,14.112,97513.664
1574109769483,2019-11-18T15:42:49.483,14.247,97524.922
1574109769619,2019-11-18T15:42:49.619,14.383,97518.391
1574109769755,2019-11-18T15:42:49.755,14.519,97518.391
1574109769890,2019-11-18T15:42:49.890,14.654,97517.578
1574109770026,2019-11-18T15:42:50.026,14.790,97516.602
1574109770161,2019-11-18T15:42:50.161,14.925,97522.313
1574109770297,2019-11-18T15:42:50.297,15.061,97510.563
1574109770433,2019-11-18T15:42:50.433,15.197,97514.969
1574109770568,2019-11-18T15:42:50.568,15.332,97520.516
1574109770704,2019-11-18T15:42:50.704,15.468,97520.188
1574109770841,2019-11-18T15:42:50.841,15.605,97517.094
1574109770975,2019-11-18T15:42:50.975,15.739,97519.219
1574109771112,2019-11-18T15:42:51.112,15.876,97515.781
1574109771248,2019-11-18T15:42:51.248,16.012,97516.602
1574109771383,2019-11-18T15:42:51.383,16.147,97516.266
1574109771519,2019-11-18T15:42:51.519,16.283,97517.094
1574109771654,2019-11-18T15:42:51.654,16.418,97517.906
1574109771790,2019-11-18T15:42:51.790,16.554,97516.602
1574109771926,2019-11-18T15:42:51.926,16.690,97520.063
1574109772061,2019-11-18T15:42:52.061,16.825,97518.391
1574109772197,2019-11-18T15:42:52.197,16.961,97515.297
1574109772333,2019-11-18T15:42:52.333,17.097,97520.883
1574109772468,2019-11-18T15:42:52.468,17.232,97518.758
1574109772604,2019-11-18T15:42:52.604,17.368,97521.375
1574109772739,2019-11-18T15:42:52.739,17.503,97514.844
1574109772875,2019-11-18T15:42:52.875,17.639,97521.375
1574109773012,2019-11-18T15:42:53.012,17.776,97519.219
1574109773146,2019-11-18T15:42:53.146,17.910,97516.969
1574109773283,2019-11-18T15:42:53.283,18.047,97516.969
1574109773419,2019-11-18T15:42:53.419,18.183,97513.539
1574109773554,2019-11-18T15:42:53.554,18.318,97516.969
1574109773690,2019-11-18T15:42:53.690,18.454,97520.883
1574109773825,2019-11-18T15:42:53.825,18.589,97516.969
1574109773961,2019-11-18T15:42:53.961,18.725,97521.375
1574109774097,2019-11-18T15:42:54.097,18.861,97516.969
1574109774232,2019-11-18T15:42:54.232,18.996,97511.266
1574109774368,2019-11-18T15:42:54.368,19.132,97519.945
1574109774504,2019-11-18T15:42:54.504,19.268,97519.094
1574109774639,2019-11-18T15:42:54.639,19.403,97519.094
1574109774775,2019-11-18T15:42:54.775,19.539,97514.359
1574109774910,2019-11-18T15:42:54.910,19.674,97515.664
1574109775046,2019-11-18T15:42:55.046,19.810,97513.867
1574109775183,2019-11-18T15:42:55.183,19.947,97523.008
1574109775319,2019-11-18T15:42:55.319,20.083,97519.945
1574109775454,2019-11-18T15:42:55.454,20.218,97518.273
1574109775590,2019-11-18T15:42:55.590,20.354,97518.273
1574109775726,2019-11-18T15:42:55.726,20.490,97515.172
1574109775861,2019-11-18T15:42:55.861,20.625,97515.172
1574109775997,2019-11-18T15:42:55.997,20.761,97515.172
1574109776132,2019-11-18T15:42:56.132,20.896,97521.250
1574109776268,2019-11-18T15:42:56.268,21.032,97521.703
1574109776404,2019-11-18T15:42:56.404,21.168,97519.945
1574109776539,2019-11-18T15:42:56.539,21.303,97517.328
1574109776675,2019-11-18T15:42:56.675,21.439,97522.070
1574109776811,2019-11-18T15:42:56.811,21.575,97519.945
1574109776946,2019-11-18T15:42:56.946,21.710,97516.023
1574109777082,2019-11-18T15:42:57.082,21.846,97522.070
1574109777219,2019-11-18T15:42:57.219,21.983,97518.148
1574109777353,2019-11-18T15:42:57.353,22.117,97513.422
1574109777490,2019-11-18T15:42:57.490,22.254,97515.055
1574109777624,2019-11-18T15:42:57.624,22.388,97517.781
1574109777761,2019-11-18T15:42:57.761,22.525,97519.453
1574109777897,2019-11-18T15:42:57.897,22.661,97517.328
1574109778032,2019-11-18T15:42:58.032,22.796,97514.234
1574109778168,2019-11-18T15:42:58.168,22.932,97519.945
1574109778304,2019-11-18T15:42:58.304,23.068,97516.844
1574109778439,2019-11-18T15:42:58.439,23.203,97518.641
1574109778575,2019-11-18T15:42:58.575,23.339,97519.781
1574109778710,2019-11-18T15:42:58.710,23.474,97513.750
1574109778846,2019-11-18T15:42:58.846,23.610,97524.188
1574109778982,2019-11-18T15:42:58.982,23.746,97518.484
1574109779117,2019-11-18T15:42:59.117,23.881,97518.969
1574109779253,2019-11-18T15:42:59.253,24.017,97520.766
1574109779390,2019-11-18T15:42:59.390,24.154,97520.273
1574109779524,2019-11-18T15:42:59.524,24.288,97515.055
1574109779661,2019-11-18T15:42:59.661,24.425,97522.891
1574109779797,2019-11-18T15:42:59.797,24.561,97520.766
1574109779932,2019-11-18T15:42:59.932,24.696,97522.070
1574109780068,2019-11-18T15:43:00.068,24.832,97519.453
1574109780203,2019-11-18T15:43:00.203,24.967,97518.969
1574109780339,2019-11-18T15:43:00.339,25.103,97515.055
1574109780475,2019-11-18T15:43:00.475,25.239,97517.180
1574109780610,2019-11-18T15:43:00.610,25.374,97515.055
1574109780746,2019-11-18T15:43:00.746,25.510,97519.336
1574109780882,2019-11-18T15:43:00.882,25.646,97517.180
1574109781017,2019-11-18T15:43:01.017,25.781,97521.094
1574109781153,2019-11-18T15:43:01.153,25.917,97521.578
1574109781288,2019-11-18T15:43:01.288,26.052,97520.641
1574109781424,2019-11-18T15:43:01.424,26.188,97521.945
1574109781560,2019-11-18T15:43:01.560,26.324,97515.875
1574109781695,2019-11-18T15:43:01.695,26.459,97519.336
1574109781831,2019-11-18T15:43:01.831,26.595,97524.555
1574109781968,2019-11-18T15:43:01.968,26.732,97519.781
1574109782102,2019-11-18T15:43:02.102,26.866,97517.180
1574109782239,2019-11-18T15:43:02.239,27.003,97518.031
1574109782375,2019-11-18T15:43:02.375,27.139,97515.422
1574109782510,2019-11-18T15:43:02.510,27.274,97518.484
1574109782646,2019-11-18T15:43:02.646,27.410,97517.180
1574109782782,2019-11-18T15:43:02.782,27.546,97520.156
1574109782917,2019-11-18T15:43:02.917,27.681,97514.109
