epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574109421002,2019-11-18T15:37:01.002,0.000,0.671,-2.256,-1.159
1574109421012,2019-11-18T15:37:01.012,0.010,0.427,-1.463,-0.671
1574109421022,2019-11-18T15:37:01.022,0.020,0.732,-2.012,-1.220
1574109421032,2019-11-18T15:37:01.032,0.030,0.732,-1.890,-1.280
1574109421042,2019-11-18T15:37:01.042,0.040,0.854,-1.646,-1.220
1574109421052,2019-11-18T15:37:01.052,0.050,0.854,-1.585,-1.098
1574109421062,2019-11-18T15:37:01.062,0.060,0.793,-1.585,-1.098
1574109421072,2019-11-18T15:37:01.072,0.070,0.854,-1.463,-1.037
1574109421082,2019-11-18T15:37:01.082,0.080,0.976,-1.463,-1.159
1574109421092,2019-11-18T15:37:01.092,0.090,1.037,-1.341,-1.341
1574109421102,2019-11-18T15:37:01.102,0.100,1.159,-1.463,-1.220
1574109421112,2019-11-18T15:37:01.112,0.110,1.463,-1.585,-1.341
1574109421122,2019-11-18T15:37:01.122,0.120,1.707,-1.524,-1.402
1574109421132,2019-11-18T15:37:01.132,0.130,1.829,-1.585,-1.463
1574109421142,2019-11-18T15:37:01.142,0.140,1.646,-1.768,-1.524
1574109421152,2019-11-18T15:37:01.152,0.150,1.341,-1.829,-1.585
1574109421162,2019-11-18T15:37:01.162,0.160,1.037,-1.890,-1.707
1574109421172,2019-11-18T15:37:01.172,0.170,0.854,-2.012,-1.890
1574109421182,2019-11-18T15:37:01.182,0.180,0.610,-2.134,-2.012
1574109421192,2019-11-18T15:37:01.192,0.190,0.610,-2.073,-1.890
1574109421202,2019-11-18T15:37:01.202,0.200,0.793,-1.890,-1.829
1574109421212,2019-11-18T15:37:01.212,0.210,0.793,-1.890,-1.768
1574109421222,2019-11-18T15:37:01.222,0.220,0.549,-1.890,-1.829
1574109421232,2019-11-18T15:37:01.232,0.230,0.427,-1.951,-1.707
1574109421242,2019-11-18T15:37:01.242,0.240,0.244,-2.195,-1.585
1574109421252,2019-11-18T15:37:01.252,0.250,0.122,-2.195,-1.585
1574109421262,2019-11-18T15:37:01.262,0.260,0.122,-2.256,-1.463
1574109421272,2019-11-18T15:37:01.272,0.270,0.183,-2.500,-1.585
1574109421282,2019-11-18T15:37:01.282,0.280,0.244,-2.988,-1.768
1574109421292,2019-11-18T15:37:01.292,0.290,0.488,-3.841,-2.012
1574109421302,2019-11-18T15:37:01.302,0.300,0.915,-4.878,-2.256
1574109421312,2019-11-18T15:37:01.312,0.310,1.280,-5.793,-2.439
1574109421322,2019-11-18T15:37:01.322,0.320,1.463,-6.524,-2.805
1574109421332,2019-11-18T15:37:01.332,0.330,1.463,-7.134,-3.232
1574109421342,2019-11-18T15:37:01.342,0.340,1.646,-7.988,-3.659
1574109421352,2019-11-18T15:37:01.352,0.350,1.585,-8.963,-4.146
1574109421362,2019-11-18T15:37:01.362,0.360,1.585,-9.878,-4.695
