epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574110231296,2019-11-18T15:50:31.296,0.000,0.428,-0.887,-0.083
1574110231306,2019-11-18T15:50:31.306,0.010,0.430,-0.892,-0.085
1574110231316,2019-11-18T15:50:31.316,0.020,0.427,-0.890,-0.080
1574110231326,2019-11-18T15:50:31.326,0.030,0.423,-0.886,-0.078
1574110231336,2019-11-18T15:50:31.336,0.040,0.417,-0.883,-0.075
1574110231346,2019-11-18T15:50:31.346,0.050,0.409,-0.893,-0.074
1574110231356,2019-11-18T15:50:31.356,0.060,0.407,-0.906,-0.068
1574110231366,2019-11-18T15:50:31.366,0.070,0.406,-0.907,-0.067
1574110231376,2019-11-18T15:50:31.376,0.080,0.407,-0.904,-0.066
1574110231386,2019-11-18T15:50:31.386,0.090,0.409,-0.903,-0.061
1574110231396,2019-11-18T15:50:31.396,0.100,0.408,-0.903,-0.058
1574110231406,2019-11-18T15:50:31.406,0.110,0.407,-0.905,-0.059
1574110231416,2019-11-18T15:50:31.416,0.120,0.401,-0.912,-0.061
1574110231426,2019-11-18T15:50:31.426,0.130,0.399,-0.912,-0.063
1574110231436,2019-11-18T15:50:31.436,0.140,0.397,-0.907,-0.065
1574110231446,2019-11-18T15:50:31.446,0.150,0.397,-0.904,-0.066
1574110231456,2019-11-18T15:50:31.456,0.160,0.398,-0.906,-0.067
1574110231466,2019-11-18T15:50:31.466,0.170,0.399,-0.907,-0.069
1574110231476,2019-11-18T15:50:31.476,0.180,0.400,-0.906,-0.071
1574110231486,2019-11-18T15:50:31.486,0.190,0.400,-0.907,-0.071
1574110231496,2019-11-18T15:50:31.496,0.200,0.396,-0.912,-0.072
1574110231506,2019-11-18T15:50:31.506,0.210,0.401,-0.914,-0.068
1574110231516,2019-11-18T15:50:31.516,0.220,0.404,-0.917,-0.067
1574110231526,2019-11-18T15:50:31.526,0.230,0.403,-0.916,-0.066
1574110231536,2019-11-18T15:50:31.536,0.240,0.404,-0.914,-0.066
1574110231546,2019-11-18T15:50:31.546,0.250,0.407,-0.911,-0.061
1574110231556,2019-11-18T15:50:31.556,0.260,0.408,-0.913,-0.057
1574110231566,2019-11-18T15:50:31.566,0.270,0.411,-0.917,-0.057
