epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574109420995,2019-11-18T15:37:00.995,0.000,97516.672
1574109421130,2019-11-18T15:37:01.130,0.135,97517.484
1574109421266,2019-11-18T15:37:01.266,0.271,97513.938
1574109421401,2019-11-18T15:37:01.401,0.406,97511.328
1574109421537,2019-11-18T15:37:01.537,0.542,97514.750
1574109421673,2019-11-18T15:37:01.673,0.678,97519.516
1574109421808,2019-11-18T15:37:01.808,0.813,97517.367
1574109421944,2019-11-18T15:37:01.944,0.949,97514.305
1574109422080,2019-11-18T15:37:02.080,1.085,97516.914
1574109422215,2019-11-18T15:37:02.215,1.220,97516.430
1574109422351,2019-11-18T15:37:02.351,1.356,97515.938
1574109422486,2019-11-18T15:37:02.486,1.491,97516.430
1574109422622,2019-11-18T15:37:02.622,1.627,97509.078
1574109422758,2019-11-18T15:37:02.758,1.763,97519.859
1574109422893,2019-11-18T15:37:02.893,1.898,97512.516
1574109423029,2019-11-18T15:37:03.029,2.034,97517.609
1574109423166,2019-11-18T15:37:03.166,2.171,97517.250
1574109423300,2019-11-18T15:37:03.300,2.305,97518.063
1574109423437,2019-11-18T15:37:03.437,2.442,97509.906
1574109423573,2019-11-18T15:37:03.573,2.578,97514.633
1574109423708,2019-11-18T15:37:03.708,2.713,97515.453
1574109423844,2019-11-18T15:37:03.844,2.849,97515.820
1574109423979,2019-11-18T15:37:03.979,2.984,97517.609
1574109424115,2019-11-18T15:37:04.115,3.120,97518.438
1574109424251,2019-11-18T15:37:04.251,3.256,97517.125
1574109424386,2019-11-18T15:37:04.386,3.391,97517.945
1574109424522,2019-11-18T15:37:04.522,3.527,97514.516
1574109424658,2019-11-18T15:37:04.658,3.663,97512.391
1574109424793,2019-11-18T15:37:04.793,3.798,97514.516
1574109424929,2019-11-18T15:37:04.929,3.934,97516.641
1574109425064,2019-11-18T15:37:05.064,4.069,97513.211
1574109425200,2019-11-18T15:37:05.200,4.205,97510.602
1574109425337,2019-11-18T15:37:05.337,4.342,97512.273
1574109425471,2019-11-18T15:37:05.471,4.476,97515.703
1574109425608,2019-11-18T15:37:05.608,4.613,97520.102
1574109425744,2019-11-18T15:37:05.744,4.749,97514.031
1574109425879,2019-11-18T15:37:05.879,4.884,97517.828
