epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574111634050,2019-11-18T16:13:54.050,0.000,97521.164
1574111634187,2019-11-18T16:13:54.187,0.137,97517.625
1574111634323,2019-11-18T16:13:54.323,0.273,97518.938
1574111634458,2019-11-18T16:13:54.458,0.408,97518.938
1574111634594,2019-11-18T16:13:54.594,0.544,97519.750
1574111634730,2019-11-18T16:13:54.730,0.680,97518.938
1574111634865,2019-11-18T16:13:54.865,0.815,97515.844
1574111635001,2019-11-18T16:13:55.001,0.951,97517.141
1574111635137,2019-11-18T16:13:55.137,1.087,97519.750
1574111635272,2019-11-18T16:13:55.272,1.222,97519.406
1574111635408,2019-11-18T16:13:55.408,1.358,97521.531
1574111635543,2019-11-18T16:13:55.543,1.493,97524.477
1574111635679,2019-11-18T16:13:55.679,1.629,97518.938
1574111635816,2019-11-18T16:13:55.816,1.766,97518.938
1574111635950,2019-11-18T16:13:55.950,1.900,97518.453
1574111636087,2019-11-18T16:13:56.087,2.037,97518.453
1574111636223,2019-11-18T16:13:56.223,2.173,97513.719
1574111636358,2019-11-18T16:13:56.358,2.308,97513.719
1574111636494,2019-11-18T16:13:56.494,2.444,97517.516
1574111636629,2019-11-18T16:13:56.629,2.579,97515.359
1574111636765,2019-11-18T16:13:56.765,2.715,97520.938
1574111636901,2019-11-18T16:13:56.901,2.851,97516.672
1574111637036,2019-11-18T16:13:57.036,2.986,97511.938
1574111637172,2019-11-18T16:13:57.172,3.122,97515.844
1574111637308,2019-11-18T16:13:57.308,3.258,97520.570
1574111637443,2019-11-18T16:13:57.443,3.393,97515.359
1574111637579,2019-11-18T16:13:57.579,3.529,97518.453
1574111637714,2019-11-18T16:13:57.714,3.664,97521.875
1574111637850,2019-11-18T16:13:57.850,3.800,97524.844
1574111637986,2019-11-18T16:13:57.986,3.936,97521.875
1574111638121,2019-11-18T16:13:58.121,4.071,97522.242
1574111638257,2019-11-18T16:13:58.257,4.207,97520.570
1574111638394,2019-11-18T16:13:58.394,4.344,97523.656
1574111638528,2019-11-18T16:13:58.528,4.478,97524.031
1574111638665,2019-11-18T16:13:58.665,4.615,97527.078
1574111638801,2019-11-18T16:13:58.801,4.751,97524.477
1574111638936,2019-11-18T16:13:58.936,4.886,97523.172
1574111639072,2019-11-18T16:13:59.072,5.022,97525.328
1574111639207,2019-11-18T16:13:59.207,5.157,97527.563
1574111639343,2019-11-18T16:13:59.343,5.293,97526.750
1574111639479,2019-11-18T16:13:59.479,5.429,97528.383
1574111639614,2019-11-18T16:13:59.614,5.564,97531.359
1574111639750,2019-11-18T16:13:59.750,5.700,97529.688
1574111639886,2019-11-18T16:13:59.886,5.836,97530.172
1574111640021,2019-11-18T16:14:00.021,5.971,97533.594
1574111640157,2019-11-18T16:14:00.157,6.107,97525.781
1574111640292,2019-11-18T16:14:00.292,6.242,97531.469
1574111640428,2019-11-18T16:14:00.428,6.378,97531.469
1574111640565,2019-11-18T16:14:00.565,6.515,97530.172
1574111640699,2019-11-18T16:14:00.699,6.649,97529.234
1574111640836,2019-11-18T16:14:00.836,6.786,97536.680
1574111640972,2019-11-18T16:14:00.972,6.922,97536.195
1574111641107,2019-11-18T16:14:01.107,7.057,97534.891
1574111641243,2019-11-18T16:14:01.243,7.193,97533.594
1574111641379,2019-11-18T16:14:01.379,7.329,97533.250
1574111641514,2019-11-18T16:14:01.514,7.464,97534.563
1574111641650,2019-11-18T16:14:01.650,7.600,97534.563
1574111641786,2019-11-18T16:14:01.786,7.736,97529.344
1574111641921,2019-11-18T16:14:01.921,7.871,97534.563
1574111642057,2019-11-18T16:14:02.057,8.007,97532.773
1574111642192,2019-11-18T16:14:02.192,8.142,97533.734
1574111642328,2019-11-18T16:14:02.328,8.278,97536.344
1574111642464,2019-11-18T16:14:02.464,8.414,97541.063
1574111642599,2019-11-18T16:14:02.599,8.549,97537.641
1574111642735,2019-11-18T16:14:02.735,8.685,97534.563
1574111642872,2019-11-18T16:14:02.872,8.822,97535.484
1574111643006,2019-11-18T16:14:03.006,8.956,97535.484
1574111643143,2019-11-18T16:14:03.143,9.093,97535.484
1574111643279,2019-11-18T16:14:03.279,9.229,97534.188
1574111643414,2019-11-18T16:14:03.414,9.364,97532.891
1574111643550,2019-11-18T16:14:03.550,9.500,97532.063
1574111643685,2019-11-18T16:14:03.685,9.635,97533.359
1574111643821,2019-11-18T16:14:03.821,9.771,97536.453
1574111643957,2019-11-18T16:14:03.957,9.907,97535.484
1574111644092,2019-11-18T16:14:04.092,10.042,97539.875
1574111644228,2019-11-18T16:14:04.228,10.178,97542.000
1574111644364,2019-11-18T16:14:04.364,10.314,97537.750
1574111644499,2019-11-18T16:14:04.499,10.449,97544.602
1574111644635,2019-11-18T16:14:04.635,10.585,97540.359
1574111644770,2019-11-18T16:14:04.770,10.720,97540.813
1574111644906,2019-11-18T16:14:04.906,10.856,97536.453
1574111645043,2019-11-18T16:14:05.043,10.993,97542.969
1574111645179,2019-11-18T16:14:05.179,11.129,97543.781
1574111645314,2019-11-18T16:14:05.314,11.264,97545.563
1574111645450,2019-11-18T16:14:05.450,11.400,97542.594
1574111645586,2019-11-18T16:14:05.586,11.536,97550.773
1574111645721,2019-11-18T16:14:05.721,11.671,97550.406
1574111645857,2019-11-18T16:14:05.857,11.807,97547.313
1574111645992,2019-11-18T16:14:05.992,11.942,97543.078
1574111646128,2019-11-18T16:14:06.128,12.078,97545.195
1574111646264,2019-11-18T16:14:06.264,12.214,97545.195
1574111646399,2019-11-18T16:14:06.399,12.349,97546.500
1574111646535,2019-11-18T16:14:06.535,12.485,97552.531
1574111646671,2019-11-18T16:14:06.671,12.621,97553.008
1574111646806,2019-11-18T16:14:06.806,12.756,97549.578
1574111646942,2019-11-18T16:14:06.942,12.892,97547.797
1574111647077,2019-11-18T16:14:07.077,13.027,97549.578
1574111647213,2019-11-18T16:14:07.213,13.163,97547.906
