epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574111215383,2019-11-18T16:06:55.383,0.000,-1.890,2.439,4.085
1574111215393,2019-11-18T16:06:55.393,0.010,-1.768,1.829,3.720
1574111215403,2019-11-18T16:06:55.403,0.020,-2.439,3.354,4.146
1574111215413,2019-11-18T16:06:55.413,0.030,-3.049,4.451,4.329
1574111215423,2019-11-18T16:06:55.423,0.040,-3.659,5.305,4.329
1574111215433,2019-11-18T16:06:55.433,0.050,-3.963,6.098,4.207
1574111215443,2019-11-18T16:06:55.443,0.060,-4.146,6.707,4.146
1574111215453,2019-11-18T16:06:55.453,0.070,-4.268,7.012,3.902
1574111215463,2019-11-18T16:06:55.463,0.080,-4.695,7.134,3.598
1574111215473,2019-11-18T16:06:55.473,0.090,-5.427,7.195,3.232
1574111215483,2019-11-18T16:06:55.483,0.100,-6.098,7.073,2.683
1574111215493,2019-11-18T16:06:55.493,0.110,-6.768,7.073,1.951
1574111215503,2019-11-18T16:06:55.503,0.120,-7.195,7.134,1.829
1574111215513,2019-11-18T16:06:55.513,0.130,-7.439,7.378,2.195
1574111215523,2019-11-18T16:06:55.523,0.140,-7.927,7.500,2.622
1574111215533,2019-11-18T16:06:55.533,0.150,-8.354,7.927,3.232
1574111215543,2019-11-18T16:06:55.543,0.160,-8.720,8.293,3.537
1574111215553,2019-11-18T16:06:55.553,0.170,-9.329,8.780,3.598
1574111215563,2019-11-18T16:06:55.563,0.180,-9.695,9.268,3.841
1574111215573,2019-11-18T16:06:55.573,0.190,-9.756,9.878,4.024
1574111215583,2019-11-18T16:06:55.583,0.200,-9.695,10.427,3.963
1574111215593,2019-11-18T16:06:55.593,0.210,-9.573,10.854,3.720
1574111215603,2019-11-18T16:06:55.603,0.220,-9.390,11.220,3.537
1574111215613,2019-11-18T16:06:55.613,0.230,-8.902,11.646,3.415
1574111215623,2019-11-18T16:06:55.623,0.240,-8.476,11.829,3.476
1574111215633,2019-11-18T16:06:55.633,0.250,-7.988,12.012,3.780
1574111215643,2019-11-18T16:06:55.643,0.260,-7.378,12.195,4.512
1574111215653,2019-11-18T16:06:55.653,0.270,-6.890,12.134,5.183
1574111215663,2019-11-18T16:06:55.663,0.280,-6.463,12.012,5.610
1574111215673,2019-11-18T16:06:55.673,0.290,-5.976,12.012,5.915
1574111215683,2019-11-18T16:06:55.683,0.300,-5.183,12.134,6.341
1574111215693,2019-11-18T16:06:55.693,0.310,-4.512,12.073,6.768
1574111215703,2019-11-18T16:06:55.703,0.320,-4.512,12.134,6.951
1574111215713,2019-11-18T16:06:55.713,0.330,-4.573,12.073,6.829
1574111215723,2019-11-18T16:06:55.723,0.340,-4.329,12.073,6.707
1574111215733,2019-11-18T16:06:55.733,0.350,-4.207,11.951,6.707
1574111215743,2019-11-18T16:06:55.743,0.360,-4.573,11.768,6.159
1574111215753,2019-11-18T16:06:55.753,0.370,-5.183,11.524,5.427
1574111215763,2019-11-18T16:06:55.763,0.380,-5.793,11.220,4.939
1574111215773,2019-11-18T16:06:55.773,0.390,-6.098,10.671,4.390
1574111215783,2019-11-18T16:06:55.783,0.400,-6.220,10.061,3.659
1574111215793,2019-11-18T16:06:55.793,0.410,-6.402,9.573,3.232
1574111215803,2019-11-18T16:06:55.803,0.420,-7.317,9.024,2.927
1574111215813,2019-11-18T16:06:55.813,0.430,-8.720,8.354,2.622
1574111215823,2019-11-18T16:06:55.823,0.440,-10.244,7.744,2.500
1574111215833,2019-11-18T16:06:55.833,0.450,-11.341,7.378,2.500
1574111215843,2019-11-18T16:06:55.843,0.460,-12.256,6.951,2.317
1574111215853,2019-11-18T16:06:55.853,0.470,-13.476,6.585,1.829
1574111215863,2019-11-18T16:06:55.863,0.480,-15.488,6.402,0.793
1574111215873,2019-11-18T16:06:55.873,0.490,-17.988,6.341,-0.732
1574111215883,2019-11-18T16:06:55.883,0.500,-20.854,6.280,-2.256
1574111215893,2019-11-18T16:06:55.893,0.510,-23.902,6.707,-3.415
1574111215903,2019-11-18T16:06:55.903,0.520,-26.829,7.317,-3.963
1574111215913,2019-11-18T16:06:55.913,0.530,-29.939,8.049,-4.695
1574111215923,2019-11-18T16:06:55.923,0.540,-33.902,8.963,-5.610
1574111215933,2019-11-18T16:06:55.933,0.550,-37.866,10.122,-6.463
1574111215943,2019-11-18T16:06:55.943,0.560,-41.280,11.646,-6.707
1574111215953,2019-11-18T16:06:55.953,0.570,-43.963,13.354,-6.098
1574111215963,2019-11-18T16:06:55.963,0.580,-45.915,15.061,-5.122
1574111215973,2019-11-18T16:06:55.973,0.590,-46.707,17.012,-3.902
1574111215983,2019-11-18T16:06:55.983,0.600,-47.866,18.902,-3.049
1574111215993,2019-11-18T16:06:55.993,0.610,-49.329,20.549,-2.439
1574111216003,2019-11-18T16:06:56.003,0.620,-49.512,22.439,-1.341
1574111216013,2019-11-18T16:06:56.013,0.630,-48.293,24.146,0.305
1574111216023,2019-11-18T16:06:56.023,0.640,-47.012,25.732,1.098
1574111216033,2019-11-18T16:06:56.033,0.650,-46.037,26.890,0.793
1574111216043,2019-11-18T16:06:56.043,0.660,-44.268,27.744,-0.183
1574111216053,2019-11-18T16:06:56.053,0.670,-41.646,28.598,-1.463
1574111216063,2019-11-18T16:06:56.063,0.680,-38.902,29.146,-2.622
1574111216073,2019-11-18T16:06:56.073,0.690,-37.012,29.390,-4.390
1574111216083,2019-11-18T16:06:56.083,0.700,-35.305,29.207,-6.768
1574111216093,2019-11-18T16:06:56.093,0.710,-32.805,28.902,-8.720
1574111216103,2019-11-18T16:06:56.103,0.720,-30.549,28.598,-10.610
1574111216113,2019-11-18T16:06:56.113,0.730,-29.024,27.927,-12.622
1574111216123,2019-11-18T16:06:56.123,0.740,-27.683,27.195,-14.573
1574111216133,2019-11-18T16:06:56.133,0.750,-27.012,26.646,-16.220
1574111216143,2019-11-18T16:06:56.143,0.760,-27.195,26.159,-17.439
1574111216153,2019-11-18T16:06:56.153,0.770,-28.110,25.854,-17.866
1574111216163,2019-11-18T16:06:56.163,0.780,-28.720,25.915,-16.768
1574111216173,2019-11-18T16:06:56.173,0.790,-28.902,26.341,-14.268
1574111216183,2019-11-18T16:06:56.183,0.800,-28.659,27.073,-10.671
1574111216193,2019-11-18T16:06:56.193,0.810,-29.329,28.171,-6.951
1574111216203,2019-11-18T16:06:56.203,0.820,-30.610,29.085,-3.354
1574111216213,2019-11-18T16:06:56.213,0.830,-31.402,30.183,0.732
1574111216223,2019-11-18T16:06:56.223,0.840,-31.463,31.159,5.427
1574111216233,2019-11-18T16:06:56.233,0.850,-31.402,32.134,10.000
1574111216243,2019-11-18T16:06:56.243,0.860,-31.585,33.049,14.085
1574111216253,2019-11-18T16:06:56.253,0.870,-32.073,33.720,17.439
1574111216263,2019-11-18T16:06:56.263,0.880,-32.073,34.268,20.305
1574111216273,2019-11-18T16:06:56.273,0.890,-31.707,34.817,22.744
1574111216283,2019-11-18T16:06:56.283,0.900,-31.707,35.305,24.634
1574111216293,2019-11-18T16:06:56.293,0.910,-32.378,35.732,26.341
1574111216303,2019-11-18T16:06:56.303,0.920,-32.622,35.976,27.805
1574111216313,2019-11-18T16:06:56.313,0.930,-32.439,36.220,28.659
1574111216323,2019-11-18T16:06:56.323,0.940,-31.646,36.463,29.207
1574111216333,2019-11-18T16:06:56.333,0.950,-30.000,36.463,30.122
1574111216343,2019-11-18T16:06:56.343,0.960,-28.110,36.524,31.220
1574111216353,2019-11-18T16:06:56.353,0.970,-26.341,36.646,31.768
1574111216363,2019-11-18T16:06:56.363,0.980,-24.878,36.463,31.951
1574111216373,2019-11-18T16:06:56.373,0.990,-22.805,36.098,33.049
1574111216383,2019-11-18T16:06:56.383,1.000,-21.463,35.732,33.232
1574111216393,2019-11-18T16:06:56.393,1.010,-20.732,35.000,32.378
1574111216403,2019-11-18T16:06:56.403,1.020,-19.390,34.146,31.890
1574111216413,2019-11-18T16:06:56.413,1.030,-17.378,33.354,31.585
1574111216423,2019-11-18T16:06:56.423,1.040,-15.671,32.317,30.793
1574111216433,2019-11-18T16:06:56.433,1.050,-11.951,31.341,31.524
1574111216443,2019-11-18T16:06:56.443,1.060,-6.220,30.488,34.146
1574111216453,2019-11-18T16:06:56.453,1.070,-3.049,29.085,34.390
1574111216463,2019-11-18T16:06:56.463,1.080,-1.098,27.195,35.061
1574111216473,2019-11-18T16:06:56.473,1.090,1.890,25.305,38.598
1574111216483,2019-11-18T16:06:56.483,1.100,5.854,23.537,43.232
1574111216493,2019-11-18T16:06:56.493,1.110,9.756,22.256,49.146
1574111216503,2019-11-18T16:06:56.503,1.120,11.280,21.098,55.549
1574111216513,2019-11-18T16:06:56.513,1.130,8.720,19.756,59.512
1574111216523,2019-11-18T16:06:56.523,1.140,5.305,18.354,61.951
1574111216533,2019-11-18T16:06:56.533,1.150,4.512,17.622,64.817
1574111216543,2019-11-18T16:06:56.543,1.160,4.817,17.500,68.110
1574111216553,2019-11-18T16:06:56.553,1.170,2.439,17.134,70.122
1574111216563,2019-11-18T16:06:56.563,1.180,-1.646,16.524,71.463
1574111216573,2019-11-18T16:06:56.573,1.190,-4.085,16.159,73.171
1574111216583,2019-11-18T16:06:56.583,1.200,-5.976,15.976,74.756
1574111216593,2019-11-18T16:06:56.593,1.210,-9.756,15.671,74.695
1574111216603,2019-11-18T16:06:56.603,1.220,-14.512,15.305,73.841
