epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574111215388,2019-11-18T16:06:55.388,0.000,97517.734
1574111215522,2019-11-18T16:06:55.522,0.134,97520.828
1574111215659,2019-11-18T16:06:55.659,0.271,97521.648
1574111215795,2019-11-18T16:06:55.795,0.407,97519.031
1574111215930,2019-11-18T16:06:55.930,0.542,97516.922
1574111216066,2019-11-18T16:06:56.066,0.678,97516.430
1574111216201,2019-11-18T16:06:56.201,0.813,97516.430
1574111216337,2019-11-18T16:06:56.337,0.949,97521.156
1574111216473,2019-11-18T16:06:56.473,1.085,97513.328
1574111216608,2019-11-18T16:06:56.608,1.220,97518.063
1574111216744,2019-11-18T16:06:56.744,1.356,97514.633
1574111216880,2019-11-18T16:06:56.880,1.492,97514.156
1574111217015,2019-11-18T16:06:57.015,1.627,97517.609
1574111217151,2019-11-18T16:06:57.151,1.763,97513.813
1574111217286,2019-11-18T16:06:57.286,1.898,97518.914
1574111217422,2019-11-18T16:06:57.422,2.034,97520.672
1574111217559,2019-11-18T16:06:57.559,2.171,97515.453
1574111217693,2019-11-18T16:06:57.693,2.305,97517.125
1574111217830,2019-11-18T16:06:57.830,2.442,97513.695
1574111217966,2019-11-18T16:06:57.966,2.578,97516.313
1574111218101,2019-11-18T16:06:58.101,2.713,97517.609
1574111218237,2019-11-18T16:06:58.237,2.849,97515.820
1574111218373,2019-11-18T16:06:58.373,2.985,97521.531
1574111218508,2019-11-18T16:06:58.508,3.120,97517.125
1574111218644,2019-11-18T16:06:58.644,3.256,97515.000
1574111218780,2019-11-18T16:06:58.780,3.392,97516.758
1574111218915,2019-11-18T16:06:58.915,3.527,97517.609
1574111219051,2019-11-18T16:06:59.051,3.663,97516.313
1574111219186,2019-11-18T16:06:59.186,3.798,97518.063
1574111219322,2019-11-18T16:06:59.322,3.934,97508.930
1574111219458,2019-11-18T16:06:59.458,4.070,97519.375
1574111219593,2019-11-18T16:06:59.593,4.205,97514.156
1574111219729,2019-11-18T16:06:59.729,4.341,97518.063
1574111219866,2019-11-18T16:06:59.866,4.478,97515.000
1574111220000,2019-11-18T16:07:00.000,4.612,97515.125
1574111220137,2019-11-18T16:07:00.137,4.749,97516.758
