epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574110995151,2019-11-18T16:03:15.151,0.000,-4.939,3.354,-0.061
1574110995161,2019-11-18T16:03:15.161,0.010,-4.756,3.049,-0.366
1574110995171,2019-11-18T16:03:15.171,0.020,-4.756,3.354,0.183
1574110995181,2019-11-18T16:03:15.181,0.030,-4.756,3.598,0.427
1574110995191,2019-11-18T16:03:15.191,0.040,-4.878,3.720,0.549
1574110995201,2019-11-18T16:03:15.201,0.050,-4.634,3.841,1.037
1574110995211,2019-11-18T16:03:15.211,0.060,-4.634,3.963,1.402
1574110995221,2019-11-18T16:03:15.221,0.070,-4.878,3.963,1.524
1574110995231,2019-11-18T16:03:15.231,0.080,-4.939,3.963,1.829
1574110995241,2019-11-18T16:03:15.241,0.090,-4.756,3.841,2.134
1574110995251,2019-11-18T16:03:15.251,0.100,-5.000,3.720,2.256
1574110995261,2019-11-18T16:03:15.261,0.110,-5.061,3.537,2.073
1574110995271,2019-11-18T16:03:15.271,0.120,-5.061,3.354,1.951
1574110995281,2019-11-18T16:03:15.281,0.130,-5.305,3.049,1.524
1574110995291,2019-11-18T16:03:15.291,0.140,-5.427,2.805,1.220
1574110995301,2019-11-18T16:03:15.301,0.150,-5.366,2.439,1.159
1574110995311,2019-11-18T16:03:15.311,0.160,-5.000,2.195,1.098
1574110995321,2019-11-18T16:03:15.321,0.170,-4.573,1.829,1.280
1574110995331,2019-11-18T16:03:15.331,0.180,-3.841,1.585,1.646
1574110995341,2019-11-18T16:03:15.341,0.190,-3.720,1.159,1.829
1574110995351,2019-11-18T16:03:15.351,0.200,-3.720,0.854,1.829
1574110995361,2019-11-18T16:03:15.361,0.210,-3.110,0.488,2.317
1574110995371,2019-11-18T16:03:15.371,0.220,-2.866,0.244,2.439
1574110995381,2019-11-18T16:03:15.381,0.230,-2.744,-0.061,2.744
1574110995391,2019-11-18T16:03:15.391,0.240,-1.890,-0.305,3.537
1574110995401,2019-11-18T16:03:15.401,0.250,-1.280,-0.610,4.329
1574110995411,2019-11-18T16:03:15.411,0.260,-1.524,-0.976,4.512
1574110995421,2019-11-18T16:03:15.421,0.270,-2.134,-1.463,4.329
1574110995431,2019-11-18T16:03:15.431,0.280,-1.829,-1.951,4.146
1574110995441,2019-11-18T16:03:15.441,0.290,-0.610,-2.317,4.207
1574110995451,2019-11-18T16:03:15.451,0.300,0.366,-2.866,3.963
1574110995461,2019-11-18T16:03:15.461,0.310,1.220,-3.598,3.293
1574110995471,2019-11-18T16:03:15.471,0.320,2.439,-4.268,2.866
1574110995481,2019-11-18T16:03:15.481,0.330,4.207,-5.000,2.378
1574110995491,2019-11-18T16:03:15.491,0.340,5.976,-5.915,2.134
1574110995501,2019-11-18T16:03:15.501,0.350,7.622,-6.890,1.829
1574110995511,2019-11-18T16:03:15.511,0.360,9.146,-7.805,1.220
1574110995521,2019-11-18T16:03:15.521,0.370,10.854,-8.841,0.732
1574110995531,2019-11-18T16:03:15.531,0.380,12.927,-9.695,0.061
1574110995541,2019-11-18T16:03:15.541,0.390,14.695,-10.671,-0.976
1574110995551,2019-11-18T16:03:15.551,0.400,15.549,-11.707,-2.134
1574110995561,2019-11-18T16:03:15.561,0.410,15.793,-12.500,-3.598
1574110995571,2019-11-18T16:03:15.571,0.420,15.793,-13.476,-5.000
1574110995581,2019-11-18T16:03:15.581,0.430,15.732,-14.451,-6.280
1574110995591,2019-11-18T16:03:15.591,0.440,15.854,-15.244,-7.073
1574110995601,2019-11-18T16:03:15.601,0.450,16.159,-15.976,-7.683
1574110995611,2019-11-18T16:03:15.611,0.460,16.463,-16.524,-8.293
1574110995621,2019-11-18T16:03:15.621,0.470,16.463,-17.073,-8.720
1574110995631,2019-11-18T16:03:15.631,0.480,16.646,-17.622,-8.841
1574110995641,2019-11-18T16:03:15.641,0.490,17.378,-17.866,-8.537
1574110995651,2019-11-18T16:03:15.651,0.500,18.110,-18.171,-8.232
1574110995661,2019-11-18T16:03:15.661,0.510,18.476,-18.598,-7.927
1574110995671,2019-11-18T16:03:15.671,0.520,18.598,-19.085,-7.927
1574110995681,2019-11-18T16:03:15.681,0.530,18.963,-19.512,-7.683
1574110995691,2019-11-18T16:03:15.691,0.540,19.268,-19.878,-7.073
1574110995701,2019-11-18T16:03:15.701,0.550,18.902,-20.305,-6.829
1574110995711,2019-11-18T16:03:15.711,0.560,18.232,-20.610,-6.585
1574110995721,2019-11-18T16:03:15.721,0.570,17.866,-20.915,-6.098
1574110995731,2019-11-18T16:03:15.731,0.580,17.622,-21.280,-5.549
1574110995741,2019-11-18T16:03:15.741,0.590,16.829,-21.646,-5.671
1574110995751,2019-11-18T16:03:15.751,0.600,16.037,-22.073,-5.793
1574110995761,2019-11-18T16:03:15.761,0.610,15.671,-22.439,-5.610
1574110995771,2019-11-18T16:03:15.771,0.620,15.732,-22.744,-5.305
1574110995781,2019-11-18T16:03:15.781,0.630,15.793,-22.805,-4.939
1574110995791,2019-11-18T16:03:15.791,0.640,15.732,-23.049,-4.512
1574110995801,2019-11-18T16:03:15.801,0.650,15.427,-23.049,-4.024
1574110995811,2019-11-18T16:03:15.811,0.660,15.366,-22.805,-3.232
1574110995821,2019-11-18T16:03:15.821,0.670,15.122,-22.622,-2.439
1574110995831,2019-11-18T16:03:15.831,0.680,14.390,-22.195,-1.646
1574110995841,2019-11-18T16:03:15.841,0.690,13.720,-21.707,-0.854
