epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568490331784,2019-09-14T15:45:31.784,0.000,99190.992
1568490331920,2019-09-14T15:45:31.920,0.136,99191.469
1568490332055,2019-09-14T15:45:32.055,0.271,99196.234
1568490332191,2019-09-14T15:45:32.191,0.407,99192.688
1568490332328,2019-09-14T15:45:32.328,0.544,99192.305
1568490332462,2019-09-14T15:45:32.462,0.678,99187.898
1568490332599,2019-09-14T15:45:32.599,0.815,99192.305
1568490332733,2019-09-14T15:45:32.733,0.949,99186.234
1568490332870,2019-09-14T15:45:32.870,1.086,99191.375
1568490333006,2019-09-14T15:45:33.006,1.222,99192.688
1568490333141,2019-09-14T15:45:33.141,1.357,99194.000
1568490333277,2019-09-14T15:45:33.277,1.493,99194.000
1568490333413,2019-09-14T15:45:33.413,1.629,99192.688
1568490333548,2019-09-14T15:45:33.548,1.764,99192.688
1568490333684,2019-09-14T15:45:33.684,1.900,99191.375
1568490333820,2019-09-14T15:45:33.820,2.036,99193.047
1568490333955,2019-09-14T15:45:33.955,2.171,99194.344
1568490334091,2019-09-14T15:45:34.091,2.307,99188.281
1568490334226,2019-09-14T15:45:34.226,2.442,99190.422
1568490334362,2019-09-14T15:45:34.362,2.578,99190.422
1568490334499,2019-09-14T15:45:34.499,2.715,99189.977
1568490334633,2019-09-14T15:45:34.633,2.849,99198.664
1568490334770,2019-09-14T15:45:34.770,2.986,99186.047
1568490334904,2019-09-14T15:45:34.904,3.120,99192.117
1568490335041,2019-09-14T15:45:35.041,3.257,99189.500
1568490335177,2019-09-14T15:45:35.177,3.393,99189.500
1568490335312,2019-09-14T15:45:35.312,3.528,99191.641
1568490335448,2019-09-14T15:45:35.448,3.664,99196.047
1568490335584,2019-09-14T15:45:35.584,3.800,99197.359
1568490335719,2019-09-14T15:45:35.719,3.935,99192.117
1568490335855,2019-09-14T15:45:35.855,4.071,99193.422
1568490335990,2019-09-14T15:45:35.990,4.206,99193.328
1568490336126,2019-09-14T15:45:36.126,4.342,99191.156
1568490336262,2019-09-14T15:45:36.262,4.478,99198.188
1568490336399,2019-09-14T15:45:36.399,4.615,99195.094
1568490336533,2019-09-14T15:45:36.533,4.749,99192.469
1568490336669,2019-09-14T15:45:36.669,4.885,99193.328
1568490336804,2019-09-14T15:45:36.804,5.020,99189.852
1568490336940,2019-09-14T15:45:36.940,5.156,99192.375
1568490337077,2019-09-14T15:45:37.077,5.293,99194.164
1568490337211,2019-09-14T15:45:37.211,5.427,99191.063
1568490337348,2019-09-14T15:45:37.348,5.564,99193.328
1568490337484,2019-09-14T15:45:37.484,5.700,99188.547
1568490337619,2019-09-14T15:45:37.619,5.835,99193.688
1568490337755,2019-09-14T15:45:37.755,5.971,99187.617
1568490337890,2019-09-14T15:45:37.890,6.106,99186.313
1568490338026,2019-09-14T15:45:38.026,6.242,99195.469
1568490338162,2019-09-14T15:45:38.162,6.378,99193.234
1568490338297,2019-09-14T15:45:38.297,6.513,99193.234
1568490338433,2019-09-14T15:45:38.433,6.649,99195.859
1568490338569,2019-09-14T15:45:38.569,6.785,99192.859
1568490338704,2019-09-14T15:45:38.704,6.920,99190.625
1568490338840,2019-09-14T15:45:38.840,7.056,99191.938
1568490338975,2019-09-14T15:45:38.975,7.191,99194.547
1568490339111,2019-09-14T15:45:39.111,7.327,99193.594
1568490339248,2019-09-14T15:45:39.248,7.464,99194.547
1568490339382,2019-09-14T15:45:39.382,7.598,99194.547
1568490339519,2019-09-14T15:45:39.519,7.735,99184.078
1568490339655,2019-09-14T15:45:39.655,7.871,99188.922
1568490339790,2019-09-14T15:45:39.790,8.006,99191.938
1568490339926,2019-09-14T15:45:39.926,8.142,99193.234
1568490340061,2019-09-14T15:45:40.061,8.277,99190.969
1568490340197,2019-09-14T15:45:40.197,8.413,99194.422
1568490340333,2019-09-14T15:45:40.333,8.549,99188.000
1568490340468,2019-09-14T15:45:40.468,8.684,99195.375
1568490340604,2019-09-14T15:45:40.604,8.820,99194.906
1568490340740,2019-09-14T15:45:40.740,8.956,99196.219
1568490340875,2019-09-14T15:45:40.875,9.091,99189.672
1568490341011,2019-09-14T15:45:41.011,9.227,99192.281
1568490341146,2019-09-14T15:45:41.146,9.362,99189.758
1568490341282,2019-09-14T15:45:41.282,9.498,99191.805
1568490341419,2019-09-14T15:45:41.419,9.635,99191.805
1568490341553,2019-09-14T15:45:41.553,9.769,99190.500
1568490341690,2019-09-14T15:45:41.690,9.906,99189.672
1568490341826,2019-09-14T15:45:41.826,10.042,99193.500
1568490341961,2019-09-14T15:45:41.961,10.177,99196.594
1568490342097,2019-09-14T15:45:42.097,10.313,99188.828
1568490342232,2019-09-14T15:45:42.232,10.448,99190.047
1568490342368,2019-09-14T15:45:42.368,10.584,99193.984
1568490342504,2019-09-14T15:45:42.504,10.720,99190.875
1568490342639,2019-09-14T15:45:42.639,10.855,99190.047
1568490342775,2019-09-14T15:45:42.775,10.991,99188.734
1568490342911,2019-09-14T15:45:42.911,11.127,99194.906
1568490343046,2019-09-14T15:45:43.046,11.262,99191.359
1568490343182,2019-09-14T15:45:43.182,11.398,99188.734
1568490343317,2019-09-14T15:45:43.317,11.533,99191.359
1568490343453,2019-09-14T15:45:43.453,11.669,99188.734
1568490343589,2019-09-14T15:45:43.589,11.805,99190.047
