epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1568489994932,2019-09-14T15:39:54.932,0.000,0.000135062,-0.000182875,-0.000174750
1568489994982,2019-09-14T15:39:54.982,0.050,0.000135437,-0.000183250,-0.000174375
1568489995032,2019-09-14T15:39:55.032,0.100,0.000135437,-0.000182875,-0.000173625
1568489995082,2019-09-14T15:39:55.082,0.150,0.000134750,-0.000182562,-0.000175187
1568489995132,2019-09-14T15:39:55.132,0.200,0.000135437,-0.000183250,-0.000174063
1568489995182,2019-09-14T15:39:55.182,0.250,0.000136563,-0.000183625,-0.000175938
1568489995232,2019-09-14T15:39:55.232,0.300,0.000135437,-0.000182562,-0.000174875
1568489995282,2019-09-14T15:39:55.282,0.350,0.000135813,-0.000182875,-0.000174438
1568489995332,2019-09-14T15:39:55.332,0.400,0.000136188,-0.000184000,-0.000174875
1568489995382,2019-09-14T15:39:55.382,0.450,0.000135125,-0.000183625,-0.000174500
1568489995432,2019-09-14T15:39:55.432,0.500,0.000136937,-0.000182937,-0.000174125
1568489995482,2019-09-14T15:39:55.482,0.550,0.000136188,-0.000182937,-0.000175312
1568489995532,2019-09-14T15:39:55.532,0.600,0.000136937,-0.000183250,-0.000175625
1568489995582,2019-09-14T15:39:55.582,0.650,0.000136937,-0.000182937,-0.000175687
1568489995632,2019-09-14T15:39:55.632,0.700,0.000136937,-0.000182562,-0.000175625
1568489995682,2019-09-14T15:39:55.682,0.750,0.000137625,-0.000184000,-0.000176063
1568489995732,2019-09-14T15:39:55.732,0.800,0.000136563,-0.000182188,-0.000175625
1568489995782,2019-09-14T15:39:55.782,0.850,0.000137250,-0.000184375,-0.000176375
1568489995832,2019-09-14T15:39:55.832,0.900,0.000137625,-0.000182562,-0.000176500
1568489995882,2019-09-14T15:39:55.882,0.950,0.000136563,-0.000182937,-0.000176063
1568489995932,2019-09-14T15:39:55.932,1.000,0.000137250,-0.000181813,-0.000176812
1568489995982,2019-09-14T15:39:55.982,1.050,0.000137250,-0.000182562,-0.000176438
1568489996032,2019-09-14T15:39:56.032,1.100,0.000136937,-0.000182562,-0.000176875
1568489996082,2019-09-14T15:39:56.082,1.150,0.000136937,-0.000182937,-0.000176812
1568489996132,2019-09-14T15:39:56.132,1.200,0.000137250,-0.000182188,-0.000175687
1568489996182,2019-09-14T15:39:56.182,1.250,0.000137625,-0.000182937,-0.000175312
1568489996232,2019-09-14T15:39:56.232,1.300,0.000136937,-0.000183625,-0.000176875
1568489996282,2019-09-14T15:39:56.282,1.350,0.000138000,-0.000183625,-0.000176812
1568489996332,2019-09-14T15:39:56.332,1.400,0.000136563,-0.000182562,-0.000176063
1568489996382,2019-09-14T15:39:56.382,1.450,0.000137625,-0.000182562,-0.000175750
1568489996432,2019-09-14T15:39:56.432,1.500,0.000137625,-0.000183312,-0.000176812
1568489996482,2019-09-14T15:39:56.482,1.550,0.000138750,-0.000182188,-0.000176063
1568489996532,2019-09-14T15:39:56.532,1.600,0.000138375,-0.000183625,-0.000176063
1568489996582,2019-09-14T15:39:56.582,1.650,0.000139062,-0.000182937,-0.000176063
1568489996632,2019-09-14T15:39:56.632,1.700,0.000138000,-0.000184000,-0.000175687
1568489996682,2019-09-14T15:39:56.682,1.750,0.000138375,-0.000182188,-0.000176812
1568489996732,2019-09-14T15:39:56.732,1.800,0.000137250,-0.000182562,-0.000176812
1568489996782,2019-09-14T15:39:56.782,1.850,0.000138375,-0.000182562,-0.000177187
1568489996832,2019-09-14T15:39:56.832,1.900,0.000137625,-0.000182937,-0.000176438
1568489996882,2019-09-14T15:39:56.882,1.950,0.000137625,-0.000183625,-0.000176438
1568489996932,2019-09-14T15:39:56.932,2.000,0.000138375,-0.000182937,-0.000178375
1568489996982,2019-09-14T15:39:56.982,2.050,0.000137625,-0.000182562,-0.000175687
1568489997032,2019-09-14T15:39:57.032,2.100,0.000138000,-0.000182937,-0.000175250
1568489997082,2019-09-14T15:39:57.082,2.150,0.000138375,-0.000182937,-0.000176875
1568489997132,2019-09-14T15:39:57.132,2.200,0.000137625,-0.000182562,-0.000177625
1568489997182,2019-09-14T15:39:57.182,2.250,0.000137625,-0.000183250,-0.000177562
1568489997232,2019-09-14T15:39:57.232,2.300,0.000137625,-0.000182188,-0.000176063
1568489997282,2019-09-14T15:39:57.282,2.350,0.000138000,-0.000182937,-0.000177625
1568489997332,2019-09-14T15:39:57.332,2.400,0.000139813,-0.000182562,-0.000176500
1568489997382,2019-09-14T15:39:57.382,2.450,0.000138375,-0.000182937,-0.000176875
1568489997432,2019-09-14T15:39:57.432,2.500,0.000138375,-0.000182562,-0.000178000
1568489997482,2019-09-14T15:39:57.482,2.550,0.000139062,-0.000182188,-0.000177562
1568489997532,2019-09-14T15:39:57.532,2.600,0.000139062,-0.000181125,-0.000177625
1568489997582,2019-09-14T15:39:57.582,2.650,0.000139437,-0.000182937,-0.000177562
1568489997632,2019-09-14T15:39:57.632,2.700,0.000139437,-0.000181813,-0.000176875
1568489997682,2019-09-14T15:39:57.682,2.750,0.000138375,-0.000182562,-0.000176875
