epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568490103316,2019-09-14T15:41:43.316,0.000,1.646,-5.122,-0.244
1568490103326,2019-09-14T15:41:43.326,0.010,1.707,-5.244,-0.976
1568490103336,2019-09-14T15:41:43.336,0.020,1.585,-5.000,-1.037
1568490103346,2019-09-14T15:41:43.346,0.030,1.951,-4.390,-1.037
1568490103356,2019-09-14T15:41:43.356,0.040,2.012,-4.085,-1.098
1568490103366,2019-09-14T15:41:43.366,0.050,1.829,-3.537,-1.341
1568490103376,2019-09-14T15:41:43.376,0.060,1.585,-2.744,-1.463
1568490103386,2019-09-14T15:41:43.386,0.070,1.341,-2.195,-1.646
1568490103396,2019-09-14T15:41:43.396,0.080,1.098,-1.585,-1.890
1568490103406,2019-09-14T15:41:43.406,0.090,0.671,-1.159,-2.012
1568490103416,2019-09-14T15:41:43.416,0.100,0.488,-0.793,-2.317
1568490103426,2019-09-14T15:41:43.426,0.110,0.366,-0.610,-2.500
1568490103436,2019-09-14T15:41:43.436,0.120,0.122,-0.427,-2.622
1568490103446,2019-09-14T15:41:43.446,0.130,0.061,-0.305,-2.561
1568490103456,2019-09-14T15:41:43.456,0.140,0.000,-0.244,-2.500
1568490103466,2019-09-14T15:41:43.466,0.150,-0.183,-0.061,-2.378
1568490103476,2019-09-14T15:41:43.476,0.160,-0.366,0.061,-2.012
1568490103486,2019-09-14T15:41:43.486,0.170,-0.366,0.061,-1.524
1568490103496,2019-09-14T15:41:43.496,0.180,-0.305,0.061,-0.976
1568490103506,2019-09-14T15:41:43.506,0.190,-0.366,-0.061,-0.427
1568490103516,2019-09-14T15:41:43.516,0.200,-0.427,-0.061,0.122
1568490103526,2019-09-14T15:41:43.526,0.210,-0.488,-0.305,0.671
1568490103536,2019-09-14T15:41:43.536,0.220,-0.488,-0.549,1.098
1568490103546,2019-09-14T15:41:43.546,0.230,-0.549,-0.854,1.646
1568490103556,2019-09-14T15:41:43.556,0.240,-0.488,-1.159,2.073
1568490103566,2019-09-14T15:41:43.566,0.250,-0.671,-1.402,2.439
1568490103576,2019-09-14T15:41:43.576,0.260,-0.915,-1.646,2.744
1568490103586,2019-09-14T15:41:43.586,0.270,-1.280,-1.768,2.988
1568490103596,2019-09-14T15:41:43.596,0.280,-1.829,-1.768,3.171
1568490103606,2019-09-14T15:41:43.606,0.290,-2.073,-1.768,3.354
1568490103616,2019-09-14T15:41:43.616,0.300,-2.378,-1.646,3.415
1568490103626,2019-09-14T15:41:43.626,0.310,-2.683,-1.402,3.476
1568490103636,2019-09-14T15:41:43.636,0.320,-3.049,-1.037,3.415
1568490103646,2019-09-14T15:41:43.646,0.330,-3.537,-0.488,3.354
1568490103656,2019-09-14T15:41:43.656,0.340,-3.720,0.183,3.049
1568490103666,2019-09-14T15:41:43.666,0.350,-3.841,0.793,2.683
1568490103676,2019-09-14T15:41:43.676,0.360,-3.720,1.280,2.317
1568490103686,2019-09-14T15:41:43.686,0.370,-3.537,1.585,1.951
1568490103696,2019-09-14T15:41:43.696,0.380,-2.805,1.829,1.768
1568490103706,2019-09-14T15:41:43.706,0.390,-2.073,1.951,1.463
1568490103716,2019-09-14T15:41:43.716,0.400,-1.159,2.073,1.159
1568490103726,2019-09-14T15:41:43.726,0.410,-0.549,2.073,0.671
1568490103736,2019-09-14T15:41:43.736,0.420,0.122,2.134,0.122
1568490103746,2019-09-14T15:41:43.746,0.430,0.610,2.378,-0.793
1568490103756,2019-09-14T15:41:43.756,0.440,0.671,2.805,-1.707
1568490103766,2019-09-14T15:41:43.766,0.450,0.305,3.232,-2.683
1568490103776,2019-09-14T15:41:43.776,0.460,-0.366,3.720,-3.415
1568490103786,2019-09-14T15:41:43.786,0.470,-1.280,4.085,-4.085
1568490103796,2019-09-14T15:41:43.796,0.480,-2.317,4.207,-4.268
1568490103806,2019-09-14T15:41:43.806,0.490,-3.354,4.207,-4.085
1568490103816,2019-09-14T15:41:43.816,0.500,-4.207,4.024,-3.476
1568490103826,2019-09-14T15:41:43.826,0.510,-5.000,3.354,-2.561
1568490103836,2019-09-14T15:41:43.836,0.520,-5.671,2.622,-1.646
1568490103846,2019-09-14T15:41:43.846,0.530,-6.037,1.707,-0.732
1568490103856,2019-09-14T15:41:43.856,0.540,-6.402,0.854,0.122
1568490103866,2019-09-14T15:41:43.866,0.550,-6.585,0.122,0.671
1568490103876,2019-09-14T15:41:43.876,0.560,-6.646,-0.671,0.976
1568490103886,2019-09-14T15:41:43.886,0.570,-6.524,-1.159,1.098
1568490103896,2019-09-14T15:41:43.896,0.580,-6.220,-1.463,0.854
1568490103906,2019-09-14T15:41:43.906,0.590,-5.793,-1.646,0.549
1568490103916,2019-09-14T15:41:43.916,0.600,-5.488,-1.463,0.366
1568490103926,2019-09-14T15:41:43.926,0.610,-4.939,-1.098,0.122
1568490103936,2019-09-14T15:41:43.936,0.620,-4.085,-0.793,-0.305
1568490103946,2019-09-14T15:41:43.946,0.630,-3.171,-0.305,-0.732
1568490103956,2019-09-14T15:41:43.956,0.640,-2.317,0.183,-0.915
1568490103966,2019-09-14T15:41:43.966,0.650,-1.646,0.915,-1.037
1568490103976,2019-09-14T15:41:43.976,0.660,-1.098,1.829,-1.159
1568490103986,2019-09-14T15:41:43.986,0.670,-0.549,2.500,-1.159
1568490103996,2019-09-14T15:41:43.996,0.680,-0.183,3.171,-1.098
1568490104006,2019-09-14T15:41:44.006,0.690,0.183,3.659,-1.098
1568490104016,2019-09-14T15:41:44.016,0.700,0.549,3.841,-0.915
1568490104026,2019-09-14T15:41:44.026,0.710,0.976,3.780,-0.671
1568490104036,2019-09-14T15:41:44.036,0.720,1.220,3.598,-0.427
1568490104046,2019-09-14T15:41:44.046,0.730,1.037,3.171,0.061
1568490104056,2019-09-14T15:41:44.056,0.740,0.671,2.866,0.427
1568490104066,2019-09-14T15:41:44.066,0.750,0.000,2.622,0.915
1568490104076,2019-09-14T15:41:44.076,0.760,-0.732,2.256,1.463
1568490104086,2019-09-14T15:41:44.086,0.770,-1.524,1.951,1.768
1568490104096,2019-09-14T15:41:44.096,0.780,-2.378,1.707,2.195
1568490104106,2019-09-14T15:41:44.106,0.790,-3.049,1.768,2.561
1568490104116,2019-09-14T15:41:44.116,0.800,-3.293,1.402,2.744
1568490104126,2019-09-14T15:41:44.126,0.810,-2.988,0.976,2.805
1568490104136,2019-09-14T15:41:44.136,0.820,-2.805,0.793,2.866
1568490104146,2019-09-14T15:41:44.146,0.830,-2.622,0.671,2.866
1568490104156,2019-09-14T15:41:44.156,0.840,-2.317,0.671,2.744
1568490104166,2019-09-14T15:41:44.166,0.850,-2.134,0.671,2.683
1568490104176,2019-09-14T15:41:44.176,0.860,-1.951,0.732,2.622
1568490104186,2019-09-14T15:41:44.186,0.870,-1.524,0.854,2.622
1568490104196,2019-09-14T15:41:44.196,0.880,-1.280,0.915,2.561
1568490104206,2019-09-14T15:41:44.206,0.890,-1.098,0.915,2.378
1568490104216,2019-09-14T15:41:44.216,0.900,-0.976,0.915,2.195
1568490104226,2019-09-14T15:41:44.226,0.910,-0.915,1.037,2.195
1568490104236,2019-09-14T15:41:44.236,0.920,-1.037,1.037,2.195
1568490104246,2019-09-14T15:41:44.246,0.930,-1.159,1.159,2.256
1568490104256,2019-09-14T15:41:44.256,0.940,-1.524,1.341,2.195
1568490104266,2019-09-14T15:41:44.266,0.950,-2.073,1.585,2.134
1568490104276,2019-09-14T15:41:44.276,0.960,-2.744,1.890,2.134
1568490104286,2019-09-14T15:41:44.286,0.970,-3.537,2.317,2.012
1568490104296,2019-09-14T15:41:44.296,0.980,-3.963,2.561,2.012
1568490104306,2019-09-14T15:41:44.306,0.990,-4.207,2.744,2.073
1568490104316,2019-09-14T15:41:44.316,1.000,-4.390,2.927,2.256
1568490104326,2019-09-14T15:41:44.326,1.010,-4.329,2.988,2.378
1568490104336,2019-09-14T15:41:44.336,1.020,-4.085,2.927,2.439
1568490104346,2019-09-14T15:41:44.346,1.030,-3.902,2.683,2.439
1568490104356,2019-09-14T15:41:44.356,1.040,-3.720,2.500,2.500
1568490104366,2019-09-14T15:41:44.366,1.050,-3.476,2.195,2.439
1568490104376,2019-09-14T15:41:44.376,1.060,-3.049,1.890,2.256
1568490104386,2019-09-14T15:41:44.386,1.070,-3.049,1.707,2.012
1568490104396,2019-09-14T15:41:44.396,1.080,-3.110,1.463,1.951
1568490104406,2019-09-14T15:41:44.406,1.090,-3.049,1.341,1.646
1568490104416,2019-09-14T15:41:44.416,1.100,-2.683,0.976,1.037
1568490104426,2019-09-14T15:41:44.426,1.110,-2.805,0.793,0.976
1568490104436,2019-09-14T15:41:44.436,1.120,-3.537,0.854,1.098
1568490104446,2019-09-14T15:41:44.446,1.130,-3.537,0.427,1.220
1568490104456,2019-09-14T15:41:44.456,1.140,-3.902,0.122,1.402
1568490104466,2019-09-14T15:41:44.466,1.150,-4.207,-0.183,1.585
1568490104476,2019-09-14T15:41:44.476,1.160,-4.085,-0.610,1.707
1568490104486,2019-09-14T15:41:44.486,1.170,-4.268,-1.037,1.951
1568490104496,2019-09-14T15:41:44.496,1.180,-4.512,-1.402,2.195
1568490104506,2019-09-14T15:41:44.506,1.190,-4.634,-1.585,2.317
1568490104516,2019-09-14T15:41:44.516,1.200,-4.817,-1.646,2.622
1568490104526,2019-09-14T15:41:44.526,1.210,-5.000,-1.585,2.927
1568490104536,2019-09-14T15:41:44.536,1.220,-5.427,-1.524,3.171
1568490104546,2019-09-14T15:41:44.546,1.230,-5.671,-1.280,3.476
1568490104556,2019-09-14T15:41:44.556,1.240,-5.854,-0.915,3.780
1568490104566,2019-09-14T15:41:44.566,1.250,-6.037,-0.549,4.024
1568490104576,2019-09-14T15:41:44.576,1.260,-6.037,-0.122,3.963
1568490104586,2019-09-14T15:41:44.586,1.270,-5.732,0.183,3.963
1568490104596,2019-09-14T15:41:44.596,1.280,-5.244,0.549,3.963
1568490104606,2019-09-14T15:41:44.606,1.290,-4.939,1.098,3.780
1568490104616,2019-09-14T15:41:44.616,1.300,-4.573,1.585,3.720
1568490104626,2019-09-14T15:41:44.626,1.310,-4.085,1.951,3.780
1568490104636,2019-09-14T15:41:44.636,1.320,-3.598,2.256,3.780
1568490104646,2019-09-14T15:41:44.646,1.330,-3.171,2.439,3.841
1568490104656,2019-09-14T15:41:44.656,1.340,-2.988,2.561,3.720
1568490104666,2019-09-14T15:41:44.666,1.350,-2.561,2.622,3.476
1568490104676,2019-09-14T15:41:44.676,1.360,-2.073,2.561,3.476
1568490104686,2019-09-14T15:41:44.686,1.370,-1.829,2.317,3.232
1568490104696,2019-09-14T15:41:44.696,1.380,-1.341,1.829,2.866
1568490104706,2019-09-14T15:41:44.706,1.390,-0.732,1.280,2.378
1568490104716,2019-09-14T15:41:44.716,1.400,-0.366,0.610,1.890
1568490104726,2019-09-14T15:41:44.726,1.410,0.122,0.000,1.646
1568490104736,2019-09-14T15:41:44.736,1.420,0.488,-0.671,1.524
1568490104746,2019-09-14T15:41:44.746,1.430,0.854,-1.402,1.585
1568490104756,2019-09-14T15:41:44.756,1.440,0.976,-1.829,1.829
1568490104766,2019-09-14T15:41:44.766,1.450,0.976,-2.256,2.134
1568490104776,2019-09-14T15:41:44.776,1.460,0.976,-2.500,2.317
1568490104786,2019-09-14T15:41:44.786,1.470,1.098,-2.683,2.378
1568490104796,2019-09-14T15:41:44.796,1.480,1.220,-2.805,2.195
1568490104806,2019-09-14T15:41:44.806,1.490,1.463,-2.927,1.829
1568490104816,2019-09-14T15:41:44.816,1.500,1.951,-3.049,1.280
1568490104826,2019-09-14T15:41:44.826,1.510,2.317,-2.988,0.671
1568490104836,2019-09-14T15:41:44.836,1.520,2.744,-2.927,-0.244
1568490104846,2019-09-14T15:41:44.846,1.530,2.927,-2.744,-1.098
1568490104856,2019-09-14T15:41:44.856,1.540,2.988,-2.378,-1.707
1568490104866,2019-09-14T15:41:44.866,1.550,2.805,-2.073,-2.073
1568490104876,2019-09-14T15:41:44.876,1.560,2.378,-1.707,-2.317
1568490104886,2019-09-14T15:41:44.886,1.570,1.951,-1.463,-2.073
1568490104896,2019-09-14T15:41:44.896,1.580,1.341,-1.220,-1.829
1568490104906,2019-09-14T15:41:44.906,1.590,0.732,-1.098,-1.646
1568490104916,2019-09-14T15:41:44.916,1.600,0.000,-0.915,-1.341
1568490104926,2019-09-14T15:41:44.926,1.610,-0.671,-1.159,-1.098
1568490104936,2019-09-14T15:41:44.936,1.620,-1.159,-1.646,-0.976
1568490104946,2019-09-14T15:41:44.946,1.630,-1.402,-2.134,-0.915
1568490104956,2019-09-14T15:41:44.956,1.640,-1.707,-2.622,-0.915
