epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568490461538,2019-09-14T15:47:41.538,0.000,1.585,1.037,-0.427
1568490461548,2019-09-14T15:47:41.548,0.010,1.220,0.244,-0.610
1568490461558,2019-09-14T15:47:41.558,0.020,0.976,0.366,-0.915
1568490461568,2019-09-14T15:47:41.568,0.030,0.732,0.488,-1.280
1568490461578,2019-09-14T15:47:41.578,0.040,0.671,0.732,-1.707
1568490461588,2019-09-14T15:47:41.588,0.050,0.549,0.732,-1.890
1568490461598,2019-09-14T15:47:41.598,0.060,0.671,0.671,-2.012
1568490461608,2019-09-14T15:47:41.608,0.070,1.159,0.610,-2.195
1568490461618,2019-09-14T15:47:41.618,0.080,1.585,0.671,-2.439
1568490461628,2019-09-14T15:47:41.628,0.090,2.073,0.610,-2.866
1568490461638,2019-09-14T15:47:41.638,0.100,2.744,0.732,-3.110
1568490461648,2019-09-14T15:47:41.648,0.110,3.354,0.671,-3.476
1568490461658,2019-09-14T15:47:41.658,0.120,4.024,0.854,-3.415
1568490461668,2019-09-14T15:47:41.668,0.130,4.451,1.524,-2.012
1568490461678,2019-09-14T15:47:41.678,0.140,4.024,2.500,0.244
1568490461688,2019-09-14T15:47:41.688,0.150,4.085,2.866,1.098
1568490461698,2019-09-14T15:47:41.698,0.160,5.305,2.866,0.671
1568490461708,2019-09-14T15:47:41.708,0.170,5.061,3.232,1.098
1568490461718,2019-09-14T15:47:41.718,0.180,4.390,3.720,1.707
1568490461728,2019-09-14T15:47:41.728,0.190,5.122,3.659,1.890
1568490461738,2019-09-14T15:47:41.738,0.200,5.671,3.720,2.683
1568490461748,2019-09-14T15:47:41.748,0.210,5.244,4.085,3.841
1568490461758,2019-09-14T15:47:41.758,0.220,5.183,4.329,4.695
1568490461768,2019-09-14T15:47:41.768,0.230,5.488,4.451,5.000
1568490461778,2019-09-14T15:47:41.778,0.240,5.610,4.695,5.183
1568490461788,2019-09-14T15:47:41.788,0.250,5.366,5.183,5.488
1568490461798,2019-09-14T15:47:41.798,0.260,4.817,5.732,5.549
1568490461808,2019-09-14T15:47:41.808,0.270,4.756,6.463,5.305
1568490461818,2019-09-14T15:47:41.818,0.280,4.390,7.256,5.305
1568490461828,2019-09-14T15:47:41.828,0.290,3.780,7.866,5.366
1568490461838,2019-09-14T15:47:41.838,0.300,3.598,8.354,5.061
1568490461848,2019-09-14T15:47:41.848,0.310,3.902,8.415,4.634
1568490461858,2019-09-14T15:47:41.858,0.320,4.207,8.354,4.024
1568490461868,2019-09-14T15:47:41.868,0.330,4.451,8.415,3.232
1568490461878,2019-09-14T15:47:41.878,0.340,4.329,8.598,2.256
1568490461888,2019-09-14T15:47:41.888,0.350,4.024,9.085,1.280
1568490461898,2019-09-14T15:47:41.898,0.360,3.902,9.573,0.122
1568490461908,2019-09-14T15:47:41.908,0.370,4.024,10.183,-0.976
1568490461918,2019-09-14T15:47:41.918,0.380,3.841,11.098,-1.768
1568490461928,2019-09-14T15:47:41.928,0.390,3.841,12.073,-2.439
1568490461938,2019-09-14T15:47:41.938,0.400,4.085,12.805,-3.171
1568490461948,2019-09-14T15:47:41.948,0.410,4.573,13.476,-3.720
1568490461958,2019-09-14T15:47:41.958,0.420,5.549,13.902,-4.146
1568490461968,2019-09-14T15:47:41.968,0.430,6.585,14.268,-4.573
1568490461978,2019-09-14T15:47:41.978,0.440,7.500,14.573,-4.573
1568490461988,2019-09-14T15:47:41.988,0.450,8.476,14.756,-4.207
1568490461998,2019-09-14T15:47:41.998,0.460,9.573,14.939,-3.902
1568490462008,2019-09-14T15:47:42.008,0.470,10.305,15.061,-3.841
1568490462018,2019-09-14T15:47:42.018,0.480,11.220,14.817,-4.268
1568490462028,2019-09-14T15:47:42.028,0.490,12.195,14.451,-4.817
1568490462038,2019-09-14T15:47:42.038,0.500,12.683,14.268,-5.305
1568490462048,2019-09-14T15:47:42.048,0.510,12.805,14.085,-5.671
1568490462058,2019-09-14T15:47:42.058,0.520,13.171,13.354,-5.854
1568490462068,2019-09-14T15:47:42.068,0.530,13.293,12.378,-5.549
1568490462078,2019-09-14T15:47:42.078,0.540,13.354,10.915,-5.244
1568490462088,2019-09-14T15:47:42.088,0.550,13.841,8.841,-5.488
1568490462098,2019-09-14T15:47:42.098,0.560,14.512,6.402,-5.915
1568490462108,2019-09-14T15:47:42.108,0.570,14.512,3.476,-6.524
1568490462118,2019-09-14T15:47:42.118,0.580,14.878,-0.183,-7.561
1568490462128,2019-09-14T15:47:42.128,0.590,15.305,-4.634,-8.963
1568490462138,2019-09-14T15:47:42.138,0.600,15.122,-10.122,-10.549
1568490462148,2019-09-14T15:47:42.148,0.610,15.244,-17.012,-12.195
1568490462158,2019-09-14T15:47:42.158,0.620,15.427,-25.061,-12.683
1568490462168,2019-09-14T15:47:42.168,0.630,13.659,-33.171,-11.707
1568490462178,2019-09-14T15:47:42.178,0.640,11.341,-42.256,-10.305
1568490462188,2019-09-14T15:47:42.188,0.650,10.000,-52.378,-8.537
