epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568490206563,2019-09-14T15:43:26.563,0.000,99200.906
1568490206698,2019-09-14T15:43:26.698,0.135,99196.063
1568490206834,2019-09-14T15:43:26.834,0.271,99195.578
1568490206970,2019-09-14T15:43:26.970,0.407,99199.516
1568490207105,2019-09-14T15:43:27.105,0.542,99195.109
1568490207241,2019-09-14T15:43:27.241,0.678,99198.594
1568490207377,2019-09-14T15:43:27.377,0.814,99193.797
1568490207512,2019-09-14T15:43:27.512,0.949,99192.484
1568490207648,2019-09-14T15:43:27.648,1.085,99196.891
1568490207783,2019-09-14T15:43:27.783,1.220,99195.109
1568490207919,2019-09-14T15:43:27.919,1.356,99192.484
1568490208056,2019-09-14T15:43:28.056,1.493,99194.273
1568490208190,2019-09-14T15:43:28.190,1.627,99190.828
1568490208327,2019-09-14T15:43:28.327,1.764,99194.750
1568490208463,2019-09-14T15:43:28.463,1.900,99194.750
1568490208598,2019-09-14T15:43:28.598,2.035,99193.445
1568490208734,2019-09-14T15:43:28.734,2.171,99193.922
1568490208870,2019-09-14T15:43:28.870,2.307,99202.609
1568490209005,2019-09-14T15:43:29.005,2.442,99199.156
1568490209141,2019-09-14T15:43:29.141,2.578,99197.375
1568490209276,2019-09-14T15:43:29.276,2.713,99195.578
1568490209412,2019-09-14T15:43:29.412,2.849,99192.133
1568490209548,2019-09-14T15:43:29.548,2.985,99196.891
1568490209683,2019-09-14T15:43:29.683,3.120,99199.516
1568490209819,2019-09-14T15:43:29.819,3.256,99199.031
1568490209956,2019-09-14T15:43:29.956,3.393,99194.750
1568490210090,2019-09-14T15:43:30.090,3.527,99196.406
1568490210227,2019-09-14T15:43:30.227,3.664,99195.672
1568490210361,2019-09-14T15:43:30.361,3.798,99197.844
1568490210498,2019-09-14T15:43:30.498,3.935,99191.750
1568490210634,2019-09-14T15:43:30.634,4.071,99199.984
1568490210769,2019-09-14T15:43:30.769,4.206,99190.438
1568490210905,2019-09-14T15:43:30.905,4.342,99196.539
1568490211041,2019-09-14T15:43:31.041,4.478,99195.328
1568490211176,2019-09-14T15:43:31.176,4.613,99192.703
1568490211312,2019-09-14T15:43:31.312,4.749,99196.984
1568490211448,2019-09-14T15:43:31.448,4.885,99192.703
1568490211583,2019-09-14T15:43:31.583,5.020,99195.672
1568490211719,2019-09-14T15:43:31.719,5.156,99197.844
1568490211855,2019-09-14T15:43:31.855,5.292,99197.375
1568490211990,2019-09-14T15:43:31.990,5.427,99198.672
1568490212126,2019-09-14T15:43:32.126,5.563,99195.234
1568490212263,2019-09-14T15:43:32.263,5.700,99194.750
1568490212397,2019-09-14T15:43:32.397,5.834,99193.063
1568490212534,2019-09-14T15:43:32.534,5.971,99194.750
1568490212668,2019-09-14T15:43:32.668,6.105,99198.672
1568490212805,2019-09-14T15:43:32.805,6.242,99190.828
1568490212941,2019-09-14T15:43:32.941,6.378,99190.828
1568490213076,2019-09-14T15:43:33.076,6.513,99193.063
1568490213212,2019-09-14T15:43:33.212,6.649,99197.375
1568490213348,2019-09-14T15:43:33.348,6.785,99198.672
1568490213483,2019-09-14T15:43:33.483,6.920,99191.750
1568490213619,2019-09-14T15:43:33.619,7.056,99199.602
1568490213754,2019-09-14T15:43:33.754,7.191,99195.234
1568490213890,2019-09-14T15:43:33.890,7.327,99197.844
1568490214026,2019-09-14T15:43:34.026,7.463,99195.234
1568490214161,2019-09-14T15:43:34.161,7.598,99195.234
1568490214297,2019-09-14T15:43:34.297,7.734,99196.891
1568490214434,2019-09-14T15:43:34.434,7.871,99193.063
1568490214568,2019-09-14T15:43:34.568,8.005,99196.156
1568490214705,2019-09-14T15:43:34.705,8.142,99194.750
1568490214839,2019-09-14T15:43:34.839,8.276,99193.063
1568490214976,2019-09-14T15:43:34.976,8.413,99194.359
1568490215112,2019-09-14T15:43:35.112,8.549,99193.531
1568490215247,2019-09-14T15:43:35.247,8.684,99198.297
1568490215383,2019-09-14T15:43:35.383,8.820,99200.078
1568490215519,2019-09-14T15:43:35.519,8.956,99198.297
1568490215654,2019-09-14T15:43:35.654,9.091,99193.063
