epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568490461526,2019-09-14T15:47:41.526,0.000,0.156,0.969,0.072
1568490461536,2019-09-14T15:47:41.536,0.010,0.157,0.974,0.073
1568490461546,2019-09-14T15:47:41.546,0.020,0.161,0.977,0.071
1568490461556,2019-09-14T15:47:41.556,0.030,0.167,0.987,0.068
1568490461566,2019-09-14T15:47:41.566,0.040,0.169,0.984,0.069
1568490461576,2019-09-14T15:47:41.576,0.050,0.164,0.982,0.068
1568490461586,2019-09-14T15:47:41.586,0.060,0.159,0.979,0.066
1568490461596,2019-09-14T15:47:41.596,0.070,0.158,0.977,0.064
1568490461606,2019-09-14T15:47:41.606,0.080,0.156,0.978,0.065
1568490461616,2019-09-14T15:47:41.616,0.090,0.154,0.972,0.061
1568490461626,2019-09-14T15:47:41.626,0.100,0.159,0.967,0.060
1568490461636,2019-09-14T15:47:41.636,0.110,0.160,0.966,0.061
1568490461646,2019-09-14T15:47:41.646,0.120,0.163,0.972,0.056
1568490461656,2019-09-14T15:47:41.656,0.130,0.179,0.991,0.056
1568490461666,2019-09-14T15:47:41.666,0.140,0.191,1.006,0.048
1568490461676,2019-09-14T15:47:41.676,0.150,0.183,0.975,0.048
1568490461686,2019-09-14T15:47:41.686,0.160,0.183,0.958,0.055
1568490461696,2019-09-14T15:47:41.696,0.170,0.186,0.979,0.051
1568490461706,2019-09-14T15:47:41.706,0.180,0.186,0.979,0.052
1568490461716,2019-09-14T15:47:41.716,0.190,0.183,0.959,0.055
1568490461726,2019-09-14T15:47:41.726,0.200,0.188,0.965,0.054
1568490461736,2019-09-14T15:47:41.736,0.210,0.194,0.975,0.052
1568490461746,2019-09-14T15:47:41.746,0.220,0.197,0.967,0.054
1568490461756,2019-09-14T15:47:41.756,0.230,0.194,0.956,0.052
1568490461766,2019-09-14T15:47:41.766,0.240,0.196,0.954,0.052
1568490461776,2019-09-14T15:47:41.776,0.250,0.207,0.958,0.053
1568490461786,2019-09-14T15:47:41.786,0.260,0.211,0.955,0.052
1568490461796,2019-09-14T15:47:41.796,0.270,0.214,0.948,0.055
1568490461806,2019-09-14T15:47:41.806,0.280,0.220,0.949,0.055
1568490461816,2019-09-14T15:47:41.816,0.290,0.218,0.954,0.059
1568490461826,2019-09-14T15:47:41.826,0.300,0.206,0.946,0.062
1568490461836,2019-09-14T15:47:41.836,0.310,0.202,0.938,0.063
1568490461846,2019-09-14T15:47:41.846,0.320,0.198,0.933,0.067
1568490461856,2019-09-14T15:47:41.856,0.330,0.196,0.930,0.070
1568490461866,2019-09-14T15:47:41.866,0.340,0.196,0.935,0.073
1568490461876,2019-09-14T15:47:41.876,0.350,0.197,0.938,0.075
1568490461886,2019-09-14T15:47:41.886,0.360,0.198,0.939,0.076
1568490461896,2019-09-14T15:47:41.896,0.370,0.199,0.946,0.076
1568490461906,2019-09-14T15:47:41.906,0.380,0.202,0.952,0.077
1568490461916,2019-09-14T15:47:41.916,0.390,0.202,0.960,0.080
1568490461926,2019-09-14T15:47:41.926,0.400,0.199,0.963,0.079
1568490461936,2019-09-14T15:47:41.936,0.410,0.197,0.962,0.076
1568490461946,2019-09-14T15:47:41.946,0.420,0.188,0.958,0.076
1568490461956,2019-09-14T15:47:41.956,0.430,0.187,0.956,0.078
1568490461966,2019-09-14T15:47:41.966,0.440,0.186,0.958,0.077
1568490461976,2019-09-14T15:47:41.976,0.450,0.184,0.962,0.075
1568490461986,2019-09-14T15:47:41.986,0.460,0.181,0.961,0.076
1568490461996,2019-09-14T15:47:41.996,0.470,0.184,0.961,0.075
1568490462006,2019-09-14T15:47:42.006,0.480,0.181,0.962,0.073
1568490462016,2019-09-14T15:47:42.016,0.490,0.176,0.965,0.073
1568490462026,2019-09-14T15:47:42.026,0.500,0.178,0.973,0.075
1568490462036,2019-09-14T15:47:42.036,0.510,0.176,0.978,0.075
1568490462046,2019-09-14T15:47:42.046,0.520,0.168,0.978,0.076
1568490462056,2019-09-14T15:47:42.056,0.530,0.161,0.990,0.074
1568490462066,2019-09-14T15:47:42.066,0.540,0.151,0.999,0.077
1568490462076,2019-09-14T15:47:42.076,0.550,0.133,0.990,0.080
1568490462086,2019-09-14T15:47:42.086,0.560,0.122,0.991,0.080
1568490462096,2019-09-14T15:47:42.096,0.570,0.104,0.991,0.078
1568490462106,2019-09-14T15:47:42.106,0.580,0.087,0.977,0.082
1568490462116,2019-09-14T15:47:42.116,0.590,0.061,0.967,0.084
1568490462126,2019-09-14T15:47:42.126,0.600,0.030,0.965,0.084
1568490462136,2019-09-14T15:47:42.136,0.610,-0.001,0.955,0.086
1568490462146,2019-09-14T15:47:42.146,0.620,-0.024,0.956,0.091
1568490462156,2019-09-14T15:47:42.156,0.630,-0.031,0.987,0.090
1568490462166,2019-09-14T15:47:42.166,0.640,-0.047,0.993,0.090
1568490462176,2019-09-14T15:47:42.176,0.650,-0.069,0.980,0.092
1568490462186,2019-09-14T15:47:42.186,0.660,-0.086,0.984,0.089
1568490462196,2019-09-14T15:47:42.196,0.670,-0.107,0.987,0.092
1568490462206,2019-09-14T15:47:42.206,0.680,-0.141,0.983,0.096
1568490462216,2019-09-14T15:47:42.216,0.690,-0.164,0.986,0.096
1568490462226,2019-09-14T15:47:42.226,0.700,-0.170,1.007,0.092
1568490462236,2019-09-14T15:47:42.236,0.710,-0.152,1.041,0.082
1568490462246,2019-09-14T15:47:42.246,0.720,-0.129,1.063,0.068
1568490462256,2019-09-14T15:47:42.256,0.730,-0.118,1.044,0.053
1568490462266,2019-09-14T15:47:42.266,0.740,-0.111,1.016,0.032
1568490462276,2019-09-14T15:47:42.276,0.750,-0.110,0.984,0.019
1568490462286,2019-09-14T15:47:42.286,0.760,-0.103,0.954,0.009
1568490462296,2019-09-14T15:47:42.296,0.770,-0.076,0.954,-0.004
1568490462306,2019-09-14T15:47:42.306,0.780,-0.051,0.962,-0.018
1568490462316,2019-09-14T15:47:42.316,0.790,-0.047,0.956,-0.025
1568490462326,2019-09-14T15:47:42.326,0.800,-0.033,0.956,-0.033
1568490462336,2019-09-14T15:47:42.336,0.810,-0.011,0.971,-0.043
1568490462346,2019-09-14T15:47:42.346,0.820,0.021,0.983,-0.050
1568490462356,2019-09-14T15:47:42.356,0.830,0.051,0.995,-0.058
1568490462366,2019-09-14T15:47:42.366,0.840,0.061,0.998,-0.064
1568490462376,2019-09-14T15:47:42.376,0.850,0.059,0.981,-0.064
1568490462386,2019-09-14T15:47:42.386,0.860,0.055,0.958,-0.066
1568490462396,2019-09-14T15:47:42.396,0.870,0.068,0.953,-0.071
1568490462406,2019-09-14T15:47:42.406,0.880,0.100,0.963,-0.074
1568490462416,2019-09-14T15:47:42.416,0.890,0.129,0.969,-0.077
1568490462426,2019-09-14T15:47:42.426,0.900,0.154,0.963,-0.077
1568490462436,2019-09-14T15:47:42.436,0.910,0.179,0.964,-0.075
1568490462446,2019-09-14T15:47:42.446,0.920,0.198,0.966,-0.067
1568490462456,2019-09-14T15:47:42.456,0.930,0.204,0.966,-0.057
1568490462466,2019-09-14T15:47:42.466,0.940,0.212,0.967,-0.051
1568490462476,2019-09-14T15:47:42.476,0.950,0.214,0.969,-0.044
1568490462486,2019-09-14T15:47:42.486,0.960,0.214,0.963,-0.033
1568490462496,2019-09-14T15:47:42.496,0.970,0.221,0.964,-0.026
1568490462506,2019-09-14T15:47:42.506,0.980,0.224,0.973,-0.021
1568490462516,2019-09-14T15:47:42.516,0.990,0.228,0.981,-0.014
1568490462526,2019-09-14T15:47:42.526,1.000,0.232,0.992,-0.005
1568490462536,2019-09-14T15:47:42.536,1.010,0.236,1.005,0.001
1568490462546,2019-09-14T15:47:42.546,1.020,0.242,1.008,0.012
1568490462556,2019-09-14T15:47:42.556,1.030,0.242,1.012,0.021
1568490462566,2019-09-14T15:47:42.566,1.040,0.233,1.015,0.032
1568490462576,2019-09-14T15:47:42.576,1.050,0.219,1.007,0.045
1568490462586,2019-09-14T15:47:42.586,1.060,0.208,0.996,0.056
1568490462596,2019-09-14T15:47:42.596,1.070,0.204,0.999,0.064
1568490462606,2019-09-14T15:47:42.606,1.080,0.209,1.005,0.068
1568490462616,2019-09-14T15:47:42.616,1.090,0.216,1.009,0.070
1568490462626,2019-09-14T15:47:42.626,1.100,0.222,1.013,0.072
1568490462636,2019-09-14T15:47:42.636,1.110,0.244,1.021,0.065
1568490462646,2019-09-14T15:47:42.646,1.120,0.273,1.029,0.056
1568490462656,2019-09-14T15:47:42.656,1.130,0.288,1.016,0.042
1568490462666,2019-09-14T15:47:42.666,1.140,0.308,1.003,0.034
