epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568490331793,2019-09-14T15:45:31.793,0.000,-55.061,-144.634,8.841
1568490331803,2019-09-14T15:45:31.803,0.010,-55.610,-144.573,9.390
1568490331813,2019-09-14T15:45:31.813,0.020,-57.073,-147.195,9.817
1568490331823,2019-09-14T15:45:31.823,0.030,-58.293,-149.573,10.183
1568490331833,2019-09-14T15:45:31.833,0.040,-58.659,-150.610,10.000
1568490331843,2019-09-14T15:45:31.843,0.050,-58.902,-150.671,9.695
1568490331853,2019-09-14T15:45:31.853,0.060,-58.780,-149.573,8.902
1568490331863,2019-09-14T15:45:31.863,0.070,-57.988,-147.805,8.049
1568490331873,2019-09-14T15:45:31.873,0.080,-56.707,-145.366,7.256
1568490331883,2019-09-14T15:45:31.883,0.090,-54.878,-142.073,6.646
1568490331893,2019-09-14T15:45:31.893,0.100,-53.232,-137.561,5.976
1568490331903,2019-09-14T15:45:31.903,0.110,-51.890,-132.317,5.549
1568490331913,2019-09-14T15:45:31.913,0.120,-50.000,-126.829,5.244
1568490331923,2019-09-14T15:45:31.923,0.130,-47.500,-121.341,4.817
1568490331933,2019-09-14T15:45:31.933,0.140,-45.061,-115.671,4.573
1568490331943,2019-09-14T15:45:31.943,0.150,-42.012,-110.061,4.451
1568490331953,2019-09-14T15:45:31.953,0.160,-39.207,-104.573,4.207
1568490331963,2019-09-14T15:45:31.963,0.170,-36.768,-99.085,4.024
1568490331973,2019-09-14T15:45:31.973,0.180,-33.659,-94.268,3.720
1568490331983,2019-09-14T15:45:31.983,0.190,-30.610,-90.000,3.476
1568490331993,2019-09-14T15:45:31.993,0.200,-28.232,-85.976,3.293
1568490332003,2019-09-14T15:45:32.003,0.210,-26.098,-82.622,2.927
1568490332013,2019-09-14T15:45:32.013,0.220,-23.659,-79.878,2.561
1568490332023,2019-09-14T15:45:32.023,0.230,-21.341,-77.622,2.195
1568490332033,2019-09-14T15:45:32.033,0.240,-19.695,-75.793,1.890
1568490332043,2019-09-14T15:45:32.043,0.250,-18.171,-74.268,1.585
1568490332053,2019-09-14T15:45:32.053,0.260,-16.890,-72.927,1.280
1568490332063,2019-09-14T15:45:32.063,0.270,-16.098,-71.951,1.220
1568490332073,2019-09-14T15:45:32.073,0.280,-15.305,-71.220,1.220
1568490332083,2019-09-14T15:45:32.083,0.290,-14.695,-70.732,1.280
1568490332093,2019-09-14T15:45:32.093,0.300,-14.817,-70.061,1.402
1568490332103,2019-09-14T15:45:32.103,0.310,-15.000,-69.695,1.280
1568490332113,2019-09-14T15:45:32.113,0.320,-14.268,-69.817,1.159
1568490332123,2019-09-14T15:45:32.123,0.330,-13.780,-70.549,1.280
1568490332133,2019-09-14T15:45:32.133,0.340,-12.927,-72.073,1.159
1568490332143,2019-09-14T15:45:32.143,0.350,-11.890,-73.963,1.098
1568490332153,2019-09-14T15:45:32.153,0.360,-11.524,-75.244,0.976
1568490332163,2019-09-14T15:45:32.163,0.370,-11.159,-76.341,0.854
1568490332173,2019-09-14T15:45:32.173,0.380,-10.244,-77.378,0.427
1568490332183,2019-09-14T15:45:32.183,0.390,-10.366,-77.683,0.000
1568490332193,2019-09-14T15:45:32.193,0.400,-11.098,-77.317,0.122
1568490332203,2019-09-14T15:45:32.203,0.410,-11.707,-76.463,0.671
1568490332213,2019-09-14T15:45:32.213,0.420,-12.012,-75.610,0.976
1568490332223,2019-09-14T15:45:32.223,0.430,-11.890,-74.878,1.159
1568490332233,2019-09-14T15:45:32.233,0.440,-11.402,-74.085,1.280
1568490332243,2019-09-14T15:45:32.243,0.450,-10.915,-73.110,1.402
1568490332253,2019-09-14T15:45:32.253,0.460,-10.366,-72.073,1.402
1568490332263,2019-09-14T15:45:32.263,0.470,-9.390,-71.098,1.098
1568490332273,2019-09-14T15:45:32.273,0.480,-8.049,-69.939,0.854
1568490332283,2019-09-14T15:45:32.283,0.490,-7.256,-68.476,0.915
1568490332293,2019-09-14T15:45:32.293,0.500,-6.280,-66.890,1.280
1568490332303,2019-09-14T15:45:32.303,0.510,-4.939,-65.305,1.646
1568490332313,2019-09-14T15:45:32.313,0.520,-3.720,-63.841,2.256
1568490332323,2019-09-14T15:45:32.323,0.530,-2.378,-62.683,3.171
1568490332333,2019-09-14T15:45:32.333,0.540,-0.732,-61.768,3.598
1568490332343,2019-09-14T15:45:32.343,0.550,0.122,-60.488,3.963
1568490332353,2019-09-14T15:45:32.353,0.560,0.366,-59.146,4.207
1568490332363,2019-09-14T15:45:32.363,0.570,0.305,-57.927,4.146
1568490332373,2019-09-14T15:45:32.373,0.580,0.061,-56.829,3.902
1568490332383,2019-09-14T15:45:32.383,0.590,-0.610,-55.854,3.354
1568490332393,2019-09-14T15:45:32.393,0.600,-1.463,-55.061,2.683
1568490332403,2019-09-14T15:45:32.403,0.610,-2.378,-54.268,1.951
1568490332413,2019-09-14T15:45:32.413,0.620,-3.110,-53.171,1.402
1568490332423,2019-09-14T15:45:32.423,0.630,-4.512,-51.829,1.159
1568490332433,2019-09-14T15:45:32.433,0.640,-5.915,-50.671,0.793
1568490332443,2019-09-14T15:45:32.443,0.650,-6.463,-49.634,0.183
1568490332453,2019-09-14T15:45:32.453,0.660,-6.768,-48.720,-0.366
1568490332463,2019-09-14T15:45:32.463,0.670,-7.195,-47.622,-0.915
1568490332473,2019-09-14T15:45:32.473,0.680,-7.439,-46.646,-1.524
1568490332483,2019-09-14T15:45:32.483,0.690,-7.500,-45.671,-2.256
1568490332493,2019-09-14T15:45:32.493,0.700,-7.500,-44.878,-2.988
1568490332503,2019-09-14T15:45:32.503,0.710,-8.110,-43.659,-3.476
1568490332513,2019-09-14T15:45:32.513,0.720,-8.598,-42.317,-4.085
1568490332523,2019-09-14T15:45:32.523,0.730,-8.902,-41.098,-4.756
1568490332533,2019-09-14T15:45:32.533,0.740,-9.390,-39.634,-5.427
1568490332543,2019-09-14T15:45:32.543,0.750,-10.061,-38.049,-6.098
1568490332553,2019-09-14T15:45:32.553,0.760,-9.939,-37.134,-7.073
1568490332563,2019-09-14T15:45:32.563,0.770,-9.573,-36.707,-8.110
1568490332573,2019-09-14T15:45:32.573,0.780,-9.512,-36.280,-9.146
1568490332583,2019-09-14T15:45:32.583,0.790,-10.061,-35.793,-10.122
1568490332593,2019-09-14T15:45:32.593,0.800,-11.037,-35.061,-10.915
1568490332603,2019-09-14T15:45:32.603,0.810,-12.744,-34.329,-11.463
1568490332613,2019-09-14T15:45:32.613,0.820,-14.390,-33.598,-11.768
1568490332623,2019-09-14T15:45:32.623,0.830,-15.610,-33.110,-11.768
1568490332633,2019-09-14T15:45:32.633,0.840,-16.341,-32.622,-11.768
1568490332643,2019-09-14T15:45:32.643,0.850,-17.134,-32.317,-12.012
1568490332653,2019-09-14T15:45:32.653,0.860,-17.805,-32.195,-12.256
1568490332663,2019-09-14T15:45:32.663,0.870,-17.866,-32.134,-12.500
1568490332673,2019-09-14T15:45:32.673,0.880,-17.927,-31.951,-12.500
1568490332683,2019-09-14T15:45:32.683,0.890,-18.537,-31.463,-12.683
1568490332693,2019-09-14T15:45:32.693,0.900,-19.329,-30.732,-12.927
1568490332703,2019-09-14T15:45:32.703,0.910,-20.305,-29.695,-13.049
1568490332713,2019-09-14T15:45:32.713,0.920,-21.159,-28.537,-13.354
1568490332723,2019-09-14T15:45:32.723,0.930,-21.280,-27.561,-13.780
1568490332733,2019-09-14T15:45:32.733,0.940,-21.524,-26.646,-14.268
1568490332743,2019-09-14T15:45:32.743,0.950,-21.890,-25.488,-14.817
1568490332753,2019-09-14T15:45:32.753,0.960,-21.585,-24.573,-15.549
1568490332763,2019-09-14T15:45:32.763,0.970,-21.159,-23.841,-16.220
1568490332773,2019-09-14T15:45:32.773,0.980,-20.976,-22.683,-16.890
1568490332783,2019-09-14T15:45:32.783,0.990,-20.854,-21.463,-17.073
1568490332793,2019-09-14T15:45:32.793,1.000,-21.159,-19.695,-16.098
1568490332803,2019-09-14T15:45:32.803,1.010,-22.134,-17.866,-14.146
1568490332813,2019-09-14T15:45:32.813,1.020,-22.073,-16.646,-12.012
1568490332823,2019-09-14T15:45:32.823,1.030,-21.463,-15.732,-9.939
1568490332833,2019-09-14T15:45:32.833,1.040,-20.915,-14.817,-7.866
1568490332843,2019-09-14T15:45:32.843,1.050,-19.939,-14.146,-6.098
1568490332853,2019-09-14T15:45:32.853,1.060,-18.049,-13.841,-4.756
1568490332863,2019-09-14T15:45:32.863,1.070,-15.671,-13.659,-3.659
1568490332873,2019-09-14T15:45:32.873,1.080,-13.963,-13.110,-1.890
1568490332883,2019-09-14T15:45:32.883,1.090,-13.232,-12.378,0.183
1568490332893,2019-09-14T15:45:32.893,1.100,-11.951,-12.256,1.768
1568490332903,2019-09-14T15:45:32.903,1.110,-10.610,-12.439,3.354
1568490332913,2019-09-14T15:45:32.913,1.120,-10.183,-12.378,4.817
1568490332923,2019-09-14T15:45:32.923,1.130,-9.695,-12.561,5.976
1568490332933,2019-09-14T15:45:32.933,1.140,-8.110,-13.476,6.646
1568490332943,2019-09-14T15:45:32.943,1.150,-6.402,-14.634,6.829
1568490332953,2019-09-14T15:45:32.953,1.160,-4.939,-15.854,7.012
1568490332963,2019-09-14T15:45:32.963,1.170,-3.293,-17.256,7.073
1568490332973,2019-09-14T15:45:32.973,1.180,-1.463,-18.780,6.951
1568490332983,2019-09-14T15:45:32.983,1.190,-0.305,-20.000,7.134
1568490332993,2019-09-14T15:45:32.993,1.200,0.488,-21.098,7.439
1568490333003,2019-09-14T15:45:33.003,1.210,1.037,-22.256,7.195
1568490333013,2019-09-14T15:45:33.013,1.220,0.854,-23.049,6.524
1568490333023,2019-09-14T15:45:33.023,1.230,-0.244,-23.720,5.671
1568490333033,2019-09-14T15:45:33.033,1.240,-1.707,-24.695,4.756
1568490333043,2019-09-14T15:45:33.043,1.250,-2.378,-26.341,3.598
1568490333053,2019-09-14T15:45:33.053,1.260,-3.476,-28.171,2.439
1568490333063,2019-09-14T15:45:33.063,1.270,-5.122,-30.061,1.585
1568490333073,2019-09-14T15:45:33.073,1.280,-6.341,-32.134,0.732
1568490333083,2019-09-14T15:45:33.083,1.290,-7.500,-34.390,-0.244
1568490333093,2019-09-14T15:45:33.093,1.300,-8.902,-36.463,-1.341
1568490333103,2019-09-14T15:45:33.103,1.310,-10.366,-38.293,-2.500
1568490333113,2019-09-14T15:45:33.113,1.320,-11.951,-39.329,-3.720
1568490333123,2019-09-14T15:45:33.123,1.330,-14.756,-39.329,-4.390
1568490333133,2019-09-14T15:45:33.133,1.340,-18.110,-38.659,-4.878
1568490333143,2019-09-14T15:45:33.143,1.350,-20.671,-38.110,-5.610
1568490333153,2019-09-14T15:45:33.153,1.360,-22.927,-37.378,-6.220
1568490333163,2019-09-14T15:45:33.163,1.370,-25.061,-36.402,-6.524
1568490333173,2019-09-14T15:45:33.173,1.380,-25.976,-35.976,-6.829
1568490333183,2019-09-14T15:45:33.183,1.390,-25.244,-36.098,-7.134
1568490333193,2019-09-14T15:45:33.193,1.400,-24.268,-36.159,-6.829
1568490333203,2019-09-14T15:45:33.203,1.410,-23.415,-35.915,-5.915
1568490333213,2019-09-14T15:45:33.213,1.420,-21.768,-35.671,-4.756
1568490333223,2019-09-14T15:45:33.223,1.430,-19.634,-35.488,-3.476
1568490333233,2019-09-14T15:45:33.233,1.440,-18.049,-34.939,-2.073
1568490333243,2019-09-14T15:45:33.243,1.450,-16.524,-34.207,-1.159
1568490333253,2019-09-14T15:45:33.253,1.460,-14.878,-33.720,-0.854
1568490333263,2019-09-14T15:45:33.263,1.470,-13.232,-33.232,-1.098
1568490333273,2019-09-14T15:45:33.273,1.480,-11.951,-32.622,-1.829
1568490333283,2019-09-14T15:45:33.283,1.490,-10.793,-32.012,-2.866
1568490333293,2019-09-14T15:45:33.293,1.500,-9.878,-31.341,-4.024
1568490333303,2019-09-14T15:45:33.303,1.510,-9.451,-30.488,-5.122
1568490333313,2019-09-14T15:45:33.313,1.520,-8.841,-29.695,-6.341
1568490333323,2019-09-14T15:45:33.323,1.530,-8.232,-28.902,-7.317
1568490333333,2019-09-14T15:45:33.333,1.540,-7.622,-28.171,-8.171
1568490333343,2019-09-14T15:45:33.343,1.550,-6.341,-28.049,-9.207
1568490333353,2019-09-14T15:45:33.353,1.560,-5.061,-27.927,-10.366
1568490333363,2019-09-14T15:45:33.363,1.570,-4.329,-27.683,-11.280
1568490333373,2019-09-14T15:45:33.373,1.580,-3.902,-27.134,-11.829
1568490333383,2019-09-14T15:45:33.383,1.590,-3.476,-26.707,-11.829
1568490333393,2019-09-14T15:45:33.393,1.600,-3.171,-26.341,-11.220
1568490333403,2019-09-14T15:45:33.403,1.610,-2.256,-26.220,-10.549
1568490333413,2019-09-14T15:45:33.413,1.620,-1.463,-26.037,-10.000
1568490333423,2019-09-14T15:45:33.423,1.630,-1.159,-25.244,-9.146
1568490333433,2019-09-14T15:45:33.433,1.640,-0.854,-24.268,-8.110
1568490333443,2019-09-14T15:45:33.443,1.650,-0.244,-23.232,-7.256
1568490333453,2019-09-14T15:45:33.453,1.660,0.610,-22.195,-6.341
1568490333463,2019-09-14T15:45:33.463,1.670,1.524,-20.976,-5.366
1568490333473,2019-09-14T15:45:33.473,1.680,2.561,-19.756,-4.390
1568490333483,2019-09-14T15:45:33.483,1.690,3.476,-18.720,-3.110
1568490333493,2019-09-14T15:45:33.493,1.700,5.061,-17.927,-2.073
1568490333503,2019-09-14T15:45:33.503,1.710,6.829,-17.256,-1.098
1568490333513,2019-09-14T15:45:33.513,1.720,8.354,-16.159,-0.061
1568490333523,2019-09-14T15:45:33.523,1.730,9.512,-14.878,1.098
1568490333533,2019-09-14T15:45:33.533,1.740,10.366,-13.293,2.012
1568490333543,2019-09-14T15:45:33.543,1.750,11.037,-11.341,2.683
1568490333553,2019-09-14T15:45:33.553,1.760,11.707,-9.268,3.232
1568490333563,2019-09-14T15:45:33.563,1.770,12.317,-7.500,3.780
1568490333573,2019-09-14T15:45:33.573,1.780,13.171,-5.976,4.024
1568490333583,2019-09-14T15:45:33.583,1.790,13.659,-4.512,3.902
1568490333593,2019-09-14T15:45:33.593,1.800,13.720,-2.866,3.841
1568490333603,2019-09-14T15:45:33.603,1.810,13.415,-1.220,3.841
1568490333613,2019-09-14T15:45:33.613,1.820,13.110,0.061,3.598
1568490333623,2019-09-14T15:45:33.623,1.830,12.805,1.341,3.415
1568490333633,2019-09-14T15:45:33.633,1.840,11.768,2.378,3.476
1568490333643,2019-09-14T15:45:33.643,1.850,11.220,3.232,3.780
1568490333653,2019-09-14T15:45:33.653,1.860,11.037,3.841,4.024
1568490333663,2019-09-14T15:45:33.663,1.870,10.671,4.146,4.573
1568490333673,2019-09-14T15:45:33.673,1.880,10.427,4.634,5.244
1568490333683,2019-09-14T15:45:33.683,1.890,10.061,4.939,5.671
1568490333693,2019-09-14T15:45:33.693,1.900,9.512,5.244,6.280
