epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568490206582,2019-09-14T15:43:26.582,0.000,4.573,3.598,11.829
1568490206592,2019-09-14T15:43:26.592,0.010,5.366,3.232,11.890
1568490206602,2019-09-14T15:43:26.602,0.020,5.488,3.232,12.622
1568490206612,2019-09-14T15:43:26.612,0.030,5.793,3.049,12.988
1568490206622,2019-09-14T15:43:26.622,0.040,6.098,2.744,13.049
1568490206632,2019-09-14T15:43:26.632,0.050,6.220,2.378,12.805
1568490206642,2019-09-14T15:43:26.642,0.060,5.854,2.012,12.317
1568490206652,2019-09-14T15:43:26.652,0.070,5.366,1.707,11.768
1568490206662,2019-09-14T15:43:26.662,0.080,4.756,1.220,11.098
1568490206672,2019-09-14T15:43:26.672,0.090,3.902,0.854,10.366
1568490206682,2019-09-14T15:43:26.682,0.100,2.805,0.549,9.634
1568490206692,2019-09-14T15:43:26.692,0.110,1.829,0.244,9.146
1568490206702,2019-09-14T15:43:26.702,0.120,1.037,0.000,8.354
1568490206712,2019-09-14T15:43:26.712,0.130,0.122,-0.122,7.378
1568490206722,2019-09-14T15:43:26.722,0.140,-0.488,-0.366,6.280
1568490206732,2019-09-14T15:43:26.732,0.150,-0.793,-0.732,4.878
1568490206742,2019-09-14T15:43:26.742,0.160,-0.915,-1.098,3.293
1568490206752,2019-09-14T15:43:26.752,0.170,-1.159,-1.524,1.585
1568490206762,2019-09-14T15:43:26.762,0.180,-1.463,-2.073,-0.061
1568490206772,2019-09-14T15:43:26.772,0.190,-1.463,-2.561,-1.707
1568490206782,2019-09-14T15:43:26.782,0.200,-1.037,-3.232,-2.988
1568490206792,2019-09-14T15:43:26.792,0.210,-0.610,-3.963,-3.902
1568490206802,2019-09-14T15:43:26.802,0.220,0.000,-4.634,-4.634
1568490206812,2019-09-14T15:43:26.812,0.230,0.427,-5.244,-5.122
1568490206822,2019-09-14T15:43:26.822,0.240,1.098,-5.976,-5.610
1568490206832,2019-09-14T15:43:26.832,0.250,1.829,-6.646,-6.037
1568490206842,2019-09-14T15:43:26.842,0.260,2.378,-7.073,-6.707
1568490206852,2019-09-14T15:43:26.852,0.270,3.110,-7.439,-7.500
1568490206862,2019-09-14T15:43:26.862,0.280,3.476,-7.622,-8.049
1568490206872,2019-09-14T15:43:26.872,0.290,3.720,-7.683,-8.537
1568490206882,2019-09-14T15:43:26.882,0.300,4.268,-7.622,-9.024
1568490206892,2019-09-14T15:43:26.892,0.310,4.573,-7.439,-9.268
1568490206902,2019-09-14T15:43:26.902,0.320,4.817,-7.134,-9.146
1568490206912,2019-09-14T15:43:26.912,0.330,5.122,-6.890,-8.902
1568490206922,2019-09-14T15:43:26.922,0.340,5.366,-6.646,-8.537
1568490206932,2019-09-14T15:43:26.932,0.350,5.610,-6.341,-8.354
1568490206942,2019-09-14T15:43:26.942,0.360,5.610,-5.793,-8.110
1568490206952,2019-09-14T15:43:26.952,0.370,5.427,-5.549,-8.049
1568490206962,2019-09-14T15:43:26.962,0.380,5.244,-5.244,-7.866
