epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568489994914,2019-09-14T15:39:54.914,0.000,99202.289
1568489995050,2019-09-14T15:39:55.050,0.136,99197.922
1568489995186,2019-09-14T15:39:55.186,0.272,99203.031
1568489995321,2019-09-14T15:39:55.321,0.407,99202.203
1568489995457,2019-09-14T15:39:55.457,0.543,99201.719
1568489995593,2019-09-14T15:39:55.593,0.679,99195.656
1568489995728,2019-09-14T15:39:55.728,0.814,99198.750
1568489995864,2019-09-14T15:39:55.864,0.950,99200.891
1568489996000,2019-09-14T15:39:56.000,1.086,99203.156
1568489996135,2019-09-14T15:39:56.135,1.221,99200.891
1568489996271,2019-09-14T15:39:56.271,1.357,99200.891
1568489996408,2019-09-14T15:39:56.408,1.494,99201.375
1568489996542,2019-09-14T15:39:56.542,1.628,99198.273
1568489996679,2019-09-14T15:39:56.679,1.765,99199.969
1568489996813,2019-09-14T15:39:56.813,1.899,99205.648
1568489996950,2019-09-14T15:39:56.950,2.036,99197.797
1568489997086,2019-09-14T15:39:57.086,2.172,99201.281
1568489997221,2019-09-14T15:39:57.221,2.307,99198.656
1568489997357,2019-09-14T15:39:57.357,2.443,99199.969
1568489997493,2019-09-14T15:39:57.493,2.579,99199.109
1568489997628,2019-09-14T15:39:57.628,2.714,99196.039
1568489997764,2019-09-14T15:39:57.764,2.850,99198.656
1568489997899,2019-09-14T15:39:57.899,2.985,99201.633
1568489998035,2019-09-14T15:39:58.035,3.121,99202.938
1568489998171,2019-09-14T15:39:58.171,3.257,99201.633
1568489998306,2019-09-14T15:39:58.306,3.392,99200.320
1568489998442,2019-09-14T15:39:58.442,3.528,99199.016
1568489998579,2019-09-14T15:39:58.579,3.665,99201.188
1568489998713,2019-09-14T15:39:58.713,3.799,99201.633
1568489998850,2019-09-14T15:39:58.850,3.936,99198.094
1568489998984,2019-09-14T15:39:58.984,4.070,99197.703
1568489999121,2019-09-14T15:39:59.121,4.207,99199.398
1568489999257,2019-09-14T15:39:59.257,4.343,99207.250
1568489999392,2019-09-14T15:39:59.392,4.478,99196.781
1568489999528,2019-09-14T15:39:59.528,4.614,99202.844
1568489999664,2019-09-14T15:39:59.664,4.750,99195.953
1568489999799,2019-09-14T15:39:59.799,4.885,99197.258
1568489999935,2019-09-14T15:39:59.935,5.021,99199.016
1568490000071,2019-09-14T15:40:00.071,5.157,99198.094
1568490000206,2019-09-14T15:40:00.206,5.292,99200.703
1568490000342,2019-09-14T15:40:00.342,5.428,99202.016
1568490000477,2019-09-14T15:40:00.477,5.563,99200.234
1568490000613,2019-09-14T15:40:00.613,5.699,99201.094
1568490000750,2019-09-14T15:40:00.750,5.836,99202.406
1568490000884,2019-09-14T15:40:00.884,5.970,99195.469
1568490001021,2019-09-14T15:40:01.021,6.107,99203.711
1568490001157,2019-09-14T15:40:01.157,6.243,99199.781
1568490001292,2019-09-14T15:40:01.292,6.378,99203.711
1568490001428,2019-09-14T15:40:01.428,6.514,99203.234
1568490001564,2019-09-14T15:40:01.564,6.650,99198.000
1568490001699,2019-09-14T15:40:01.699,6.785,99201.922
1568490001835,2019-09-14T15:40:01.835,6.921,99197.164
1568490001971,2019-09-14T15:40:01.971,7.057,99202.758
1568490002106,2019-09-14T15:40:02.106,7.192,99197.164
1568490002242,2019-09-14T15:40:02.242,7.328,99198.828
1568490002377,2019-09-14T15:40:02.377,7.463,99194.906
1568490002513,2019-09-14T15:40:02.513,7.599,99202.281
1568490002649,2019-09-14T15:40:02.649,7.735,99196.688
1568490002784,2019-09-14T15:40:02.784,7.870,99199.656
1568490002920,2019-09-14T15:40:02.920,8.006,99198.000
1568490003057,2019-09-14T15:40:03.057,8.143,99200.141
1568490003191,2019-09-14T15:40:03.191,8.277,99199.656
1568490003328,2019-09-14T15:40:03.328,8.414,99201.445
1568490003464,2019-09-14T15:40:03.464,8.550,99200.563
1568490003599,2019-09-14T15:40:03.599,8.685,99197.516
1568490003735,2019-09-14T15:40:03.735,8.821,99200.141
1568490003871,2019-09-14T15:40:03.871,8.957,99195.734
1568490004006,2019-09-14T15:40:04.006,9.092,99199.656
1568490004142,2019-09-14T15:40:04.142,9.228,99199.250
1568490004278,2019-09-14T15:40:04.278,9.364,99197.938
1568490004413,2019-09-14T15:40:04.413,9.499,99200.969
1568490004549,2019-09-14T15:40:04.549,9.635,99200.563
1568490004686,2019-09-14T15:40:04.686,9.772,99196.625
1568490004820,2019-09-14T15:40:04.820,9.906,99197.938
1568490004957,2019-09-14T15:40:04.957,10.043,99200.078
1568490005091,2019-09-14T15:40:05.091,10.177,99200.078
1568490005228,2019-09-14T15:40:05.228,10.314,99197.469
1568490005364,2019-09-14T15:40:05.364,10.450,99201.391
1568490005499,2019-09-14T15:40:05.499,10.585,99197.938
1568490005635,2019-09-14T15:40:05.635,10.721,99202.219
1568490005771,2019-09-14T15:40:05.771,10.857,99199.602
1568490005906,2019-09-14T15:40:05.906,10.992,99200.563
1568490006042,2019-09-14T15:40:06.042,11.128,99199.250
1568490006178,2019-09-14T15:40:06.178,11.264,99198.766
1568490006313,2019-09-14T15:40:06.313,11.399,99199.602
1568490006449,2019-09-14T15:40:06.449,11.535,99198.297
1568490006584,2019-09-14T15:40:06.584,11.670,99198.766
1568490006720,2019-09-14T15:40:06.720,11.806,99198.766
1568490006856,2019-09-14T15:40:06.856,11.942,99198.297
1568490006991,2019-09-14T15:40:06.991,12.077,99201.297
1568490007127,2019-09-14T15:40:07.127,12.213,99202.219
1568490007264,2019-09-14T15:40:07.264,12.350,99194.359
1568490007398,2019-09-14T15:40:07.398,12.484,99200.906
1568490007535,2019-09-14T15:40:07.535,12.621,99198.297
1568490007669,2019-09-14T15:40:07.669,12.755,99197.469
1568490007806,2019-09-14T15:40:07.806,12.892,99198.297
1568490007942,2019-09-14T15:40:07.942,13.028,99199.156
1568490008077,2019-09-14T15:40:08.077,13.163,99199.156
1568490008213,2019-09-14T15:40:08.213,13.299,99196.891
1568490008349,2019-09-14T15:40:08.349,13.435,99202.609
1568490008484,2019-09-14T15:40:08.484,13.570,99201.781
1568490008620,2019-09-14T15:40:08.620,13.706,99199.984
1568490008755,2019-09-14T15:40:08.755,13.841,99198.297
1568490008891,2019-09-14T15:40:08.891,13.977,99199.984
1568490009027,2019-09-14T15:40:09.027,14.113,99200.906
1568490009162,2019-09-14T15:40:09.162,14.248,99202.125
1568490009298,2019-09-14T15:40:09.298,14.384,99199.984
1568490009435,2019-09-14T15:40:09.435,14.521,99199.984
1568490009569,2019-09-14T15:40:09.569,14.655,99200.344
1568490009706,2019-09-14T15:40:09.706,14.792,99196.891
1568490009840,2019-09-14T15:40:09.840,14.926,99192.609
1568490009977,2019-09-14T15:40:09.977,15.063,99198.203
1568490010113,2019-09-14T15:40:10.113,15.199,99197.375
1568490010248,2019-09-14T15:40:10.248,15.334,99200.344
1568490010384,2019-09-14T15:40:10.384,15.470,99199.031
1568490010520,2019-09-14T15:40:10.520,15.606,99200.813
1568490010655,2019-09-14T15:40:10.655,15.741,99201.297
1568490010791,2019-09-14T15:40:10.791,15.877,99202.953
1568490010926,2019-09-14T15:40:10.926,16.012,99196.891
1568490011062,2019-09-14T15:40:11.062,16.148,99201.648
1568490011198,2019-09-14T15:40:11.198,16.284,99200.344
1568490011333,2019-09-14T15:40:11.333,16.419,99196.063
1568490011469,2019-09-14T15:40:11.469,16.555,99200.813
1568490011605,2019-09-14T15:40:11.605,16.691,99199.516
1568490011740,2019-09-14T15:40:11.740,16.826,99204.266
1568490011876,2019-09-14T15:40:11.876,16.962,99200.344
1568490012011,2019-09-14T15:40:12.011,17.097,99199.984
1568490012147,2019-09-14T15:40:12.147,17.233,99193.352
1568490012284,2019-09-14T15:40:12.284,17.370,99195.578
