epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568490103285,2019-09-14T15:41:43.285,0.000,99200.320
1568490103420,2019-09-14T15:41:43.420,0.135,99196.875
1568490103556,2019-09-14T15:41:43.556,0.271,99200.797
1568490103693,2019-09-14T15:41:43.693,0.408,99194.641
1568490103827,2019-09-14T15:41:43.827,0.542,99200.703
1568490103964,2019-09-14T15:41:43.964,0.679,99197.258
1568490104100,2019-09-14T15:41:44.100,0.815,99202.016
1568490104235,2019-09-14T15:41:44.235,0.950,99198.094
1568490104371,2019-09-14T15:41:44.371,1.086,99198.477
1568490104506,2019-09-14T15:41:44.506,1.221,99194.547
1568490104642,2019-09-14T15:41:44.642,1.357,99197.164
1568490104778,2019-09-14T15:41:44.778,1.493,99200.234
1568490104913,2019-09-14T15:41:44.913,1.628,99195.859
1568490105049,2019-09-14T15:41:45.049,1.764,99194.992
1568490105185,2019-09-14T15:41:45.185,1.900,99199.305
1568490105320,2019-09-14T15:41:45.320,2.035,99197.164
1568490105456,2019-09-14T15:41:45.456,2.171,99190.625
1568490105591,2019-09-14T15:41:45.591,2.306,99194.070
1568490105727,2019-09-14T15:41:45.727,2.442,99198.000
1568490105864,2019-09-14T15:41:45.864,2.579,99198.828
1568490105998,2019-09-14T15:41:45.998,2.713,99198.352
1568490106135,2019-09-14T15:41:46.135,2.850,99193.594
1568490106271,2019-09-14T15:41:46.271,2.986,99191.813
1568490106406,2019-09-14T15:41:46.406,3.121,99194.016
1568490106542,2019-09-14T15:41:46.542,3.257,99197.039
1568490106677,2019-09-14T15:41:46.677,3.392,99193.594
1568490106813,2019-09-14T15:41:46.813,3.528,99193.594
1568490106949,2019-09-14T15:41:46.949,3.664,99197.938
1568490107084,2019-09-14T15:41:47.084,3.799,99197.938
1568490107220,2019-09-14T15:41:47.220,3.935,99193.063
1568490107356,2019-09-14T15:41:47.356,4.071,99197.469
1568490107491,2019-09-14T15:41:47.491,4.206,99195.672
1568490107627,2019-09-14T15:41:47.627,4.342,99203.078
1568490107763,2019-09-14T15:41:47.763,4.478,99196.539
1568490107898,2019-09-14T15:41:47.898,4.613,99193.922
1568490108034,2019-09-14T15:41:48.034,4.749,99197.844
1568490108171,2019-09-14T15:41:48.171,4.886,99195.672
1568490108305,2019-09-14T15:41:48.305,5.020,99191.391
1568490108442,2019-09-14T15:41:48.442,5.157,99192.703
1568490108578,2019-09-14T15:41:48.578,5.293,99199.250
1568490108713,2019-09-14T15:41:48.713,5.428,99198.828
1568490108849,2019-09-14T15:41:48.849,5.564,99196.625
1568490108984,2019-09-14T15:41:48.984,5.699,99195.328
