epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568494643780,2019-09-14T16:57:23.780,0.000,99147.289
1568494643915,2019-09-14T16:57:23.915,0.135,99140.781
1568494644051,2019-09-14T16:57:24.051,0.271,99141.172
1568494644186,2019-09-14T16:57:24.186,0.406,99146.391
1568494644322,2019-09-14T16:57:24.322,0.542,99141.641
1568494644459,2019-09-14T16:57:24.459,0.679,99145.445
1568494644593,2019-09-14T16:57:24.593,0.813,99145.078
1568494644730,2019-09-14T16:57:24.730,0.950,99145.445
1568494644866,2019-09-14T16:57:24.866,1.086,99141.109
1568494645001,2019-09-14T16:57:25.001,1.221,99145.016
1568494645137,2019-09-14T16:57:25.137,1.357,99140.242
1568494645273,2019-09-14T16:57:25.273,1.493,99147.148
1568494645408,2019-09-14T16:57:25.408,1.628,99143.719
1568494645544,2019-09-14T16:57:25.544,1.764,99145.445
1568494645680,2019-09-14T16:57:25.680,1.900,99146.313
1568494645815,2019-09-14T16:57:25.815,2.035,99146.313
1568494645951,2019-09-14T16:57:25.951,2.171,99150.219
1568494646087,2019-09-14T16:57:26.087,2.307,99145.445
1568494646222,2019-09-14T16:57:26.222,2.442,99147.984
1568494646358,2019-09-14T16:57:26.358,2.578,99146.313
1568494646495,2019-09-14T16:57:26.495,2.715,99152.352
1568494646629,2019-09-14T16:57:26.629,2.849,99154.953
1568494646766,2019-09-14T16:57:26.766,2.986,99145.445
1568494646900,2019-09-14T16:57:26.900,3.120,99150.656
1568494647037,2019-09-14T16:57:27.037,3.257,99149.352
1568494647173,2019-09-14T16:57:27.173,3.393,99147.617
1568494647308,2019-09-14T16:57:27.308,3.528,99145.914
1568494647444,2019-09-14T16:57:27.444,3.664,99151.523
1568494647580,2019-09-14T16:57:27.580,3.800,99150.656
1568494647715,2019-09-14T16:57:27.715,3.935,99158.031
1568494647851,2019-09-14T16:57:27.851,4.071,99154.125
1568494647987,2019-09-14T16:57:27.987,4.207,99157.625
1568494648122,2019-09-14T16:57:28.122,4.342,99150.219
1568494648258,2019-09-14T16:57:28.258,4.478,99150.219
1568494648393,2019-09-14T16:57:28.393,4.613,99153.250
1568494648529,2019-09-14T16:57:28.529,4.749,99153.250
1568494648666,2019-09-14T16:57:28.666,4.886,99158.031
1568494648800,2019-09-14T16:57:28.800,5.020,99155.422
1568494648937,2019-09-14T16:57:28.937,5.157,99154.563
1568494649073,2019-09-14T16:57:29.073,5.293,99163.234
1568494649208,2019-09-14T16:57:29.208,5.428,99155.422
1568494649344,2019-09-14T16:57:29.344,5.564,99155.422
1568494649479,2019-09-14T16:57:29.479,5.699,99154.953
1568494649615,2019-09-14T16:57:29.615,5.835,99159.695
1568494649751,2019-09-14T16:57:29.751,5.971,99159.258
1568494649886,2019-09-14T16:57:29.886,6.106,99159.695
1568494650022,2019-09-14T16:57:30.022,6.242,99158.859
1568494650158,2019-09-14T16:57:30.158,6.378,99157.953
1568494650293,2019-09-14T16:57:30.293,6.513,99162.766
1568494650429,2019-09-14T16:57:30.429,6.649,99163.164
1568494650564,2019-09-14T16:57:30.564,6.784,99163.602
1568494650700,2019-09-14T16:57:30.700,6.920,99161.469
1568494650836,2019-09-14T16:57:30.836,7.056,99159.695
1568494650971,2019-09-14T16:57:30.971,7.191,99162.766
1568494651107,2019-09-14T16:57:31.107,7.327,99163.164
1568494651244,2019-09-14T16:57:31.244,7.464,99158.391
1568494651378,2019-09-14T16:57:31.378,7.598,99162.297
1568494651515,2019-09-14T16:57:31.515,7.735,99165.297
1568494651649,2019-09-14T16:57:31.649,7.869,99164.469
1568494651786,2019-09-14T16:57:31.786,8.006,99164.000
1568494651922,2019-09-14T16:57:31.922,8.142,99163.602
1568494652057,2019-09-14T16:57:32.057,8.277,99170.867
1568494652193,2019-09-14T16:57:32.193,8.413,99174.773
1568494652329,2019-09-14T16:57:32.329,8.549,99167.500
1568494652464,2019-09-14T16:57:32.464,8.684,99165.375
1568494652600,2019-09-14T16:57:32.600,8.820,99163.164
1568494652736,2019-09-14T16:57:32.736,8.956,99164.469
1568494652871,2019-09-14T16:57:32.871,9.091,99164.906
1568494653007,2019-09-14T16:57:33.007,9.227,99167.969
1568494653142,2019-09-14T16:57:33.142,9.362,99170.578
1568494653278,2019-09-14T16:57:33.278,9.498,99162.766
1568494653415,2019-09-14T16:57:33.415,9.635,99175.313
1568494653549,2019-09-14T16:57:33.549,9.769,99168.805
1568494653686,2019-09-14T16:57:33.686,9.906,99174.008
1568494653822,2019-09-14T16:57:33.822,10.042,99174.875
1568494653957,2019-09-14T16:57:33.957,10.177,99172.281
1568494654093,2019-09-14T16:57:34.093,10.313,99175.711
1568494654228,2019-09-14T16:57:34.228,10.448,99169.672
1568494654364,2019-09-14T16:57:34.364,10.584,99174.008
1568494654500,2019-09-14T16:57:34.500,10.720,99180.922
1568494654635,2019-09-14T16:57:34.635,10.855,99177.484
1568494654771,2019-09-14T16:57:34.771,10.991,99169.672
1568494654907,2019-09-14T16:57:34.907,11.127,99169.570
1568494655042,2019-09-14T16:57:35.042,11.262,99177.016
1568494655178,2019-09-14T16:57:35.178,11.398,99169.570
1568494655313,2019-09-14T16:57:35.313,11.533,99179.148
1568494655449,2019-09-14T16:57:35.449,11.669,99173.938
1568494655585,2019-09-14T16:57:35.585,11.805,99169.570
1568494655720,2019-09-14T16:57:35.720,11.940,99176.078
1568494655856,2019-09-14T16:57:35.856,12.076,99175.242
1568494655993,2019-09-14T16:57:35.993,12.213,99179.148
1568494656127,2019-09-14T16:57:36.127,12.347,99179.617
1568494656264,2019-09-14T16:57:36.264,12.484,99181.750
1568494656398,2019-09-14T16:57:36.398,12.618,99185.656
1568494656535,2019-09-14T16:57:36.535,12.755,99179.617
1568494656671,2019-09-14T16:57:36.671,12.891,99181.750
1568494656806,2019-09-14T16:57:36.806,13.026,99185.188
1568494656942,2019-09-14T16:57:36.942,13.162,99181.813
1568494657078,2019-09-14T16:57:37.078,13.298,99184.422
1568494657213,2019-09-14T16:57:37.213,13.433,99183.125
1568494657349,2019-09-14T16:57:37.349,13.569,99190.563
1568494657484,2019-09-14T16:57:37.484,13.704,99181.891
1568494657620,2019-09-14T16:57:37.620,13.840,99186.266
1568494657756,2019-09-14T16:57:37.756,13.976,99187.094
1568494657891,2019-09-14T16:57:37.891,14.111,99188.398
1568494658027,2019-09-14T16:57:38.027,14.247,99188.398
