epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1568490461536,2019-09-14T15:47:41.536,0.000,0.000119875,-0.000175687,-0.000150500
1568490461586,2019-09-14T15:47:41.586,0.050,0.000117375,-0.000176438,-0.000150500
1568490461636,2019-09-14T15:47:41.636,0.100,0.000118062,-0.000175312,-0.000149750
1568490461686,2019-09-14T15:47:41.686,0.150,0.000118437,-0.000175312,-0.000150125
1568490461736,2019-09-14T15:47:41.736,0.200,0.000119187,-0.000175312,-0.000150187
1568490461786,2019-09-14T15:47:41.786,0.250,0.000118437,-0.000175312,-0.000149813
1568490461836,2019-09-14T15:47:41.836,0.300,0.000119187,-0.000175312,-0.000149813
1568490461886,2019-09-14T15:47:41.886,0.350,0.000117750,-0.000175312,-0.000149813
1568490461936,2019-09-14T15:47:41.936,0.400,0.000117750,-0.000174625,-0.000149813
1568490461986,2019-09-14T15:47:41.986,0.450,0.000117750,-0.000175312,-0.000150250
1568490462036,2019-09-14T15:47:42.036,0.500,0.000118062,-0.000175000,-0.000151000
1568490462086,2019-09-14T15:47:42.086,0.550,0.000118125,-0.000174625,-0.000150250
1568490462136,2019-09-14T15:47:42.136,0.600,0.000117750,-0.000175312,-0.000149438
1568490462186,2019-09-14T15:47:42.186,0.650,0.000117000,-0.000174625,-0.000149500
1568490462236,2019-09-14T15:47:42.236,0.700,0.000118813,-0.000174625,-0.000148750
1568490462286,2019-09-14T15:47:42.286,0.750,0.000119563,-0.000176063,-0.000145250
1568490462336,2019-09-14T15:47:42.336,0.800,0.000121688,-0.000175000,-0.000145625
1568490462386,2019-09-14T15:47:42.386,0.850,0.000123875,-0.000175687,-0.000144188
1568490462436,2019-09-14T15:47:42.436,0.900,0.000126438,-0.000176438,-0.000144875
1568490462486,2019-09-14T15:47:42.486,0.950,0.000128625,-0.000177187,-0.000145313
1568490462536,2019-09-14T15:47:42.536,1.000,0.000131125,-0.000177187,-0.000145250
1568490462586,2019-09-14T15:47:42.586,1.050,0.000132250,-0.000177875,-0.000146437
1568490462636,2019-09-14T15:47:42.636,1.100,0.000133312,-0.000178625,-0.000145688
1568490462686,2019-09-14T15:47:42.686,1.150,0.000133312,-0.000178625,-0.000146875
1568490462736,2019-09-14T15:47:42.736,1.200,0.000133687,-0.000177500,-0.000147563
1568490462786,2019-09-14T15:47:42.786,1.250,0.000134438,-0.000178250,-0.000147250
1568490462836,2019-09-14T15:47:42.836,1.300,0.000132250,-0.000177875,-0.000147625
1568490462886,2019-09-14T15:47:42.886,1.350,0.000131875,-0.000177562,-0.000146875
1568490462936,2019-09-14T15:47:42.936,1.400,0.000131875,-0.000179000,-0.000146812
1568490462986,2019-09-14T15:47:42.986,1.450,0.000132250,-0.000177500,-0.000146063
1568490463036,2019-09-14T15:47:43.036,1.500,0.000133687,-0.000177875,-0.000146812
1568490463086,2019-09-14T15:47:43.086,1.550,0.000132563,-0.000177187,-0.000144937
1568490463136,2019-09-14T15:47:43.136,1.600,0.000134063,-0.000176438,-0.000146063
1568490463186,2019-09-14T15:47:43.186,1.650,0.000134375,-0.000175000,-0.000144125
1568490463236,2019-09-14T15:47:43.236,1.700,0.000135125,-0.000175375,-0.000144562
1568490463286,2019-09-14T15:47:43.286,1.750,0.000136188,-0.000174625,-0.000143813
1568490463336,2019-09-14T15:47:43.336,1.800,0.000136188,-0.000174250,-0.000144188
1568490463386,2019-09-14T15:47:43.386,1.850,0.000136563,-0.000174625,-0.000142625
1568490463436,2019-09-14T15:47:43.436,1.900,0.000135500,-0.000174625,-0.000141875
1568490463486,2019-09-14T15:47:43.486,1.950,0.000135500,-0.000173562,-0.000142625
1568490463536,2019-09-14T15:47:43.536,2.000,0.000134438,-0.000172813,-0.000141875
1568490463586,2019-09-14T15:47:43.586,2.050,0.000134063,-0.000173187,-0.000142250
1568490463636,2019-09-14T15:47:43.636,2.100,0.000133687,-0.000172125,-0.000141938
1568490463686,2019-09-14T15:47:43.686,2.150,0.000131875,-0.000172438,-0.000141875
