epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1568494643798,2019-09-14T16:57:23.798,0.000,0.000170500,-0.000196500,-0.000115875
1568494643848,2019-09-14T16:57:23.848,0.050,0.000170125,-0.000195813,-0.000115938
1568494643898,2019-09-14T16:57:23.898,0.100,0.000170875,-0.000195813,-0.000115625
1568494643948,2019-09-14T16:57:23.948,0.150,0.000171250,-0.000195813,-0.000116000
1568494643998,2019-09-14T16:57:23.998,0.200,0.000171250,-0.000195813,-0.000114875
1568494644048,2019-09-14T16:57:24.048,0.250,0.000173062,-0.000195438,-0.000115625
1568494644098,2019-09-14T16:57:24.098,0.300,0.000172313,-0.000195813,-0.000114875
1568494644148,2019-09-14T16:57:24.148,0.350,0.000172688,-0.000196187,-0.000114562
1568494644198,2019-09-14T16:57:24.198,0.400,0.000173750,-0.000194750,-0.000114875
1568494644248,2019-09-14T16:57:24.248,0.450,0.000172688,-0.000195125,-0.000114500
1568494644298,2019-09-14T16:57:24.298,0.500,0.000174875,-0.000195125,-0.000114125
1568494644348,2019-09-14T16:57:24.348,0.550,0.000173437,-0.000194375,-0.000113750
1568494644398,2019-09-14T16:57:24.398,0.600,0.000173437,-0.000194000,-0.000114125
1568494644448,2019-09-14T16:57:24.448,0.650,0.000173437,-0.000195125,-0.000113437
1568494644498,2019-09-14T16:57:24.498,0.700,0.000173062,-0.000193313,-0.000113063
1568494644548,2019-09-14T16:57:24.548,0.750,0.000173062,-0.000195438,-0.000113813
1568494644598,2019-09-14T16:57:24.598,0.800,0.000173062,-0.000194750,-0.000114125
1568494644648,2019-09-14T16:57:24.648,0.850,0.000173062,-0.000193688,-0.000112312
1568494644698,2019-09-14T16:57:24.698,0.900,0.000174125,-0.000194750,-0.000111500
1568494644748,2019-09-14T16:57:24.748,0.950,0.000173812,-0.000194062,-0.000111562
1568494644798,2019-09-14T16:57:24.798,1.000,0.000174500,-0.000192562,-0.000110812
1568494644848,2019-09-14T16:57:24.848,1.050,0.000174500,-0.000192937,-0.000110500
1568494644898,2019-09-14T16:57:24.898,1.100,0.000174875,-0.000191875,-0.000109687
1568494644948,2019-09-14T16:57:24.948,1.150,0.000175250,-0.000191500,-0.000108938
1568494644998,2019-09-14T16:57:24.998,1.200,0.000175625,-0.000191125,-0.000108938
1568494645048,2019-09-14T16:57:25.048,1.250,0.000175562,-0.000190750,-0.000107375
1568494645098,2019-09-14T16:57:25.098,1.300,0.000174875,-0.000191875,-0.000107812
1568494645148,2019-09-14T16:57:25.148,1.350,0.000172688,-0.000191500,-0.000106687
1568494645198,2019-09-14T16:57:25.198,1.400,0.000170875,-0.000193313,-0.000105188
1568494645248,2019-09-14T16:57:25.248,1.450,0.000170563,-0.000191875,-0.000107063
1568494645298,2019-09-14T16:57:25.298,1.500,0.000168750,-0.000192937,-0.000106687
1568494645348,2019-09-14T16:57:25.348,1.550,0.000166187,-0.000195813,-0.000108938
1568494645398,2019-09-14T16:57:25.398,1.600,0.000164062,-0.000196562,-0.000109687
1568494645448,2019-09-14T16:57:25.448,1.650,0.000168375,-0.000194750,-0.000113063
1568494645498,2019-09-14T16:57:25.498,1.700,0.000168000,-0.000195500,-0.000113125
1568494645548,2019-09-14T16:57:25.548,1.750,0.000167625,-0.000195438,-0.000111938
1568494645598,2019-09-14T16:57:25.598,1.800,0.000166187,-0.000196562,-0.000112312
1568494645648,2019-09-14T16:57:25.648,1.850,0.000165125,-0.000195813,-0.000110812
1568494645698,2019-09-14T16:57:25.698,1.900,0.000167312,-0.000195813,-0.000111562
1568494645748,2019-09-14T16:57:25.748,1.950,0.000166938,-0.000195500,-0.000112000
1568494645798,2019-09-14T16:57:25.798,2.000,0.000166187,-0.000197625,-0.000111625
1568494645848,2019-09-14T16:57:25.848,2.050,0.000164375,-0.000196187,-0.000110812
1568494645898,2019-09-14T16:57:25.898,2.100,0.000162938,-0.000198375,-0.000110125
1568494645948,2019-09-14T16:57:25.948,2.150,0.000161500,-0.000196562,-0.000111188
1568494645998,2019-09-14T16:57:25.998,2.200,0.000164062,-0.000194750,-0.000106687
1568494646048,2019-09-14T16:57:26.048,2.250,0.000166187,-0.000193313,-0.000106313
1568494646098,2019-09-14T16:57:26.098,2.300,0.000166938,-0.000192937,-0.000105188
1568494646148,2019-09-14T16:57:26.148,2.350,0.000165875,-0.000193688,-0.000104812
1568494646198,2019-09-14T16:57:26.198,2.400,0.000165125,-0.000194375,-0.000104438
1568494646248,2019-09-14T16:57:26.248,2.450,0.000162563,-0.000195125,-0.000103687
1568494646298,2019-09-14T16:57:26.298,2.500,0.000161875,-0.000194750,-0.000103687
1568494646348,2019-09-14T16:57:26.348,2.550,0.000160813,-0.000194750,-0.000103687
1568494646398,2019-09-14T16:57:26.398,2.600,0.000157875,-0.000193688,-0.000102937
1568494646448,2019-09-14T16:57:26.448,2.650,0.000158625,-0.000194375,-0.000102937
1568494646498,2019-09-14T16:57:26.498,2.700,0.000162625,-0.000194750,-0.000104812
1568494646548,2019-09-14T16:57:26.548,2.750,0.000161875,-0.000193688,-0.000107438
1568494646598,2019-09-14T16:57:26.598,2.800,0.000162250,-0.000194750,-0.000106687
1568494646648,2019-09-14T16:57:26.648,2.850,0.000161125,-0.000195500,-0.000105937
1568494646698,2019-09-14T16:57:26.698,2.900,0.000160062,-0.000195125,-0.000107063
1568494646748,2019-09-14T16:57:26.748,2.950,0.000160437,-0.000194750,-0.000107438
1568494646798,2019-09-14T16:57:26.798,3.000,0.000161125,-0.000196187,-0.000107438
1568494646848,2019-09-14T16:57:26.848,3.050,0.000162563,-0.000195438,-0.000108875
1568494646898,2019-09-14T16:57:26.898,3.100,0.000160750,-0.000195500,-0.000109687
1568494646948,2019-09-14T16:57:26.948,3.150,0.000159687,-0.000196187,-0.000108938
1568494646998,2019-09-14T16:57:26.998,3.200,0.000158250,-0.000196562,-0.000108125
1568494647048,2019-09-14T16:57:27.048,3.250,0.000159687,-0.000194750,-0.000105937
1568494647098,2019-09-14T16:57:27.098,3.300,0.000161500,-0.000192937,-0.000104062
1568494647148,2019-09-14T16:57:27.148,3.350,0.000161500,-0.000192187,-0.000102875
1568494647198,2019-09-14T16:57:27.198,3.400,0.000161125,-0.000192937,-0.000101812
1568494647248,2019-09-14T16:57:27.248,3.450,0.000159313,-0.000192250,-0.000099937
1568494647298,2019-09-14T16:57:27.298,3.500,0.000159313,-0.000190437,-0.000098062
1568494647348,2019-09-14T16:57:27.348,3.550,0.000160437,-0.000190750,-0.000098375
1568494647398,2019-09-14T16:57:27.398,3.600,0.000161125,-0.000188625,-0.000097250
1568494647448,2019-09-14T16:57:27.448,3.650,0.000160437,-0.000188625,-0.000095813
1568494647498,2019-09-14T16:57:27.498,3.700,0.000160062,-0.000189000,-0.000095813
1568494647548,2019-09-14T16:57:27.548,3.750,0.000159000,-0.000188937,-0.000096500
1568494647598,2019-09-14T16:57:27.598,3.800,0.000158625,-0.000189688,-0.000096938
1568494647648,2019-09-14T16:57:27.648,3.850,0.000161500,-0.000189688,-0.000099187
1568494647698,2019-09-14T16:57:27.698,3.900,0.000160062,-0.000190437,-0.000101062
1568494647748,2019-09-14T16:57:27.748,3.950,0.000160437,-0.000191875,-0.000101125
1568494647798,2019-09-14T16:57:27.798,4.000,0.000157563,-0.000191500,-0.000102187
1568494647848,2019-09-14T16:57:27.848,4.050,0.000155750,-0.000192562,-0.000099187
1568494647898,2019-09-14T16:57:27.898,4.100,0.000152812,-0.000192562,-0.000100312
1568494647948,2019-09-14T16:57:27.948,4.150,0.000152125,-0.000192562,-0.000099937
1568494647998,2019-09-14T16:57:27.998,4.200,0.000148875,-0.000193313,-0.000100688
1568494648048,2019-09-14T16:57:28.048,4.250,0.000145625,-0.000194000,-0.000100688
1568494648098,2019-09-14T16:57:28.098,4.300,0.000143438,-0.000194375,-0.000101438
1568494648148,2019-09-14T16:57:28.148,4.350,0.000143062,-0.000194750,-0.000101062
1568494648198,2019-09-14T16:57:28.198,4.400,0.000146000,-0.000194375,-0.000100688
1568494648248,2019-09-14T16:57:28.248,4.450,0.000149938,-0.000191125,-0.000098438
1568494648298,2019-09-14T16:57:28.298,4.500,0.000152500,-0.000189688,-0.000096563
1568494648348,2019-09-14T16:57:28.348,4.550,0.000154625,-0.000189000,-0.000096563
1568494648398,2019-09-14T16:57:28.398,4.600,0.000154625,-0.000187875,-0.000095063
1568494648448,2019-09-14T16:57:28.448,4.650,0.000157188,-0.000186437,-0.000095437
1568494648498,2019-09-14T16:57:28.498,4.700,0.000160437,-0.000183563,-0.000093500
1568494648548,2019-09-14T16:57:28.548,4.750,0.000162250,-0.000182438,-0.000092000
1568494648598,2019-09-14T16:57:28.598,4.800,0.000164062,-0.000181750,-0.000094312
1568494648648,2019-09-14T16:57:28.648,4.850,0.000161875,-0.000181375,-0.000093562
1568494648698,2019-09-14T16:57:28.698,4.900,0.000161125,-0.000181750,-0.000093938
1568494648748,2019-09-14T16:57:28.748,4.950,0.000160813,-0.000181375,-0.000094312
1568494648798,2019-09-14T16:57:28.798,5.000,0.000164062,-0.000180313,-0.000097312
1568494648848,2019-09-14T16:57:28.848,5.050,0.000165875,-0.000181000,-0.000098438
1568494648898,2019-09-14T16:57:28.898,5.100,0.000166563,-0.000181000,-0.000098813
1568494648948,2019-09-14T16:57:28.948,5.150,0.000163687,-0.000182125,-0.000098125
1568494648998,2019-09-14T16:57:28.998,5.200,0.000162563,-0.000183187,-0.000098750
1568494649048,2019-09-14T16:57:29.048,5.250,0.000158250,-0.000185000,-0.000098438
1568494649098,2019-09-14T16:57:29.098,5.300,0.000153188,-0.000186063,-0.000097688
1568494649148,2019-09-14T16:57:29.148,5.350,0.000147062,-0.000187875,-0.000098438
1568494649198,2019-09-14T16:57:29.198,5.400,0.000138375,-0.000189313,-0.000098062
1568494649248,2019-09-14T16:57:29.248,5.450,0.000128625,-0.000190437,-0.000100312
1568494649298,2019-09-14T16:57:29.298,5.500,0.000120688,-0.000189000,-0.000102937
1568494649348,2019-09-14T16:57:29.348,5.550,0.000113437,-0.000187875,-0.000106313
1568494649398,2019-09-14T16:57:29.398,5.600,0.000108750,-0.000185750,-0.000110063
1568494649448,2019-09-14T16:57:29.448,5.650,0.000104750,-0.000185000,-0.000111188
1568494649498,2019-09-14T16:57:29.498,5.700,0.000102937,-0.000182500,-0.000115000
1568494649548,2019-09-14T16:57:29.548,5.750,0.000100812,-0.000181750,-0.000118000
1568494649598,2019-09-14T16:57:29.598,5.800,0.000100438,-0.000178875,-0.000119437
1568494649648,2019-09-14T16:57:29.648,5.850,0.000099000,-0.000179187,-0.000120937
1568494649698,2019-09-14T16:57:29.698,5.900,0.000100438,-0.000179250,-0.000121750
1568494649748,2019-09-14T16:57:29.748,5.950,0.000100812,-0.000177437,-0.000123625
1568494649798,2019-09-14T16:57:29.798,6.000,0.000100812,-0.000177437,-0.000126563
1568494649848,2019-09-14T16:57:29.848,6.050,0.000102937,-0.000177750,-0.000125875
1568494649898,2019-09-14T16:57:29.898,6.100,0.000105875,-0.000179562,-0.000124000
1568494649948,2019-09-14T16:57:29.948,6.150,0.000110938,-0.000182812,-0.000122813
1568494649998,2019-09-14T16:57:29.998,6.200,0.000116000,-0.000183187,-0.000120937
1568494650048,2019-09-14T16:57:30.048,6.250,0.000119250,-0.000185375,-0.000119062
1568494650098,2019-09-14T16:57:30.098,6.300,0.000123562,-0.000186063,-0.000118750
1568494650148,2019-09-14T16:57:30.148,6.350,0.000125750,-0.000185000,-0.000118000
1568494650198,2019-09-14T16:57:30.198,6.400,0.000126813,-0.000185750,-0.000119437
1568494650248,2019-09-14T16:57:30.248,6.450,0.000127500,-0.000185000,-0.000119813
1568494650298,2019-09-14T16:57:30.298,6.500,0.000129000,-0.000184625,-0.000120937
1568494650348,2019-09-14T16:57:30.348,6.550,0.000130063,-0.000184625,-0.000122500
1568494650398,2019-09-14T16:57:30.398,6.600,0.000130063,-0.000185000,-0.000123937
1568494650448,2019-09-14T16:57:30.448,6.650,0.000131875,-0.000185000,-0.000122813
1568494650498,2019-09-14T16:57:30.498,6.700,0.000133312,-0.000185375,-0.000124000
1568494650548,2019-09-14T16:57:30.548,6.750,0.000134063,-0.000183938,-0.000123625
1568494650598,2019-09-14T16:57:30.598,6.800,0.000135875,-0.000184625,-0.000125812
1568494650648,2019-09-14T16:57:30.648,6.850,0.000137312,-0.000184625,-0.000126938
1568494650698,2019-09-14T16:57:30.698,6.900,0.000138750,-0.000183938,-0.000128063
1568494650748,2019-09-14T16:57:30.748,6.950,0.000139125,-0.000183938,-0.000128813
1568494650798,2019-09-14T16:57:30.798,7.000,0.000139813,-0.000183187,-0.000131125
1568494650848,2019-09-14T16:57:30.848,7.050,0.000138000,-0.000182500,-0.000130813
1568494650898,2019-09-14T16:57:30.898,7.100,0.000137688,-0.000182500,-0.000132688
1568494650948,2019-09-14T16:57:30.948,7.150,0.000138000,-0.000182125,-0.000133750
1568494650998,2019-09-14T16:57:30.998,7.200,0.000140188,-0.000181750,-0.000134875
1568494651048,2019-09-14T16:57:31.048,7.250,0.000141250,-0.000181000,-0.000135250
1568494651098,2019-09-14T16:57:31.098,7.300,0.000141250,-0.000181375,-0.000137500
1568494651148,2019-09-14T16:57:31.148,7.350,0.000142687,-0.000181000,-0.000137125
1568494651198,2019-09-14T16:57:31.198,7.400,0.000144500,-0.000181375,-0.000136750
1568494651248,2019-09-14T16:57:31.248,7.450,0.000144875,-0.000181000,-0.000136000
1568494651298,2019-09-14T16:57:31.298,7.500,0.000144188,-0.000179562,-0.000136750
1568494651348,2019-09-14T16:57:31.348,7.550,0.000143813,-0.000179562,-0.000137500
1568494651398,2019-09-14T16:57:31.398,7.600,0.000143062,-0.000180313,-0.000138250
1568494651448,2019-09-14T16:57:31.448,7.650,0.000142750,-0.000179938,-0.000137875
1568494651498,2019-09-14T16:57:31.498,7.700,0.000142000,-0.000179938,-0.000137875
1568494651548,2019-09-14T16:57:31.548,7.750,0.000141250,-0.000178875,-0.000138625
1568494651598,2019-09-14T16:57:31.598,7.800,0.000140937,-0.000178500,-0.000139000
1568494651648,2019-09-14T16:57:31.648,7.850,0.000139437,-0.000177062,-0.000139000
1568494651698,2019-09-14T16:57:31.698,7.900,0.000136937,-0.000177062,-0.000140937
1568494651748,2019-09-14T16:57:31.748,7.950,0.000136188,-0.000176688,-0.000141250
1568494651798,2019-09-14T16:57:31.798,8.000,0.000133312,-0.000175625,-0.000139000
1568494651848,2019-09-14T16:57:31.848,8.050,0.000131500,-0.000174500,-0.000137813
1568494651898,2019-09-14T16:57:31.898,8.100,0.000128625,-0.000174125,-0.000137875
1568494651948,2019-09-14T16:57:31.948,8.150,0.000125750,-0.000173062,-0.000137125
1568494651998,2019-09-14T16:57:31.998,8.200,0.000123188,-0.000172688,-0.000137500
1568494652048,2019-09-14T16:57:32.048,8.250,0.000121750,-0.000172000,-0.000135625
1568494652098,2019-09-14T16:57:32.098,8.300,0.000121062,-0.000170875,-0.000134875
1568494652148,2019-09-14T16:57:32.148,8.350,0.000121062,-0.000170188,-0.000133375
1568494652198,2019-09-14T16:57:32.198,8.400,0.000119937,-0.000169812,-0.000132250
1568494652248,2019-09-14T16:57:32.248,8.450,0.000121062,-0.000169812,-0.000131125
1568494652298,2019-09-14T16:57:32.298,8.500,0.000123188,-0.000170875,-0.000130688
1568494652348,2019-09-14T16:57:32.348,8.550,0.000127562,-0.000173062,-0.000130750
1568494652398,2019-09-14T16:57:32.398,8.600,0.000133687,-0.000174188,-0.000130375
1568494652448,2019-09-14T16:57:32.448,8.650,0.000139437,-0.000175250,-0.000129250
1568494652498,2019-09-14T16:57:32.498,8.700,0.000143813,-0.000174125,-0.000129187
1568494652548,2019-09-14T16:57:32.548,8.750,0.000146312,-0.000172688,-0.000129250
1568494652598,2019-09-14T16:57:32.598,8.800,0.000148500,-0.000173437,-0.000130000
1568494652648,2019-09-14T16:57:32.648,8.850,0.000149563,-0.000173062,-0.000128438
1568494652698,2019-09-14T16:57:32.698,8.900,0.000149938,-0.000172688,-0.000129250
1568494652748,2019-09-14T16:57:32.748,8.950,0.000150312,-0.000172000,-0.000127687
1568494652798,2019-09-14T16:57:32.798,9.000,0.000152125,-0.000170188,-0.000126938
1568494652848,2019-09-14T16:57:32.848,9.050,0.000154312,-0.000168750,-0.000125125
1568494652898,2019-09-14T16:57:32.898,9.100,0.000153937,-0.000168750,-0.000126188
1568494652948,2019-09-14T16:57:32.948,9.150,0.000153188,-0.000169812,-0.000124313
1568494652998,2019-09-14T16:57:32.998,9.200,0.000152812,-0.000170188,-0.000123562
1568494653048,2019-09-14T16:57:33.048,9.250,0.000152812,-0.000171250,-0.000122125
1568494653098,2019-09-14T16:57:33.098,9.300,0.000151375,-0.000170188,-0.000121750
1568494653148,2019-09-14T16:57:33.148,9.350,0.000150312,-0.000171250,-0.000121688
1568494653198,2019-09-14T16:57:33.198,9.400,0.000148125,-0.000171250,-0.000120187
1568494653248,2019-09-14T16:57:33.248,9.450,0.000145250,-0.000171625,-0.000119062
1568494653298,2019-09-14T16:57:33.298,9.500,0.000145625,-0.000170563,-0.000120187
1568494653348,2019-09-14T16:57:33.348,9.550,0.000146312,-0.000171250,-0.000120937
1568494653398,2019-09-14T16:57:33.398,9.600,0.000146687,-0.000172313,-0.000120937
1568494653448,2019-09-14T16:57:33.448,9.650,0.000146687,-0.000172688,-0.000122438
1568494653498,2019-09-14T16:57:33.498,9.700,0.000146000,-0.000173437,-0.000122500
1568494653548,2019-09-14T16:57:33.548,9.750,0.000144875,-0.000172375,-0.000122875
1568494653598,2019-09-14T16:57:33.598,9.800,0.000144875,-0.000173437,-0.000123250
1568494653648,2019-09-14T16:57:33.648,9.850,0.000143438,-0.000173812,-0.000122875
1568494653698,2019-09-14T16:57:33.698,9.900,0.000142000,-0.000174188,-0.000125125
1568494653748,2019-09-14T16:57:33.748,9.950,0.000140188,-0.000174875,-0.000125125
1568494653798,2019-09-14T16:57:33.798,10.000,0.000137688,-0.000174500,-0.000126625
1568494653848,2019-09-14T16:57:33.848,10.050,0.000137625,-0.000175625,-0.000127687
1568494653898,2019-09-14T16:57:33.898,10.100,0.000139125,-0.000174875,-0.000127750
1568494653948,2019-09-14T16:57:33.948,10.150,0.000136563,-0.000174875,-0.000125812
1568494653998,2019-09-14T16:57:33.998,10.200,0.000136188,-0.000175250,-0.000126938
1568494654048,2019-09-14T16:57:34.048,10.250,0.000132625,-0.000175625,-0.000125875
1568494654098,2019-09-14T16:57:34.098,10.300,0.000131125,-0.000175250,-0.000127687
1568494654148,2019-09-14T16:57:34.148,10.350,0.000129687,-0.000176000,-0.000127750
1568494654198,2019-09-14T16:57:34.198,10.400,0.000128625,-0.000175625,-0.000127312
1568494654248,2019-09-14T16:57:34.248,10.450,0.000125375,-0.000175625,-0.000128875
1568494654298,2019-09-14T16:57:34.298,10.500,0.000124313,-0.000173437,-0.000128125
1568494654348,2019-09-14T16:57:34.348,10.550,0.000122500,-0.000173437,-0.000128125
1568494654398,2019-09-14T16:57:34.398,10.600,0.000122500,-0.000174188,-0.000128875
1568494654448,2019-09-14T16:57:34.448,10.650,0.000123188,-0.000175250,-0.000130688
1568494654498,2019-09-14T16:57:34.498,10.700,0.000125375,-0.000175250,-0.000132250
1568494654548,2019-09-14T16:57:34.548,10.750,0.000126813,-0.000177437,-0.000133750
1568494654598,2019-09-14T16:57:34.598,10.800,0.000127562,-0.000176313,-0.000136000
1568494654648,2019-09-14T16:57:34.648,10.850,0.000129000,-0.000177062,-0.000136000
1568494654698,2019-09-14T16:57:34.698,10.900,0.000130813,-0.000177750,-0.000137125
1568494654748,2019-09-14T16:57:34.748,10.950,0.000132937,-0.000177437,-0.000138625
1568494654798,2019-09-14T16:57:34.798,11.000,0.000132625,-0.000178125,-0.000140125
1568494654848,2019-09-14T16:57:34.848,11.050,0.000132937,-0.000177437,-0.000140500
1568494654898,2019-09-14T16:57:34.898,11.100,0.000133687,-0.000178875,-0.000143500
1568494654948,2019-09-14T16:57:34.948,11.150,0.000135125,-0.000177375,-0.000142000
1568494654998,2019-09-14T16:57:34.998,11.200,0.000136188,-0.000178500,-0.000143500
1568494655048,2019-09-14T16:57:35.048,11.250,0.000139125,-0.000178125,-0.000143813
1568494655098,2019-09-14T16:57:35.098,11.300,0.000142000,-0.000178500,-0.000145375
1568494655148,2019-09-14T16:57:35.148,11.350,0.000144500,-0.000178875,-0.000145750
1568494655198,2019-09-14T16:57:35.198,11.400,0.000145625,-0.000178875,-0.000145750
1568494655248,2019-09-14T16:57:35.248,11.450,0.000147062,-0.000178125,-0.000148750
1568494655298,2019-09-14T16:57:35.298,11.500,0.000147438,-0.000177375,-0.000148750
1568494655348,2019-09-14T16:57:35.348,11.550,0.000147438,-0.000177750,-0.000149125
1568494655398,2019-09-14T16:57:35.398,11.600,0.000147062,-0.000178500,-0.000149938
1568494655448,2019-09-14T16:57:35.448,11.650,0.000145250,-0.000177750,-0.000149188
1568494655498,2019-09-14T16:57:35.498,11.700,0.000143813,-0.000178125,-0.000148750
1568494655548,2019-09-14T16:57:35.548,11.750,0.000141250,-0.000178125,-0.000149875
1568494655598,2019-09-14T16:57:35.598,11.800,0.000136937,-0.000177375,-0.000147625
1568494655648,2019-09-14T16:57:35.648,11.850,0.000133687,-0.000177062,-0.000148000
1568494655698,2019-09-14T16:57:35.698,11.900,0.000131125,-0.000175938,-0.000147250
1568494655748,2019-09-14T16:57:35.748,11.950,0.000131500,-0.000175938,-0.000147625
1568494655798,2019-09-14T16:57:35.798,12.000,0.000134063,-0.000175938,-0.000150250
1568494655848,2019-09-14T16:57:35.848,12.050,0.000134375,-0.000176688,-0.000150687
1568494655898,2019-09-14T16:57:35.898,12.100,0.000135875,-0.000176313,-0.000149500
1568494655948,2019-09-14T16:57:35.948,12.150,0.000135500,-0.000175938,-0.000150250
1568494655998,2019-09-14T16:57:35.998,12.200,0.000136188,-0.000174500,-0.000151063
1568494656048,2019-09-14T16:57:36.048,12.250,0.000135125,-0.000175250,-0.000151063
1568494656098,2019-09-14T16:57:36.098,12.300,0.000136188,-0.000175250,-0.000151438
1568494656148,2019-09-14T16:57:36.148,12.350,0.000136188,-0.000175250,-0.000151063
1568494656198,2019-09-14T16:57:36.198,12.400,0.000138375,-0.000174125,-0.000151375
1568494656248,2019-09-14T16:57:36.248,12.450,0.000138375,-0.000174188,-0.000152938
1568494656298,2019-09-14T16:57:36.298,12.500,0.000138750,-0.000175250,-0.000150625
1568494656348,2019-09-14T16:57:36.348,12.550,0.000139813,-0.000175625,-0.000151375
1568494656398,2019-09-14T16:57:36.398,12.600,0.000142000,-0.000176313,-0.000151000
1568494656448,2019-09-14T16:57:36.448,12.650,0.000142375,-0.000175938,-0.000150625
1568494656498,2019-09-14T16:57:36.498,12.700,0.000143813,-0.000175938,-0.000150625
1568494656548,2019-09-14T16:57:36.548,12.750,0.000144875,-0.000176313,-0.000149125
1568494656598,2019-09-14T16:57:36.598,12.800,0.000146687,-0.000177062,-0.000147313
1568494656648,2019-09-14T16:57:36.648,12.850,0.000147750,-0.000176313,-0.000145375
1568494656698,2019-09-14T16:57:36.698,12.900,0.000149563,-0.000176313,-0.000146875
1568494656748,2019-09-14T16:57:36.748,12.950,0.000151375,-0.000173812,-0.000145438
1568494656798,2019-09-14T16:57:36.798,13.000,0.000156437,-0.000173437,-0.000146562
1568494656848,2019-09-14T16:57:36.848,13.050,0.000160062,-0.000171250,-0.000147313
1568494656898,2019-09-14T16:57:36.898,13.100,0.000162938,-0.000169500,-0.000148125
1568494656948,2019-09-14T16:57:36.948,13.150,0.000164062,-0.000169125,-0.000147688
1568494656998,2019-09-14T16:57:36.998,13.200,0.000164375,-0.000168000,-0.000148750
1568494657048,2019-09-14T16:57:37.048,13.250,0.000165125,-0.000167687,-0.000148063
1568494657098,2019-09-14T16:57:37.098,13.300,0.000165500,-0.000167312,-0.000148812
1568494657148,2019-09-14T16:57:37.148,13.350,0.000166563,-0.000167687,-0.000148812
1568494657198,2019-09-14T16:57:37.198,13.400,0.000165125,-0.000168375,-0.000147625
