epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568490331780,2019-09-14T15:45:31.780,0.000,0.203,0.977,-0.045
1568490331790,2019-09-14T15:45:31.790,0.010,0.215,0.982,-0.057
1568490331800,2019-09-14T15:45:31.800,0.020,0.228,0.969,-0.067
1568490331810,2019-09-14T15:45:31.810,0.030,0.237,0.959,-0.078
1568490331820,2019-09-14T15:45:31.820,0.040,0.251,0.949,-0.085
1568490331830,2019-09-14T15:45:31.830,0.050,0.266,0.948,-0.094
1568490331840,2019-09-14T15:45:31.840,0.060,0.285,0.939,-0.097
1568490331850,2019-09-14T15:45:31.850,0.070,0.302,0.927,-0.101
1568490331860,2019-09-14T15:45:31.860,0.080,0.314,0.922,-0.109
1568490331870,2019-09-14T15:45:31.870,0.090,0.329,0.918,-0.111
1568490331880,2019-09-14T15:45:31.880,0.100,0.350,0.920,-0.113
1568490331890,2019-09-14T15:45:31.890,0.110,0.366,0.922,-0.122
1568490331900,2019-09-14T15:45:31.900,0.120,0.370,0.914,-0.119
1568490331910,2019-09-14T15:45:31.910,0.130,0.371,0.909,-0.113
1568490331920,2019-09-14T15:45:31.920,0.140,0.372,0.908,-0.110
1568490331930,2019-09-14T15:45:31.930,0.150,0.372,0.905,-0.103
1568490331940,2019-09-14T15:45:31.940,0.160,0.374,0.907,-0.100
1568490331950,2019-09-14T15:45:31.950,0.170,0.371,0.909,-0.095
1568490331960,2019-09-14T15:45:31.960,0.180,0.359,0.903,-0.089
1568490331970,2019-09-14T15:45:31.970,0.190,0.353,0.901,-0.081
1568490331980,2019-09-14T15:45:31.980,0.200,0.351,0.909,-0.071
1568490331990,2019-09-14T15:45:31.990,0.210,0.346,0.910,-0.066
1568490332000,2019-09-14T15:45:32.000,0.220,0.329,0.907,-0.059
1568490332010,2019-09-14T15:45:32.010,0.230,0.324,0.911,-0.049
1568490332020,2019-09-14T15:45:32.020,0.240,0.319,0.918,-0.043
1568490332030,2019-09-14T15:45:32.030,0.250,0.314,0.921,-0.040
1568490332040,2019-09-14T15:45:32.040,0.260,0.314,0.923,-0.036
1568490332050,2019-09-14T15:45:32.050,0.270,0.315,0.929,-0.037
1568490332060,2019-09-14T15:45:32.060,0.280,0.307,0.932,-0.033
1568490332070,2019-09-14T15:45:32.070,0.290,0.308,0.931,-0.032
1568490332080,2019-09-14T15:45:32.080,0.300,0.312,0.938,-0.032
1568490332090,2019-09-14T15:45:32.090,0.310,0.309,0.938,-0.032
1568490332100,2019-09-14T15:45:32.100,0.320,0.295,0.931,-0.033
1568490332110,2019-09-14T15:45:32.110,0.330,0.287,0.929,-0.036
1568490332120,2019-09-14T15:45:32.120,0.340,0.265,0.926,-0.034
1568490332130,2019-09-14T15:45:32.130,0.350,0.259,0.926,-0.032
1568490332140,2019-09-14T15:45:32.140,0.360,0.266,0.935,-0.032
1568490332150,2019-09-14T15:45:32.150,0.370,0.269,0.937,-0.033
1568490332160,2019-09-14T15:45:32.160,0.380,0.273,0.934,-0.040
1568490332170,2019-09-14T15:45:32.170,0.390,0.291,0.941,-0.039
1568490332180,2019-09-14T15:45:32.180,0.400,0.303,0.955,-0.044
1568490332190,2019-09-14T15:45:32.190,0.410,0.309,0.950,-0.049
1568490332200,2019-09-14T15:45:32.200,0.420,0.311,0.945,-0.058
1568490332210,2019-09-14T15:45:32.210,0.430,0.308,0.941,-0.062
1568490332220,2019-09-14T15:45:32.220,0.440,0.305,0.939,-0.068
1568490332230,2019-09-14T15:45:32.230,0.450,0.304,0.938,-0.071
1568490332240,2019-09-14T15:45:32.240,0.460,0.304,0.937,-0.072
1568490332250,2019-09-14T15:45:32.250,0.470,0.301,0.932,-0.076
1568490332260,2019-09-14T15:45:32.260,0.480,0.306,0.929,-0.080
1568490332270,2019-09-14T15:45:32.270,0.490,0.315,0.930,-0.085
1568490332280,2019-09-14T15:45:32.280,0.500,0.318,0.928,-0.092
1568490332290,2019-09-14T15:45:32.290,0.510,0.316,0.921,-0.096
1568490332300,2019-09-14T15:45:32.300,0.520,0.314,0.919,-0.098
1568490332310,2019-09-14T15:45:32.310,0.530,0.306,0.915,-0.098
1568490332320,2019-09-14T15:45:32.320,0.540,0.301,0.906,-0.095
1568490332330,2019-09-14T15:45:32.330,0.550,0.306,0.910,-0.096
1568490332340,2019-09-14T15:45:32.340,0.560,0.310,0.921,-0.097
1568490332350,2019-09-14T15:45:32.350,0.570,0.302,0.929,-0.094
1568490332360,2019-09-14T15:45:32.360,0.580,0.300,0.934,-0.089
1568490332370,2019-09-14T15:45:32.370,0.590,0.294,0.936,-0.090
1568490332380,2019-09-14T15:45:32.380,0.600,0.289,0.938,-0.089
1568490332390,2019-09-14T15:45:32.390,0.610,0.288,0.940,-0.091
1568490332400,2019-09-14T15:45:32.400,0.620,0.293,0.946,-0.092
1568490332410,2019-09-14T15:45:32.410,0.630,0.300,0.954,-0.098
1568490332420,2019-09-14T15:45:32.420,0.640,0.295,0.950,-0.101
1568490332430,2019-09-14T15:45:32.430,0.650,0.284,0.938,-0.098
1568490332440,2019-09-14T15:45:32.440,0.660,0.284,0.926,-0.105
1568490332450,2019-09-14T15:45:32.450,0.670,0.283,0.923,-0.111
1568490332460,2019-09-14T15:45:32.460,0.680,0.280,0.923,-0.115
1568490332470,2019-09-14T15:45:32.470,0.690,0.277,0.917,-0.118
1568490332480,2019-09-14T15:45:32.480,0.700,0.271,0.913,-0.124
1568490332490,2019-09-14T15:45:32.490,0.710,0.269,0.917,-0.128
1568490332500,2019-09-14T15:45:32.500,0.720,0.268,0.919,-0.135
1568490332510,2019-09-14T15:45:32.510,0.730,0.265,0.916,-0.140
1568490332520,2019-09-14T15:45:32.520,0.740,0.265,0.916,-0.146
1568490332530,2019-09-14T15:45:32.530,0.750,0.259,0.915,-0.148
1568490332540,2019-09-14T15:45:32.540,0.760,0.244,0.907,-0.153
1568490332550,2019-09-14T15:45:32.550,0.770,0.233,0.900,-0.155
1568490332560,2019-09-14T15:45:32.560,0.780,0.223,0.910,-0.151
1568490332570,2019-09-14T15:45:32.570,0.790,0.217,0.924,-0.150
1568490332580,2019-09-14T15:45:32.580,0.800,0.220,0.939,-0.148
1568490332590,2019-09-14T15:45:32.590,0.810,0.214,0.954,-0.147
