epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568489995009,2019-09-14T15:39:55.009,0.000,-0.465,0.836,0.211
1568489995019,2019-09-14T15:39:55.019,0.010,-0.470,0.828,0.217
1568489995029,2019-09-14T15:39:55.029,0.020,-0.483,0.802,0.212
1568489995039,2019-09-14T15:39:55.039,0.030,-0.500,0.783,0.216
1568489995049,2019-09-14T15:39:55.049,0.040,-0.509,0.781,0.221
1568489995059,2019-09-14T15:39:55.059,0.050,-0.516,0.784,0.222
1568489995069,2019-09-14T15:39:55.069,0.060,-0.522,0.792,0.229
1568489995079,2019-09-14T15:39:55.079,0.070,-0.522,0.805,0.229
1568489995089,2019-09-14T15:39:55.089,0.080,-0.521,0.809,0.227
1568489995099,2019-09-14T15:39:55.099,0.090,-0.522,0.810,0.226
1568489995109,2019-09-14T15:39:55.109,0.100,-0.528,0.808,0.232
1568489995119,2019-09-14T15:39:55.119,0.110,-0.529,0.804,0.228
1568489995129,2019-09-14T15:39:55.129,0.120,-0.529,0.804,0.229
1568489995139,2019-09-14T15:39:55.139,0.130,-0.532,0.805,0.229
1568489995149,2019-09-14T15:39:55.149,0.140,-0.534,0.808,0.229
1568489995159,2019-09-14T15:39:55.159,0.150,-0.539,0.808,0.222
1568489995169,2019-09-14T15:39:55.169,0.160,-0.538,0.807,0.223
1568489995179,2019-09-14T15:39:55.179,0.170,-0.537,0.812,0.223
1568489995189,2019-09-14T15:39:55.189,0.180,-0.537,0.812,0.220
1568489995199,2019-09-14T15:39:55.199,0.190,-0.533,0.812,0.217
1568489995209,2019-09-14T15:39:55.209,0.200,-0.531,0.810,0.218
1568489995219,2019-09-14T15:39:55.219,0.210,-0.526,0.809,0.216
1568489995229,2019-09-14T15:39:55.229,0.220,-0.524,0.809,0.216
1568489995239,2019-09-14T15:39:55.239,0.230,-0.520,0.814,0.216
1568489995249,2019-09-14T15:39:55.249,0.240,-0.521,0.813,0.218
1568489995259,2019-09-14T15:39:55.259,0.250,-0.526,0.811,0.217
1568489995269,2019-09-14T15:39:55.269,0.260,-0.527,0.809,0.218
1568489995279,2019-09-14T15:39:55.279,0.270,-0.535,0.809,0.221
1568489995289,2019-09-14T15:39:55.289,0.280,-0.535,0.806,0.218
1568489995299,2019-09-14T15:39:55.299,0.290,-0.536,0.806,0.218
1568489995309,2019-09-14T15:39:55.309,0.300,-0.535,0.803,0.216
1568489995319,2019-09-14T15:39:55.319,0.310,-0.533,0.806,0.214
1568489995329,2019-09-14T15:39:55.329,0.320,-0.525,0.809,0.216
1568489995339,2019-09-14T15:39:55.339,0.330,-0.527,0.811,0.214
1568489995349,2019-09-14T15:39:55.349,0.340,-0.528,0.808,0.216
1568489995359,2019-09-14T15:39:55.359,0.350,-0.528,0.806,0.218
1568489995369,2019-09-14T15:39:55.369,0.360,-0.525,0.807,0.216
1568489995379,2019-09-14T15:39:55.379,0.370,-0.525,0.801,0.217
1568489995389,2019-09-14T15:39:55.389,0.380,-0.526,0.798,0.215
1568489995399,2019-09-14T15:39:55.399,0.390,-0.521,0.798,0.213
1568489995409,2019-09-14T15:39:55.409,0.400,-0.515,0.797,0.212
1568489995419,2019-09-14T15:39:55.419,0.410,-0.515,0.797,0.212
1568489995429,2019-09-14T15:39:55.429,0.420,-0.512,0.807,0.211
1568489995439,2019-09-14T15:39:55.439,0.430,-0.514,0.815,0.210
1568489995449,2019-09-14T15:39:55.449,0.440,-0.517,0.813,0.211
1568489995459,2019-09-14T15:39:55.459,0.450,-0.525,0.805,0.209
1568489995469,2019-09-14T15:39:55.469,0.460,-0.533,0.797,0.210
1568489995479,2019-09-14T15:39:55.479,0.470,-0.526,0.799,0.222
1568489995489,2019-09-14T15:39:55.489,0.480,-0.521,0.810,0.215
1568489995499,2019-09-14T15:39:55.499,0.490,-0.543,0.793,0.219
1568489995509,2019-09-14T15:39:55.509,0.500,-0.542,0.778,0.230
1568489995519,2019-09-14T15:39:55.519,0.510,-0.534,0.793,0.233
1568489995529,2019-09-14T15:39:55.529,0.520,-0.536,0.808,0.240
1568489995539,2019-09-14T15:39:55.539,0.530,-0.542,0.797,0.242
1568489995549,2019-09-14T15:39:55.549,0.540,-0.547,0.790,0.244
1568489995559,2019-09-14T15:39:55.559,0.550,-0.546,0.790,0.241
1568489995569,2019-09-14T15:39:55.569,0.560,-0.546,0.788,0.242
1568489995579,2019-09-14T15:39:55.579,0.570,-0.552,0.784,0.244
1568489995589,2019-09-14T15:39:55.589,0.580,-0.550,0.785,0.241
1568489995599,2019-09-14T15:39:55.599,0.590,-0.548,0.794,0.242
1568489995609,2019-09-14T15:39:55.609,0.600,-0.545,0.795,0.239
1568489995619,2019-09-14T15:39:55.619,0.610,-0.544,0.792,0.237
1568489995629,2019-09-14T15:39:55.629,0.620,-0.543,0.794,0.236
1568489995639,2019-09-14T15:39:55.639,0.630,-0.540,0.801,0.238
1568489995649,2019-09-14T15:39:55.649,0.640,-0.542,0.797,0.243
1568489995659,2019-09-14T15:39:55.659,0.650,-0.542,0.793,0.248
1568489995669,2019-09-14T15:39:55.669,0.660,-0.539,0.790,0.248
1568489995679,2019-09-14T15:39:55.679,0.670,-0.542,0.787,0.249
1568489995689,2019-09-14T15:39:55.689,0.680,-0.542,0.780,0.255
