epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574108414217,2019-11-18T15:20:14.217,0.000,0.000022437,0.000037313,-0.000015937
1574108414267,2019-11-18T15:20:14.267,0.050,0.000022437,0.000037687,-0.000016313
1574108414317,2019-11-18T15:20:14.317,0.100,0.000023125,0.000038375,-0.000016313
1574108414367,2019-11-18T15:20:14.367,0.150,0.000022437,0.000038062,-0.000017063
1574108414417,2019-11-18T15:20:14.417,0.200,0.000022063,0.000037687,-0.000016687
1574108414467,2019-11-18T15:20:14.467,0.250,0.000022063,0.000036938,-0.000016313
1574108414517,2019-11-18T15:20:14.517,0.300,0.000022750,0.000036938,-0.000016313
1574108414567,2019-11-18T15:20:14.567,0.350,0.000022063,0.000036562,-0.000016687
1574108414617,2019-11-18T15:20:14.617,0.400,0.000022063,0.000036562,-0.000015188
1574108414667,2019-11-18T15:20:14.667,0.450,0.000022437,0.000037687,-0.000015937
1574108414717,2019-11-18T15:20:14.717,0.500,0.000022437,0.000037687,-0.000015937
1574108414767,2019-11-18T15:20:14.767,0.550,0.000021687,0.000036938,-0.000015937
1574108414817,2019-11-18T15:20:14.817,0.600,0.000022437,0.000037313,-0.000014437
1574108414867,2019-11-18T15:20:14.867,0.650,0.000021687,0.000037313,-0.000015937
1574108414917,2019-11-18T15:20:14.917,0.700,0.000022437,0.000037687,-0.000015188
1574108414967,2019-11-18T15:20:14.967,0.750,0.000021687,0.000036250,-0.000015937
1574108415017,2019-11-18T15:20:15.017,0.800,0.000021687,0.000037687,-0.000016313
1574108415067,2019-11-18T15:20:15.067,0.850,0.000021687,0.000038062,-0.000014813
1574108415117,2019-11-18T15:20:15.117,0.900,0.000021313,0.000037313,-0.000015188
1574108415167,2019-11-18T15:20:15.167,0.950,0.000022063,0.000037687,-0.000014813
1574108415217,2019-11-18T15:20:15.217,1.000,0.000020937,0.000037687,-0.000015937
1574108415267,2019-11-18T15:20:15.267,1.050,0.000021687,0.000038062,-0.000014437
1574108415317,2019-11-18T15:20:15.317,1.100,0.000021687,0.000037687,-0.000015188
1574108415367,2019-11-18T15:20:15.367,1.150,0.000022063,0.000037313,-0.000015563
1574108415417,2019-11-18T15:20:15.417,1.200,0.000021313,0.000037313,-0.000014062
1574108415467,2019-11-18T15:20:15.467,1.250,0.000021687,0.000038750,-0.000014437
1574108415517,2019-11-18T15:20:15.517,1.300,0.000022750,0.000038062,-0.000013313
1574108415567,2019-11-18T15:20:15.567,1.350,0.000022437,0.000037687,-0.000012500
1574108415617,2019-11-18T15:20:15.617,1.400,0.000022750,0.000037687,-0.000012125
1574108415667,2019-11-18T15:20:15.667,1.450,0.000022063,0.000038375,-0.000011375
1574108415717,2019-11-18T15:20:15.717,1.500,0.000022750,0.000037687,-0.000011375
1574108415767,2019-11-18T15:20:15.767,1.550,0.000022750,0.000038062,-0.000010625
1574108415817,2019-11-18T15:20:15.817,1.600,0.000022750,0.000038375,-0.000010625
1574108415867,2019-11-18T15:20:15.867,1.650,0.000022750,0.000038062,-0.000010625
1574108415917,2019-11-18T15:20:15.917,1.700,0.000021687,0.000038375,-0.000010250
1574108415967,2019-11-18T15:20:15.967,1.750,0.000022750,0.000037687,-0.000009500
1574108416017,2019-11-18T15:20:16.017,1.800,0.000023500,0.000038750,-0.000008750
1574108416067,2019-11-18T15:20:16.067,1.850,0.000022063,0.000038062,-0.000008750
1574108416117,2019-11-18T15:20:16.117,1.900,0.000022437,0.000037687,-0.000009875
1574108416167,2019-11-18T15:20:16.167,1.950,0.000023500,0.000038062,-0.000009125
1574108416217,2019-11-18T15:20:16.217,2.000,0.000023875,0.000038750,-0.000009500
1574108416267,2019-11-18T15:20:16.267,2.050,0.000023125,0.000038375,-0.000009500
1574108416317,2019-11-18T15:20:16.317,2.100,0.000022750,0.000039125,-0.000009875
1574108416367,2019-11-18T15:20:16.367,2.150,0.000023500,0.000038750,-0.000009500
1574108416417,2019-11-18T15:20:16.417,2.200,0.000023125,0.000038750,-0.000009500
1574108416467,2019-11-18T15:20:16.467,2.250,0.000023875,0.000038750,-0.000010250
1574108416517,2019-11-18T15:20:16.517,2.300,0.000024250,0.000039500,-0.000010250
1574108416567,2019-11-18T15:20:16.567,2.350,0.000023500,0.000039500,-0.000011750
1574108416617,2019-11-18T15:20:16.617,2.400,0.000023875,0.000039125,-0.000011000
1574108416667,2019-11-18T15:20:16.667,2.450,0.000023500,0.000039500,-0.000011375
1574108416717,2019-11-18T15:20:16.717,2.500,0.000023125,0.000040562,-0.000011000
1574108416767,2019-11-18T15:20:16.767,2.550,0.000023875,0.000039500,-0.000012938
