epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574108173664,2019-11-18T15:16:13.664,0.000,-6.037,11.646,5.366
1574108173674,2019-11-18T15:16:13.674,0.010,-5.549,12.622,5.488
1574108173684,2019-11-18T15:16:13.684,0.020,-4.329,12.378,4.878
1574108173694,2019-11-18T15:16:13.694,0.030,-4.390,12.012,4.207
1574108173704,2019-11-18T15:16:13.704,0.040,-4.146,11.890,3.963
1574108173714,2019-11-18T15:16:13.714,0.050,-3.963,11.524,3.841
1574108173724,2019-11-18T15:16:13.724,0.060,-3.476,11.098,4.207
1574108173734,2019-11-18T15:16:13.734,0.070,-2.378,10.549,4.573
1574108173744,2019-11-18T15:16:13.744,0.080,-1.951,10.000,4.939
1574108173754,2019-11-18T15:16:13.754,0.090,-2.439,9.512,5.427
1574108173764,2019-11-18T15:16:13.764,0.100,-3.354,9.146,5.610
1574108173774,2019-11-18T15:16:13.774,0.110,-3.963,9.024,5.732
1574108173784,2019-11-18T15:16:13.784,0.120,-3.963,8.963,5.793
1574108173794,2019-11-18T15:16:13.794,0.130,-3.537,8.780,5.366
1574108173804,2019-11-18T15:16:13.804,0.140,-3.049,8.780,4.695
1574108173814,2019-11-18T15:16:13.814,0.150,-2.683,8.659,4.146
1574108173824,2019-11-18T15:16:13.824,0.160,-2.683,8.354,3.659
1574108173834,2019-11-18T15:16:13.834,0.170,-2.622,7.927,3.415
1574108173844,2019-11-18T15:16:13.844,0.180,-2.561,7.500,3.232
1574108173854,2019-11-18T15:16:13.854,0.190,-2.073,7.073,3.171
1574108173864,2019-11-18T15:16:13.864,0.200,-1.585,6.768,2.866
1574108173874,2019-11-18T15:16:13.874,0.210,-1.280,6.159,2.439
1574108173884,2019-11-18T15:16:13.884,0.220,-1.159,5.671,2.195
1574108173894,2019-11-18T15:16:13.894,0.230,-0.976,5.427,2.195
1574108173904,2019-11-18T15:16:13.904,0.240,-1.098,5.122,1.768
1574108173914,2019-11-18T15:16:13.914,0.250,-1.402,4.756,1.159
1574108173924,2019-11-18T15:16:13.924,0.260,-1.768,4.451,0.610
1574108173934,2019-11-18T15:16:13.934,0.270,-2.073,4.085,0.122
1574108173944,2019-11-18T15:16:13.944,0.280,-2.073,3.659,0.000
1574108173954,2019-11-18T15:16:13.954,0.290,-1.646,3.232,0.061
1574108173964,2019-11-18T15:16:13.964,0.300,-1.280,2.622,-0.122
1574108173974,2019-11-18T15:16:13.974,0.310,-1.402,1.890,-0.183
1574108173984,2019-11-18T15:16:13.984,0.320,-1.707,1.341,-0.122
1574108173994,2019-11-18T15:16:13.994,0.330,-1.890,0.793,0.000
1574108174004,2019-11-18T15:16:14.004,0.340,-2.073,0.305,0.244
1574108174014,2019-11-18T15:16:14.014,0.350,-2.195,-0.061,0.366
1574108174024,2019-11-18T15:16:14.024,0.360,-1.951,-0.488,0.427
1574108174034,2019-11-18T15:16:14.034,0.370,-1.951,-0.610,0.366
1574108174044,2019-11-18T15:16:14.044,0.380,-1.768,-0.732,0.183
1574108174054,2019-11-18T15:16:14.054,0.390,-1.707,-0.976,-0.427
1574108174064,2019-11-18T15:16:14.064,0.400,-1.768,-1.220,-1.037
1574108174074,2019-11-18T15:16:14.074,0.410,-1.463,-1.402,-1.829
1574108174084,2019-11-18T15:16:14.084,0.420,-1.280,-1.768,-2.927
1574108174094,2019-11-18T15:16:14.094,0.430,-1.159,-2.195,-3.963
1574108174104,2019-11-18T15:16:14.104,0.440,-0.976,-2.622,-4.817
1574108174114,2019-11-18T15:16:14.114,0.450,-0.915,-3.049,-5.366
1574108174124,2019-11-18T15:16:14.124,0.460,-1.341,-3.598,-5.976
1574108174134,2019-11-18T15:16:14.134,0.470,-1.341,-4.085,-6.159
1574108174144,2019-11-18T15:16:14.144,0.480,-1.159,-4.390,-6.037
1574108174154,2019-11-18T15:16:14.154,0.490,-1.402,-4.756,-5.671
1574108174164,2019-11-18T15:16:14.164,0.500,-1.524,-4.939,-5.122
1574108174174,2019-11-18T15:16:14.174,0.510,-1.524,-5.000,-4.146
1574108174184,2019-11-18T15:16:14.184,0.520,-1.463,-5.122,-3.171
1574108174194,2019-11-18T15:16:14.194,0.530,-0.854,-5.305,-2.134
1574108174204,2019-11-18T15:16:14.204,0.540,-0.122,-5.366,-1.220
1574108174214,2019-11-18T15:16:14.214,0.550,0.122,-5.488,-1.098
1574108174224,2019-11-18T15:16:14.224,0.560,0.610,-5.549,-0.793
1574108174234,2019-11-18T15:16:14.234,0.570,1.220,-5.610,-0.366
1574108174244,2019-11-18T15:16:14.244,0.580,1.098,-5.793,-0.244
1574108174254,2019-11-18T15:16:14.254,0.590,0.915,-6.098,-0.366
1574108174264,2019-11-18T15:16:14.264,0.600,1.341,-6.402,-0.366
