epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574108414298,2019-11-18T15:20:14.298,0.000,0.567,-0.830,0.021
1574108414308,2019-11-18T15:20:14.308,0.010,0.575,-0.837,0.020
1574108414318,2019-11-18T15:20:14.318,0.020,0.575,-0.838,0.022
1574108414328,2019-11-18T15:20:14.328,0.030,0.578,-0.837,0.022
1574108414338,2019-11-18T15:20:14.338,0.040,0.576,-0.838,0.024
1574108414348,2019-11-18T15:20:14.348,0.050,0.578,-0.837,0.026
1574108414358,2019-11-18T15:20:14.358,0.060,0.583,-0.835,0.028
1574108414368,2019-11-18T15:20:14.368,0.070,0.586,-0.835,0.031
1574108414378,2019-11-18T15:20:14.378,0.080,0.587,-0.835,0.033
1574108414388,2019-11-18T15:20:14.388,0.090,0.588,-0.834,0.036
1574108414398,2019-11-18T15:20:14.398,0.100,0.591,-0.833,0.037
1574108414408,2019-11-18T15:20:14.408,0.110,0.592,-0.830,0.040
1574108414418,2019-11-18T15:20:14.418,0.120,0.591,-0.830,0.040
1574108414428,2019-11-18T15:20:14.428,0.130,0.590,-0.827,0.038
1574108414438,2019-11-18T15:20:14.438,0.140,0.588,-0.825,0.041
1574108414448,2019-11-18T15:20:14.448,0.150,0.590,-0.826,0.043
1574108414458,2019-11-18T15:20:14.458,0.160,0.590,-0.823,0.042
1574108414468,2019-11-18T15:20:14.468,0.170,0.587,-0.818,0.044
1574108414478,2019-11-18T15:20:14.478,0.180,0.586,-0.816,0.044
1574108414488,2019-11-18T15:20:14.488,0.190,0.583,-0.813,0.044
1574108414498,2019-11-18T15:20:14.498,0.200,0.584,-0.814,0.043
1574108414508,2019-11-18T15:20:14.508,0.210,0.583,-0.816,0.043
1574108414518,2019-11-18T15:20:14.518,0.220,0.585,-0.820,0.045
1574108414528,2019-11-18T15:20:14.528,0.230,0.586,-0.815,0.044
1574108414538,2019-11-18T15:20:14.538,0.240,0.586,-0.816,0.044
1574108414548,2019-11-18T15:20:14.548,0.250,0.587,-0.816,0.044
1574108414558,2019-11-18T15:20:14.558,0.260,0.592,-0.820,0.045
1574108414568,2019-11-18T15:20:14.568,0.270,0.589,-0.821,0.046
1574108414578,2019-11-18T15:20:14.578,0.280,0.589,-0.826,0.045
1574108414588,2019-11-18T15:20:14.588,0.290,0.593,-0.825,0.043
1574108414598,2019-11-18T15:20:14.598,0.300,0.595,-0.824,0.043
1574108414608,2019-11-18T15:20:14.608,0.310,0.592,-0.830,0.044
1574108414618,2019-11-18T15:20:14.618,0.320,0.592,-0.832,0.044
1574108414628,2019-11-18T15:20:14.628,0.330,0.587,-0.829,0.043
1574108414638,2019-11-18T15:20:14.638,0.340,0.586,-0.825,0.041
1574108414648,2019-11-18T15:20:14.648,0.350,0.587,-0.821,0.043
1574108414658,2019-11-18T15:20:14.658,0.360,0.591,-0.824,0.048
1574108414668,2019-11-18T15:20:14.668,0.370,0.594,-0.826,0.045
1574108414678,2019-11-18T15:20:14.678,0.380,0.594,-0.826,0.043
1574108414688,2019-11-18T15:20:14.688,0.390,0.592,-0.826,0.041
1574108414698,2019-11-18T15:20:14.698,0.400,0.592,-0.832,0.040
1574108414708,2019-11-18T15:20:14.708,0.410,0.590,-0.834,0.039
1574108414718,2019-11-18T15:20:14.718,0.420,0.590,-0.835,0.041
1574108414728,2019-11-18T15:20:14.728,0.430,0.587,-0.833,0.040
1574108414738,2019-11-18T15:20:14.738,0.440,0.583,-0.826,0.042
1574108414748,2019-11-18T15:20:14.748,0.450,0.584,-0.823,0.043
1574108414758,2019-11-18T15:20:14.758,0.460,0.582,-0.823,0.040
1574108414768,2019-11-18T15:20:14.768,0.470,0.580,-0.820,0.038
1574108414778,2019-11-18T15:20:14.778,0.480,0.580,-0.816,0.040
1574108414788,2019-11-18T15:20:14.788,0.490,0.579,-0.814,0.039
1574108414798,2019-11-18T15:20:14.798,0.500,0.578,-0.818,0.038
1574108414808,2019-11-18T15:20:14.808,0.510,0.580,-0.821,0.037
1574108414818,2019-11-18T15:20:14.818,0.520,0.583,-0.813,0.040
1574108414828,2019-11-18T15:20:14.828,0.530,0.584,-0.813,0.040
1574108414838,2019-11-18T15:20:14.838,0.540,0.588,-0.813,0.042
1574108414848,2019-11-18T15:20:14.848,0.550,0.589,-0.817,0.042
1574108414858,2019-11-18T15:20:14.858,0.560,0.591,-0.821,0.043
1574108414868,2019-11-18T15:20:14.868,0.570,0.592,-0.825,0.042
1574108414878,2019-11-18T15:20:14.878,0.580,0.593,-0.826,0.043
1574108414888,2019-11-18T15:20:14.888,0.590,0.593,-0.829,0.041
1574108414898,2019-11-18T15:20:14.898,0.600,0.595,-0.823,0.042
1574108414908,2019-11-18T15:20:14.908,0.610,0.594,-0.824,0.042
1574108414918,2019-11-18T15:20:14.918,0.620,0.595,-0.826,0.041
1574108414928,2019-11-18T15:20:14.928,0.630,0.593,-0.821,0.046
1574108414938,2019-11-18T15:20:14.938,0.640,0.592,-0.821,0.043
1574108414948,2019-11-18T15:20:14.948,0.650,0.591,-0.820,0.040
1574108414958,2019-11-18T15:20:14.958,0.660,0.592,-0.823,0.042
1574108414968,2019-11-18T15:20:14.968,0.670,0.592,-0.829,0.040
1574108414978,2019-11-18T15:20:14.978,0.680,0.594,-0.829,0.041
1574108414988,2019-11-18T15:20:14.988,0.690,0.592,-0.825,0.041
1574108414998,2019-11-18T15:20:14.998,0.700,0.588,-0.825,0.038
1574108415008,2019-11-18T15:20:15.008,0.710,0.587,-0.827,0.040
1574108415018,2019-11-18T15:20:15.018,0.720,0.586,-0.826,0.040
1574108415028,2019-11-18T15:20:15.028,0.730,0.586,-0.822,0.040
1574108415038,2019-11-18T15:20:15.038,0.740,0.583,-0.820,0.040
1574108415048,2019-11-18T15:20:15.048,0.750,0.586,-0.822,0.040
1574108415058,2019-11-18T15:20:15.058,0.760,0.588,-0.827,0.043
1574108415068,2019-11-18T15:20:15.068,0.770,0.587,-0.829,0.042
1574108415078,2019-11-18T15:20:15.078,0.780,0.586,-0.834,0.038
1574108415088,2019-11-18T15:20:15.088,0.790,0.586,-0.831,0.037
1574108415098,2019-11-18T15:20:15.098,0.800,0.579,-0.833,0.035
1574108415108,2019-11-18T15:20:15.108,0.810,0.579,-0.843,0.034
1574108415118,2019-11-18T15:20:15.118,0.820,0.574,-0.841,0.033
1574108415128,2019-11-18T15:20:15.128,0.830,0.573,-0.835,0.030
1574108415138,2019-11-18T15:20:15.138,0.840,0.575,-0.825,0.022
1574108415148,2019-11-18T15:20:15.148,0.850,0.574,-0.821,0.026
1574108415158,2019-11-18T15:20:15.158,0.860,0.577,-0.831,0.027
1574108415168,2019-11-18T15:20:15.168,0.870,0.580,-0.834,0.024
1574108415178,2019-11-18T15:20:15.178,0.880,0.572,-0.829,0.025
1574108415188,2019-11-18T15:20:15.188,0.890,0.571,-0.828,0.025
1574108415198,2019-11-18T15:20:15.198,0.900,0.571,-0.832,0.021
1574108415208,2019-11-18T15:20:15.208,0.910,0.571,-0.831,0.023
1574108415218,2019-11-18T15:20:15.218,0.920,0.568,-0.833,0.024
1574108415228,2019-11-18T15:20:15.228,0.930,0.569,-0.830,0.025
1574108415238,2019-11-18T15:20:15.238,0.940,0.570,-0.832,0.023
1574108415248,2019-11-18T15:20:15.248,0.950,0.571,-0.834,0.027
1574108415258,2019-11-18T15:20:15.258,0.960,0.569,-0.838,0.026
1574108415268,2019-11-18T15:20:15.268,0.970,0.568,-0.837,0.025
1574108415278,2019-11-18T15:20:15.278,0.980,0.568,-0.837,0.026
1574108415288,2019-11-18T15:20:15.288,0.990,0.565,-0.834,0.025
1574108415298,2019-11-18T15:20:15.298,1.000,0.572,-0.837,0.026
1574108415308,2019-11-18T15:20:15.308,1.010,0.576,-0.838,0.026
1574108415318,2019-11-18T15:20:15.318,1.020,0.572,-0.842,0.023
1574108415328,2019-11-18T15:20:15.328,1.030,0.567,-0.843,0.025
1574108415338,2019-11-18T15:20:15.338,1.040,0.566,-0.839,0.022
1574108415348,2019-11-18T15:20:15.348,1.050,0.563,-0.840,0.022
1574108415358,2019-11-18T15:20:15.358,1.060,0.557,-0.840,0.022
1574108415368,2019-11-18T15:20:15.368,1.070,0.554,-0.840,0.021
1574108415378,2019-11-18T15:20:15.378,1.080,0.554,-0.840,0.015
1574108415388,2019-11-18T15:20:15.388,1.090,0.551,-0.840,0.015
1574108415398,2019-11-18T15:20:15.398,1.100,0.550,-0.842,0.009
