epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574107451777,2019-11-18T15:04:11.777,0.000,-2.256,-11.159,10.427
1574107451787,2019-11-18T15:04:11.787,0.010,-2.195,-11.341,10.061
1574107451797,2019-11-18T15:04:11.797,0.020,-2.683,-11.098,9.756
1574107451807,2019-11-18T15:04:11.807,0.030,-2.805,-11.037,8.963
1574107451817,2019-11-18T15:04:11.817,0.040,-2.866,-10.488,7.439
1574107451827,2019-11-18T15:04:11.827,0.050,-3.598,-9.756,5.732
1574107451837,2019-11-18T15:04:11.837,0.060,-4.512,-8.780,5.549
1574107451847,2019-11-18T15:04:11.847,0.070,-5.061,-7.683,7.134
1574107451857,2019-11-18T15:04:11.857,0.080,-4.512,-6.646,9.634
1574107451867,2019-11-18T15:04:11.867,0.090,-2.744,-5.732,12.988
1574107451877,2019-11-18T15:04:11.877,0.100,-0.427,-4.817,16.220
1574107451887,2019-11-18T15:04:11.887,0.110,1.220,-4.085,18.049
1574107451897,2019-11-18T15:04:11.897,0.120,2.744,-3.841,18.598
1574107451907,2019-11-18T15:04:11.907,0.130,4.817,-3.598,17.866
1574107451917,2019-11-18T15:04:11.917,0.140,6.341,-3.415,16.098
1574107451927,2019-11-18T15:04:11.927,0.150,6.463,-3.171,13.780
1574107451937,2019-11-18T15:04:11.937,0.160,6.585,-3.232,11.402
1574107451947,2019-11-18T15:04:11.947,0.170,7.317,-3.598,9.085
1574107451957,2019-11-18T15:04:11.957,0.180,8.110,-4.268,6.829
1574107451967,2019-11-18T15:04:11.967,0.190,7.317,-5.000,4.451
1574107451977,2019-11-18T15:04:11.977,0.200,6.402,-5.915,2.012
1574107451987,2019-11-18T15:04:11.987,0.210,5.549,-7.256,-0.915
1574107451997,2019-11-18T15:04:11.997,0.220,3.598,-8.720,-4.390
1574107452007,2019-11-18T15:04:12.007,0.230,2.744,-10.671,-6.768
1574107452017,2019-11-18T15:04:12.017,0.240,3.232,-12.805,-7.195
1574107452027,2019-11-18T15:04:12.027,0.250,4.024,-15.000,-6.280
1574107452037,2019-11-18T15:04:12.037,0.260,4.329,-17.256,-4.573
1574107452047,2019-11-18T15:04:12.047,0.270,4.390,-19.512,-2.683
1574107452057,2019-11-18T15:04:12.057,0.280,4.451,-21.890,-1.220
1574107452067,2019-11-18T15:04:12.067,0.290,4.878,-24.085,-0.366
1574107452077,2019-11-18T15:04:12.077,0.300,5.183,-26.098,-0.305
1574107452087,2019-11-18T15:04:12.087,0.310,5.061,-27.744,-0.610
1574107452097,2019-11-18T15:04:12.097,0.320,4.695,-28.598,-1.098
1574107452107,2019-11-18T15:04:12.107,0.330,4.451,-28.963,-0.915
1574107452117,2019-11-18T15:04:12.117,0.340,5.244,-28.659,0.061
1574107452127,2019-11-18T15:04:12.127,0.350,6.220,-28.110,0.976
1574107452137,2019-11-18T15:04:12.137,0.360,6.280,-27.561,1.098
1574107452147,2019-11-18T15:04:12.147,0.370,7.134,-26.829,0.915
1574107452157,2019-11-18T15:04:12.157,0.380,9.024,-25.915,0.427
1574107452167,2019-11-18T15:04:12.167,0.390,10.000,-24.756,-0.671
1574107452177,2019-11-18T15:04:12.177,0.400,9.390,-23.415,-2.012
1574107452187,2019-11-18T15:04:12.187,0.410,8.110,-21.951,-2.561
1574107452197,2019-11-18T15:04:12.197,0.420,6.646,-20.427,-2.378
1574107452207,2019-11-18T15:04:12.207,0.430,4.512,-18.720,-2.195
1574107452217,2019-11-18T15:04:12.217,0.440,2.134,-17.134,-2.439
1574107452227,2019-11-18T15:04:12.227,0.450,0.915,-15.732,-2.805
1574107452237,2019-11-18T15:04:12.237,0.460,0.244,-14.390,-3.598
1574107452247,2019-11-18T15:04:12.247,0.470,0.305,-13.171,-4.573
1574107452257,2019-11-18T15:04:12.257,0.480,1.402,-12.073,-5.732
1574107452267,2019-11-18T15:04:12.267,0.490,2.012,-10.976,-7.073
1574107452277,2019-11-18T15:04:12.277,0.500,1.037,-10.061,-8.354
1574107452287,2019-11-18T15:04:12.287,0.510,1.646,-9.451,-7.866
1574107452297,2019-11-18T15:04:12.297,0.520,2.744,-8.659,-6.890
1574107452307,2019-11-18T15:04:12.307,0.530,1.585,-7.866,-6.646
1574107452317,2019-11-18T15:04:12.317,0.540,0.854,-7.195,-6.463
1574107452327,2019-11-18T15:04:12.327,0.550,1.646,-6.707,-6.037
1574107452337,2019-11-18T15:04:12.337,0.560,1.463,-6.280,-6.159
1574107452347,2019-11-18T15:04:12.347,0.570,0.488,-6.220,-6.159
1574107452357,2019-11-18T15:04:12.357,0.580,-0.427,-6.463,-5.793
1574107452367,2019-11-18T15:04:12.367,0.590,-1.159,-6.829,-4.695
1574107452377,2019-11-18T15:04:12.377,0.600,-1.341,-7.439,-2.988
1574107452387,2019-11-18T15:04:12.387,0.610,-1.159,-7.927,-0.976
1574107452397,2019-11-18T15:04:12.397,0.620,-2.012,-8.354,0.549
1574107452407,2019-11-18T15:04:12.407,0.630,-3.110,-8.780,1.890
1574107452417,2019-11-18T15:04:12.417,0.640,-3.232,-9.329,3.841
1574107452427,2019-11-18T15:04:12.427,0.650,-4.024,-10.061,5.549
1574107452437,2019-11-18T15:04:12.437,0.660,-5.488,-10.976,6.829
1574107452447,2019-11-18T15:04:12.447,0.670,-6.524,-11.585,8.049
1574107452457,2019-11-18T15:04:12.457,0.680,-6.098,-12.073,9.146
1574107452467,2019-11-18T15:04:12.467,0.690,-4.939,-12.439,9.817
1574107452477,2019-11-18T15:04:12.477,0.700,-3.780,-12.744,10.366
1574107452487,2019-11-18T15:04:12.487,0.710,-2.805,-13.049,10.793
1574107452497,2019-11-18T15:04:12.497,0.720,-1.951,-13.476,11.585
1574107452507,2019-11-18T15:04:12.507,0.730,-1.707,-14.085,11.646
1574107452517,2019-11-18T15:04:12.517,0.740,-1.890,-14.756,11.037
1574107452527,2019-11-18T15:04:12.527,0.750,-0.976,-15.366,10.732
1574107452537,2019-11-18T15:04:12.537,0.760,0.183,-15.793,9.878
1574107452547,2019-11-18T15:04:12.547,0.770,0.549,-16.098,8.415
1574107452557,2019-11-18T15:04:12.557,0.780,1.098,-16.159,7.866
1574107452567,2019-11-18T15:04:12.567,0.790,2.256,-16.280,8.110
1574107452577,2019-11-18T15:04:12.577,0.800,3.720,-16.159,8.841
1574107452587,2019-11-18T15:04:12.587,0.810,4.390,-15.793,9.939
1574107452597,2019-11-18T15:04:12.597,0.820,4.268,-15.488,10.366
1574107452607,2019-11-18T15:04:12.607,0.830,4.146,-15.366,9.451
1574107452617,2019-11-18T15:04:12.617,0.840,4.512,-15.244,7.317
1574107452627,2019-11-18T15:04:12.627,0.850,5.000,-15.244,4.756
1574107452637,2019-11-18T15:04:12.637,0.860,5.366,-15.305,2.561
1574107452647,2019-11-18T15:04:12.647,0.870,4.756,-15.183,1.951
1574107452657,2019-11-18T15:04:12.657,0.880,3.659,-15.183,2.988
1574107452667,2019-11-18T15:04:12.667,0.890,2.134,-14.756,4.268
1574107452677,2019-11-18T15:04:12.677,0.900,0.061,-14.329,4.146
1574107452687,2019-11-18T15:04:12.687,0.910,-1.524,-13.780,2.805
1574107452697,2019-11-18T15:04:12.697,0.920,-2.439,-13.415,0.610
1574107452707,2019-11-18T15:04:12.707,0.930,-2.622,-13.293,-2.256
1574107452717,2019-11-18T15:04:12.717,0.940,-1.463,-13.293,-4.939
1574107452727,2019-11-18T15:04:12.727,0.950,0.427,-13.232,-6.463
1574107452737,2019-11-18T15:04:12.737,0.960,2.683,-12.988,-6.341
1574107452747,2019-11-18T15:04:12.747,0.970,4.573,-12.439,-5.244
1574107452757,2019-11-18T15:04:12.757,0.980,5.305,-11.646,-3.598
1574107452767,2019-11-18T15:04:12.767,0.990,5.488,-10.915,-1.890
1574107452777,2019-11-18T15:04:12.777,1.000,5.671,-10.000,-0.671
1574107452787,2019-11-18T15:04:12.787,1.010,4.329,-8.780,-0.366
1574107452797,2019-11-18T15:04:12.797,1.020,2.317,-7.378,0.915
1574107452807,2019-11-18T15:04:12.807,1.030,2.195,-5.854,2.622
1574107452817,2019-11-18T15:04:12.817,1.040,2.256,-4.390,3.841
1574107452827,2019-11-18T15:04:12.827,1.050,2.927,-3.354,5.915
1574107452837,2019-11-18T15:04:12.837,1.060,5.976,-2.622,8.537
1574107452847,2019-11-18T15:04:12.847,1.070,9.146,-2.073,10.915
1574107452857,2019-11-18T15:04:12.857,1.080,11.341,-1.951,12.988
1574107452867,2019-11-18T15:04:12.867,1.090,12.439,-2.134,13.841
1574107452877,2019-11-18T15:04:12.877,1.100,12.195,-2.744,13.293
1574107452887,2019-11-18T15:04:12.887,1.110,10.915,-3.232,12.073
1574107452897,2019-11-18T15:04:12.897,1.120,9.390,-3.537,9.878
1574107452907,2019-11-18T15:04:12.907,1.130,8.598,-4.085,7.378
1574107452917,2019-11-18T15:04:12.917,1.140,9.512,-5.000,5.183
1574107452927,2019-11-18T15:04:12.927,1.150,10.976,-6.098,3.110
1574107452937,2019-11-18T15:04:12.937,1.160,11.707,-7.256,0.915
1574107452947,2019-11-18T15:04:12.947,1.170,11.524,-8.537,-1.341
1574107452957,2019-11-18T15:04:12.957,1.180,11.585,-9.817,-2.866
1574107452967,2019-11-18T15:04:12.967,1.190,10.793,-10.915,-3.963
1574107452977,2019-11-18T15:04:12.977,1.200,9.146,-11.463,-4.756
1574107452987,2019-11-18T15:04:12.987,1.210,8.659,-12.073,-4.390
1574107452997,2019-11-18T15:04:12.997,1.220,9.817,-12.500,-2.622
1574107453007,2019-11-18T15:04:13.007,1.230,10.610,-12.561,-0.915
1574107453017,2019-11-18T15:04:13.017,1.240,11.463,-12.500,0.427
1574107453027,2019-11-18T15:04:13.027,1.250,12.683,-12.256,1.463
1574107453037,2019-11-18T15:04:13.037,1.260,13.415,-11.890,1.585
1574107453047,2019-11-18T15:04:13.047,1.270,12.988,-11.585,0.915
1574107453057,2019-11-18T15:04:13.057,1.280,11.829,-11.098,-0.183
1574107453067,2019-11-18T15:04:13.067,1.290,11.037,-10.366,-1.463
1574107453077,2019-11-18T15:04:13.077,1.300,10.793,-9.512,-2.195
1574107453087,2019-11-18T15:04:13.087,1.310,10.061,-8.720,-2.866
1574107453097,2019-11-18T15:04:13.097,1.320,8.415,-7.927,-3.963
1574107453107,2019-11-18T15:04:13.107,1.330,6.402,-7.378,-5.183
1574107453117,2019-11-18T15:04:13.117,1.340,4.390,-7.012,-6.159
1574107453127,2019-11-18T15:04:13.127,1.350,2.195,-6.646,-7.622
1574107453137,2019-11-18T15:04:13.137,1.360,0.854,-6.220,-8.963
1574107453147,2019-11-18T15:04:13.147,1.370,0.183,-5.610,-9.634
1574107453157,2019-11-18T15:04:13.157,1.380,-0.549,-4.817,-9.695
1574107453167,2019-11-18T15:04:13.167,1.390,-1.524,-3.841,-9.085
1574107453177,2019-11-18T15:04:13.177,1.400,-2.256,-2.744,-7.683
1574107453187,2019-11-18T15:04:13.187,1.410,-2.561,-1.768,-6.159
1574107453197,2019-11-18T15:04:13.197,1.420,-3.293,-0.854,-5.488
1574107453207,2019-11-18T15:04:13.207,1.430,-4.024,0.183,-5.244
1574107453217,2019-11-18T15:04:13.217,1.440,-4.390,1.220,-5.305
1574107453227,2019-11-18T15:04:13.227,1.450,-4.390,1.951,-5.610
1574107453237,2019-11-18T15:04:13.237,1.460,-3.780,2.561,-5.854
1574107453247,2019-11-18T15:04:13.247,1.470,-3.110,2.866,-6.463
1574107453257,2019-11-18T15:04:13.257,1.480,-2.256,2.805,-7.195
1574107453267,2019-11-18T15:04:13.267,1.490,-1.341,2.317,-8.171
1574107453277,2019-11-18T15:04:13.277,1.500,-0.244,1.829,-9.146
1574107453287,2019-11-18T15:04:13.287,1.510,0.122,0.976,-10.122
1574107453297,2019-11-18T15:04:13.297,1.520,0.732,-0.061,-10.427
1574107453307,2019-11-18T15:04:13.307,1.530,2.073,-1.037,-9.756
1574107453317,2019-11-18T15:04:13.317,1.540,2.988,-2.073,-8.902
1574107453327,2019-11-18T15:04:13.327,1.550,3.659,-3.110,-7.866
1574107453337,2019-11-18T15:04:13.337,1.560,4.146,-3.963,-6.280
1574107453347,2019-11-18T15:04:13.347,1.570,4.207,-4.573,-4.573
1574107453357,2019-11-18T15:04:13.357,1.580,3.780,-4.878,-2.805
1574107453367,2019-11-18T15:04:13.367,1.590,3.293,-5.061,-0.793
1574107453377,2019-11-18T15:04:13.377,1.600,3.232,-4.939,1.098
1574107453387,2019-11-18T15:04:13.387,1.610,2.500,-4.634,2.256
1574107453397,2019-11-18T15:04:13.397,1.620,1.646,-4.146,2.195
1574107453407,2019-11-18T15:04:13.407,1.630,1.402,-3.537,1.341
1574107453417,2019-11-18T15:04:13.417,1.640,1.341,-2.744,0.305
1574107453427,2019-11-18T15:04:13.427,1.650,0.854,-1.829,-0.488
1574107453437,2019-11-18T15:04:13.437,1.660,0.244,-0.976,-0.671
1574107453447,2019-11-18T15:04:13.447,1.670,-0.183,0.061,0.122
1574107453457,2019-11-18T15:04:13.457,1.680,-0.488,0.793,0.976
1574107453467,2019-11-18T15:04:13.467,1.690,-0.427,1.402,1.768
1574107453477,2019-11-18T15:04:13.477,1.700,0.549,1.768,2.378
