epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574106993059,2019-11-18T14:56:33.059,0.000,0.646,-0.792,0.158
1574106993069,2019-11-18T14:56:33.069,0.010,0.642,-0.800,0.157
1574106993079,2019-11-18T14:56:33.079,0.020,0.631,-0.816,0.145
1574106993089,2019-11-18T14:56:33.089,0.030,0.618,-0.826,0.132
1574106993099,2019-11-18T14:56:33.099,0.040,0.602,-0.844,0.121
1574106993109,2019-11-18T14:56:33.109,0.050,0.597,-0.856,0.120
1574106993119,2019-11-18T14:56:33.119,0.060,0.584,-0.851,0.113
1574106993129,2019-11-18T14:56:33.129,0.070,0.566,-0.849,0.103
1574106993139,2019-11-18T14:56:33.139,0.080,0.551,-0.837,0.101
1574106993149,2019-11-18T14:56:33.149,0.090,0.542,-0.823,0.093
1574106993159,2019-11-18T14:56:33.159,0.100,0.535,-0.818,0.087
1574106993169,2019-11-18T14:56:33.169,0.110,0.526,-0.822,0.083
1574106993179,2019-11-18T14:56:33.179,0.120,0.525,-0.834,0.081
1574106993189,2019-11-18T14:56:33.189,0.130,0.521,-0.857,0.079
1574106993199,2019-11-18T14:56:33.199,0.140,0.518,-0.880,0.072
1574106993209,2019-11-18T14:56:33.209,0.150,0.511,-0.894,0.070
1574106993219,2019-11-18T14:56:33.219,0.160,0.500,-0.891,0.067
1574106993229,2019-11-18T14:56:33.229,0.170,0.493,-0.890,0.062
1574106993239,2019-11-18T14:56:33.239,0.180,0.483,-0.892,0.057
1574106993249,2019-11-18T14:56:33.249,0.190,0.480,-0.891,0.060
1574106993259,2019-11-18T14:56:33.259,0.200,0.480,-0.896,0.058
1574106993269,2019-11-18T14:56:33.269,0.210,0.481,-0.904,0.064
1574106993279,2019-11-18T14:56:33.279,0.220,0.479,-0.902,0.071
1574106993289,2019-11-18T14:56:33.289,0.230,0.469,-0.898,0.076
1574106993299,2019-11-18T14:56:33.299,0.240,0.461,-0.888,0.079
1574106993309,2019-11-18T14:56:33.309,0.250,0.460,-0.881,0.079
1574106993319,2019-11-18T14:56:33.319,0.260,0.467,-0.871,0.079
1574106993329,2019-11-18T14:56:33.329,0.270,0.475,-0.861,0.083
1574106993339,2019-11-18T14:56:33.339,0.280,0.481,-0.860,0.087
1574106993349,2019-11-18T14:56:33.349,0.290,0.480,-0.863,0.089
1574106993359,2019-11-18T14:56:33.359,0.300,0.479,-0.871,0.091
1574106993369,2019-11-18T14:56:33.369,0.310,0.483,-0.872,0.092
1574106993379,2019-11-18T14:56:33.379,0.320,0.492,-0.866,0.097
1574106993389,2019-11-18T14:56:33.389,0.330,0.499,-0.854,0.107
1574106993399,2019-11-18T14:56:33.399,0.340,0.510,-0.844,0.117
1574106993409,2019-11-18T14:56:33.409,0.350,0.522,-0.844,0.122
1574106993419,2019-11-18T14:56:33.419,0.360,0.525,-0.844,0.123
1574106993429,2019-11-18T14:56:33.429,0.370,0.521,-0.849,0.123
1574106993439,2019-11-18T14:56:33.439,0.380,0.523,-0.849,0.119
1574106993449,2019-11-18T14:56:33.449,0.390,0.522,-0.849,0.113
1574106993459,2019-11-18T14:56:33.459,0.400,0.519,-0.849,0.106
1574106993469,2019-11-18T14:56:33.469,0.410,0.511,-0.853,0.096
1574106993479,2019-11-18T14:56:33.479,0.420,0.497,-0.870,0.080
1574106993489,2019-11-18T14:56:33.489,0.430,0.479,-0.887,0.059
1574106993499,2019-11-18T14:56:33.499,0.440,0.469,-0.888,0.040
1574106993509,2019-11-18T14:56:33.509,0.450,0.471,-0.871,0.024
1574106993519,2019-11-18T14:56:33.519,0.460,0.471,-0.863,0.018
1574106993529,2019-11-18T14:56:33.529,0.470,0.469,-0.868,0.009
1574106993539,2019-11-18T14:56:33.539,0.480,0.471,-0.869,0.012
1574106993549,2019-11-18T14:56:33.549,0.490,0.483,-0.868,0.014
1574106993559,2019-11-18T14:56:33.559,0.500,0.498,-0.880,0.017
1574106993569,2019-11-18T14:56:33.569,0.510,0.510,-0.885,0.025
1574106993579,2019-11-18T14:56:33.579,0.520,0.517,-0.884,0.037
1574106993589,2019-11-18T14:56:33.589,0.530,0.529,-0.881,0.042
1574106993599,2019-11-18T14:56:33.599,0.540,0.541,-0.872,0.052
1574106993609,2019-11-18T14:56:33.609,0.550,0.553,-0.853,0.057
1574106993619,2019-11-18T14:56:33.619,0.560,0.563,-0.837,0.067
1574106993629,2019-11-18T14:56:33.629,0.570,0.576,-0.838,0.076
1574106993639,2019-11-18T14:56:33.639,0.580,0.594,-0.830,0.081
1574106993649,2019-11-18T14:56:33.649,0.590,0.603,-0.811,0.096
1574106993659,2019-11-18T14:56:33.659,0.600,0.609,-0.813,0.103
1574106993669,2019-11-18T14:56:33.669,0.610,0.617,-0.807,0.103
1574106993679,2019-11-18T14:56:33.679,0.620,0.624,-0.804,0.107
1574106993689,2019-11-18T14:56:33.689,0.630,0.634,-0.809,0.114
1574106993699,2019-11-18T14:56:33.699,0.640,0.643,-0.806,0.115
1574106993709,2019-11-18T14:56:33.709,0.650,0.650,-0.810,0.111
1574106993719,2019-11-18T14:56:33.719,0.660,0.652,-0.818,0.109
1574106993729,2019-11-18T14:56:33.729,0.670,0.643,-0.823,0.104
1574106993739,2019-11-18T14:56:33.739,0.680,0.636,-0.829,0.099
1574106993749,2019-11-18T14:56:33.749,0.690,0.627,-0.837,0.098
1574106993759,2019-11-18T14:56:33.759,0.700,0.614,-0.849,0.096
1574106993769,2019-11-18T14:56:33.769,0.710,0.603,-0.870,0.091
1574106993779,2019-11-18T14:56:33.779,0.720,0.590,-0.883,0.088
1574106993789,2019-11-18T14:56:33.789,0.730,0.581,-0.876,0.089
1574106993799,2019-11-18T14:56:33.799,0.740,0.574,-0.862,0.091
1574106993809,2019-11-18T14:56:33.809,0.750,0.568,-0.849,0.092
