epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574109058355,2019-11-18T15:30:58.355,0.000,0.561,-0.823,0.055
1574109058365,2019-11-18T15:30:58.365,0.010,0.564,-0.828,0.052
1574109058375,2019-11-18T15:30:58.375,0.020,0.563,-0.829,0.053
1574109058385,2019-11-18T15:30:58.385,0.030,0.561,-0.836,0.050
1574109058395,2019-11-18T15:30:58.395,0.040,0.559,-0.837,0.047
1574109058405,2019-11-18T15:30:58.405,0.050,0.556,-0.830,0.046
1574109058415,2019-11-18T15:30:58.415,0.060,0.559,-0.828,0.048
1574109058425,2019-11-18T15:30:58.425,0.070,0.559,-0.825,0.043
1574109058435,2019-11-18T15:30:58.435,0.080,0.567,-0.822,0.045
1574109058445,2019-11-18T15:30:58.445,0.090,0.572,-0.823,0.044
1574109058455,2019-11-18T15:30:58.455,0.100,0.575,-0.828,0.044
1574109058465,2019-11-18T15:30:58.465,0.110,0.573,-0.837,0.039
1574109058475,2019-11-18T15:30:58.475,0.120,0.568,-0.840,0.039
1574109058485,2019-11-18T15:30:58.485,0.130,0.567,-0.836,0.039
1574109058495,2019-11-18T15:30:58.495,0.140,0.564,-0.836,0.035
1574109058505,2019-11-18T15:30:58.505,0.150,0.560,-0.837,0.035
1574109058515,2019-11-18T15:30:58.515,0.160,0.559,-0.837,0.038
1574109058525,2019-11-18T15:30:58.525,0.170,0.560,-0.839,0.033
1574109058535,2019-11-18T15:30:58.535,0.180,0.561,-0.840,0.031
1574109058545,2019-11-18T15:30:58.545,0.190,0.559,-0.838,0.034
1574109058555,2019-11-18T15:30:58.555,0.200,0.557,-0.836,0.036
1574109058565,2019-11-18T15:30:58.565,0.210,0.553,-0.843,0.033
1574109058575,2019-11-18T15:30:58.575,0.220,0.552,-0.843,0.031
1574109058585,2019-11-18T15:30:58.585,0.230,0.554,-0.842,0.033
1574109058595,2019-11-18T15:30:58.595,0.240,0.547,-0.846,0.033
