epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574107451771,2019-11-18T15:04:11.771,0.000,97515.172
1574107451907,2019-11-18T15:04:11.907,0.136,97515.500
1574107452042,2019-11-18T15:04:12.042,0.271,97518.938
1574107452178,2019-11-18T15:04:12.178,0.407,97511.945
1574107452314,2019-11-18T15:04:12.314,0.543,97518.477
1574107452449,2019-11-18T15:04:12.449,0.678,97512.891
1574107452585,2019-11-18T15:04:12.585,0.814,97516.320
1574107452722,2019-11-18T15:04:12.722,0.951,97515.859
1574107452856,2019-11-18T15:04:12.856,1.085,97511.945
1574107452993,2019-11-18T15:04:12.993,1.222,97510.156
1574107453127,2019-11-18T15:04:13.127,1.356,97511.578
1574107453264,2019-11-18T15:04:13.264,1.493,97511.453
1574107453400,2019-11-18T15:04:13.400,1.629,97513.250
1574107453535,2019-11-18T15:04:13.535,1.764,97509.328
1574107453671,2019-11-18T15:04:13.671,1.900,97513.250
1574107453807,2019-11-18T15:04:13.807,2.036,97511.945
1574107453942,2019-11-18T15:04:13.942,2.171,97511.453
1574107454078,2019-11-18T15:04:14.078,2.307,97512.281
1574107454214,2019-11-18T15:04:14.214,2.443,97514.891
1574107454349,2019-11-18T15:04:14.349,2.578,97514.438
1574107454485,2019-11-18T15:04:14.485,2.714,97514.891
1574107454620,2019-11-18T15:04:14.620,2.849,97516.195
1574107454756,2019-11-18T15:04:14.756,2.985,97512.281
1574107454892,2019-11-18T15:04:14.892,3.121,97510.969
1574107455027,2019-11-18T15:04:15.027,3.256,97514.891
1574107455163,2019-11-18T15:04:15.163,3.392,97511.453
1574107455300,2019-11-18T15:04:15.300,3.529,97514.891
1574107455434,2019-11-18T15:04:15.434,3.663,97505.281
1574107455571,2019-11-18T15:04:15.571,3.800,97513.945
1574107455707,2019-11-18T15:04:15.707,3.936,97514.758
1574107455842,2019-11-18T15:04:15.842,4.071,97509.203
1574107455978,2019-11-18T15:04:15.978,4.207,97510.516
1574107456114,2019-11-18T15:04:16.114,4.343,97512.641
1574107456249,2019-11-18T15:04:16.249,4.478,97513.945
1574107456385,2019-11-18T15:04:16.385,4.614,97512.641
1574107456521,2019-11-18T15:04:16.521,4.750,97510.023
1574107456656,2019-11-18T15:04:16.656,4.885,97510.023
1574107456792,2019-11-18T15:04:16.792,5.021,97511.328
1574107456929,2019-11-18T15:04:16.929,5.158,97513.453
1574107457063,2019-11-18T15:04:17.063,5.292,97511.328
1574107457200,2019-11-18T15:04:17.200,5.429,97512.641
1574107457334,2019-11-18T15:04:17.334,5.563,97510.352
1574107457471,2019-11-18T15:04:17.471,5.700,97510.023
1574107457607,2019-11-18T15:04:17.607,5.836,97507.406
1574107457742,2019-11-18T15:04:17.742,5.971,97512.641
1574107457878,2019-11-18T15:04:17.878,6.107,97516.883
1574107458014,2019-11-18T15:04:18.014,6.243,97511.328
1574107458149,2019-11-18T15:04:18.149,6.378,97509.531
1574107458285,2019-11-18T15:04:18.285,6.514,97516.883
1574107458420,2019-11-18T15:04:18.420,6.649,97516.070
1574107458556,2019-11-18T15:04:18.556,6.785,97509.047
1574107458692,2019-11-18T15:04:18.692,6.921,97514.273
1574107458827,2019-11-18T15:04:18.827,7.056,97514.758
1574107458963,2019-11-18T15:04:18.963,7.192,97512.641
1574107459100,2019-11-18T15:04:19.100,7.329,97513.945
1574107459234,2019-11-18T15:04:19.234,7.463,97512.641
1574107459371,2019-11-18T15:04:19.371,7.600,97512.148
1574107459505,2019-11-18T15:04:19.505,7.734,97509.047
