epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574107215370,2019-11-18T15:00:15.370,0.000,0.000023500,0.000040937,-0.000016750
1574107215420,2019-11-18T15:00:15.420,0.050,0.000023500,0.000040937,-0.000017500
1574107215470,2019-11-18T15:00:15.470,0.100,0.000024250,0.000042063,-0.000017125
1574107215520,2019-11-18T15:00:15.520,0.150,0.000023125,0.000040250,-0.000016375
1574107215570,2019-11-18T15:00:15.570,0.200,0.000022750,0.000041313,-0.000017500
1574107215620,2019-11-18T15:00:15.620,0.250,0.000022437,0.000041313,-0.000016750
1574107215670,2019-11-18T15:00:15.670,0.300,0.000024250,0.000041313,-0.000016000
1574107215720,2019-11-18T15:00:15.720,0.350,0.000023875,0.000042063,-0.000017500
1574107215770,2019-11-18T15:00:15.770,0.400,0.000024250,0.000042750,-0.000015625
1574107215820,2019-11-18T15:00:15.820,0.450,0.000024562,0.000042750,-0.000016000
1574107215870,2019-11-18T15:00:15.870,0.500,0.000025312,0.000044563,-0.000015250
1574107215920,2019-11-18T15:00:15.920,0.550,0.000024562,0.000043500,-0.000015250
1574107215970,2019-11-18T15:00:15.970,0.600,0.000024562,0.000043875,-0.000016000
1574107216020,2019-11-18T15:00:16.020,0.650,0.000024250,0.000043875,-0.000014062
1574107216070,2019-11-18T15:00:16.070,0.700,0.000024250,0.000043875,-0.000013687
1574107216120,2019-11-18T15:00:16.120,0.750,0.000024562,0.000042750,-0.000014062
1574107216170,2019-11-18T15:00:16.170,0.800,0.000023875,0.000043500,-0.000014062
1574107216220,2019-11-18T15:00:16.220,0.850,0.000024250,0.000042063,-0.000014062
1574107216270,2019-11-18T15:00:16.270,0.900,0.000024250,0.000042375,-0.000013687
1574107216320,2019-11-18T15:00:16.320,0.950,0.000024250,0.000042375,-0.000014062
1574107216370,2019-11-18T15:00:16.370,1.000,0.000023125,0.000042750,-0.000013687
1574107216420,2019-11-18T15:00:16.420,1.050,0.000024250,0.000042063,-0.000013313
1574107216470,2019-11-18T15:00:16.470,1.100,0.000023125,0.000042063,-0.000014500
1574107216520,2019-11-18T15:00:16.520,1.150,0.000024562,0.000042375,-0.000013313
1574107216570,2019-11-18T15:00:16.570,1.200,0.000024250,0.000042063,-0.000013313
