epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574108173654,2019-11-18T15:16:13.654,0.000,0.394,-0.893,-0.003
1574108173664,2019-11-18T15:16:13.664,0.010,0.395,-0.906,-0.007
1574108173674,2019-11-18T15:16:13.674,0.020,0.389,-0.906,-0.007
1574108173684,2019-11-18T15:16:13.684,0.030,0.389,-0.914,-0.008
1574108173694,2019-11-18T15:16:13.694,0.040,0.389,-0.919,-0.009
1574108173704,2019-11-18T15:16:13.704,0.050,0.391,-0.925,-0.007
1574108173714,2019-11-18T15:16:13.714,0.060,0.388,-0.936,-0.004
1574108173724,2019-11-18T15:16:13.724,0.070,0.382,-0.943,-0.005
1574108173734,2019-11-18T15:16:13.734,0.080,0.381,-0.940,-0.004
1574108173744,2019-11-18T15:16:13.744,0.090,0.381,-0.928,-0.005
1574108173754,2019-11-18T15:16:13.754,0.100,0.381,-0.920,-0.004
1574108173764,2019-11-18T15:16:13.764,0.110,0.384,-0.918,-0.001
1574108173774,2019-11-18T15:16:13.774,0.120,0.387,-0.924,0.002
1574108173784,2019-11-18T15:16:13.784,0.130,0.386,-0.923,0.003
1574108173794,2019-11-18T15:16:13.794,0.140,0.387,-0.924,0.003
1574108173804,2019-11-18T15:16:13.804,0.150,0.392,-0.925,0.005
1574108173814,2019-11-18T15:16:13.814,0.160,0.386,-0.917,0.000
1574108173824,2019-11-18T15:16:13.824,0.170,0.382,-0.917,-0.001
1574108173834,2019-11-18T15:16:13.834,0.180,0.378,-0.920,0.001
1574108173844,2019-11-18T15:16:13.844,0.190,0.378,-0.924,0.002
1574108173854,2019-11-18T15:16:13.854,0.200,0.382,-0.921,0.006
1574108173864,2019-11-18T15:16:13.864,0.210,0.384,-0.917,0.000
1574108173874,2019-11-18T15:16:13.874,0.220,0.385,-0.915,0.002
1574108173884,2019-11-18T15:16:13.884,0.230,0.384,-0.918,0.004
1574108173894,2019-11-18T15:16:13.894,0.240,0.385,-0.916,0.005
1574108173904,2019-11-18T15:16:13.904,0.250,0.388,-0.912,0.008
1574108173914,2019-11-18T15:16:13.914,0.260,0.390,-0.906,0.007
1574108173924,2019-11-18T15:16:13.924,0.270,0.391,-0.907,0.008
1574108173934,2019-11-18T15:16:13.934,0.280,0.391,-0.912,0.004
1574108173944,2019-11-18T15:16:13.944,0.290,0.390,-0.919,0.004
1574108173954,2019-11-18T15:16:13.954,0.300,0.393,-0.922,0.002
1574108173964,2019-11-18T15:16:13.964,0.310,0.396,-0.916,0.000
1574108173974,2019-11-18T15:16:13.974,0.320,0.396,-0.913,0.004
1574108173984,2019-11-18T15:16:13.984,0.330,0.396,-0.916,0.003
1574108173994,2019-11-18T15:16:13.994,0.340,0.396,-0.921,0.004
1574108174004,2019-11-18T15:16:14.004,0.350,0.397,-0.920,0.004
1574108174014,2019-11-18T15:16:14.014,0.360,0.400,-0.921,0.001
1574108174024,2019-11-18T15:16:14.024,0.370,0.405,-0.921,0.006
1574108174034,2019-11-18T15:16:14.034,0.380,0.409,-0.916,0.003
1574108174044,2019-11-18T15:16:14.044,0.390,0.402,-0.908,0.003
1574108174054,2019-11-18T15:16:14.054,0.400,0.404,-0.909,0.003
1574108174064,2019-11-18T15:16:14.064,0.410,0.409,-0.916,0.003
1574108174074,2019-11-18T15:16:14.074,0.420,0.408,-0.912,-0.000
1574108174084,2019-11-18T15:16:14.084,0.430,0.402,-0.908,0.002
1574108174094,2019-11-18T15:16:14.094,0.440,0.409,-0.908,0.000
1574108174104,2019-11-18T15:16:14.104,0.450,0.412,-0.911,-0.002
1574108174114,2019-11-18T15:16:14.114,0.460,0.416,-0.906,-0.001
1574108174124,2019-11-18T15:16:14.124,0.470,0.410,-0.911,-0.000
1574108174134,2019-11-18T15:16:14.134,0.480,0.403,-0.914,-0.005
1574108174144,2019-11-18T15:16:14.144,0.490,0.413,-0.909,-0.003
1574108174154,2019-11-18T15:16:14.154,0.500,0.420,-0.911,-0.003
1574108174164,2019-11-18T15:16:14.164,0.510,0.427,-0.917,-0.003
1574108174174,2019-11-18T15:16:14.174,0.520,0.430,-0.923,-0.003
1574108174184,2019-11-18T15:16:14.184,0.530,0.431,-0.927,-0.007
1574108174194,2019-11-18T15:16:14.194,0.540,0.437,-0.923,-0.005
1574108174204,2019-11-18T15:16:14.204,0.550,0.440,-0.911,-0.007
1574108174214,2019-11-18T15:16:14.214,0.560,0.440,-0.914,-0.007
1574108174224,2019-11-18T15:16:14.224,0.570,0.440,-0.920,-0.006
1574108174234,2019-11-18T15:16:14.234,0.580,0.433,-0.907,-0.009
1574108174244,2019-11-18T15:16:14.244,0.590,0.426,-0.902,-0.008
1574108174254,2019-11-18T15:16:14.254,0.600,0.424,-0.912,-0.009
1574108174264,2019-11-18T15:16:14.264,0.610,0.421,-0.917,-0.008
1574108174274,2019-11-18T15:16:14.274,0.620,0.428,-0.917,-0.004
1574108174284,2019-11-18T15:16:14.284,0.630,0.435,-0.913,-0.008
1574108174294,2019-11-18T15:16:14.294,0.640,0.433,-0.897,-0.008
1574108174304,2019-11-18T15:16:14.304,0.650,0.431,-0.892,-0.004
1574108174314,2019-11-18T15:16:14.314,0.660,0.434,-0.901,-0.003
1574108174324,2019-11-18T15:16:14.324,0.670,0.438,-0.911,-0.006
1574108174334,2019-11-18T15:16:14.334,0.680,0.439,-0.917,-0.006
1574108174344,2019-11-18T15:16:14.344,0.690,0.444,-0.921,-0.006
1574108174354,2019-11-18T15:16:14.354,0.700,0.444,-0.902,-0.005
1574108174364,2019-11-18T15:16:14.364,0.710,0.447,-0.891,-0.004
1574108174374,2019-11-18T15:16:14.374,0.720,0.458,-0.896,-0.007
1574108174384,2019-11-18T15:16:14.384,0.730,0.463,-0.899,-0.005
1574108174394,2019-11-18T15:16:14.394,0.740,0.464,-0.904,-0.004
1574108174404,2019-11-18T15:16:14.404,0.750,0.467,-0.912,-0.000
1574108174414,2019-11-18T15:16:14.414,0.760,0.472,-0.922,0.004
1574108174424,2019-11-18T15:16:14.424,0.770,0.473,-0.923,0.004
1574108174434,2019-11-18T15:16:14.434,0.780,0.475,-0.916,0.006
