epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574109058358,2019-11-18T15:30:58.358,0.000,97514.313
1574109058494,2019-11-18T15:30:58.494,0.136,97515.164
1574109058629,2019-11-18T15:30:58.629,0.271,97517.281
1574109058765,2019-11-18T15:30:58.765,0.407,97516.922
1574109058901,2019-11-18T15:30:58.901,0.543,97512.563
1574109059036,2019-11-18T15:30:59.036,0.678,97512.078
1574109059172,2019-11-18T15:30:59.172,0.814,97514.195
1574109059307,2019-11-18T15:30:59.307,0.949,97510.773
1574109059443,2019-11-18T15:30:59.443,1.085,97514.195
1574109059580,2019-11-18T15:30:59.580,1.222,97520.227
1574109059714,2019-11-18T15:30:59.714,1.356,97512.078
1574109059851,2019-11-18T15:30:59.851,1.493,97518.922
1574109059987,2019-11-18T15:30:59.987,1.629,97515.500
1574109060122,2019-11-18T15:31:00.122,1.764,97516.320
1574109060258,2019-11-18T15:31:00.258,1.900,97520.227
1574109060393,2019-11-18T15:31:00.393,2.035,97515.016
1574109060529,2019-11-18T15:31:00.529,2.171,97519.289
1574109060665,2019-11-18T15:31:00.665,2.307,97516.320
1574109060800,2019-11-18T15:31:00.800,2.442,97513.719
1574109060936,2019-11-18T15:31:00.936,2.578,97517.625
1574109061072,2019-11-18T15:31:01.072,2.714,97519.773
1574109061207,2019-11-18T15:31:01.207,2.849,97521.898
1574109061343,2019-11-18T15:31:01.343,2.985,97525.805
1574109061478,2019-11-18T15:31:01.478,3.120,97522.383
1574109061614,2019-11-18T15:31:01.614,3.256,97518.813
1574109061750,2019-11-18T15:31:01.750,3.392,97526.625
1574109061885,2019-11-18T15:31:01.885,3.527,97524.016
1574109062021,2019-11-18T15:31:02.021,3.663,97525.320
1574109062158,2019-11-18T15:31:02.158,3.800,97526.172
1574109062292,2019-11-18T15:31:02.292,3.934,97524.500
1574109062429,2019-11-18T15:31:02.429,4.071,97526.172
1574109062563,2019-11-18T15:31:02.563,4.205,97535.297
1574109062700,2019-11-18T15:31:02.700,4.342,97523.203
1574109062836,2019-11-18T15:31:02.836,4.478,97529.594
1574109062971,2019-11-18T15:31:02.971,4.613,97531.391
1574109063107,2019-11-18T15:31:03.107,4.749,97528.781
1574109063243,2019-11-18T15:31:03.243,4.885,97531.719
1574109063378,2019-11-18T15:31:03.378,5.020,97531.391
1574109063514,2019-11-18T15:31:03.514,5.156,97530.078
1574109063650,2019-11-18T15:31:03.650,5.292,97531.391
1574109063785,2019-11-18T15:31:03.785,5.427,97531.391
1574109063921,2019-11-18T15:31:03.921,5.563,97532.203
1574109064058,2019-11-18T15:31:04.058,5.700,97533.500
1574109064192,2019-11-18T15:31:04.192,5.834,97536.938
1574109064329,2019-11-18T15:31:04.329,5.971,97534.438
1574109064463,2019-11-18T15:31:04.463,6.105,97535.625
1574109064600,2019-11-18T15:31:04.600,6.242,97534.813
1574109064734,2019-11-18T15:31:04.734,6.376,97533.984
1574109064871,2019-11-18T15:31:04.871,6.513,97534.813
1574109065007,2019-11-18T15:31:05.007,6.649,97530.422
1574109065142,2019-11-18T15:31:05.142,6.784,97534.813
1574109065278,2019-11-18T15:31:05.278,6.920,97538.719
1574109065414,2019-11-18T15:31:05.414,7.056,97533.984
1574109065549,2019-11-18T15:31:05.549,7.191,97536.594
1574109065685,2019-11-18T15:31:05.685,7.327,97541.328
1574109065821,2019-11-18T15:31:05.821,7.463,97537.891
1574109065956,2019-11-18T15:31:05.956,7.598,97536.938
1574109066092,2019-11-18T15:31:06.092,7.734,97542.141
1574109066229,2019-11-18T15:31:06.229,7.871,97539.203
1574109066363,2019-11-18T15:31:06.363,8.005,97540.844
1574109066500,2019-11-18T15:31:06.500,8.142,97538.719
1574109066634,2019-11-18T15:31:06.634,8.276,97543.922
1574109066771,2019-11-18T15:31:06.771,8.413,97539.531
1574109066907,2019-11-18T15:31:06.907,8.549,97544.750
1574109067042,2019-11-18T15:31:07.042,8.684,97540.500
1574109067178,2019-11-18T15:31:07.178,8.820,97542.141
1574109067314,2019-11-18T15:31:07.314,8.956,97543.922
1574109067449,2019-11-18T15:31:07.449,9.091,97548.656
1574109067585,2019-11-18T15:31:07.585,9.227,97545.719
1574109067720,2019-11-18T15:31:07.720,9.362,97547.359
1574109067856,2019-11-18T15:31:07.856,9.498,97544.406
1574109067992,2019-11-18T15:31:07.992,9.634,97542.625
1574109068127,2019-11-18T15:31:08.127,9.769,97544.750
1574109068263,2019-11-18T15:31:08.263,9.905,97540.500
1574109068399,2019-11-18T15:31:08.399,10.041,97545.234
1574109068534,2019-11-18T15:31:08.534,10.176,97547.359
1574109068670,2019-11-18T15:31:08.670,10.312,97545.719
1574109068805,2019-11-18T15:31:08.805,10.447,97552.227
1574109068941,2019-11-18T15:31:08.941,10.583,97543.555
1574109069078,2019-11-18T15:31:09.078,10.720,97554.828
1574109069212,2019-11-18T15:31:09.212,10.854,97551.859
1574109069349,2019-11-18T15:31:09.349,10.991,97545.344
1574109069485,2019-11-18T15:31:09.485,11.127,97553.977
1574109069620,2019-11-18T15:31:09.620,11.262,97553.156
1574109069756,2019-11-18T15:31:09.756,11.398,97554.344
1574109069892,2019-11-18T15:31:09.892,11.534,97553.156
1574109070027,2019-11-18T15:31:10.027,11.669,97555.281
1574109070163,2019-11-18T15:31:10.163,11.805,97557.438
1574109070298,2019-11-18T15:31:10.298,11.940,97552.227
1574109070434,2019-11-18T15:31:10.434,12.076,97554.461
1574109070570,2019-11-18T15:31:10.570,12.212,97558.734
1574109070705,2019-11-18T15:31:10.705,12.347,97553.977
1574109070841,2019-11-18T15:31:10.841,12.483,97555.281
1574109070978,2019-11-18T15:31:10.978,12.620,97556.578
1574109071112,2019-11-18T15:31:11.112,12.754,97562.641
1574109071249,2019-11-18T15:31:11.249,12.891,97557.063
1574109071383,2019-11-18T15:31:11.383,13.025,97561.344
1574109071520,2019-11-18T15:31:11.520,13.162,97560.039
1574109071656,2019-11-18T15:31:11.656,13.298,97564.398
1574109071791,2019-11-18T15:31:11.791,13.433,97564.063
1574109071927,2019-11-18T15:31:11.927,13.569,97558.367
1574109072063,2019-11-18T15:31:12.063,13.705,97559.672
1574109072198,2019-11-18T15:31:12.198,13.840,97558.367
1574109072334,2019-11-18T15:31:12.334,13.976,97560.039
1574109072469,2019-11-18T15:31:12.469,14.111,97557.063
1574109072605,2019-11-18T15:31:12.605,14.247,97563.945
1574109072741,2019-11-18T15:31:12.741,14.383,97563.578
1574109072876,2019-11-18T15:31:12.876,14.518,97556.250
1574109073012,2019-11-18T15:31:13.012,14.654,97564.883
1574109073148,2019-11-18T15:31:13.148,14.790,97557.547
1574109073283,2019-11-18T15:31:13.283,14.925,97557.063
1574109073419,2019-11-18T15:31:13.419,15.061,97563.094
1574109073554,2019-11-18T15:31:13.554,15.196,97556.578
1574109073690,2019-11-18T15:31:13.690,15.332,97560.492
1574109073827,2019-11-18T15:31:13.827,15.469,97557.063
1574109073961,2019-11-18T15:31:13.961,15.603,97557.063
1574109074098,2019-11-18T15:31:14.098,15.740,97559.672
1574109074234,2019-11-18T15:31:14.234,15.876,97563.094
1574109074369,2019-11-18T15:31:14.369,16.011,97566.555
1574109074505,2019-11-18T15:31:14.505,16.147,97557.891
1574109074640,2019-11-18T15:31:14.640,16.282,97557.438
1574109074776,2019-11-18T15:31:14.776,16.418,97561.344
1574109074912,2019-11-18T15:31:14.912,16.554,97561.797
1574109075047,2019-11-18T15:31:15.047,16.689,97566.555
1574109075183,2019-11-18T15:31:15.183,16.825,97563.578
1574109075319,2019-11-18T15:31:15.319,16.961,97563.094
1574109075454,2019-11-18T15:31:15.454,17.096,97558.367
1574109075590,2019-11-18T15:31:15.590,17.232,97558.367
1574109075727,2019-11-18T15:31:15.727,17.369,97558.734
1574109075861,2019-11-18T15:31:15.861,17.503,97556.250
1574109075998,2019-11-18T15:31:15.998,17.640,97559.188
1574109076134,2019-11-18T15:31:16.134,17.776,97560.492
1574109076269,2019-11-18T15:31:16.269,17.911,97556.250
1574109076405,2019-11-18T15:31:16.405,18.047,97558.367
1574109076541,2019-11-18T15:31:16.541,18.183,97551.859
1574109076676,2019-11-18T15:31:16.676,18.318,97551.859
1574109076812,2019-11-18T15:31:16.812,18.454,97554.461
1574109076947,2019-11-18T15:31:16.947,18.589,97555.766
1574109077083,2019-11-18T15:31:17.083,18.725,97551.039
1574109077219,2019-11-18T15:31:17.219,18.861,97560.977
1574109077354,2019-11-18T15:31:17.354,18.996,97548.883
1574109077490,2019-11-18T15:31:17.490,19.132,97550.672
1574109077626,2019-11-18T15:31:17.626,19.268,97548.547
1574109077761,2019-11-18T15:31:17.761,19.403,97550.188
1574109077897,2019-11-18T15:31:17.897,19.539,97547.242
1574109078032,2019-11-18T15:31:18.032,19.674,97550.672
1574109078168,2019-11-18T15:31:18.168,19.810,97548.063
1574109078305,2019-11-18T15:31:18.305,19.947,97554.094
1574109078439,2019-11-18T15:31:18.439,20.081,97545.938
1574109078576,2019-11-18T15:31:18.576,20.218,97548.547
1574109078712,2019-11-18T15:31:18.712,20.354,97546.875
1574109078847,2019-11-18T15:31:18.847,20.489,97549.477
1574109078983,2019-11-18T15:31:18.983,20.625,97540.359
1574109079118,2019-11-18T15:31:19.118,20.760,97545.125
1574109079254,2019-11-18T15:31:19.254,20.896,97544.641
1574109079390,2019-11-18T15:31:19.390,21.032,97549.477
1574109079525,2019-11-18T15:31:19.525,21.167,97546.047
1574109079661,2019-11-18T15:31:19.661,21.303,97541.656
1574109079797,2019-11-18T15:31:19.797,21.439,97542.969
1574109079932,2019-11-18T15:31:19.932,21.574,97539.539
1574109080068,2019-11-18T15:31:20.068,21.710,97547.719
1574109080203,2019-11-18T15:31:20.203,21.845,97546.875
1574109080339,2019-11-18T15:31:20.339,21.981,97540.023
1574109080476,2019-11-18T15:31:20.476,22.118,97541.328
1574109080610,2019-11-18T15:31:20.610,22.252,97543.078
1574109080747,2019-11-18T15:31:20.747,22.389,97539.656
1574109080883,2019-11-18T15:31:20.883,22.525,97531.836
1574109081018,2019-11-18T15:31:21.018,22.660,97541.773
1574109081154,2019-11-18T15:31:21.154,22.796,97540.953
1574109081290,2019-11-18T15:31:21.290,22.932,97540.953
1574109081425,2019-11-18T15:31:21.425,23.067,97537.047
1574109081561,2019-11-18T15:31:21.561,23.203,97537.047
1574109081696,2019-11-18T15:31:21.696,23.338,97533.625
1574109081832,2019-11-18T15:31:21.832,23.474,97536.227
1574109081968,2019-11-18T15:31:21.968,23.610,97537.531
1574109082103,2019-11-18T15:31:22.103,23.745,97537.164
1574109082239,2019-11-18T15:31:22.239,23.881,97534.563
1574109082375,2019-11-18T15:31:22.375,24.017,97532.805
1574109082510,2019-11-18T15:31:22.510,24.152,97525.922
1574109082646,2019-11-18T15:31:22.646,24.288,97529.344
1574109082781,2019-11-18T15:31:22.781,24.423,97529.344
1574109082917,2019-11-18T15:31:22.917,24.559,97531.133
1574109083054,2019-11-18T15:31:23.054,24.696,97536.344
1574109083188,2019-11-18T15:31:23.188,24.830,97531.133
1574109083325,2019-11-18T15:31:23.325,24.967,97525.109
1574109083461,2019-11-18T15:31:23.461,25.103,97532.063
1574109083596,2019-11-18T15:31:23.596,25.238,97534.219
1574109083732,2019-11-18T15:31:23.732,25.374,97527.820
1574109083868,2019-11-18T15:31:23.868,25.510,97530.766
1574109084003,2019-11-18T15:31:24.003,25.645,97533.359
1574109084139,2019-11-18T15:31:24.139,25.781,97524.250
1574109084275,2019-11-18T15:31:24.275,25.917,97528.156
1574109084410,2019-11-18T15:31:24.410,26.052,97533.359
1574109084546,2019-11-18T15:31:24.546,26.188,97527.000
1574109084683,2019-11-18T15:31:24.683,26.325,97527.820
1574109084817,2019-11-18T15:31:24.817,26.459,97526.516
1574109084954,2019-11-18T15:31:24.954,26.596,97529.125
1574109085088,2019-11-18T15:31:25.088,26.730,97528.641
1574109085225,2019-11-18T15:31:25.225,26.867,97527.336
1574109085361,2019-11-18T15:31:25.361,27.003,97522.125
1574109085496,2019-11-18T15:31:25.496,27.138,97523.094
1574109085632,2019-11-18T15:31:25.632,27.274,97519.641
1574109085768,2019-11-18T15:31:25.768,27.410,97527.453
1574109085903,2019-11-18T15:31:25.903,27.545,97524.844
1574109086039,2019-11-18T15:31:26.039,27.681,97527.820
1574109086174,2019-11-18T15:31:26.174,27.816,97525.328
1574109086310,2019-11-18T15:31:26.310,27.952,97520.938
1574109086446,2019-11-18T15:31:26.446,28.088,97526.633
1574109086581,2019-11-18T15:31:26.581,28.223,97523.547
1574109086717,2019-11-18T15:31:26.717,28.359,97521.906
1574109086854,2019-11-18T15:31:26.854,28.496,97518.813
1574109086988,2019-11-18T15:31:26.988,28.630,97518.813
1574109087125,2019-11-18T15:31:27.125,28.767,97518.930
1574109087259,2019-11-18T15:31:27.259,28.901,97525.328
1574109087396,2019-11-18T15:31:27.396,29.038,97516.211
1574109087532,2019-11-18T15:31:27.532,29.174,97521.422
1574109087667,2019-11-18T15:31:27.667,29.309,97520.117
1574109087803,2019-11-18T15:31:27.803,29.445,97511.938
1574109087939,2019-11-18T15:31:27.939,29.581,97521.047
1574109088074,2019-11-18T15:31:28.074,29.716,97518.000
1574109088210,2019-11-18T15:31:28.210,29.852,97519.297
1574109088345,2019-11-18T15:31:28.345,29.987,97518.000
1574109088481,2019-11-18T15:31:28.481,30.123,97519.750
1574109088617,2019-11-18T15:31:28.617,30.259,97516.695
1574109088752,2019-11-18T15:31:28.752,30.394,97514.547
1574109088888,2019-11-18T15:31:28.888,30.530,97516.211
1574109089024,2019-11-18T15:31:29.024,30.666,97512.305
1574109089159,2019-11-18T15:31:29.159,30.801,97513.234
1574109089295,2019-11-18T15:31:29.295,30.937,97510.781
1574109089430,2019-11-18T15:31:29.430,31.072,97513.234
1574109089566,2019-11-18T15:31:29.566,31.208,97505.422
1574109089703,2019-11-18T15:31:29.703,31.345,97511.938
1574109089837,2019-11-18T15:31:29.837,31.479,97509.328
1574109089974,2019-11-18T15:31:29.974,31.616,97504.125
1574109090110,2019-11-18T15:31:30.110,31.752,97508.516
1574109090245,2019-11-18T15:31:30.245,31.887,97510.641
1574109090381,2019-11-18T15:31:30.381,32.023,97513.719
1574109090516,2019-11-18T15:31:30.516,32.158,97511.484
1574109090652,2019-11-18T15:31:30.652,32.294,97513.234
1574109090788,2019-11-18T15:31:30.788,32.430,97501.664
1574109090923,2019-11-18T15:31:30.923,32.565,97514.547
1574109091059,2019-11-18T15:31:31.059,32.701,97509.328
1574109091195,2019-11-18T15:31:31.195,32.837,97510.641
1574109091330,2019-11-18T15:31:31.330,32.972,97505.570
1574109091466,2019-11-18T15:31:31.466,33.108,97517.516
1574109091601,2019-11-18T15:31:31.601,33.243,97509.000
1574109091737,2019-11-18T15:31:31.737,33.379,97517.141
1574109091874,2019-11-18T15:31:31.874,33.516,97512.789
1574109092008,2019-11-18T15:31:32.008,33.650,97510.781
1574109092145,2019-11-18T15:31:32.145,33.787,97502.969
1574109092281,2019-11-18T15:31:32.281,33.923,97505.203
1574109092416,2019-11-18T15:31:32.416,34.058,97508.883
1574109092552,2019-11-18T15:31:32.552,34.194,97504.266
1574109092688,2019-11-18T15:31:32.688,34.330,97514.547
1574109092823,2019-11-18T15:31:32.823,34.465,97511.109
1574109092959,2019-11-18T15:31:32.959,34.601,97509.813
1574109093095,2019-11-18T15:31:33.095,34.737,97513.719
1574109093230,2019-11-18T15:31:33.230,34.872,97506.281
1574109093366,2019-11-18T15:31:33.366,35.008,97506.281
1574109093502,2019-11-18T15:31:33.502,35.144,97510.188
1574109093637,2019-11-18T15:31:33.637,35.279,97510.641
1574109093773,2019-11-18T15:31:33.773,35.415,97516.211
1574109093908,2019-11-18T15:31:33.908,35.550,97509.813
1574109094044,2019-11-18T15:31:34.044,35.686,97512.789
1574109094181,2019-11-18T15:31:34.181,35.823,97512.789
1574109094315,2019-11-18T15:31:34.315,35.957,97508.883
1574109094452,2019-11-18T15:31:34.452,36.094,97512.305
1574109094588,2019-11-18T15:31:34.588,36.230,97512.789
1574109094723,2019-11-18T15:31:34.723,36.365,97507.094
1574109094859,2019-11-18T15:31:34.859,36.501,97513.609
1574109094994,2019-11-18T15:31:34.994,36.636,97513.125
1574109095130,2019-11-18T15:31:35.130,36.772,97510.516
1574109095266,2019-11-18T15:31:35.266,36.908,97511.000
