epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574106705631,2019-11-18T14:51:45.631,0.000,-5.000,-3.598,0.610
1574106705641,2019-11-18T14:51:45.641,0.010,-5.061,-3.293,0.732
1574106705651,2019-11-18T14:51:45.651,0.020,-5.854,-3.171,-0.061
1574106705661,2019-11-18T14:51:45.661,0.030,-5.793,-3.049,-0.305
1574106705671,2019-11-18T14:51:45.671,0.040,-4.390,-3.171,0.244
1574106705681,2019-11-18T14:51:45.681,0.050,-2.805,-3.232,0.976
1574106705691,2019-11-18T14:51:45.691,0.060,-1.463,-3.354,1.220
1574106705701,2019-11-18T14:51:45.701,0.070,-0.244,-3.537,1.037
1574106705711,2019-11-18T14:51:45.711,0.080,-0.122,-3.902,0.671
1574106705721,2019-11-18T14:51:45.721,0.090,0.183,-4.939,0.061
1574106705731,2019-11-18T14:51:45.731,0.100,2.134,-6.402,-0.305
1574106705741,2019-11-18T14:51:45.741,0.110,4.207,-7.866,-0.366
1574106705751,2019-11-18T14:51:45.751,0.120,4.634,-9.207,-0.793
1574106705761,2019-11-18T14:51:45.761,0.130,3.598,-10.305,-1.463
1574106705771,2019-11-18T14:51:45.771,0.140,2.561,-11.280,-2.500
1574106705781,2019-11-18T14:51:45.781,0.150,2.317,-12.012,-3.720
1574106705791,2019-11-18T14:51:45.791,0.160,2.378,-12.866,-4.878
1574106705801,2019-11-18T14:51:45.801,0.170,2.439,-13.598,-5.854
1574106705811,2019-11-18T14:51:45.811,0.180,2.866,-14.451,-6.280
1574106705821,2019-11-18T14:51:45.821,0.190,4.024,-15.244,-5.976
1574106705831,2019-11-18T14:51:45.831,0.200,5.244,-16.037,-5.366
1574106705841,2019-11-18T14:51:45.841,0.210,5.793,-16.646,-5.244
1574106705851,2019-11-18T14:51:45.851,0.220,5.915,-17.012,-5.122
1574106705861,2019-11-18T14:51:45.861,0.230,5.976,-17.256,-4.817
1574106705871,2019-11-18T14:51:45.871,0.240,5.427,-17.317,-4.695
1574106705881,2019-11-18T14:51:45.881,0.250,4.085,-17.012,-5.000
1574106705891,2019-11-18T14:51:45.891,0.260,3.049,-16.585,-4.695
1574106705901,2019-11-18T14:51:45.901,0.270,2.317,-15.976,-3.780
1574106705911,2019-11-18T14:51:45.911,0.280,1.585,-15.244,-3.049
1574106705921,2019-11-18T14:51:45.921,0.290,0.549,-14.451,-2.866
1574106705931,2019-11-18T14:51:45.931,0.300,0.305,-13.659,-2.561
1574106705941,2019-11-18T14:51:45.941,0.310,1.098,-13.293,-1.646
1574106705951,2019-11-18T14:51:45.951,0.320,2.073,-12.805,-0.427
1574106705961,2019-11-18T14:51:45.961,0.330,2.927,-12.378,0.976
1574106705971,2019-11-18T14:51:45.971,0.340,3.598,-11.524,1.951
1574106705981,2019-11-18T14:51:45.981,0.350,3.780,-10.732,2.317
1574106705991,2019-11-18T14:51:45.991,0.360,3.780,-9.817,2.561
