epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574107689747,2019-11-18T15:08:09.747,0.000,0.000038000,0.000047125,-0.000032000
1574107689797,2019-11-18T15:08:09.797,0.050,0.000037625,0.000045625,-0.000031563
1574107689847,2019-11-18T15:08:09.847,0.100,0.000037250,0.000047125,-0.000032750
1574107689897,2019-11-18T15:08:09.897,0.150,0.000036875,0.000047438,-0.000031625
1574107689947,2019-11-18T15:08:09.947,0.200,0.000036562,0.000047125,-0.000032000
1574107689997,2019-11-18T15:08:09.997,0.250,0.000036562,0.000046750,-0.000031625
1574107690047,2019-11-18T15:08:10.047,0.300,0.000035438,0.000046000,-0.000032375
1574107690097,2019-11-18T15:08:10.097,0.350,0.000035812,0.000046750,-0.000031625
1574107690147,2019-11-18T15:08:10.147,0.400,0.000036187,0.000045625,-0.000032375
1574107690197,2019-11-18T15:08:10.197,0.450,0.000036187,0.000045625,-0.000032750
1574107690247,2019-11-18T15:08:10.247,0.500,0.000037250,0.000046000,-0.000032000
1574107690297,2019-11-18T15:08:10.297,0.550,0.000036562,0.000045312,-0.000032375
1574107690347,2019-11-18T15:08:10.347,0.600,0.000036562,0.000046375,-0.000032000
1574107690397,2019-11-18T15:08:10.397,0.650,0.000036562,0.000046375,-0.000030875
1574107690447,2019-11-18T15:08:10.447,0.700,0.000037625,0.000046375,-0.000030875
1574107690497,2019-11-18T15:08:10.497,0.750,0.000038375,0.000048562,-0.000031625
1574107690547,2019-11-18T15:08:10.547,0.800,0.000039813,0.000048187,-0.000032000
1574107690597,2019-11-18T15:08:10.597,0.850,0.000040500,0.000048562,-0.000030875
1574107690647,2019-11-18T15:08:10.647,0.900,0.000041250,0.000049250,-0.000030875
1574107690697,2019-11-18T15:08:10.697,0.950,0.000040500,0.000049625,-0.000031250
1574107690747,2019-11-18T15:08:10.747,1.000,0.000043063,0.000049625,-0.000030875
1574107690797,2019-11-18T15:08:10.797,1.050,0.000044875,0.000050375,-0.000030500
1574107690847,2019-11-18T15:08:10.847,1.100,0.000046687,0.000051437,-0.000030875
1574107690897,2019-11-18T15:08:10.897,1.150,0.000047750,0.000051437,-0.000030500
1574107690947,2019-11-18T15:08:10.947,1.200,0.000048875,0.000052563,-0.000030500
1574107690997,2019-11-18T15:08:10.997,1.250,0.000051375,0.000051813,-0.000031625
1574107691047,2019-11-18T15:08:11.047,1.300,0.000052500,0.000051813,-0.000029688
1574107691097,2019-11-18T15:08:11.097,1.350,0.000054625,0.000052188,-0.000029688
1574107691147,2019-11-18T15:08:11.147,1.400,0.000055750,0.000051813,-0.000028187
1574107691197,2019-11-18T15:08:11.197,1.450,0.000058625,0.000052188,-0.000027437
1574107691247,2019-11-18T15:08:11.247,1.500,0.000057187,0.000053250,-0.000026313
1574107691297,2019-11-18T15:08:11.297,1.550,0.000059000,0.000052563,-0.000026313
1574107691347,2019-11-18T15:08:11.347,1.600,0.000060062,0.000052875,-0.000024750
