epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568489516180,2019-09-14T15:31:56.180,0.000,99202.383
1568489516316,2019-09-14T15:31:56.316,0.136,99206.695
1568489516451,2019-09-14T15:31:56.451,0.271,99203.594
1568489516587,2019-09-14T15:31:56.587,0.407,99208.000
1568489516723,2019-09-14T15:31:56.723,0.543,99206.219
1568489516858,2019-09-14T15:31:56.858,0.678,99203.688
1568489516994,2019-09-14T15:31:56.994,0.814,99205.773
1568489517131,2019-09-14T15:31:57.131,0.951,99204.906
1568489517265,2019-09-14T15:31:57.265,1.085,99213.625
1568489517402,2019-09-14T15:31:57.402,1.222,99206.602
1568489517536,2019-09-14T15:31:57.536,1.356,99204.469
1568489517673,2019-09-14T15:31:57.673,1.493,99199.234
1568489517809,2019-09-14T15:31:57.809,1.629,99207.914
1568489517944,2019-09-14T15:31:57.944,1.764,99207.531
1568489518080,2019-09-14T15:31:58.080,1.900,99207.914
1568489518216,2019-09-14T15:31:58.216,2.036,99208.742
1568489518351,2019-09-14T15:31:58.351,2.171,99200.063
1568489518487,2019-09-14T15:31:58.487,2.307,99203.891
1568489518623,2019-09-14T15:31:58.623,2.443,99200.414
1568489518758,2019-09-14T15:31:58.758,2.578,99206.125
1568489518894,2019-09-14T15:31:58.894,2.714,99204.344
1568489519029,2019-09-14T15:31:59.029,2.849,99208.266
1568489519165,2019-09-14T15:31:59.165,2.985,99205.203
1568489519302,2019-09-14T15:31:59.302,3.122,99200.414
1568489519436,2019-09-14T15:31:59.436,3.256,99201.281
1568489519573,2019-09-14T15:31:59.573,3.393,99205.648
1568489519709,2019-09-14T15:31:59.709,3.529,99208.266
1568489519844,2019-09-14T15:31:59.844,3.664,99206.125
1568489519980,2019-09-14T15:31:59.980,3.800,99206.031
1568489520115,2019-09-14T15:32:00.115,3.935,99205.203
1568489520251,2019-09-14T15:32:00.251,4.071,99209.484
1568489520387,2019-09-14T15:32:00.387,4.207,99208.656
1568489520522,2019-09-14T15:32:00.522,4.342,99204.727
1568489520658,2019-09-14T15:32:00.658,4.478,99204.250
1568489520794,2019-09-14T15:32:00.794,4.614,99206.859
1568489520929,2019-09-14T15:32:00.929,4.749,99205.203
1568489521065,2019-09-14T15:32:01.065,4.885,99204.727
