epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1568493914308,2019-09-14T16:45:14.308,0.000,0.000154750,-0.000148937,-0.000190750
1568493914358,2019-09-14T16:45:14.358,0.050,0.000154750,-0.000147500,-0.000192312
1568493914408,2019-09-14T16:45:14.408,0.100,0.000154000,-0.000148250,-0.000191188
1568493914458,2019-09-14T16:45:14.458,0.150,0.000155812,-0.000147188,-0.000191188
1568493914508,2019-09-14T16:45:14.508,0.200,0.000155500,-0.000147500,-0.000190875
1568493914558,2019-09-14T16:45:14.558,0.250,0.000155500,-0.000147500,-0.000190063
1568493914608,2019-09-14T16:45:14.608,0.300,0.000155875,-0.000147188,-0.000190063
1568493914658,2019-09-14T16:45:14.658,0.350,0.000154375,-0.000147188,-0.000191250
1568493914708,2019-09-14T16:45:14.708,0.400,0.000154062,-0.000147500,-0.000191625
1568493914758,2019-09-14T16:45:14.758,0.450,0.000154062,-0.000146812,-0.000193563
1568493914808,2019-09-14T16:45:14.808,0.500,0.000152250,-0.000146437,-0.000192812
1568493914858,2019-09-14T16:45:14.858,0.550,0.000151500,-0.000148250,-0.000194750
1568493914908,2019-09-14T16:45:14.908,0.600,0.000151125,-0.000147188,-0.000194687
1568493914958,2019-09-14T16:45:14.958,0.650,0.000149688,-0.000147875,-0.000195438
1568493915008,2019-09-14T16:45:15.008,0.700,0.000146812,-0.000148625,-0.000195438
1568493915058,2019-09-14T16:45:15.058,0.750,0.000143187,-0.000150437,-0.000194375
1568493915108,2019-09-14T16:45:15.108,0.800,0.000139563,-0.000151500,-0.000192812
1568493915158,2019-09-14T16:45:15.158,0.850,0.000136687,-0.000152625,-0.000191313
1568493915208,2019-09-14T16:45:15.208,0.900,0.000135625,-0.000151875,-0.000189875
1568493915258,2019-09-14T16:45:15.258,0.950,0.000133437,-0.000152250,-0.000189875
1568493915308,2019-09-14T16:45:15.308,1.000,0.000132000,-0.000152938,-0.000188687
1568493915358,2019-09-14T16:45:15.358,1.050,0.000132375,-0.000152250,-0.000188000
1568493915408,2019-09-14T16:45:15.408,1.100,0.000133062,-0.000151500,-0.000188000
1568493915458,2019-09-14T16:45:15.458,1.150,0.000132375,-0.000151500,-0.000188000
1568493915508,2019-09-14T16:45:15.508,1.200,0.000132000,-0.000152625,-0.000186812
1568493915558,2019-09-14T16:45:15.558,1.250,0.000133437,-0.000151875,-0.000184937
1568493915608,2019-09-14T16:45:15.608,1.300,0.000135625,-0.000151875,-0.000186000
1568493915658,2019-09-14T16:45:15.658,1.350,0.000136687,-0.000150812,-0.000185688
1568493915708,2019-09-14T16:45:15.708,1.400,0.000141062,-0.000150812,-0.000186063
1568493915758,2019-09-14T16:45:15.758,1.450,0.000146812,-0.000147563,-0.000187125
1568493915808,2019-09-14T16:45:15.808,1.500,0.000150062,-0.000147563,-0.000186812
1568493915858,2019-09-14T16:45:15.858,1.550,0.000151875,-0.000145750,-0.000186750
1568493915908,2019-09-14T16:45:15.908,1.600,0.000151188,-0.000145375,-0.000187187
1568493915958,2019-09-14T16:45:15.958,1.650,0.000151500,-0.000144625,-0.000186375
1568493916008,2019-09-14T16:45:16.008,1.700,0.000150437,-0.000144625,-0.000188375
1568493916058,2019-09-14T16:45:16.058,1.750,0.000148250,-0.000144625,-0.000188687
1568493916108,2019-09-14T16:45:16.108,1.800,0.000148250,-0.000144625,-0.000188687
1568493916158,2019-09-14T16:45:16.158,1.850,0.000147563,-0.000145375,-0.000190625
1568493916208,2019-09-14T16:45:16.208,1.900,0.000146812,-0.000145000,-0.000190187
1568493916258,2019-09-14T16:45:16.258,1.950,0.000146063,-0.000144312,-0.000192063
1568493916308,2019-09-14T16:45:16.308,2.000,0.000145000,-0.000144312,-0.000191313
1568493916358,2019-09-14T16:45:16.358,2.050,0.000144625,-0.000143187,-0.000191313
1568493916408,2019-09-14T16:45:16.408,2.100,0.000143187,-0.000144312,-0.000190937
1568493916458,2019-09-14T16:45:16.458,2.150,0.000140687,-0.000143563,-0.000190250
1568493916508,2019-09-14T16:45:16.508,2.200,0.000138500,-0.000145000,-0.000189438
1568493916558,2019-09-14T16:45:16.558,2.250,0.000137437,-0.000145375,-0.000188687
1568493916608,2019-09-14T16:45:16.608,2.300,0.000135625,-0.000145375,-0.000186750
1568493916658,2019-09-14T16:45:16.658,2.350,0.000135625,-0.000145750,-0.000187187
1568493916708,2019-09-14T16:45:16.708,2.400,0.000133062,-0.000145750,-0.000185375
1568493916758,2019-09-14T16:45:16.758,2.450,0.000132375,-0.000146812,-0.000185312
1568493916808,2019-09-14T16:45:16.808,2.500,0.000132000,-0.000146063,-0.000184937
1568493916858,2019-09-14T16:45:16.858,2.550,0.000130563,-0.000145750,-0.000182625
1568493916908,2019-09-14T16:45:16.908,2.600,0.000130563,-0.000146125,-0.000183062
1568493916958,2019-09-14T16:45:16.958,2.650,0.000129062,-0.000145375,-0.000184188
1568493917008,2019-09-14T16:45:17.008,2.700,0.000129812,-0.000145375,-0.000183000
1568493917058,2019-09-14T16:45:17.058,2.750,0.000130875,-0.000144625,-0.000183750
1568493917108,2019-09-14T16:45:17.108,2.800,0.000129812,-0.000144312,-0.000185312
1568493917158,2019-09-14T16:45:17.158,2.850,0.000130188,-0.000142812,-0.000186375
1568493917208,2019-09-14T16:45:17.208,2.900,0.000129812,-0.000143187,-0.000187187
