epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568489633384,2019-09-14T15:33:53.384,0.000,0.482,0.857,0.086
1568489633394,2019-09-14T15:33:53.394,0.010,0.515,0.860,0.101
1568489633404,2019-09-14T15:33:53.404,0.020,0.537,0.863,0.126
1568489633414,2019-09-14T15:33:53.414,0.030,0.544,0.864,0.135
1568489633424,2019-09-14T15:33:53.424,0.040,0.541,0.852,0.157
1568489633434,2019-09-14T15:33:53.434,0.050,0.523,0.843,0.188
1568489633444,2019-09-14T15:33:53.444,0.060,0.497,0.831,0.207
1568489633454,2019-09-14T15:33:53.454,0.070,0.475,0.819,0.226
1568489633464,2019-09-14T15:33:53.464,0.080,0.457,0.820,0.253
1568489633474,2019-09-14T15:33:53.474,0.090,0.424,0.830,0.274
1568489633484,2019-09-14T15:33:53.484,0.100,0.396,0.838,0.292
1568489633494,2019-09-14T15:33:53.494,0.110,0.377,0.842,0.311
1568489633504,2019-09-14T15:33:53.504,0.120,0.359,0.842,0.322
1568489633514,2019-09-14T15:33:53.514,0.130,0.343,0.839,0.333
1568489633524,2019-09-14T15:33:53.524,0.140,0.333,0.849,0.348
1568489633534,2019-09-14T15:33:53.534,0.150,0.326,0.856,0.348
1568489633544,2019-09-14T15:33:53.544,0.160,0.321,0.861,0.356
1568489633554,2019-09-14T15:33:53.554,0.170,0.316,0.861,0.361
1568489633564,2019-09-14T15:33:53.564,0.180,0.322,0.863,0.362
1568489633574,2019-09-14T15:33:53.574,0.190,0.329,0.868,0.361
1568489633584,2019-09-14T15:33:53.584,0.200,0.332,0.871,0.355
1568489633594,2019-09-14T15:33:53.594,0.210,0.342,0.867,0.351
1568489633604,2019-09-14T15:33:53.604,0.220,0.349,0.865,0.346
1568489633614,2019-09-14T15:33:53.614,0.230,0.352,0.857,0.339
1568489633624,2019-09-14T15:33:53.624,0.240,0.356,0.852,0.334
1568489633634,2019-09-14T15:33:53.634,0.250,0.364,0.846,0.327
1568489633644,2019-09-14T15:33:53.644,0.260,0.365,0.844,0.328
