epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568489516176,2019-09-14T15:31:56.176,0.000,-0.146,0.938,0.105
1568489516186,2019-09-14T15:31:56.186,0.010,-0.150,0.948,0.104
1568489516196,2019-09-14T15:31:56.196,0.020,-0.152,0.947,0.104
1568489516206,2019-09-14T15:31:56.206,0.030,-0.152,0.943,0.101
1568489516216,2019-09-14T15:31:56.216,0.040,-0.153,0.950,0.103
1568489516226,2019-09-14T15:31:56.226,0.050,-0.153,0.957,0.100
1568489516236,2019-09-14T15:31:56.236,0.060,-0.160,0.960,0.101
1568489516246,2019-09-14T15:31:56.246,0.070,-0.163,0.962,0.100
1568489516256,2019-09-14T15:31:56.256,0.080,-0.167,0.959,0.099
1568489516266,2019-09-14T15:31:56.266,0.090,-0.174,0.957,0.097
1568489516276,2019-09-14T15:31:56.276,0.100,-0.181,0.951,0.100
1568489516286,2019-09-14T15:31:56.286,0.110,-0.185,0.947,0.101
1568489516296,2019-09-14T15:31:56.296,0.120,-0.183,0.940,0.099
1568489516306,2019-09-14T15:31:56.306,0.130,-0.184,0.939,0.097
1568489516316,2019-09-14T15:31:56.316,0.140,-0.178,0.944,0.099
1568489516326,2019-09-14T15:31:56.326,0.150,-0.180,0.951,0.099
1568489516336,2019-09-14T15:31:56.336,0.160,-0.180,0.957,0.094
1568489516346,2019-09-14T15:31:56.346,0.170,-0.179,0.965,0.092
1568489516356,2019-09-14T15:31:56.356,0.180,-0.189,0.971,0.090
1568489516366,2019-09-14T15:31:56.366,0.190,-0.191,0.970,0.087
1568489516376,2019-09-14T15:31:56.376,0.200,-0.191,0.965,0.086
1568489516386,2019-09-14T15:31:56.386,0.210,-0.193,0.955,0.082
1568489516396,2019-09-14T15:31:56.396,0.220,-0.193,0.953,0.080
1568489516406,2019-09-14T15:31:56.406,0.230,-0.195,0.954,0.076
1568489516416,2019-09-14T15:31:56.416,0.240,-0.200,0.960,0.074
1568489516426,2019-09-14T15:31:56.426,0.250,-0.199,0.961,0.074
1568489516436,2019-09-14T15:31:56.436,0.260,-0.196,0.971,0.071
1568489516446,2019-09-14T15:31:56.446,0.270,-0.200,0.978,0.069
1568489516456,2019-09-14T15:31:56.456,0.280,-0.205,0.977,0.069
1568489516466,2019-09-14T15:31:56.466,0.290,-0.205,0.968,0.067
1568489516476,2019-09-14T15:31:56.476,0.300,-0.211,0.961,0.069
1568489516486,2019-09-14T15:31:56.486,0.310,-0.213,0.959,0.067
1568489516496,2019-09-14T15:31:56.496,0.320,-0.217,0.962,0.065
1568489516506,2019-09-14T15:31:56.506,0.330,-0.220,0.965,0.063
1568489516516,2019-09-14T15:31:56.516,0.340,-0.220,0.961,0.062
1568489516526,2019-09-14T15:31:56.526,0.350,-0.220,0.957,0.061
1568489516536,2019-09-14T15:31:56.536,0.360,-0.214,0.954,0.055
1568489516546,2019-09-14T15:31:56.546,0.370,-0.208,0.956,0.047
1568489516556,2019-09-14T15:31:56.556,0.380,-0.204,0.964,0.041
1568489516566,2019-09-14T15:31:56.566,0.390,-0.200,0.968,0.032
1568489516576,2019-09-14T15:31:56.576,0.400,-0.193,0.969,0.022
1568489516586,2019-09-14T15:31:56.586,0.410,-0.182,0.968,0.012
1568489516596,2019-09-14T15:31:56.596,0.420,-0.166,0.964,0.002
