epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568489199272,2019-09-14T15:26:39.272,0.000,-0.171,0.952,0.029
1568489199282,2019-09-14T15:26:39.282,0.010,-0.173,0.963,0.030
1568489199292,2019-09-14T15:26:39.292,0.020,-0.167,0.965,0.030
1568489199302,2019-09-14T15:26:39.302,0.030,-0.166,0.970,0.028
1568489199312,2019-09-14T15:26:39.312,0.040,-0.163,0.973,0.026
1568489199322,2019-09-14T15:26:39.322,0.050,-0.160,0.972,0.024
1568489199332,2019-09-14T15:26:39.332,0.060,-0.168,0.969,0.023
1568489199342,2019-09-14T15:26:39.342,0.070,-0.171,0.963,0.026
1568489199352,2019-09-14T15:26:39.352,0.080,-0.176,0.964,0.031
1568489199362,2019-09-14T15:26:39.362,0.090,-0.178,0.971,0.034
1568489199372,2019-09-14T15:26:39.372,0.100,-0.171,0.976,0.037
1568489199382,2019-09-14T15:26:39.382,0.110,-0.169,0.974,0.034
1568489199392,2019-09-14T15:26:39.392,0.120,-0.168,0.962,0.032
1568489199402,2019-09-14T15:26:39.402,0.130,-0.167,0.958,0.035
1568489199412,2019-09-14T15:26:39.412,0.140,-0.165,0.956,0.033
1568489199422,2019-09-14T15:26:39.422,0.150,-0.163,0.958,0.029
1568489199432,2019-09-14T15:26:39.432,0.160,-0.155,0.964,0.031
1568489199442,2019-09-14T15:26:39.442,0.170,-0.149,0.977,0.032
1568489199452,2019-09-14T15:26:39.452,0.180,-0.145,0.985,0.037
1568489199462,2019-09-14T15:26:39.462,0.190,-0.149,0.986,0.042
1568489199472,2019-09-14T15:26:39.472,0.200,-0.148,0.982,0.041
1568489199482,2019-09-14T15:26:39.482,0.210,-0.154,0.977,0.045
1568489199492,2019-09-14T15:26:39.492,0.220,-0.160,0.968,0.045
1568489199502,2019-09-14T15:26:39.502,0.230,-0.160,0.958,0.039
1568489199512,2019-09-14T15:26:39.512,0.240,-0.163,0.946,0.039
1568489199522,2019-09-14T15:26:39.522,0.250,-0.167,0.944,0.037
1568489199532,2019-09-14T15:26:39.532,0.260,-0.163,0.949,0.030
1568489199542,2019-09-14T15:26:39.542,0.270,-0.158,0.958,0.034
1568489199552,2019-09-14T15:26:39.552,0.280,-0.150,0.965,0.031
1568489199562,2019-09-14T15:26:39.562,0.290,-0.146,0.969,0.029
1568489199572,2019-09-14T15:26:39.572,0.300,-0.147,0.974,0.026
1568489199582,2019-09-14T15:26:39.582,0.310,-0.146,0.978,0.031
1568489199592,2019-09-14T15:26:39.592,0.320,-0.144,0.977,0.028
1568489199602,2019-09-14T15:26:39.602,0.330,-0.143,0.977,0.027
1568489199612,2019-09-14T15:26:39.612,0.340,-0.141,0.971,0.028
1568489199622,2019-09-14T15:26:39.622,0.350,-0.140,0.965,0.026
1568489199632,2019-09-14T15:26:39.632,0.360,-0.142,0.959,0.025
1568489199642,2019-09-14T15:26:39.642,0.370,-0.139,0.954,0.021
1568489199652,2019-09-14T15:26:39.652,0.380,-0.131,0.957,0.022
1568489199662,2019-09-14T15:26:39.662,0.390,-0.131,0.962,0.022
1568489199672,2019-09-14T15:26:39.672,0.400,-0.128,0.964,0.019
1568489199682,2019-09-14T15:26:39.682,0.410,-0.125,0.961,0.018
1568489199692,2019-09-14T15:26:39.692,0.420,-0.124,0.959,0.020
1568489199702,2019-09-14T15:26:39.702,0.430,-0.126,0.957,0.020
1568489199712,2019-09-14T15:26:39.712,0.440,-0.126,0.957,0.022
