epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1568488951998,2019-09-14T15:22:31.998,0.000,0.000129687,-0.000181437,-0.000173750
1568488952048,2019-09-14T15:22:32.048,0.050,0.000128563,-0.000181125,-0.000173312
1568488952098,2019-09-14T15:22:32.098,0.100,0.000128938,-0.000180750,-0.000173750
1568488952148,2019-09-14T15:22:32.148,0.150,0.000129687,-0.000182188,-0.000172625
1568488952198,2019-09-14T15:22:32.198,0.200,0.000131437,-0.000181125,-0.000171375
1568488952248,2019-09-14T15:22:32.248,0.250,0.000131812,-0.000181437,-0.000171812
1568488952298,2019-09-14T15:22:32.298,0.300,0.000132188,-0.000181500,-0.000172625
1568488952348,2019-09-14T15:22:32.348,0.350,0.000133312,-0.000181500,-0.000173437
1568488952398,2019-09-14T15:22:32.398,0.400,0.000134375,-0.000181813,-0.000173062
1568488952448,2019-09-14T15:22:32.448,0.450,0.000134000,-0.000181813,-0.000174875
1568488952498,2019-09-14T15:22:32.498,0.500,0.000134750,-0.000181813,-0.000175625
1568488952548,2019-09-14T15:22:32.548,0.550,0.000135125,-0.000180750,-0.000176875
1568488952598,2019-09-14T15:22:32.598,0.600,0.000136188,-0.000180375,-0.000176063
1568488952648,2019-09-14T15:22:32.648,0.650,0.000135125,-0.000181125,-0.000176875
1568488952698,2019-09-14T15:22:32.698,0.700,0.000137250,-0.000180750,-0.000178000
1568488952748,2019-09-14T15:22:32.748,0.750,0.000137250,-0.000181125,-0.000178750
1568488952798,2019-09-14T15:22:32.798,0.800,0.000138750,-0.000180750,-0.000181062
1568488952848,2019-09-14T15:22:32.848,0.850,0.000138375,-0.000181500,-0.000181500
1568488952898,2019-09-14T15:22:32.898,0.900,0.000139437,-0.000181500,-0.000179938
1568488952948,2019-09-14T15:22:32.948,0.950,0.000139813,-0.000180750,-0.000181062
1568488952998,2019-09-14T15:22:32.998,1.000,0.000138750,-0.000180375,-0.000180375
1568488953048,2019-09-14T15:22:33.048,1.050,0.000140188,-0.000181500,-0.000179125
1568488953098,2019-09-14T15:22:33.098,1.100,0.000139437,-0.000181125,-0.000179250
1568488953148,2019-09-14T15:22:33.148,1.150,0.000139062,-0.000181125,-0.000179562
1568488953198,2019-09-14T15:22:33.198,1.200,0.000138750,-0.000182937,-0.000178063
1568488953248,2019-09-14T15:22:33.248,1.250,0.000138375,-0.000182188,-0.000178750
1568488953298,2019-09-14T15:22:33.298,1.300,0.000138000,-0.000181813,-0.000176500
1568488953348,2019-09-14T15:22:33.348,1.350,0.000138375,-0.000181813,-0.000177250
1568488953398,2019-09-14T15:22:33.398,1.400,0.000136937,-0.000181813,-0.000178063
1568488953448,2019-09-14T15:22:33.448,1.450,0.000138375,-0.000182188,-0.000177250
1568488953498,2019-09-14T15:22:33.498,1.500,0.000139437,-0.000181813,-0.000178812
1568488953548,2019-09-14T15:22:33.548,1.550,0.000139125,-0.000181125,-0.000179250
1568488953598,2019-09-14T15:22:33.598,1.600,0.000139437,-0.000180750,-0.000180000
1568488953648,2019-09-14T15:22:33.648,1.650,0.000140562,-0.000180375,-0.000180375
1568488953698,2019-09-14T15:22:33.698,1.700,0.000139062,-0.000180000,-0.000181813
1568488953748,2019-09-14T15:22:33.748,1.750,0.000140562,-0.000180750,-0.000181875
1568488953798,2019-09-14T15:22:33.798,1.800,0.000139813,-0.000180000,-0.000183000
1568488953848,2019-09-14T15:22:33.848,1.850,0.000139062,-0.000180000,-0.000183000
1568488953898,2019-09-14T15:22:33.898,1.900,0.000140875,-0.000180375,-0.000181437
1568488953948,2019-09-14T15:22:33.948,1.950,0.000141625,-0.000180750,-0.000180687
1568488953998,2019-09-14T15:22:33.998,2.000,0.000142375,-0.000181125,-0.000180687
1568488954048,2019-09-14T15:22:34.048,2.050,0.000141625,-0.000181500,-0.000180313
1568488954098,2019-09-14T15:22:34.098,2.100,0.000141250,-0.000181500,-0.000179250
1568488954148,2019-09-14T15:22:34.148,2.150,0.000141625,-0.000181813,-0.000178750
1568488954198,2019-09-14T15:22:34.198,2.200,0.000142000,-0.000182562,-0.000179125
1568488954248,2019-09-14T15:22:34.248,2.250,0.000141250,-0.000182937,-0.000178875
1568488954298,2019-09-14T15:22:34.298,2.300,0.000142687,-0.000183312,-0.000177250
1568488954348,2019-09-14T15:22:34.348,2.350,0.000139813,-0.000181500,-0.000178438
1568488954398,2019-09-14T15:22:34.398,2.400,0.000141625,-0.000181813,-0.000178000
1568488954448,2019-09-14T15:22:34.448,2.450,0.000141250,-0.000181500,-0.000178438
1568488954498,2019-09-14T15:22:34.498,2.500,0.000141625,-0.000181500,-0.000178375
1568488954548,2019-09-14T15:22:34.548,2.550,0.000139813,-0.000182562,-0.000177625
1568488954598,2019-09-14T15:22:34.598,2.600,0.000141250,-0.000181875,-0.000179250
1568488954648,2019-09-14T15:22:34.648,2.650,0.000140188,-0.000182188,-0.000178438
1568488954698,2019-09-14T15:22:34.698,2.700,0.000142000,-0.000181875,-0.000181125
1568488954748,2019-09-14T15:22:34.748,2.750,0.000140937,-0.000181875,-0.000180063
1568488954798,2019-09-14T15:22:34.798,2.800,0.000140937,-0.000180063,-0.000180063
1568488954848,2019-09-14T15:22:34.848,2.850,0.000141250,-0.000181875,-0.000181875
1568488954898,2019-09-14T15:22:34.898,2.900,0.000141250,-0.000180375,-0.000182250
1568488954948,2019-09-14T15:22:34.948,2.950,0.000140937,-0.000181875,-0.000181563
1568488954998,2019-09-14T15:22:34.998,3.000,0.000141625,-0.000181125,-0.000181500
1568488955048,2019-09-14T15:22:35.048,3.050,0.000142375,-0.000181125,-0.000182313
