epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568489409207,2019-09-14T15:30:09.207,0.000,-0.341,0.903,-0.019
1568489409217,2019-09-14T15:30:09.217,0.010,-0.332,0.916,-0.029
1568489409227,2019-09-14T15:30:09.227,0.020,-0.326,0.914,-0.033
1568489409237,2019-09-14T15:30:09.237,0.030,-0.329,0.921,-0.030
1568489409247,2019-09-14T15:30:09.247,0.040,-0.331,0.927,-0.030
1568489409257,2019-09-14T15:30:09.257,0.050,-0.329,0.927,-0.030
1568489409267,2019-09-14T15:30:09.267,0.060,-0.329,0.919,-0.025
1568489409277,2019-09-14T15:30:09.277,0.070,-0.326,0.909,-0.025
1568489409287,2019-09-14T15:30:09.287,0.080,-0.319,0.904,-0.026
1568489409297,2019-09-14T15:30:09.297,0.090,-0.323,0.896,-0.031
1568489409307,2019-09-14T15:30:09.307,0.100,-0.328,0.885,-0.032
1568489409317,2019-09-14T15:30:09.317,0.110,-0.327,0.884,-0.032
1568489409327,2019-09-14T15:30:09.327,0.120,-0.327,0.894,-0.032
1568489409337,2019-09-14T15:30:09.337,0.130,-0.333,0.903,-0.032
1568489409347,2019-09-14T15:30:09.347,0.140,-0.333,0.908,-0.030
1568489409357,2019-09-14T15:30:09.357,0.150,-0.331,0.906,-0.025
1568489409367,2019-09-14T15:30:09.367,0.160,-0.333,0.907,-0.021
1568489409377,2019-09-14T15:30:09.377,0.170,-0.336,0.903,-0.019
1568489409387,2019-09-14T15:30:09.387,0.180,-0.336,0.899,-0.010
1568489409397,2019-09-14T15:30:09.397,0.190,-0.337,0.896,-0.003
1568489409407,2019-09-14T15:30:09.407,0.200,-0.345,0.888,0.000
1568489409417,2019-09-14T15:30:09.417,0.210,-0.347,0.879,-0.001
1568489409427,2019-09-14T15:30:09.427,0.220,-0.340,0.878,-0.007
1568489409437,2019-09-14T15:30:09.437,0.230,-0.336,0.882,-0.013
1568489409447,2019-09-14T15:30:09.447,0.240,-0.330,0.892,-0.019
1568489409457,2019-09-14T15:30:09.457,0.250,-0.322,0.896,-0.023
1568489409467,2019-09-14T15:30:09.467,0.260,-0.318,0.895,-0.028
1568489409477,2019-09-14T15:30:09.477,0.270,-0.323,0.896,-0.028
1568489409487,2019-09-14T15:30:09.487,0.280,-0.322,0.900,-0.022
1568489409497,2019-09-14T15:30:09.497,0.290,-0.314,0.912,-0.021
1568489409507,2019-09-14T15:30:09.507,0.300,-0.311,0.925,-0.016
1568489409517,2019-09-14T15:30:09.517,0.310,-0.313,0.928,-0.012
1568489409527,2019-09-14T15:30:09.527,0.320,-0.332,0.907,-0.011
1568489409537,2019-09-14T15:30:09.537,0.330,-0.363,0.865,-0.006
1568489409547,2019-09-14T15:30:09.547,0.340,-0.408,0.819,0.016
1568489409557,2019-09-14T15:30:09.557,0.350,-0.470,0.794,0.052
1568489409567,2019-09-14T15:30:09.567,0.360,-0.524,0.802,0.083
1568489409577,2019-09-14T15:30:09.577,0.370,-0.522,0.843,0.090
1568489409587,2019-09-14T15:30:09.587,0.380,-0.479,0.914,0.082
1568489409597,2019-09-14T15:30:09.597,0.390,-0.447,0.968,0.064
1568489409607,2019-09-14T15:30:09.607,0.400,-0.417,0.987,0.050
1568489409617,2019-09-14T15:30:09.617,0.410,-0.377,0.981,0.034
1568489409627,2019-09-14T15:30:09.627,0.420,-0.342,0.970,0.005
1568489409637,2019-09-14T15:30:09.637,0.430,-0.303,0.974,-0.026
1568489409647,2019-09-14T15:30:09.647,0.440,-0.261,0.984,-0.058
1568489409657,2019-09-14T15:30:09.657,0.450,-0.223,0.988,-0.090
1568489409667,2019-09-14T15:30:09.667,0.460,-0.188,0.982,-0.113
1568489409677,2019-09-14T15:30:09.677,0.470,-0.162,0.972,-0.126
1568489409687,2019-09-14T15:30:09.687,0.480,-0.147,0.960,-0.134
1568489409697,2019-09-14T15:30:09.697,0.490,-0.134,0.960,-0.135
1568489409707,2019-09-14T15:30:09.707,0.500,-0.127,0.967,-0.136
1568489409717,2019-09-14T15:30:09.717,0.510,-0.125,0.970,-0.133
1568489409727,2019-09-14T15:30:09.727,0.520,-0.119,0.965,-0.122
1568489409737,2019-09-14T15:30:09.737,0.530,-0.113,0.959,-0.114
1568489409747,2019-09-14T15:30:09.747,0.540,-0.114,0.946,-0.108
1568489409757,2019-09-14T15:30:09.757,0.550,-0.113,0.936,-0.105
1568489409767,2019-09-14T15:30:09.767,0.560,-0.114,0.932,-0.093
1568489409777,2019-09-14T15:30:09.777,0.570,-0.121,0.933,-0.082
1568489409787,2019-09-14T15:30:09.787,0.580,-0.128,0.934,-0.076
1568489409797,2019-09-14T15:30:09.797,0.590,-0.137,0.920,-0.071
1568489409807,2019-09-14T15:30:09.807,0.600,-0.145,0.893,-0.060
1568489409817,2019-09-14T15:30:09.817,0.610,-0.161,0.876,-0.048
1568489409827,2019-09-14T15:30:09.827,0.620,-0.182,0.877,-0.045
1568489409837,2019-09-14T15:30:09.837,0.630,-0.204,0.895,-0.045
1568489409847,2019-09-14T15:30:09.847,0.640,-0.215,0.910,-0.039
1568489409857,2019-09-14T15:30:09.857,0.650,-0.229,0.910,-0.037
1568489409867,2019-09-14T15:30:09.867,0.660,-0.236,0.917,-0.031
1568489409877,2019-09-14T15:30:09.877,0.670,-0.238,0.938,-0.036
1568489409887,2019-09-14T15:30:09.887,0.680,-0.243,0.974,-0.039
1568489409897,2019-09-14T15:30:09.897,0.690,-0.250,1.006,-0.038
1568489409907,2019-09-14T15:30:09.907,0.700,-0.245,1.016,-0.037
1568489409917,2019-09-14T15:30:09.917,0.710,-0.242,1.003,-0.034
1568489409927,2019-09-14T15:30:09.927,0.720,-0.241,0.990,-0.028
1568489409937,2019-09-14T15:30:09.937,0.730,-0.240,0.992,-0.027
1568489409947,2019-09-14T15:30:09.947,0.740,-0.244,0.998,-0.027
1568489409957,2019-09-14T15:30:09.957,0.750,-0.246,0.995,-0.028
1568489409967,2019-09-14T15:30:09.967,0.760,-0.245,0.985,-0.024
1568489409977,2019-09-14T15:30:09.977,0.770,-0.242,0.970,-0.022
1568489409987,2019-09-14T15:30:09.987,0.780,-0.245,0.964,-0.018
1568489409997,2019-09-14T15:30:09.997,0.790,-0.240,0.962,-0.019
1568489410007,2019-09-14T15:30:10.007,0.800,-0.244,0.970,-0.014
1568489410017,2019-09-14T15:30:10.017,0.810,-0.251,0.985,-0.009
1568489410027,2019-09-14T15:30:10.027,0.820,-0.253,0.988,-0.014
1568489410037,2019-09-14T15:30:10.037,0.830,-0.239,0.957,-0.020
1568489410047,2019-09-14T15:30:10.047,0.840,-0.211,0.911,-0.012
1568489410057,2019-09-14T15:30:10.057,0.850,-0.200,0.887,-0.008
1568489410067,2019-09-14T15:30:10.067,0.860,-0.205,0.904,-0.016
1568489410077,2019-09-14T15:30:10.077,0.870,-0.198,0.938,-0.025
1568489410087,2019-09-14T15:30:10.087,0.880,-0.190,0.946,-0.032
1568489410097,2019-09-14T15:30:10.097,0.890,-0.187,0.927,-0.032
1568489410107,2019-09-14T15:30:10.107,0.900,-0.184,0.907,-0.033
1568489410117,2019-09-14T15:30:10.117,0.910,-0.186,0.906,-0.041
1568489410127,2019-09-14T15:30:10.127,0.920,-0.182,0.922,-0.051
1568489410137,2019-09-14T15:30:10.137,0.930,-0.169,0.941,-0.060
1568489410147,2019-09-14T15:30:10.147,0.940,-0.152,0.962,-0.076
1568489410157,2019-09-14T15:30:10.157,0.950,-0.137,0.966,-0.092
1568489410167,2019-09-14T15:30:10.167,0.960,-0.116,0.954,-0.110
1568489410177,2019-09-14T15:30:10.177,0.970,-0.084,0.943,-0.127
1568489410187,2019-09-14T15:30:10.187,0.980,-0.057,0.939,-0.148
1568489410197,2019-09-14T15:30:10.197,0.990,-0.060,0.933,-0.166
1568489410207,2019-09-14T15:30:10.207,1.000,-0.069,0.913,-0.175
1568489410217,2019-09-14T15:30:10.217,1.010,-0.081,0.890,-0.170
1568489410227,2019-09-14T15:30:10.227,1.020,-0.086,0.893,-0.167
1568489410237,2019-09-14T15:30:10.237,1.030,-0.084,0.923,-0.170
1568489410247,2019-09-14T15:30:10.247,1.040,-0.090,0.962,-0.171
