epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568488216816,2019-09-14T15:10:16.816,0.000,0.793,-4.695,2.866
1568488216826,2019-09-14T15:10:16.826,0.010,1.220,-4.390,2.988
1568488216836,2019-09-14T15:10:16.836,0.020,0.915,-3.415,2.134
1568488216846,2019-09-14T15:10:16.846,0.030,1.037,-2.683,1.463
1568488216856,2019-09-14T15:10:16.856,0.040,1.463,-2.195,0.854
1568488216866,2019-09-14T15:10:16.866,0.050,1.341,-1.890,0.244
1568488216876,2019-09-14T15:10:16.876,0.060,1.402,-1.646,-0.244
1568488216886,2019-09-14T15:10:16.886,0.070,1.768,-1.463,-0.488
1568488216896,2019-09-14T15:10:16.896,0.080,1.402,-1.220,-0.366
1568488216906,2019-09-14T15:10:16.906,0.090,1.463,-1.037,-0.183
1568488216916,2019-09-14T15:10:16.916,0.100,1.890,-0.854,-0.061
1568488216926,2019-09-14T15:10:16.926,0.110,1.707,-0.610,0.000
1568488216936,2019-09-14T15:10:16.936,0.120,1.585,-0.427,-0.122
1568488216946,2019-09-14T15:10:16.946,0.130,1.646,-0.244,-0.671
1568488216956,2019-09-14T15:10:16.956,0.140,1.280,0.061,-1.037
1568488216966,2019-09-14T15:10:16.966,0.150,0.427,0.427,-1.220
1568488216976,2019-09-14T15:10:16.976,0.160,-0.305,0.732,-1.280
1568488216986,2019-09-14T15:10:16.986,0.170,-0.915,0.915,-1.159
1568488216996,2019-09-14T15:10:16.996,0.180,-1.402,0.854,-0.976
1568488217006,2019-09-14T15:10:17.006,0.190,-1.524,0.488,-0.854
1568488217016,2019-09-14T15:10:17.016,0.200,-1.585,0.000,-0.915
1568488217026,2019-09-14T15:10:17.026,0.210,-1.280,-0.671,-0.915
1568488217036,2019-09-14T15:10:17.036,0.220,-0.854,-1.341,-1.159
1568488217046,2019-09-14T15:10:17.046,0.230,-0.732,-1.890,-1.280
1568488217056,2019-09-14T15:10:17.056,0.240,-0.671,-2.317,-1.280
1568488217066,2019-09-14T15:10:17.066,0.250,-0.366,-2.622,-1.220
1568488217076,2019-09-14T15:10:17.076,0.260,0.061,-2.744,-1.159
1568488217086,2019-09-14T15:10:17.086,0.270,0.183,-2.622,-0.793
1568488217096,2019-09-14T15:10:17.096,0.280,0.244,-2.500,-0.427
1568488217106,2019-09-14T15:10:17.106,0.290,0.366,-2.622,-0.061
1568488217116,2019-09-14T15:10:17.116,0.300,0.671,-2.744,0.122
1568488217126,2019-09-14T15:10:17.126,0.310,0.976,-2.683,0.244
1568488217136,2019-09-14T15:10:17.136,0.320,1.402,-2.744,0.549
1568488217146,2019-09-14T15:10:17.146,0.330,1.585,-2.561,0.732
1568488217156,2019-09-14T15:10:17.156,0.340,1.402,-2.195,0.671
1568488217166,2019-09-14T15:10:17.166,0.350,1.402,-2.012,0.488
1568488217176,2019-09-14T15:10:17.176,0.360,1.524,-1.768,0.244
1568488217186,2019-09-14T15:10:17.186,0.370,1.524,-1.707,0.061
1568488217196,2019-09-14T15:10:17.196,0.380,1.524,-1.951,-0.122
1568488217206,2019-09-14T15:10:17.206,0.390,1.707,-2.195,-0.244
1568488217216,2019-09-14T15:10:17.216,0.400,1.159,-2.439,-0.183
1568488217226,2019-09-14T15:10:17.226,0.410,0.610,-2.683,0.061
1568488217236,2019-09-14T15:10:17.236,0.420,0.488,-2.866,0.427
1568488217246,2019-09-14T15:10:17.246,0.430,0.305,-2.805,0.671
1568488217256,2019-09-14T15:10:17.256,0.440,0.183,-2.683,0.793
1568488217266,2019-09-14T15:10:17.266,0.450,0.183,-2.683,0.793
