epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568487792881,2019-09-14T15:03:12.881,0.000,99243.266
1568487793016,2019-09-14T15:03:13.016,0.135,99240.172
1568487793152,2019-09-14T15:03:13.152,0.271,99243.180
1568487793287,2019-09-14T15:03:13.287,0.406,99240.563
1568487793423,2019-09-14T15:03:13.423,0.542,99238.781
1568487793559,2019-09-14T15:03:13.559,0.678,99242.227
1568487793694,2019-09-14T15:03:13.694,0.813,99240.172
1568487793830,2019-09-14T15:03:13.830,0.949,99239.258
1568487793965,2019-09-14T15:03:13.965,1.084,99240.922
1568487794101,2019-09-14T15:03:14.101,1.220,99236.156
1568487794237,2019-09-14T15:03:14.237,1.356,99240.922
1568487794372,2019-09-14T15:03:14.372,1.491,99235.328
1568487794508,2019-09-14T15:03:14.508,1.627,99239.609
1568487794645,2019-09-14T15:03:14.645,1.764,99234.023
1568487794779,2019-09-14T15:03:14.779,1.898,99240.922
1568487794916,2019-09-14T15:03:14.916,2.035,99239.523
1568487795050,2019-09-14T15:03:15.050,2.169,99239.609
1568487795187,2019-09-14T15:03:15.187,2.306,99236.070
1568487795323,2019-09-14T15:03:15.323,2.442,99237.383
1568487795458,2019-09-14T15:03:15.458,2.577,99240.000
1568487795594,2019-09-14T15:03:15.594,2.713,99237.859
1568487795730,2019-09-14T15:03:15.730,2.849,99242.141
1568487795865,2019-09-14T15:03:15.865,2.984,99240.742
1568487796001,2019-09-14T15:03:16.001,3.120,99239.438
1568487796137,2019-09-14T15:03:16.137,3.256,99239.047
1568487796272,2019-09-14T15:03:16.272,3.391,99247.281
1568487796408,2019-09-14T15:03:16.408,3.527,99237.734
1568487796543,2019-09-14T15:03:16.543,3.662,99240.352
1568487796679,2019-09-14T15:03:16.679,3.798,99244.188
1568487796815,2019-09-14T15:03:16.815,3.934,99237.734
1568487796950,2019-09-14T15:03:16.950,4.069,99239.906
1568487797086,2019-09-14T15:03:17.086,4.205,99234.672
1568487797223,2019-09-14T15:03:17.223,4.342,99245.500
1568487797357,2019-09-14T15:03:17.357,4.476,99239.820
1568487797494,2019-09-14T15:03:17.494,4.613,99241.578
1568487797628,2019-09-14T15:03:17.628,4.747,99238.125
1568487797765,2019-09-14T15:03:17.765,4.884,99234.203
1568487797901,2019-09-14T15:03:17.901,5.020,99243.750
1568487798036,2019-09-14T15:03:18.036,5.155,99244.578
1568487798172,2019-09-14T15:03:18.172,5.291,99241.133
1568487798308,2019-09-14T15:03:18.308,5.427,99241.133
1568487798443,2019-09-14T15:03:18.443,5.562,99243.273
1568487798579,2019-09-14T15:03:18.579,5.698,99243.188
1568487798714,2019-09-14T15:03:18.714,5.833,99241.875
1568487798850,2019-09-14T15:03:18.850,5.969,99239.344
1568487798986,2019-09-14T15:03:18.986,6.105,99236.734
1568487799121,2019-09-14T15:03:19.121,6.240,99238.875
1568487799257,2019-09-14T15:03:19.257,6.376,99244.102
1568487799394,2019-09-14T15:03:19.394,6.513,99237.945
1568487799528,2019-09-14T15:03:19.528,6.647,99239.258
1568487799665,2019-09-14T15:03:19.665,6.784,99248.859
1568487799799,2019-09-14T15:03:19.799,6.918,99239.258
1568487799936,2019-09-14T15:03:19.936,7.055,99243.539
1568487800072,2019-09-14T15:03:20.072,7.191,99246.625
1568487800207,2019-09-14T15:03:20.207,7.326,99237.469
1568487800343,2019-09-14T15:03:20.343,7.462,99237.000
1568487800479,2019-09-14T15:03:20.479,7.598,99239.609
1568487800614,2019-09-14T15:03:20.614,7.733,99240.922
1568487800750,2019-09-14T15:03:20.750,7.869,99243.922
1568487800885,2019-09-14T15:03:20.885,8.004,99239.609
1568487801021,2019-09-14T15:03:21.021,8.140,99239.609
1568487801157,2019-09-14T15:03:21.157,8.276,99242.227
1568487801292,2019-09-14T15:03:21.292,8.411,99240.469
1568487801428,2019-09-14T15:03:21.428,8.547,99238.297
1568487801565,2019-09-14T15:03:21.565,8.684,99240.469
1568487801699,2019-09-14T15:03:21.699,8.818,99240.922
1568487801836,2019-09-14T15:03:21.836,8.955,99240.000
1568487801972,2019-09-14T15:03:21.972,9.091,99243.922
1568487802107,2019-09-14T15:03:22.107,9.226,99240.469
1568487802243,2019-09-14T15:03:22.243,9.362,99238.688
1568487802379,2019-09-14T15:03:22.379,9.498,99238.688
1568487802514,2019-09-14T15:03:22.514,9.633,99241.313
1568487802650,2019-09-14T15:03:22.650,9.769,99242.609
1568487802785,2019-09-14T15:03:22.785,9.904,99237.859
1568487802921,2019-09-14T15:03:22.921,10.040,99243.922
1568487803057,2019-09-14T15:03:23.057,10.176,99245.234
1568487803192,2019-09-14T15:03:23.192,10.311,99239.523
1568487803328,2019-09-14T15:03:23.328,10.447,99240.352
1568487803464,2019-09-14T15:03:23.464,10.583,99233.813
1568487803599,2019-09-14T15:03:23.599,10.718,99232.984
1568487803735,2019-09-14T15:03:23.735,10.854,99242.969
1568487803872,2019-09-14T15:03:23.872,10.991,99234.281
1568487804006,2019-09-14T15:03:24.006,11.125,99241.219
1568487804143,2019-09-14T15:03:24.143,11.262,99236.422
1568487804277,2019-09-14T15:03:24.277,11.396,99240.352
1568487804414,2019-09-14T15:03:24.414,11.533,99239.906
1568487804550,2019-09-14T15:03:24.550,11.669,99243.359
1568487804685,2019-09-14T15:03:24.685,11.804,99242.047
1568487804821,2019-09-14T15:03:24.821,11.940,99236.344
1568487804957,2019-09-14T15:03:24.957,12.076,99240.266
1568487805092,2019-09-14T15:03:25.092,12.211,99240.742
1568487805228,2019-09-14T15:03:25.228,12.347,99237.648
1568487805363,2019-09-14T15:03:25.363,12.482,99240.742
1568487805499,2019-09-14T15:03:25.499,12.618,99245.055
1568487805635,2019-09-14T15:03:25.635,12.754,99236.344
1568487805770,2019-09-14T15:03:25.770,12.889,99242.438
1568487805906,2019-09-14T15:03:25.906,13.025,99242.047
1568487806043,2019-09-14T15:03:26.043,13.162,99240.266
1568487806177,2019-09-14T15:03:26.177,13.296,99242.883
1568487806314,2019-09-14T15:03:26.314,13.433,99241.133
1568487806450,2019-09-14T15:03:26.450,13.569,99238.953
1568487806585,2019-09-14T15:03:26.585,13.704,99242.438
1568487806721,2019-09-14T15:03:26.721,13.840,99238.031
1568487806856,2019-09-14T15:03:26.856,13.975,99238.031
1568487806992,2019-09-14T15:03:26.992,14.111,99238.516
1568487807128,2019-09-14T15:03:27.128,14.247,99236.250
1568487807263,2019-09-14T15:03:27.263,14.382,99237.203
1568487807399,2019-09-14T15:03:27.399,14.518,99233.281
1568487807535,2019-09-14T15:03:27.535,14.654,99241.133
1568487807670,2019-09-14T15:03:27.670,14.789,99236.250
1568487807806,2019-09-14T15:03:27.806,14.925,99240.172
1568487807941,2019-09-14T15:03:27.941,15.060,99232.797
1568487808077,2019-09-14T15:03:28.077,15.196,99242.313
1568487808213,2019-09-14T15:03:28.213,15.332,99234.469
1568487808348,2019-09-14T15:03:28.348,15.467,99235.328
1568487808484,2019-09-14T15:03:28.484,15.603,99237.078
1568487808621,2019-09-14T15:03:28.621,15.740,99243.180
1568487808755,2019-09-14T15:03:28.755,15.874,99235.773
1568487808892,2019-09-14T15:03:28.892,16.011,99238.781
1568487809028,2019-09-14T15:03:29.028,16.147,99238.391
1568487809163,2019-09-14T15:03:29.163,16.282,99241.875
