epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568488216806,2019-09-14T15:10:16.806,0.000,99226.477
1568488216942,2019-09-14T15:10:16.942,0.136,99216.000
1568488217079,2019-09-14T15:10:17.079,0.273,99219.578
1568488217213,2019-09-14T15:10:17.213,0.407,99219.484
1568488217350,2019-09-14T15:10:17.350,0.544,99222.938
1568488217486,2019-09-14T15:10:17.486,0.680,99219.484
1568488217621,2019-09-14T15:10:17.621,0.815,99217.695
1568488217757,2019-09-14T15:10:17.757,0.951,99222.938
1568488217893,2019-09-14T15:10:17.893,1.087,99216.391
1568488218028,2019-09-14T15:10:18.028,1.222,99222.367
1568488218164,2019-09-14T15:10:18.164,1.358,99223.320
1568488218299,2019-09-14T15:10:18.299,1.493,99221.148
1568488218435,2019-09-14T15:10:18.435,1.629,99223.672
1568488218571,2019-09-14T15:10:18.571,1.765,99220.703
1568488218706,2019-09-14T15:10:18.706,1.900,99225.367
1568488218842,2019-09-14T15:10:18.842,2.036,99218.086
1568488218978,2019-09-14T15:10:18.978,2.172,99222.367
1568488219113,2019-09-14T15:10:19.113,2.307,99217.609
1568488219249,2019-09-14T15:10:19.249,2.443,99220.133
1568488219384,2019-09-14T15:10:19.384,2.578,99217.961
1568488219520,2019-09-14T15:10:19.520,2.714,99215.344
1568488219657,2019-09-14T15:10:19.657,2.851,99216.648
1568488219791,2019-09-14T15:10:19.791,2.985,99216.203
1568488219928,2019-09-14T15:10:19.928,3.122,99216.648
1568488220064,2019-09-14T15:10:20.064,3.258,99215.250
1568488220199,2019-09-14T15:10:20.199,3.393,99217.031
1568488220335,2019-09-14T15:10:20.335,3.529,99222.656
1568488220470,2019-09-14T15:10:20.470,3.664,99221.797
1568488220606,2019-09-14T15:10:20.606,3.800,99215.719
1568488220742,2019-09-14T15:10:20.742,3.936,99218.734
1568488220877,2019-09-14T15:10:20.877,4.071,99220.484
1568488221013,2019-09-14T15:10:21.013,4.207,99217.422
1568488221149,2019-09-14T15:10:21.149,4.343,99219.172
1568488221284,2019-09-14T15:10:21.284,4.478,99223.102
1568488221420,2019-09-14T15:10:21.420,4.614,99221.797
1568488221555,2019-09-14T15:10:21.555,4.749,99218.250
1568488221691,2019-09-14T15:10:21.691,4.885,99219.563
1568488221828,2019-09-14T15:10:21.828,5.022,99224.320
1568488221962,2019-09-14T15:10:21.962,5.156,99219.563
1568488222099,2019-09-14T15:10:22.099,5.293,99221.219
1568488222235,2019-09-14T15:10:22.235,5.429,99223.398
1568488222370,2019-09-14T15:10:22.370,5.564,99219.906
1568488222506,2019-09-14T15:10:22.506,5.700,99220.297
1568488222641,2019-09-14T15:10:22.641,5.835,99222.922
1568488222777,2019-09-14T15:10:22.777,5.971,99221.609
1568488222913,2019-09-14T15:10:22.913,6.107,99221.125
1568488223048,2019-09-14T15:10:23.048,6.242,99223.750
1568488223184,2019-09-14T15:10:23.184,6.378,99217.203
1568488223320,2019-09-14T15:10:23.320,6.514,99219.813
1568488223455,2019-09-14T15:10:23.455,6.649,99220.297
1568488223591,2019-09-14T15:10:23.591,6.785,99225.438
1568488223726,2019-09-14T15:10:23.726,6.920,99221.516
1568488223862,2019-09-14T15:10:23.862,7.056,99223.297
1568488223999,2019-09-14T15:10:23.999,7.193,99221.516
1568488224133,2019-09-14T15:10:24.133,7.327,99219.813
1568488224270,2019-09-14T15:10:24.270,7.464,99221.516
1568488224406,2019-09-14T15:10:24.406,7.600,99224.609
1568488224541,2019-09-14T15:10:24.541,7.735,99221.031
1568488224677,2019-09-14T15:10:24.677,7.871,99223.656
1568488224812,2019-09-14T15:10:24.812,8.006,99220.555
1568488224948,2019-09-14T15:10:24.948,8.142,99221.867
1568488225084,2019-09-14T15:10:25.084,8.278,99221.867
1568488225219,2019-09-14T15:10:25.219,8.413,99223.172
1568488225355,2019-09-14T15:10:25.355,8.549,99222.727
1568488225491,2019-09-14T15:10:25.491,8.685,99224.039
1568488225626,2019-09-14T15:10:25.626,8.820,99216.531
1568488225762,2019-09-14T15:10:25.762,8.956,99217.938
1568488225898,2019-09-14T15:10:25.898,9.092,99219.156
1568488226033,2019-09-14T15:10:26.033,9.227,99220.938
1568488226169,2019-09-14T15:10:26.169,9.363,99218.797
1568488226304,2019-09-14T15:10:26.304,9.498,99220.938
1568488226440,2019-09-14T15:10:26.440,9.634,99221.773
1568488226577,2019-09-14T15:10:26.577,9.771,99216.180
1568488226711,2019-09-14T15:10:26.711,9.905,99220.461
1568488226848,2019-09-14T15:10:26.848,10.042,99220.938
1568488226984,2019-09-14T15:10:26.984,10.178,99218.797
1568488227119,2019-09-14T15:10:27.119,10.313,99220.938
1568488227255,2019-09-14T15:10:27.255,10.449,99223.078
1568488227390,2019-09-14T15:10:27.390,10.584,99218.703
1568488227526,2019-09-14T15:10:27.526,10.720,99220.461
1568488227662,2019-09-14T15:10:27.662,10.856,99220.852
1568488227798,2019-09-14T15:10:27.798,10.992,99223.563
1568488227933,2019-09-14T15:10:27.933,11.127,99216.531
1568488228069,2019-09-14T15:10:28.069,11.263,99223.469
1568488228204,2019-09-14T15:10:28.204,11.398,99220.375
1568488228340,2019-09-14T15:10:28.340,11.534,99220.461
1568488228477,2019-09-14T15:10:28.477,11.671,99222.156
1568488228611,2019-09-14T15:10:28.611,11.805,99222.156
1568488228748,2019-09-14T15:10:28.748,11.942,99218.703
1568488228882,2019-09-14T15:10:28.882,12.076,99218.234
1568488229019,2019-09-14T15:10:29.019,12.213,99217.844
1568488229155,2019-09-14T15:10:29.155,12.349,99220.375
1568488229290,2019-09-14T15:10:29.290,12.484,99215.609
1568488229426,2019-09-14T15:10:29.426,12.620,99218.234
1568488229562,2019-09-14T15:10:29.562,12.756,99221.203
1568488229697,2019-09-14T15:10:29.697,12.891,99217.750
1568488229833,2019-09-14T15:10:29.833,13.027,99219.539
1568488229969,2019-09-14T15:10:29.969,13.163,99216.438
1568488230104,2019-09-14T15:10:30.104,13.298,99219.438
1568488230240,2019-09-14T15:10:30.240,13.434,99222.516
1568488230375,2019-09-14T15:10:30.375,13.569,99215.961
1568488230511,2019-09-14T15:10:30.511,13.705,99221.578
1568488230647,2019-09-14T15:10:30.647,13.841,99219.438
1568488230782,2019-09-14T15:10:30.782,13.976,99215.516
1568488230918,2019-09-14T15:10:30.918,14.112,99222.516
1568488231055,2019-09-14T15:10:31.055,14.249,99215.961
1568488231189,2019-09-14T15:10:31.189,14.383,99218.133
1568488231326,2019-09-14T15:10:31.326,14.520,99218.133
1568488231460,2019-09-14T15:10:31.460,14.654,99221.578
1568488231597,2019-09-14T15:10:31.597,14.791,99219.797
1568488231733,2019-09-14T15:10:31.733,14.927,99211.586
1568488231868,2019-09-14T15:10:31.868,15.062,99218.969
1568488232004,2019-09-14T15:10:32.004,15.198,99216.344
1568488232140,2019-09-14T15:10:32.140,15.334,99221.969
1568488232275,2019-09-14T15:10:32.275,15.469,99221.578
1568488232411,2019-09-14T15:10:32.411,15.605,99219.797
1568488232546,2019-09-14T15:10:32.546,15.740,99220.656
1568488232682,2019-09-14T15:10:32.682,15.876,99221.969
1568488232818,2019-09-14T15:10:32.818,16.012,99214.109
1568488232953,2019-09-14T15:10:32.953,16.147,99220.281
1568488233089,2019-09-14T15:10:33.089,16.283,99216.250
1568488233226,2019-09-14T15:10:33.226,16.420,99214.109
1568488233360,2019-09-14T15:10:33.360,16.554,99214.109
1568488233497,2019-09-14T15:10:33.497,16.691,99218.391
1568488233631,2019-09-14T15:10:33.631,16.825,99216.250
1568488233768,2019-09-14T15:10:33.768,16.962,99212.805
1568488233904,2019-09-14T15:10:33.904,17.098,99216.156
