epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568487922453,2019-09-14T15:05:22.453,0.000,-0.768,0.591,0.018
1568487922463,2019-09-14T15:05:22.463,0.010,-0.775,0.603,0.014
1568487922473,2019-09-14T15:05:22.473,0.020,-0.772,0.605,0.015
1568487922483,2019-09-14T15:05:22.483,0.030,-0.771,0.600,0.014
1568487922493,2019-09-14T15:05:22.493,0.040,-0.771,0.601,0.012
1568487922503,2019-09-14T15:05:22.503,0.050,-0.769,0.604,0.009
1568487922513,2019-09-14T15:05:22.513,0.060,-0.768,0.598,0.012
1568487922523,2019-09-14T15:05:22.523,0.070,-0.768,0.597,0.013
1568487922533,2019-09-14T15:05:22.533,0.080,-0.770,0.599,0.010
1568487922543,2019-09-14T15:05:22.543,0.090,-0.770,0.600,0.012
1568487922553,2019-09-14T15:05:22.553,0.100,-0.770,0.602,0.013
1568487922563,2019-09-14T15:05:22.563,0.110,-0.774,0.606,0.016
1568487922573,2019-09-14T15:05:22.573,0.120,-0.775,0.603,0.015
1568487922583,2019-09-14T15:05:22.583,0.130,-0.778,0.604,0.015
1568487922593,2019-09-14T15:05:22.593,0.140,-0.780,0.604,0.015
1568487922603,2019-09-14T15:05:22.603,0.150,-0.777,0.601,0.017
1568487922613,2019-09-14T15:05:22.613,0.160,-0.771,0.594,0.017
1568487922623,2019-09-14T15:05:22.623,0.170,-0.770,0.596,0.015
1568487922633,2019-09-14T15:05:22.633,0.180,-0.771,0.602,0.016
1568487922643,2019-09-14T15:05:22.643,0.190,-0.770,0.600,0.012
1568487922653,2019-09-14T15:05:22.653,0.200,-0.772,0.596,0.015
1568487922663,2019-09-14T15:05:22.663,0.210,-0.775,0.599,0.015
1568487922673,2019-09-14T15:05:22.673,0.220,-0.769,0.602,0.012
1568487922683,2019-09-14T15:05:22.683,0.230,-0.771,0.599,0.016
1568487922693,2019-09-14T15:05:22.693,0.240,-0.773,0.595,0.018
1568487922703,2019-09-14T15:05:22.703,0.250,-0.773,0.599,0.015
1568487922713,2019-09-14T15:05:22.713,0.260,-0.771,0.599,0.016
1568487922723,2019-09-14T15:05:22.723,0.270,-0.774,0.597,0.014
1568487922733,2019-09-14T15:05:22.733,0.280,-0.772,0.598,0.016
1568487922743,2019-09-14T15:05:22.743,0.290,-0.777,0.596,0.015
1568487922753,2019-09-14T15:05:22.753,0.300,-0.777,0.593,0.013
1568487922763,2019-09-14T15:05:22.763,0.310,-0.774,0.601,0.014
1568487922773,2019-09-14T15:05:22.773,0.320,-0.773,0.605,0.015
1568487922783,2019-09-14T15:05:22.783,0.330,-0.774,0.600,0.013
