epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1568493598219,2019-09-14T16:39:58.219,0.000,0.000138438,-0.000167375,-0.000145938
1568493598269,2019-09-14T16:39:58.269,0.050,0.000138125,-0.000168500,-0.000146063
1568493598319,2019-09-14T16:39:58.319,0.100,0.000138812,-0.000168125,-0.000146812
1568493598369,2019-09-14T16:39:58.369,0.150,0.000137750,-0.000167750,-0.000146750
1568493598419,2019-09-14T16:39:58.419,0.200,0.000138438,-0.000165937,-0.000146437
1568493598469,2019-09-14T16:39:58.469,0.250,0.000137750,-0.000165937,-0.000146812
1568493598519,2019-09-14T16:39:58.519,0.300,0.000137750,-0.000165937,-0.000147563
1568493598569,2019-09-14T16:39:58.569,0.350,0.000136313,-0.000165562,-0.000148687
1568493598619,2019-09-14T16:39:58.619,0.400,0.000135187,-0.000165562,-0.000148687
1568493598669,2019-09-14T16:39:58.669,0.450,0.000134875,-0.000164875,-0.000150250
1568493598719,2019-09-14T16:39:58.719,0.500,0.000134875,-0.000162688,-0.000151375
1568493598769,2019-09-14T16:39:58.769,0.550,0.000134125,-0.000163063,-0.000151000
1568493598819,2019-09-14T16:39:58.819,0.600,0.000133750,-0.000162312,-0.000152500
1568493598869,2019-09-14T16:39:58.869,0.650,0.000132313,-0.000163063,-0.000152875
1568493598919,2019-09-14T16:39:58.919,0.700,0.000130875,-0.000163437,-0.000149938
1568493598969,2019-09-14T16:39:58.969,0.750,0.000127625,-0.000163437,-0.000150625
1568493599019,2019-09-14T16:39:59.019,0.800,0.000125437,-0.000165250,-0.000148812
1568493599069,2019-09-14T16:39:59.069,0.850,0.000124750,-0.000163437,-0.000148000
1568493599119,2019-09-14T16:39:59.119,0.900,0.000124000,-0.000163437,-0.000147250
1568493599169,2019-09-14T16:39:59.169,0.950,0.000121500,-0.000162312,-0.000145750
1568493599219,2019-09-14T16:39:59.219,1.000,0.000122563,-0.000161250,-0.000143813
1568493599269,2019-09-14T16:39:59.269,1.050,0.000122187,-0.000160500,-0.000140375
1568493599319,2019-09-14T16:39:59.319,1.100,0.000124000,-0.000161250,-0.000137813
1568493599369,2019-09-14T16:39:59.369,1.150,0.000124375,-0.000159438,-0.000135187
1568493599419,2019-09-14T16:39:59.419,1.200,0.000125437,-0.000158000,-0.000133687
1568493599469,2019-09-14T16:39:59.469,1.250,0.000125812,-0.000158000,-0.000132875
1568493599519,2019-09-14T16:39:59.519,1.300,0.000125063,-0.000157625,-0.000134000
1568493599569,2019-09-14T16:39:59.569,1.350,0.000124375,-0.000156938,-0.000134375
1568493599619,2019-09-14T16:39:59.619,1.400,0.000124000,-0.000155812,-0.000136625
1568493599669,2019-09-14T16:39:59.669,1.450,0.000121125,-0.000155812,-0.000139375
1568493599719,2019-09-14T16:39:59.719,1.500,0.000118938,-0.000155125,-0.000140438
1568493599769,2019-09-14T16:39:59.769,1.550,0.000117875,-0.000154375,-0.000143875
1568493599819,2019-09-14T16:39:59.819,1.600,0.000116750,-0.000154375,-0.000143875
1568493599869,2019-09-14T16:39:59.869,1.650,0.000115688,-0.000153688,-0.000144625
1568493599919,2019-09-14T16:39:59.919,1.700,0.000114250,-0.000154000,-0.000144937
1568493599969,2019-09-14T16:39:59.969,1.750,0.000113500,-0.000153688,-0.000144562
1568493600019,2019-09-14T16:40:00.019,1.800,0.000112437,-0.000153688,-0.000145313
1568493600069,2019-09-14T16:40:00.069,1.850,0.000112437,-0.000152938,-0.000145000
1568493600119,2019-09-14T16:40:00.119,1.900,0.000112437,-0.000153313,-0.000143875
1568493600169,2019-09-14T16:40:00.169,1.950,0.000113500,-0.000153625,-0.000143813
1568493600219,2019-09-14T16:40:00.219,2.000,0.000113875,-0.000152938,-0.000143062
1568493600269,2019-09-14T16:40:00.269,2.050,0.000113875,-0.000153688,-0.000143062
1568493600319,2019-09-14T16:40:00.319,2.100,0.000113875,-0.000153313,-0.000143125
1568493600369,2019-09-14T16:40:00.369,2.150,0.000113500,-0.000153688,-0.000142750
1568493600419,2019-09-14T16:40:00.419,2.200,0.000111375,-0.000153625,-0.000143062
1568493600469,2019-09-14T16:40:00.469,2.250,0.000109562,-0.000154375,-0.000143813
1568493600519,2019-09-14T16:40:00.519,2.300,0.000108063,-0.000155125,-0.000143062
1568493600569,2019-09-14T16:40:00.569,2.350,0.000107000,-0.000154000,-0.000143813
1568493600619,2019-09-14T16:40:00.619,2.400,0.000106625,-0.000153688,-0.000144250
1568493600669,2019-09-14T16:40:00.669,2.450,0.000105188,-0.000154000,-0.000144562
1568493600719,2019-09-14T16:40:00.719,2.500,0.000104125,-0.000152562,-0.000147563
1568493600769,2019-09-14T16:40:00.769,2.550,0.000105937,-0.000153313,-0.000147188
1568493600819,2019-09-14T16:40:00.819,2.600,0.000104125,-0.000152187,-0.000149062
1568493600869,2019-09-14T16:40:00.869,2.650,0.000105188,-0.000153313,-0.000150937
1568493600919,2019-09-14T16:40:00.919,2.700,0.000107375,-0.000154000,-0.000152187
1568493600969,2019-09-14T16:40:00.969,2.750,0.000109562,-0.000151875,-0.000153625
1568493601019,2019-09-14T16:40:01.019,2.800,0.000112063,-0.000153313,-0.000155563
1568493601069,2019-09-14T16:40:01.069,2.850,0.000114625,-0.000152562,-0.000157750
1568493601119,2019-09-14T16:40:01.119,2.900,0.000115688,-0.000152562,-0.000158500
1568493601169,2019-09-14T16:40:01.169,2.950,0.000115688,-0.000152562,-0.000158562
1568493601219,2019-09-14T16:40:01.219,3.000,0.000117875,-0.000153313,-0.000157750
1568493601269,2019-09-14T16:40:01.269,3.050,0.000117875,-0.000152187,-0.000157375
1568493601319,2019-09-14T16:40:01.319,3.100,0.000118563,-0.000152562,-0.000157000
1568493601369,2019-09-14T16:40:01.369,3.150,0.000119312,-0.000153313,-0.000155500
1568493601419,2019-09-14T16:40:01.419,3.200,0.000120375,-0.000154000,-0.000153937
1568493601469,2019-09-14T16:40:01.469,3.250,0.000122563,-0.000154000,-0.000152437
1568493601519,2019-09-14T16:40:01.519,3.300,0.000123250,-0.000155438,-0.000151375
1568493601569,2019-09-14T16:40:01.569,3.350,0.000126500,-0.000157250,-0.000147938
1568493601619,2019-09-14T16:40:01.619,3.400,0.000126500,-0.000156187,-0.000146812
1568493601669,2019-09-14T16:40:01.669,3.450,0.000129437,-0.000156875,-0.000143000
1568493601719,2019-09-14T16:40:01.719,3.500,0.000130125,-0.000155812,-0.000141125
1568493601769,2019-09-14T16:40:01.769,3.550,0.000130125,-0.000155125,-0.000141563
1568493601819,2019-09-14T16:40:01.819,3.600,0.000127250,-0.000155063,-0.000144125
1568493601869,2019-09-14T16:40:01.869,3.650,0.000126188,-0.000154000,-0.000144188
1568493601919,2019-09-14T16:40:01.919,3.700,0.000122187,-0.000155812,-0.000144500
1568493601969,2019-09-14T16:40:01.969,3.750,0.000122187,-0.000156187,-0.000143750
1568493602019,2019-09-14T16:40:02.019,3.800,0.000121125,-0.000155063,-0.000144125
1568493602069,2019-09-14T16:40:02.069,3.850,0.000120000,-0.000155438,-0.000144937
1568493602119,2019-09-14T16:40:02.119,3.900,0.000118938,-0.000154750,-0.000144125
1568493602169,2019-09-14T16:40:02.169,3.950,0.000117500,-0.000154750,-0.000144125
1568493602219,2019-09-14T16:40:02.219,4.000,0.000113500,-0.000155125,-0.000143438
1568493602269,2019-09-14T16:40:02.269,4.050,0.000115688,-0.000154000,-0.000143000
1568493602319,2019-09-14T16:40:02.319,4.100,0.000115688,-0.000155125,-0.000142625
1568493602369,2019-09-14T16:40:02.369,4.150,0.000117125,-0.000154750,-0.000143000
1568493602419,2019-09-14T16:40:02.419,4.200,0.000116750,-0.000154375,-0.000141563
1568493602469,2019-09-14T16:40:02.469,4.250,0.000117500,-0.000154000,-0.000140750
1568493602519,2019-09-14T16:40:02.519,4.300,0.000116375,-0.000154750,-0.000141875
1568493602569,2019-09-14T16:40:02.569,4.350,0.000117875,-0.000155125,-0.000141125
1568493602619,2019-09-14T16:40:02.619,4.400,0.000114250,-0.000154375,-0.000142250
1568493602669,2019-09-14T16:40:02.669,4.450,0.000113500,-0.000154750,-0.000141500
1568493602719,2019-09-14T16:40:02.719,4.500,0.000113125,-0.000155125,-0.000143000
1568493602769,2019-09-14T16:40:02.769,4.550,0.000111687,-0.000154375,-0.000143438
1568493602819,2019-09-14T16:40:02.819,4.600,0.000111687,-0.000155438,-0.000144125
1568493602869,2019-09-14T16:40:02.869,4.650,0.000111000,-0.000155438,-0.000144125
1568493602919,2019-09-14T16:40:02.919,4.700,0.000110625,-0.000156187,-0.000144500
1568493602969,2019-09-14T16:40:02.969,4.750,0.000109875,-0.000156187,-0.000142188
1568493603019,2019-09-14T16:40:03.019,4.800,0.000109188,-0.000154750,-0.000143813
1568493603069,2019-09-14T16:40:03.069,4.850,0.000111000,-0.000156187,-0.000141500
1568493603119,2019-09-14T16:40:03.119,4.900,0.000112437,-0.000155812,-0.000143000
1568493603169,2019-09-14T16:40:03.169,4.950,0.000112813,-0.000156875,-0.000143000
1568493603219,2019-09-14T16:40:03.219,5.000,0.000113125,-0.000156562,-0.000142562
1568493603269,2019-09-14T16:40:03.269,5.050,0.000113125,-0.000156562,-0.000141875
1568493603319,2019-09-14T16:40:03.319,5.100,0.000110625,-0.000157250,-0.000141500
1568493603369,2019-09-14T16:40:03.369,5.150,0.000108063,-0.000156875,-0.000140375
1568493603419,2019-09-14T16:40:03.419,5.200,0.000108063,-0.000156562,-0.000139625
1568493603469,2019-09-14T16:40:03.469,5.250,0.000106250,-0.000157625,-0.000137688
1568493603519,2019-09-14T16:40:03.519,5.300,0.000107375,-0.000157250,-0.000137375
1568493603569,2019-09-14T16:40:03.569,5.350,0.000106625,-0.000158375,-0.000136188
1568493603619,2019-09-14T16:40:03.619,5.400,0.000107000,-0.000158000,-0.000135437
1568493603669,2019-09-14T16:40:03.669,5.450,0.000105937,-0.000158375,-0.000134688
1568493603719,2019-09-14T16:40:03.719,5.500,0.000105937,-0.000157250,-0.000133187
1568493603769,2019-09-14T16:40:03.769,5.550,0.000105188,-0.000156187,-0.000134313
