epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568493708222,2019-09-14T16:41:48.222,0.000,99148.406
1568493708357,2019-09-14T16:41:48.357,0.135,99151.016
1568493708493,2019-09-14T16:41:48.493,0.271,99149.242
1568493708628,2019-09-14T16:41:48.628,0.406,99152.680
1568493708764,2019-09-14T16:41:48.764,0.542,99154.813
1568493708900,2019-09-14T16:41:48.900,0.678,99147.469
1568493709035,2019-09-14T16:41:49.035,0.813,99148.305
1568493709171,2019-09-14T16:41:49.171,0.949,99149.609
1568493709308,2019-09-14T16:41:49.308,1.086,99148.703
1568493709442,2019-09-14T16:41:49.442,1.220,99150.000
1568493709579,2019-09-14T16:41:49.579,1.357,99147.398
1568493709713,2019-09-14T16:41:49.713,1.491,99150.469
1568493709850,2019-09-14T16:41:49.850,1.628,99149.531
1568493709986,2019-09-14T16:41:49.986,1.764,99150.406
1568493710121,2019-09-14T16:41:50.121,1.899,99153.438
1568493710257,2019-09-14T16:41:50.257,2.035,99150.836
1568493710393,2019-09-14T16:41:50.393,2.171,99153.000
1568493710528,2019-09-14T16:41:50.528,2.306,99159.406
1568493710664,2019-09-14T16:41:50.664,2.442,99156.438
1568493710800,2019-09-14T16:41:50.800,2.578,99155.141
1568493710935,2019-09-14T16:41:50.935,2.713,99151.234
1568493711071,2019-09-14T16:41:51.071,2.849,99153.367
1568493711206,2019-09-14T16:41:51.206,2.984,99155.969
1568493711342,2019-09-14T16:41:51.342,3.120,99156.438
1568493711478,2019-09-14T16:41:51.478,3.256,99159.875
1568493711613,2019-09-14T16:41:51.613,3.391,99154.672
1568493711749,2019-09-14T16:41:51.749,3.527,99156.047
1568493711886,2019-09-14T16:41:51.886,3.664,99153.367
1568493712020,2019-09-14T16:41:52.020,3.798,99156.438
1568493712157,2019-09-14T16:41:52.157,3.935,99159.875
1568493712291,2019-09-14T16:41:52.291,4.069,99157.742
1568493712428,2019-09-14T16:41:52.428,4.206,99155.141
1568493712564,2019-09-14T16:41:52.564,4.342,99158.578
1568493712699,2019-09-14T16:41:52.699,4.477,99161.648
1568493712835,2019-09-14T16:41:52.835,4.613,99160.344
1568493712971,2019-09-14T16:41:52.971,4.749,99159.047
1568493713106,2019-09-14T16:41:53.106,4.884,99165.086
1568493713242,2019-09-14T16:41:53.242,5.020,99160.820
1568493713377,2019-09-14T16:41:53.377,5.155,99164.250
1568493713513,2019-09-14T16:41:53.513,5.291,99162.125
1568493713649,2019-09-14T16:41:53.649,5.427,99160.820
1568493713784,2019-09-14T16:41:53.784,5.562,99153.906
1568493713920,2019-09-14T16:41:53.920,5.698,99163.859
1568493714057,2019-09-14T16:41:54.057,5.835,99160.891
1568493714191,2019-09-14T16:41:54.191,5.969,99162.555
1568493714328,2019-09-14T16:41:54.328,6.106,99165.156
1568493714462,2019-09-14T16:41:54.462,6.240,99164.797
1568493714599,2019-09-14T16:41:54.599,6.377,99165.156
1568493714735,2019-09-14T16:41:54.735,6.513,99165.156
1568493714870,2019-09-14T16:41:54.870,6.648,99167.766
1568493715006,2019-09-14T16:41:55.006,6.784,99163.023
1568493715142,2019-09-14T16:41:55.142,6.920,99162.188
1568493715277,2019-09-14T16:41:55.277,7.055,99169.063
1568493715413,2019-09-14T16:41:55.413,7.191,99171.672
1568493715549,2019-09-14T16:41:55.549,7.327,99171.672
1568493715684,2019-09-14T16:41:55.684,7.462,99167.328
1568493715820,2019-09-14T16:41:55.820,7.598,99172.969
1568493715957,2019-09-14T16:41:55.957,7.735,99163.023
1568493716091,2019-09-14T16:41:56.091,7.869,99172.969
1568493716228,2019-09-14T16:41:56.228,8.006,99168.703
1568493716362,2019-09-14T16:41:56.362,8.140,99174.742
1568493716499,2019-09-14T16:41:56.499,8.277,99169.531
1568493716635,2019-09-14T16:41:56.635,8.413,99173.906
1568493716770,2019-09-14T16:41:56.770,8.548,99175.578
1568493716906,2019-09-14T16:41:56.906,8.684,99173.906
1568493717042,2019-09-14T16:41:57.042,8.820,99173.047
1568493717177,2019-09-14T16:41:57.177,8.955,99173.047
1568493717313,2019-09-14T16:41:57.313,9.091,99169.141
1568493717449,2019-09-14T16:41:57.449,9.227,99173.047
1568493717584,2019-09-14T16:41:57.584,9.362,99173.516
1568493717720,2019-09-14T16:41:57.720,9.498,99174.344
1568493717855,2019-09-14T16:41:57.855,9.633,99174.344
1568493717991,2019-09-14T16:41:57.991,9.769,99173.906
1568493718127,2019-09-14T16:41:58.127,9.905,99169.141
1568493718262,2019-09-14T16:41:58.262,10.040,99173.438
1568493718398,2019-09-14T16:41:58.398,10.176,99179.117
1568493718535,2019-09-14T16:41:58.535,10.313,99175.641
1568493718669,2019-09-14T16:41:58.669,10.447,99175.641
1568493718806,2019-09-14T16:41:58.806,10.584,99178.719
1568493718940,2019-09-14T16:41:58.940,10.718,99179.953
1568493719077,2019-09-14T16:41:59.077,10.855,99174.742
1568493719213,2019-09-14T16:41:59.213,10.991,99174.344
1568493719348,2019-09-14T16:41:59.348,11.126,99181.719
1568493719484,2019-09-14T16:41:59.484,11.262,99180.859
1568493719620,2019-09-14T16:41:59.620,11.398,99184.328
1568493719755,2019-09-14T16:41:59.755,11.533,99185.156
1568493719891,2019-09-14T16:41:59.891,11.669,99177.344
1568493720026,2019-09-14T16:42:00.026,11.804,99179.484
1568493720162,2019-09-14T16:42:00.162,11.940,99178.180
1568493720298,2019-09-14T16:42:00.298,12.076,99184.688
1568493720433,2019-09-14T16:42:00.433,12.211,99176.516
1568493720569,2019-09-14T16:42:00.569,12.347,99182.953
1568493720706,2019-09-14T16:42:00.706,12.484,99179.047
1568493720840,2019-09-14T16:42:00.840,12.618,99182.094
1568493720977,2019-09-14T16:42:00.977,12.755,99182.094
1568493721111,2019-09-14T16:42:01.111,12.889,99183.391
1568493721248,2019-09-14T16:42:01.248,13.026,99184.688
1568493721384,2019-09-14T16:42:01.384,13.162,99180.859
1568493721519,2019-09-14T16:42:01.519,13.297,99185.625
1568493721655,2019-09-14T16:42:01.655,13.433,99181.719
1568493721791,2019-09-14T16:42:01.791,13.569,99185.227
1568493721926,2019-09-14T16:42:01.926,13.704,99191.273
1568493722062,2019-09-14T16:42:02.062,13.840,99183.094
1568493722198,2019-09-14T16:42:02.198,13.976,99184.867
1568493722333,2019-09-14T16:42:02.333,14.111,99185.766
