epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568488458593,2019-09-14T15:14:18.593,0.000,-0.503,0.807,-0.027
1568488458603,2019-09-14T15:14:18.603,0.010,-0.542,0.799,-0.022
1568488458613,2019-09-14T15:14:18.613,0.020,-0.569,0.763,-0.015
1568488458623,2019-09-14T15:14:18.623,0.030,-0.571,0.738,-0.006
1568488458633,2019-09-14T15:14:18.633,0.040,-0.565,0.733,-0.003
1568488458643,2019-09-14T15:14:18.643,0.050,-0.572,0.720,-0.006
1568488458653,2019-09-14T15:14:18.653,0.060,-0.575,0.704,-0.004
1568488458663,2019-09-14T15:14:18.663,0.070,-0.598,0.703,0.006
1568488458673,2019-09-14T15:14:18.673,0.080,-0.642,0.714,0.013
1568488458683,2019-09-14T15:14:18.683,0.090,-0.690,0.705,0.022
1568488458693,2019-09-14T15:14:18.693,0.100,-0.713,0.669,0.032
1568488458703,2019-09-14T15:14:18.703,0.110,-0.690,0.658,0.031
1568488458713,2019-09-14T15:14:18.713,0.120,-0.671,0.677,0.020
1568488458723,2019-09-14T15:14:18.723,0.130,-0.663,0.689,0.011
1568488458733,2019-09-14T15:14:18.733,0.140,-0.664,0.700,0.015
1568488458743,2019-09-14T15:14:18.743,0.150,-0.702,0.731,0.025
1568488458753,2019-09-14T15:14:18.753,0.160,-0.756,0.754,0.037
1568488458763,2019-09-14T15:14:18.763,0.170,-0.831,0.738,0.056
1568488458773,2019-09-14T15:14:18.773,0.180,-0.880,0.706,0.076
1568488458783,2019-09-14T15:14:18.783,0.190,-0.884,0.702,0.084
1568488458793,2019-09-14T15:14:18.793,0.200,-0.880,0.728,0.077
1568488458803,2019-09-14T15:14:18.803,0.210,-0.878,0.750,0.070
1568488458813,2019-09-14T15:14:18.813,0.220,-0.862,0.757,0.065
1568488458823,2019-09-14T15:14:18.823,0.230,-0.851,0.777,0.057
1568488458833,2019-09-14T15:14:18.833,0.240,-0.855,0.798,0.045
1568488458843,2019-09-14T15:14:18.843,0.250,-0.871,0.804,0.039
1568488458853,2019-09-14T15:14:18.853,0.260,-0.895,0.783,0.040
1568488458863,2019-09-14T15:14:18.863,0.270,-0.912,0.752,0.054
1568488458873,2019-09-14T15:14:18.873,0.280,-0.917,0.738,0.059
1568488458883,2019-09-14T15:14:18.883,0.290,-0.917,0.733,0.058
1568488458893,2019-09-14T15:14:18.893,0.300,-0.899,0.718,0.065
1568488458903,2019-09-14T15:14:18.903,0.310,-0.878,0.693,0.066
1568488458913,2019-09-14T15:14:18.913,0.320,-0.860,0.675,0.075
1568488458923,2019-09-14T15:14:18.923,0.330,-0.845,0.679,0.089
1568488458933,2019-09-14T15:14:18.933,0.340,-0.850,0.683,0.110
1568488458943,2019-09-14T15:14:18.943,0.350,-0.869,0.678,0.133
1568488458953,2019-09-14T15:14:18.953,0.360,-0.884,0.662,0.158
1568488458963,2019-09-14T15:14:18.963,0.370,-0.882,0.648,0.176
1568488458973,2019-09-14T15:14:18.973,0.380,-0.862,0.656,0.181
1568488458983,2019-09-14T15:14:18.983,0.390,-0.848,0.665,0.175
1568488458993,2019-09-14T15:14:18.993,0.400,-0.838,0.658,0.178
1568488459003,2019-09-14T15:14:19.003,0.410,-0.830,0.655,0.186
1568488459013,2019-09-14T15:14:19.013,0.420,-0.832,0.670,0.187
1568488459023,2019-09-14T15:14:19.023,0.430,-0.840,0.684,0.186
1568488459033,2019-09-14T15:14:19.033,0.440,-0.833,0.707,0.181
1568488459043,2019-09-14T15:14:19.043,0.450,-0.811,0.748,0.167
1568488459053,2019-09-14T15:14:19.053,0.460,-0.790,0.780,0.158
1568488459063,2019-09-14T15:14:19.063,0.470,-0.779,0.789,0.144
1568488459073,2019-09-14T15:14:19.073,0.480,-0.771,0.779,0.140
1568488459083,2019-09-14T15:14:19.083,0.490,-0.764,0.771,0.133
1568488459093,2019-09-14T15:14:19.093,0.500,-0.757,0.776,0.129
1568488459103,2019-09-14T15:14:19.103,0.510,-0.747,0.790,0.125
1568488459113,2019-09-14T15:14:19.113,0.520,-0.738,0.808,0.125
1568488459123,2019-09-14T15:14:19.123,0.530,-0.729,0.827,0.115
1568488459133,2019-09-14T15:14:19.133,0.540,-0.717,0.846,0.102
1568488459143,2019-09-14T15:14:19.143,0.550,-0.702,0.860,0.094
1568488459153,2019-09-14T15:14:19.153,0.560,-0.680,0.872,0.089
1568488459163,2019-09-14T15:14:19.163,0.570,-0.665,0.879,0.082
1568488459173,2019-09-14T15:14:19.173,0.580,-0.657,0.863,0.082
1568488459183,2019-09-14T15:14:19.183,0.590,-0.647,0.822,0.091
1568488459193,2019-09-14T15:14:19.193,0.600,-0.614,0.785,0.095
1568488459203,2019-09-14T15:14:19.203,0.610,-0.576,0.770,0.097
1568488459213,2019-09-14T15:14:19.213,0.620,-0.548,0.768,0.101
1568488459223,2019-09-14T15:14:19.223,0.630,-0.528,0.751,0.108
1568488459233,2019-09-14T15:14:19.233,0.640,-0.493,0.736,0.115
1568488459243,2019-09-14T15:14:19.243,0.650,-0.456,0.744,0.113
1568488459253,2019-09-14T15:14:19.253,0.660,-0.436,0.763,0.116
1568488459263,2019-09-14T15:14:19.263,0.670,-0.424,0.768,0.118
1568488459273,2019-09-14T15:14:19.273,0.680,-0.418,0.765,0.119
1568488459283,2019-09-14T15:14:19.283,0.690,-0.410,0.771,0.125
1568488459293,2019-09-14T15:14:19.293,0.700,-0.388,0.794,0.129
1568488459303,2019-09-14T15:14:19.303,0.710,-0.392,0.796,0.128
1568488459313,2019-09-14T15:14:19.313,0.720,-0.396,0.779,0.138
1568488459323,2019-09-14T15:14:19.323,0.730,-0.394,0.760,0.146
1568488459333,2019-09-14T15:14:19.333,0.740,-0.383,0.754,0.155
1568488459343,2019-09-14T15:14:19.343,0.750,-0.377,0.761,0.156
1568488459353,2019-09-14T15:14:19.353,0.760,-0.381,0.767,0.163
1568488459363,2019-09-14T15:14:19.363,0.770,-0.390,0.754,0.171
1568488459373,2019-09-14T15:14:19.373,0.780,-0.400,0.743,0.183
1568488459383,2019-09-14T15:14:19.383,0.790,-0.416,0.730,0.199
1568488459393,2019-09-14T15:14:19.393,0.800,-0.423,0.724,0.208
1568488459403,2019-09-14T15:14:19.403,0.810,-0.406,0.739,0.208
1568488459413,2019-09-14T15:14:19.413,0.820,-0.392,0.769,0.200
1568488459423,2019-09-14T15:14:19.423,0.830,-0.383,0.794,0.188
1568488459433,2019-09-14T15:14:19.433,0.840,-0.390,0.803,0.177
1568488459443,2019-09-14T15:14:19.443,0.850,-0.400,0.816,0.170
1568488459453,2019-09-14T15:14:19.453,0.860,-0.409,0.847,0.156
1568488459463,2019-09-14T15:14:19.463,0.870,-0.433,0.860,0.142
1568488459473,2019-09-14T15:14:19.473,0.880,-0.456,0.853,0.145
1568488459483,2019-09-14T15:14:19.483,0.890,-0.452,0.862,0.140
1568488459493,2019-09-14T15:14:19.493,0.900,-0.439,0.884,0.126
1568488459503,2019-09-14T15:14:19.503,0.910,-0.433,0.902,0.104
1568488459513,2019-09-14T15:14:19.513,0.920,-0.426,0.908,0.091
1568488459523,2019-09-14T15:14:19.523,0.930,-0.417,0.919,0.085
1568488459533,2019-09-14T15:14:19.533,0.940,-0.412,0.928,0.076
1568488459543,2019-09-14T15:14:19.543,0.950,-0.432,0.912,0.074
1568488459553,2019-09-14T15:14:19.553,0.960,-0.446,0.899,0.074
1568488459563,2019-09-14T15:14:19.563,0.970,-0.448,0.906,0.069
1568488459573,2019-09-14T15:14:19.573,0.980,-0.446,0.898,0.057
1568488459583,2019-09-14T15:14:19.583,0.990,-0.433,0.878,0.050
1568488459593,2019-09-14T15:14:19.593,1.000,-0.419,0.871,0.038
1568488459603,2019-09-14T15:14:19.603,1.010,-0.415,0.870,0.016
1568488459613,2019-09-14T15:14:19.613,1.020,-0.411,0.862,-0.005
1568488459623,2019-09-14T15:14:19.623,1.030,-0.409,0.854,-0.012
1568488459633,2019-09-14T15:14:19.633,1.040,-0.427,0.842,-0.017
1568488459643,2019-09-14T15:14:19.643,1.050,-0.442,0.821,-0.032
1568488459653,2019-09-14T15:14:19.653,1.060,-0.432,0.809,-0.048
1568488459663,2019-09-14T15:14:19.663,1.070,-0.409,0.817,-0.077
1568488459673,2019-09-14T15:14:19.673,1.080,-0.373,0.842,-0.123
1568488459683,2019-09-14T15:14:19.683,1.090,-0.351,0.856,-0.161
1568488459693,2019-09-14T15:14:19.693,1.100,-0.339,0.856,-0.193
1568488459703,2019-09-14T15:14:19.703,1.110,-0.332,0.849,-0.220
1568488459713,2019-09-14T15:14:19.713,1.120,-0.343,0.816,-0.239
1568488459723,2019-09-14T15:14:19.723,1.130,-0.351,0.768,-0.261
1568488459733,2019-09-14T15:14:19.733,1.140,-0.349,0.741,-0.289
1568488459743,2019-09-14T15:14:19.743,1.150,-0.343,0.729,-0.325
1568488459753,2019-09-14T15:14:19.753,1.160,-0.326,0.735,-0.360
1568488459763,2019-09-14T15:14:19.763,1.170,-0.300,0.760,-0.399
1568488459773,2019-09-14T15:14:19.773,1.180,-0.283,0.768,-0.431
1568488459783,2019-09-14T15:14:19.783,1.190,-0.286,0.739,-0.446
1568488459793,2019-09-14T15:14:19.793,1.200,-0.286,0.716,-0.455
1568488459803,2019-09-14T15:14:19.803,1.210,-0.294,0.713,-0.458
1568488459813,2019-09-14T15:14:19.813,1.220,-0.306,0.711,-0.464
1568488459823,2019-09-14T15:14:19.823,1.230,-0.313,0.694,-0.461
1568488459833,2019-09-14T15:14:19.833,1.240,-0.324,0.667,-0.450
1568488459843,2019-09-14T15:14:19.843,1.250,-0.337,0.642,-0.438
1568488459853,2019-09-14T15:14:19.853,1.260,-0.348,0.622,-0.436
1568488459863,2019-09-14T15:14:19.863,1.270,-0.337,0.636,-0.432
1568488459873,2019-09-14T15:14:19.873,1.280,-0.350,0.669,-0.430
1568488459883,2019-09-14T15:14:19.883,1.290,-0.361,0.689,-0.434
1568488459893,2019-09-14T15:14:19.893,1.300,-0.355,0.717,-0.429
1568488459903,2019-09-14T15:14:19.903,1.310,-0.367,0.750,-0.425
1568488459913,2019-09-14T15:14:19.913,1.320,-0.392,0.758,-0.434
1568488459923,2019-09-14T15:14:19.923,1.330,-0.392,0.766,-0.430
1568488459933,2019-09-14T15:14:19.933,1.340,-0.405,0.776,-0.421
1568488459943,2019-09-14T15:14:19.943,1.350,-0.431,0.778,-0.418
1568488459953,2019-09-14T15:14:19.953,1.360,-0.442,0.794,-0.410
1568488459963,2019-09-14T15:14:19.963,1.370,-0.453,0.824,-0.395
1568488459973,2019-09-14T15:14:19.973,1.380,-0.476,0.840,-0.386
1568488459983,2019-09-14T15:14:19.983,1.390,-0.491,0.836,-0.371
1568488459993,2019-09-14T15:14:19.993,1.400,-0.508,0.827,-0.354
1568488460003,2019-09-14T15:14:20.003,1.410,-0.533,0.839,-0.340
1568488460013,2019-09-14T15:14:20.013,1.420,-0.557,0.855,-0.326
1568488460023,2019-09-14T15:14:20.023,1.430,-0.577,0.855,-0.313
1568488460033,2019-09-14T15:14:20.033,1.440,-0.586,0.845,-0.306
1568488460043,2019-09-14T15:14:20.043,1.450,-0.591,0.829,-0.294
1568488460053,2019-09-14T15:14:20.053,1.460,-0.595,0.813,-0.281
1568488460063,2019-09-14T15:14:20.063,1.470,-0.594,0.796,-0.274
1568488460073,2019-09-14T15:14:20.073,1.480,-0.590,0.787,-0.268
1568488460083,2019-09-14T15:14:20.083,1.490,-0.592,0.784,-0.256
1568488460093,2019-09-14T15:14:20.093,1.500,-0.588,0.804,-0.249
1568488460103,2019-09-14T15:14:20.103,1.510,-0.610,0.819,-0.238
1568488460113,2019-09-14T15:14:20.113,1.520,-0.622,0.801,-0.222
1568488460123,2019-09-14T15:14:20.123,1.530,-0.620,0.786,-0.196
1568488460133,2019-09-14T15:14:20.133,1.540,-0.633,0.790,-0.173
1568488460143,2019-09-14T15:14:20.143,1.550,-0.646,0.805,-0.153
1568488460153,2019-09-14T15:14:20.153,1.560,-0.648,0.817,-0.150
1568488460163,2019-09-14T15:14:20.163,1.570,-0.646,0.823,-0.142
1568488460173,2019-09-14T15:14:20.173,1.580,-0.667,0.821,-0.126
1568488460183,2019-09-14T15:14:20.183,1.590,-0.706,0.830,-0.097
1568488460193,2019-09-14T15:14:20.193,1.600,-0.768,0.828,-0.063
1568488460203,2019-09-14T15:14:20.203,1.610,-0.821,0.807,-0.024
1568488460213,2019-09-14T15:14:20.213,1.620,-0.822,0.831,0.003
1568488460223,2019-09-14T15:14:20.223,1.630,-0.799,0.908,0.008
1568488460233,2019-09-14T15:14:20.233,1.640,-0.775,0.965,0.007
1568488460243,2019-09-14T15:14:20.243,1.650,-0.759,0.959,0.009
1568488460253,2019-09-14T15:14:20.253,1.660,-0.753,0.894,0.029
1568488460263,2019-09-14T15:14:20.263,1.670,-0.743,0.832,0.053
1568488460273,2019-09-14T15:14:20.273,1.680,-0.721,0.803,0.085
1568488460283,2019-09-14T15:14:20.283,1.690,-0.723,0.778,0.123
1568488460293,2019-09-14T15:14:20.293,1.700,-0.711,0.768,0.172
1568488460303,2019-09-14T15:14:20.303,1.710,-0.690,0.787,0.191
1568488460313,2019-09-14T15:14:20.313,1.720,-0.650,0.806,0.216
1568488460323,2019-09-14T15:14:20.323,1.730,-0.588,0.808,0.222
1568488460333,2019-09-14T15:14:20.333,1.740,-0.559,0.801,0.224
1568488460343,2019-09-14T15:14:20.343,1.750,-0.541,0.760,0.230
1568488460353,2019-09-14T15:14:20.353,1.760,-0.515,0.714,0.252
1568488460363,2019-09-14T15:14:20.363,1.770,-0.500,0.701,0.278
1568488460373,2019-09-14T15:14:20.373,1.780,-0.487,0.730,0.298
1568488460383,2019-09-14T15:14:20.383,1.790,-0.468,0.783,0.309
1568488460393,2019-09-14T15:14:20.393,1.800,-0.458,0.807,0.316
1568488460403,2019-09-14T15:14:20.403,1.810,-0.447,0.786,0.325
1568488460413,2019-09-14T15:14:20.413,1.820,-0.438,0.769,0.324
1568488460423,2019-09-14T15:14:20.423,1.830,-0.438,0.761,0.318
1568488460433,2019-09-14T15:14:20.433,1.840,-0.435,0.753,0.315
1568488460443,2019-09-14T15:14:20.443,1.850,-0.427,0.760,0.304
1568488460453,2019-09-14T15:14:20.453,1.860,-0.417,0.791,0.291
1568488460463,2019-09-14T15:14:20.463,1.870,-0.410,0.807,0.275
1568488460473,2019-09-14T15:14:20.473,1.880,-0.402,0.804,0.261
1568488460483,2019-09-14T15:14:20.483,1.890,-0.392,0.781,0.239
1568488460493,2019-09-14T15:14:20.493,1.900,-0.369,0.756,0.214
1568488460503,2019-09-14T15:14:20.503,1.910,-0.354,0.740,0.195
1568488460513,2019-09-14T15:14:20.513,1.920,-0.361,0.737,0.178
1568488460523,2019-09-14T15:14:20.523,1.930,-0.354,0.750,0.159
1568488460533,2019-09-14T15:14:20.533,1.940,-0.346,0.766,0.135
1568488460543,2019-09-14T15:14:20.543,1.950,-0.340,0.784,0.124
1568488460553,2019-09-14T15:14:20.553,1.960,-0.331,0.806,0.103
1568488460563,2019-09-14T15:14:20.563,1.970,-0.321,0.822,0.079
1568488460573,2019-09-14T15:14:20.573,1.980,-0.324,0.809,0.066
1568488460583,2019-09-14T15:14:20.583,1.990,-0.323,0.794,0.059
1568488460593,2019-09-14T15:14:20.593,2.000,-0.313,0.824,0.049
1568488460603,2019-09-14T15:14:20.603,2.010,-0.310,0.863,0.039
1568488460613,2019-09-14T15:14:20.613,2.020,-0.311,0.871,0.039
1568488460623,2019-09-14T15:14:20.623,2.030,-0.324,0.868,0.048
1568488460633,2019-09-14T15:14:20.633,2.040,-0.333,0.864,0.049
1568488460643,2019-09-14T15:14:20.643,2.050,-0.366,0.844,0.055
1568488460653,2019-09-14T15:14:20.653,2.060,-0.418,0.813,0.056
1568488460663,2019-09-14T15:14:20.663,2.070,-0.470,0.785,0.056
1568488460673,2019-09-14T15:14:20.673,2.080,-0.502,0.773,0.057
1568488460683,2019-09-14T15:14:20.683,2.090,-0.524,0.806,0.048
1568488460693,2019-09-14T15:14:20.693,2.100,-0.547,0.853,0.025
1568488460703,2019-09-14T15:14:20.703,2.110,-0.554,0.870,0.001
1568488460713,2019-09-14T15:14:20.713,2.120,-0.562,0.838,-0.011
1568488460723,2019-09-14T15:14:20.723,2.130,-0.581,0.813,-0.014
1568488460733,2019-09-14T15:14:20.733,2.140,-0.611,0.812,-0.025
1568488460743,2019-09-14T15:14:20.743,2.150,-0.637,0.819,-0.053
1568488460753,2019-09-14T15:14:20.753,2.160,-0.658,0.830,-0.083
1568488460763,2019-09-14T15:14:20.763,2.170,-0.676,0.833,-0.112
1568488460773,2019-09-14T15:14:20.773,2.180,-0.666,0.829,-0.132
1568488460783,2019-09-14T15:14:20.783,2.190,-0.649,0.828,-0.154
1568488460793,2019-09-14T15:14:20.793,2.200,-0.635,0.841,-0.189
1568488460803,2019-09-14T15:14:20.803,2.210,-0.648,0.864,-0.224
1568488460813,2019-09-14T15:14:20.813,2.220,-0.670,0.863,-0.255
1568488460823,2019-09-14T15:14:20.823,2.230,-0.668,0.827,-0.283
1568488460833,2019-09-14T15:14:20.833,2.240,-0.643,0.795,-0.306
1568488460843,2019-09-14T15:14:20.843,2.250,-0.614,0.787,-0.333
1568488460853,2019-09-14T15:14:20.853,2.260,-0.584,0.773,-0.362
1568488460863,2019-09-14T15:14:20.863,2.270,-0.563,0.723,-0.389
1568488460873,2019-09-14T15:14:20.873,2.280,-0.538,0.656,-0.396
1568488460883,2019-09-14T15:14:20.883,2.290,-0.514,0.623,-0.401
1568488460893,2019-09-14T15:14:20.893,2.300,-0.512,0.628,-0.406
1568488460903,2019-09-14T15:14:20.903,2.310,-0.516,0.659,-0.422
1568488460913,2019-09-14T15:14:20.913,2.320,-0.485,0.726,-0.437
1568488460923,2019-09-14T15:14:20.923,2.330,-0.484,0.769,-0.443
1568488460933,2019-09-14T15:14:20.933,2.340,-0.472,0.760,-0.441
1568488460943,2019-09-14T15:14:20.943,2.350,-0.457,0.745,-0.432
1568488460953,2019-09-14T15:14:20.953,2.360,-0.456,0.728,-0.422
1568488460963,2019-09-14T15:14:20.963,2.370,-0.447,0.692,-0.407
1568488460973,2019-09-14T15:14:20.973,2.380,-0.453,0.643,-0.387
1568488460983,2019-09-14T15:14:20.983,2.390,-0.467,0.600,-0.369
1568488460993,2019-09-14T15:14:20.993,2.400,-0.503,0.573,-0.361
1568488461003,2019-09-14T15:14:21.003,2.410,-0.539,0.570,-0.349
1568488461013,2019-09-14T15:14:21.013,2.420,-0.572,0.607,-0.334
1568488461023,2019-09-14T15:14:21.023,2.430,-0.588,0.689,-0.334
1568488461033,2019-09-14T15:14:21.033,2.440,-0.567,0.785,-0.338
1568488461043,2019-09-14T15:14:21.043,2.450,-0.546,0.849,-0.341
1568488461053,2019-09-14T15:14:21.053,2.460,-0.524,0.858,-0.330
1568488461063,2019-09-14T15:14:21.063,2.470,-0.493,0.839,-0.308
1568488461073,2019-09-14T15:14:21.073,2.480,-0.503,0.797,-0.294
1568488461083,2019-09-14T15:14:21.083,2.490,-0.523,0.715,-0.275
1568488461093,2019-09-14T15:14:21.093,2.500,-0.535,0.644,-0.243
1568488461103,2019-09-14T15:14:21.103,2.510,-0.555,0.634,-0.229
1568488461113,2019-09-14T15:14:21.113,2.520,-0.603,0.658,-0.213
1568488461123,2019-09-14T15:14:21.123,2.530,-0.661,0.674,-0.197
1568488461133,2019-09-14T15:14:21.133,2.540,-0.691,0.694,-0.174
1568488461143,2019-09-14T15:14:21.143,2.550,-0.690,0.736,-0.169
1568488461153,2019-09-14T15:14:21.153,2.560,-0.680,0.785,-0.167
1568488461163,2019-09-14T15:14:21.163,2.570,-0.676,0.801,-0.154
1568488461173,2019-09-14T15:14:21.173,2.580,-0.667,0.797,-0.129
1568488461183,2019-09-14T15:14:21.183,2.590,-0.659,0.771,-0.104
1568488461193,2019-09-14T15:14:21.193,2.600,-0.662,0.714,-0.065
1568488461203,2019-09-14T15:14:21.203,2.610,-0.669,0.690,-0.029
1568488461213,2019-09-14T15:14:21.213,2.620,-0.666,0.735,-0.012
1568488461223,2019-09-14T15:14:21.223,2.630,-0.645,0.797,0.001
1568488461233,2019-09-14T15:14:21.233,2.640,-0.624,0.784,0.021
1568488461243,2019-09-14T15:14:21.243,2.650,-0.602,0.702,0.055
1568488461253,2019-09-14T15:14:21.253,2.660,-0.582,0.637,0.099
