epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568493367006,2019-09-14T16:36:07.006,0.000,0.305,-0.915,1.951
1568493367016,2019-09-14T16:36:07.016,0.010,0.549,-0.671,2.378
1568493367026,2019-09-14T16:36:07.026,0.020,1.890,-1.646,1.707
1568493367036,2019-09-14T16:36:07.036,0.030,1.463,-1.768,1.768
1568493367046,2019-09-14T16:36:07.046,0.040,0.488,-1.890,2.073
1568493367056,2019-09-14T16:36:07.056,0.050,0.427,-2.256,1.890
1568493367066,2019-09-14T16:36:07.066,0.060,0.671,-2.622,1.585
1568493367076,2019-09-14T16:36:07.076,0.070,0.793,-2.988,1.402
1568493367086,2019-09-14T16:36:07.086,0.080,0.976,-3.110,1.768
1568493367096,2019-09-14T16:36:07.096,0.090,0.549,-2.866,2.683
1568493367106,2019-09-14T16:36:07.106,0.100,-0.122,-2.378,3.841
1568493367116,2019-09-14T16:36:07.116,0.110,-0.732,-1.890,4.695
1568493367126,2019-09-14T16:36:07.126,0.120,-1.098,-1.646,5.854
1568493367136,2019-09-14T16:36:07.136,0.130,-1.341,-1.524,7.500
1568493367146,2019-09-14T16:36:07.146,0.140,-1.098,-1.890,9.085
1568493367156,2019-09-14T16:36:07.156,0.150,-0.732,-2.439,10.915
1568493367166,2019-09-14T16:36:07.166,0.160,-1.402,-2.744,12.927
1568493367176,2019-09-14T16:36:07.176,0.170,-1.951,-3.049,14.573
1568493367186,2019-09-14T16:36:07.186,0.180,-1.341,-3.537,15.244
1568493367196,2019-09-14T16:36:07.196,0.190,-0.488,-3.598,15.305
1568493367206,2019-09-14T16:36:07.206,0.200,-0.183,-3.659,14.268
1568493367216,2019-09-14T16:36:07.216,0.210,0.305,-3.659,12.500
1568493367226,2019-09-14T16:36:07.226,0.220,0.671,-3.110,10.610
1568493367236,2019-09-14T16:36:07.236,0.230,0.000,-2.744,7.988
1568493367246,2019-09-14T16:36:07.246,0.240,-0.732,-2.744,4.390
1568493367256,2019-09-14T16:36:07.256,0.250,0.793,-2.683,0.732
1568493367266,2019-09-14T16:36:07.266,0.260,3.537,-3.171,-2.012
1568493367276,2019-09-14T16:36:07.276,0.270,3.902,-3.720,-3.110
1568493367286,2019-09-14T16:36:07.286,0.280,2.134,-3.415,-2.378
1568493367296,2019-09-14T16:36:07.296,0.290,0.732,-2.805,-1.341
1568493367306,2019-09-14T16:36:07.306,0.300,0.976,-2.866,-0.976
1568493367316,2019-09-14T16:36:07.316,0.310,1.463,-2.744,-0.854
1568493367326,2019-09-14T16:36:07.326,0.320,2.256,-2.866,-0.366
1568493367336,2019-09-14T16:36:07.336,0.330,1.829,-2.134,0.366
1568493367346,2019-09-14T16:36:07.346,0.340,1.159,-1.707,0.244
1568493367356,2019-09-14T16:36:07.356,0.350,2.439,-1.585,-0.427
1568493367366,2019-09-14T16:36:07.366,0.360,2.988,-1.037,-0.915
1568493367376,2019-09-14T16:36:07.376,0.370,2.256,-0.244,-1.220
1568493367386,2019-09-14T16:36:07.386,0.380,2.805,0.183,-1.646
1568493367396,2019-09-14T16:36:07.396,0.390,3.659,0.366,-1.890
1568493367406,2019-09-14T16:36:07.406,0.400,3.354,0.732,-1.463
1568493367416,2019-09-14T16:36:07.416,0.410,2.622,1.037,-0.976
1568493367426,2019-09-14T16:36:07.426,0.420,2.195,1.220,-0.488
1568493367436,2019-09-14T16:36:07.436,0.430,2.073,1.463,0.305
1568493367446,2019-09-14T16:36:07.446,0.440,1.707,1.524,1.220
1568493367456,2019-09-14T16:36:07.456,0.450,0.793,1.402,2.256
1568493367466,2019-09-14T16:36:07.466,0.460,-0.244,1.402,3.049
1568493367476,2019-09-14T16:36:07.476,0.470,-0.244,1.098,3.354
1568493367486,2019-09-14T16:36:07.486,0.480,0.366,0.488,3.415
1568493367496,2019-09-14T16:36:07.496,0.490,0.549,-0.061,3.293
1568493367506,2019-09-14T16:36:07.506,0.500,0.366,-0.427,3.354
1568493367516,2019-09-14T16:36:07.516,0.510,0.305,-0.976,3.415
