epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568487792898,2019-09-14T15:03:12.898,0.000,5.427,-10.122,3.780
1568487792908,2019-09-14T15:03:12.908,0.010,5.366,-10.488,3.902
1568487792918,2019-09-14T15:03:12.918,0.020,4.512,-10.244,4.451
1568487792928,2019-09-14T15:03:12.928,0.030,3.354,-9.878,4.756
1568487792938,2019-09-14T15:03:12.938,0.040,2.805,-9.756,5.122
1568487792948,2019-09-14T15:03:12.948,0.050,2.317,-9.634,5.183
1568487792958,2019-09-14T15:03:12.958,0.060,1.646,-9.695,5.244
1568487792968,2019-09-14T15:03:12.968,0.070,1.159,-9.817,5.122
1568487792978,2019-09-14T15:03:12.978,0.080,1.037,-9.878,4.878
1568487792988,2019-09-14T15:03:12.988,0.090,1.280,-9.939,4.512
1568487792998,2019-09-14T15:03:12.998,0.100,1.707,-9.817,3.963
1568487793008,2019-09-14T15:03:13.008,0.110,1.951,-9.329,3.354
1568487793018,2019-09-14T15:03:13.018,0.120,1.341,-8.415,3.049
1568487793028,2019-09-14T15:03:13.028,0.130,0.122,-7.256,2.744
1568487793038,2019-09-14T15:03:13.038,0.140,-0.366,-6.037,2.195
1568487793048,2019-09-14T15:03:13.048,0.150,-0.244,-5.244,1.707
1568487793058,2019-09-14T15:03:13.058,0.160,-0.061,-4.573,1.463
1568487793068,2019-09-14T15:03:13.068,0.170,0.244,-3.963,1.220
1568487793078,2019-09-14T15:03:13.078,0.180,1.037,-3.476,0.854
1568487793088,2019-09-14T15:03:13.088,0.190,1.402,-2.927,0.488
1568487793098,2019-09-14T15:03:13.098,0.200,1.280,-2.134,0.244
1568487793108,2019-09-14T15:03:13.108,0.210,1.585,-1.341,-0.122
1568487793118,2019-09-14T15:03:13.118,0.220,1.402,-0.671,-0.305
1568487793128,2019-09-14T15:03:13.128,0.230,0.793,-0.122,-0.061
1568487793138,2019-09-14T15:03:13.138,0.240,0.610,0.244,0.000
1568487793148,2019-09-14T15:03:13.148,0.250,0.915,0.305,0.000
