epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568488458508,2019-09-14T15:14:18.508,0.000,99210.563
1568488458644,2019-09-14T15:14:18.644,0.136,99207.938
1568488458779,2019-09-14T15:14:18.779,0.271,99211.039
1568488458915,2019-09-14T15:14:18.915,0.407,99210.563
1568488459051,2019-09-14T15:14:19.051,0.543,99211.867
1568488459186,2019-09-14T15:14:19.186,0.678,99213.563
1568488459322,2019-09-14T15:14:19.322,0.814,99214.484
1568488459457,2019-09-14T15:14:19.457,0.949,99211.867
1568488459593,2019-09-14T15:14:19.593,1.085,99209.625
1568488459729,2019-09-14T15:14:19.729,1.221,99214.875
1568488459864,2019-09-14T15:14:19.864,1.356,99208.766
1568488460000,2019-09-14T15:14:20.000,1.492,99210.938
1568488460137,2019-09-14T15:14:20.137,1.629,99207.453
1568488460271,2019-09-14T15:14:20.271,1.763,99209.625
1568488460408,2019-09-14T15:14:20.408,1.900,99210.078
1568488460544,2019-09-14T15:14:20.544,2.036,99213.078
1568488460679,2019-09-14T15:14:20.679,2.171,99209.625
1568488460815,2019-09-14T15:14:20.815,2.307,99207.359
1568488460950,2019-09-14T15:14:20.950,2.442,99210.461
1568488461086,2019-09-14T15:14:21.086,2.578,99207.844
1568488461222,2019-09-14T15:14:21.222,2.714,99209.984
1568488461358,2019-09-14T15:14:21.358,2.850,99206.531
1568488461493,2019-09-14T15:14:21.493,2.985,99211.297
1568488461629,2019-09-14T15:14:21.629,3.121,99213.906
1568488461764,2019-09-14T15:14:21.764,3.256,99213.078
1568488461900,2019-09-14T15:14:21.900,3.392,99211.297
1568488462037,2019-09-14T15:14:22.037,3.529,99216.531
1568488462171,2019-09-14T15:14:22.171,3.663,99215.125
1568488462308,2019-09-14T15:14:22.308,3.800,99212.984
1568488462442,2019-09-14T15:14:22.442,3.934,99212.984
1568488462579,2019-09-14T15:14:22.579,4.071,99212.984
1568488462715,2019-09-14T15:14:22.715,4.207,99214.297
1568488462850,2019-09-14T15:14:22.850,4.342,99208.102
1568488462986,2019-09-14T15:14:22.986,4.478,99206.797
1568488463122,2019-09-14T15:14:23.122,4.614,99211.203
1568488463257,2019-09-14T15:14:23.257,4.749,99209.414
