epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568493708228,2019-09-14T16:41:48.228,0.000,-0.854,-0.915,-7.683
1568493708238,2019-09-14T16:41:48.238,0.010,-0.854,-0.671,-7.012
1568493708248,2019-09-14T16:41:48.248,0.020,-0.976,-1.159,-7.378
1568493708258,2019-09-14T16:41:48.258,0.030,-0.610,-1.768,-6.768
1568493708268,2019-09-14T16:41:48.268,0.040,-0.061,-2.500,-6.098
1568493708278,2019-09-14T16:41:48.278,0.050,0.793,-3.232,-5.793
1568493708288,2019-09-14T16:41:48.288,0.060,1.646,-4.024,-5.732
1568493708298,2019-09-14T16:41:48.298,0.070,1.829,-4.817,-5.854
1568493708308,2019-09-14T16:41:48.308,0.080,1.341,-5.488,-6.037
1568493708318,2019-09-14T16:41:48.318,0.090,1.037,-6.098,-6.280
1568493708328,2019-09-14T16:41:48.328,0.100,0.915,-6.768,-6.402
1568493708338,2019-09-14T16:41:48.338,0.110,0.915,-7.378,-5.732
1568493708348,2019-09-14T16:41:48.348,0.120,0.488,-7.744,-4.756
1568493708358,2019-09-14T16:41:48.358,0.130,0.000,-8.110,-3.537
1568493708368,2019-09-14T16:41:48.368,0.140,-0.244,-8.415,-2.256
1568493708378,2019-09-14T16:41:48.378,0.150,-0.610,-8.537,-1.402
1568493708388,2019-09-14T16:41:48.388,0.160,-1.037,-8.476,-0.610
1568493708398,2019-09-14T16:41:48.398,0.170,-1.707,-8.293,-0.122
1568493708408,2019-09-14T16:41:48.408,0.180,-2.622,-7.988,0.122
1568493708418,2019-09-14T16:41:48.418,0.190,-3.171,-7.744,0.305
1568493708428,2019-09-14T16:41:48.428,0.200,-3.841,-7.073,0.671
1568493708438,2019-09-14T16:41:48.438,0.210,-4.451,-6.463,1.159
1568493708448,2019-09-14T16:41:48.448,0.220,-4.634,-5.915,1.463
1568493708458,2019-09-14T16:41:48.458,0.230,-5.000,-5.366,1.829
1568493708468,2019-09-14T16:41:48.468,0.240,-5.854,-4.573,2.195
1568493708478,2019-09-14T16:41:48.478,0.250,-6.463,-3.963,2.134
1568493708488,2019-09-14T16:41:48.488,0.260,-7.012,-3.598,1.707
1568493708498,2019-09-14T16:41:48.498,0.270,-7.500,-3.354,1.159
1568493708508,2019-09-14T16:41:48.508,0.280,-7.927,-3.537,0.305
1568493708518,2019-09-14T16:41:48.518,0.290,-8.232,-3.841,-0.854
1568493708528,2019-09-14T16:41:48.528,0.300,-8.232,-4.329,-1.768
1568493708538,2019-09-14T16:41:48.538,0.310,-7.378,-4.817,-2.683
1568493708548,2019-09-14T16:41:48.548,0.320,-6.890,-5.488,-3.293
1568493708558,2019-09-14T16:41:48.558,0.330,-7.073,-5.976,-3.659
1568493708568,2019-09-14T16:41:48.568,0.340,-7.439,-5.976,-3.659
1568493708578,2019-09-14T16:41:48.578,0.350,-7.805,-6.159,-3.354
1568493708588,2019-09-14T16:41:48.588,0.360,-7.744,-6.159,-2.927
1568493708598,2019-09-14T16:41:48.598,0.370,-7.927,-6.037,-2.561
1568493708608,2019-09-14T16:41:48.608,0.380,-7.866,-5.976,-2.256
1568493708618,2019-09-14T16:41:48.618,0.390,-7.195,-6.098,-2.195
1568493708628,2019-09-14T16:41:48.628,0.400,-6.707,-6.037,-2.378
1568493708638,2019-09-14T16:41:48.638,0.410,-7.195,-5.671,-2.622
1568493708648,2019-09-14T16:41:48.648,0.420,-7.927,-5.000,-2.500
1568493708658,2019-09-14T16:41:48.658,0.430,-8.354,-4.329,-2.195
1568493708668,2019-09-14T16:41:48.668,0.440,-8.720,-3.598,-2.195
1568493708678,2019-09-14T16:41:48.678,0.450,-9.573,-2.744,-2.073
1568493708688,2019-09-14T16:41:48.688,0.460,-10.183,-2.195,-2.134
1568493708698,2019-09-14T16:41:48.698,0.470,-10.122,-1.646,-2.439
1568493708708,2019-09-14T16:41:48.708,0.480,-10.122,-1.037,-3.171
1568493708718,2019-09-14T16:41:48.718,0.490,-10.488,-0.488,-4.146
1568493708728,2019-09-14T16:41:48.728,0.500,-11.159,0.305,-5.061
1568493708738,2019-09-14T16:41:48.738,0.510,-12.134,1.280,-5.976
1568493708748,2019-09-14T16:41:48.748,0.520,-13.415,2.500,-6.524
1568493708758,2019-09-14T16:41:48.758,0.530,-14.878,3.659,-6.646
1568493708768,2019-09-14T16:41:48.768,0.540,-15.854,4.634,-6.524
1568493708778,2019-09-14T16:41:48.778,0.550,-15.854,5.244,-5.793
1568493708788,2019-09-14T16:41:48.788,0.560,-15.305,5.549,-4.634
1568493708798,2019-09-14T16:41:48.798,0.570,-15.061,5.793,-3.415
1568493708808,2019-09-14T16:41:48.808,0.580,-15.061,5.793,-2.195
1568493708818,2019-09-14T16:41:48.818,0.590,-14.512,5.610,-1.463
1568493708828,2019-09-14T16:41:48.828,0.600,-14.024,5.366,-0.854
1568493708838,2019-09-14T16:41:48.838,0.610,-14.268,5.122,-0.305
1568493708848,2019-09-14T16:41:48.848,0.620,-13.841,4.634,-0.244
1568493708858,2019-09-14T16:41:48.858,0.630,-12.866,4.268,-0.915
1568493708868,2019-09-14T16:41:48.868,0.640,-12.012,4.146,-2.317
1568493708878,2019-09-14T16:41:48.878,0.650,-11.220,4.817,-3.902
1568493708888,2019-09-14T16:41:48.888,0.660,-10.366,6.220,-5.549
1568493708898,2019-09-14T16:41:48.898,0.670,-9.634,7.927,-7.256
1568493708908,2019-09-14T16:41:48.908,0.680,-8.354,9.756,-9.451
1568493708918,2019-09-14T16:41:48.918,0.690,-7.317,11.707,-10.915
1568493708928,2019-09-14T16:41:48.928,0.700,-6.707,13.476,-11.402
1568493708938,2019-09-14T16:41:48.938,0.710,-5.610,14.817,-11.524
1568493708948,2019-09-14T16:41:48.948,0.720,-4.939,15.915,-11.402
1568493708958,2019-09-14T16:41:48.958,0.730,-4.695,16.524,-11.768
1568493708968,2019-09-14T16:41:48.968,0.740,-4.085,16.829,-12.805
1568493708978,2019-09-14T16:41:48.978,0.750,-3.659,16.585,-14.024
1568493708988,2019-09-14T16:41:48.988,0.760,-4.634,16.220,-14.390
1568493708998,2019-09-14T16:41:48.998,0.770,-6.098,15.610,-13.963
1568493709008,2019-09-14T16:41:49.008,0.780,-7.378,14.878,-14.024
1568493709018,2019-09-14T16:41:49.018,0.790,-9.634,14.573,-14.939
1568493709028,2019-09-14T16:41:49.028,0.800,-13.598,14.817,-16.037
1568493709038,2019-09-14T16:41:49.038,0.810,-17.683,15.488,-17.073
1568493709048,2019-09-14T16:41:49.048,0.820,-20.488,16.037,-19.268
1568493709058,2019-09-14T16:41:49.058,0.830,-22.256,16.463,-23.049
1568493709068,2019-09-14T16:41:49.068,0.840,-23.354,16.890,-27.744
1568493709078,2019-09-14T16:41:49.078,0.850,-24.268,17.744,-31.707
1568493709088,2019-09-14T16:41:49.088,0.860,-23.963,18.963,-33.476
1568493709098,2019-09-14T16:41:49.098,0.870,-21.159,18.476,-32.744
1568493709108,2019-09-14T16:41:49.108,0.880,-17.195,18.110,-29.390
1568493709118,2019-09-14T16:41:49.118,0.890,-11.951,17.439,-25.488
1568493709128,2019-09-14T16:41:49.128,0.900,-5.915,15.976,-22.561
1568493709138,2019-09-14T16:41:49.138,0.910,-0.305,14.146,-19.451
1568493709148,2019-09-14T16:41:49.148,0.920,1.524,13.232,-14.024
1568493709158,2019-09-14T16:41:49.158,0.930,-0.122,13.049,-7.195
1568493709168,2019-09-14T16:41:49.168,0.940,-1.646,12.561,-1.220
1568493709178,2019-09-14T16:41:49.178,0.950,-1.768,11.280,2.927
1568493709188,2019-09-14T16:41:49.188,0.960,-2.256,9.756,5.610
1568493709198,2019-09-14T16:41:49.198,0.970,-3.415,7.866,6.829
1568493709208,2019-09-14T16:41:49.208,0.980,-3.902,5.671,6.707
1568493709218,2019-09-14T16:41:49.218,0.990,-3.171,3.049,5.122
1568493709228,2019-09-14T16:41:49.228,1.000,-1.280,0.122,2.744
1568493709238,2019-09-14T16:41:49.238,1.010,0.915,-2.744,0.183
1568493709248,2019-09-14T16:41:49.248,1.020,2.988,-5.793,-2.073
1568493709258,2019-09-14T16:41:49.258,1.030,5.549,-8.720,-3.963
1568493709268,2019-09-14T16:41:49.268,1.040,8.415,-11.524,-5.854
1568493709278,2019-09-14T16:41:49.278,1.050,10.854,-13.963,-7.561
1568493709288,2019-09-14T16:41:49.288,1.060,12.561,-15.671,-9.085
1568493709298,2019-09-14T16:41:49.298,1.070,14.390,-16.890,-10.244
1568493709308,2019-09-14T16:41:49.308,1.080,15.732,-17.500,-10.610
1568493709318,2019-09-14T16:41:49.318,1.090,16.585,-17.683,-9.817
1568493709328,2019-09-14T16:41:49.328,1.100,16.585,-17.195,-8.110
1568493709338,2019-09-14T16:41:49.338,1.110,16.037,-16.159,-5.793
1568493709348,2019-09-14T16:41:49.348,1.120,15.793,-15.427,-4.085
1568493709358,2019-09-14T16:41:49.358,1.130,15.854,-14.695,-2.317
1568493709368,2019-09-14T16:41:49.368,1.140,15.183,-13.902,-0.244
1568493709378,2019-09-14T16:41:49.378,1.150,13.963,-12.988,1.829
1568493709388,2019-09-14T16:41:49.388,1.160,12.622,-11.951,3.780
1568493709398,2019-09-14T16:41:49.398,1.170,11.646,-10.915,5.183
1568493709408,2019-09-14T16:41:49.408,1.180,10.793,-10.183,6.220
1568493709418,2019-09-14T16:41:49.418,1.190,9.451,-9.329,7.195
1568493709428,2019-09-14T16:41:49.428,1.200,7.744,-8.598,7.744
1568493709438,2019-09-14T16:41:49.438,1.210,5.671,-7.988,7.866
1568493709448,2019-09-14T16:41:49.448,1.220,3.110,-7.256,7.866
1568493709458,2019-09-14T16:41:49.458,1.230,0.793,-6.646,7.805
1568493709468,2019-09-14T16:41:49.468,1.240,-1.098,-6.159,6.951
1568493709478,2019-09-14T16:41:49.478,1.250,-2.622,-5.732,4.878
1568493709488,2019-09-14T16:41:49.488,1.260,-4.207,-5.366,2.561
1568493709498,2019-09-14T16:41:49.498,1.270,-5.793,-4.634,1.098
1568493709508,2019-09-14T16:41:49.508,1.280,-7.012,-3.659,0.244
1568493709518,2019-09-14T16:41:49.518,1.290,-7.805,-2.622,-0.549
1568493709528,2019-09-14T16:41:49.528,1.300,-8.598,-1.159,-1.707
1568493709538,2019-09-14T16:41:49.538,1.310,-9.390,0.427,-3.171
1568493709548,2019-09-14T16:41:49.548,1.320,-10.793,2.317,-3.780
1568493709558,2019-09-14T16:41:49.558,1.330,-12.805,4.451,-3.476
1568493709568,2019-09-14T16:41:49.568,1.340,-14.573,6.463,-2.439
1568493709578,2019-09-14T16:41:49.578,1.350,-15.671,8.232,-0.793
1568493709588,2019-09-14T16:41:49.588,1.360,-16.220,9.634,1.280
1568493709598,2019-09-14T16:41:49.598,1.370,-16.707,12.317,4.268
1568493709608,2019-09-14T16:41:49.608,1.380,-16.890,15.366,7.073
1568493709618,2019-09-14T16:41:49.618,1.390,-16.585,17.927,8.598
1568493709628,2019-09-14T16:41:49.628,1.400,-16.585,20.793,9.024
1568493709638,2019-09-14T16:41:49.638,1.410,-16.646,23.598,8.354
1568493709648,2019-09-14T16:41:49.648,1.420,-16.402,25.976,6.402
1568493709658,2019-09-14T16:41:49.658,1.430,-15.854,28.110,4.573
1568493709668,2019-09-14T16:41:49.668,1.440,-15.061,30.122,3.171
1568493709678,2019-09-14T16:41:49.678,1.450,-14.268,31.402,1.951
1568493709688,2019-09-14T16:41:49.688,1.460,-13.415,32.256,1.341
1568493709698,2019-09-14T16:41:49.698,1.470,-14.329,33.171,3.354
1568493709708,2019-09-14T16:41:49.708,1.480,-17.744,34.390,7.988
1568493709718,2019-09-14T16:41:49.718,1.490,-23.232,36.402,13.415
1568493709728,2019-09-14T16:41:49.728,1.500,-28.598,37.866,17.988
1568493709738,2019-09-14T16:41:49.738,1.510,-32.561,38.659,21.159
1568493709748,2019-09-14T16:41:49.748,1.520,-34.878,39.024,23.110
1568493709758,2019-09-14T16:41:49.758,1.530,-36.037,39.146,24.085
1568493709768,2019-09-14T16:41:49.768,1.540,-35.549,39.024,23.171
1568493709778,2019-09-14T16:41:49.778,1.550,-34.024,39.390,19.939
1568493709788,2019-09-14T16:41:49.788,1.560,-31.159,39.756,10.915
1568493709798,2019-09-14T16:41:49.798,1.570,-34.390,43.232,6.463
1568493709808,2019-09-14T16:41:49.808,1.580,-45.488,48.598,9.817
1568493709818,2019-09-14T16:41:49.818,1.590,-49.512,50.427,10.122
1568493709828,2019-09-14T16:41:49.828,1.600,-39.878,52.805,7.805
1568493709838,2019-09-14T16:41:49.838,1.610,-27.622,54.451,4.451
1568493709848,2019-09-14T16:41:49.848,1.620,-20.427,52.927,0.305
1568493709858,2019-09-14T16:41:49.858,1.630,-12.866,49.878,-6.463
1568493709868,2019-09-14T16:41:49.868,1.640,1.585,43.780,-20.244
1568493709878,2019-09-14T16:41:49.878,1.650,12.744,39.268,-32.927
1568493709888,2019-09-14T16:41:49.888,1.660,15.671,35.183,-41.890
1568493709898,2019-09-14T16:41:49.898,1.670,20.366,29.512,-51.402
1568493709908,2019-09-14T16:41:49.908,1.680,32.805,24.695,-58.963
1568493709918,2019-09-14T16:41:49.918,1.690,50.305,15.915,-57.378
1568493709928,2019-09-14T16:41:49.928,1.700,64.390,8.902,-44.451
1568493709938,2019-09-14T16:41:49.938,1.710,71.220,-1.829,-27.317
1568493709948,2019-09-14T16:41:49.948,1.720,72.073,-11.585,-11.341
1568493709958,2019-09-14T16:41:49.958,1.730,70.122,-18.110,2.439
1568493709968,2019-09-14T16:41:49.968,1.740,65.610,-25.122,14.085
1568493709978,2019-09-14T16:41:49.978,1.750,56.829,-27.988,24.634
1568493709988,2019-09-14T16:41:49.988,1.760,46.402,-29.451,34.146
1568493709998,2019-09-14T16:41:49.998,1.770,37.012,-31.220,41.341
1568493710008,2019-09-14T16:41:50.008,1.780,30.122,-33.171,46.280
