epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568487922464,2019-09-14T15:05:22.464,0.000,0.305,-1.646,-0.915
1568487922474,2019-09-14T15:05:22.474,0.010,0.549,-1.341,-0.549
1568487922484,2019-09-14T15:05:22.484,0.020,0.183,-1.402,-0.610
1568487922494,2019-09-14T15:05:22.494,0.030,0.305,-1.341,-0.610
1568487922504,2019-09-14T15:05:22.504,0.040,0.183,-1.159,-0.366
1568487922514,2019-09-14T15:05:22.514,0.050,0.305,-1.037,-0.305
1568487922524,2019-09-14T15:05:22.524,0.060,0.366,-0.915,-0.366
1568487922534,2019-09-14T15:05:22.534,0.070,0.244,-0.732,-0.305
1568487922544,2019-09-14T15:05:22.544,0.080,0.061,-0.671,-0.244
1568487922554,2019-09-14T15:05:22.554,0.090,-0.061,-0.671,-0.366
1568487922564,2019-09-14T15:05:22.564,0.100,-0.183,-0.610,-0.427
1568487922574,2019-09-14T15:05:22.574,0.110,-0.305,-0.671,-0.427
1568487922584,2019-09-14T15:05:22.584,0.120,-0.427,-0.793,-0.549
1568487922594,2019-09-14T15:05:22.594,0.130,-0.488,-0.915,-0.427
1568487922604,2019-09-14T15:05:22.604,0.140,-0.549,-1.098,-0.244
1568487922614,2019-09-14T15:05:22.614,0.150,-0.549,-1.220,-0.305
1568487922624,2019-09-14T15:05:22.624,0.160,-0.366,-1.220,-0.244
1568487922634,2019-09-14T15:05:22.634,0.170,-0.305,-1.220,-0.122
1568487922644,2019-09-14T15:05:22.644,0.180,-0.305,-1.098,0.061
1568487922654,2019-09-14T15:05:22.654,0.190,-0.122,-1.037,0.244
1568487922664,2019-09-14T15:05:22.664,0.200,0.122,-1.037,0.244
1568487922674,2019-09-14T15:05:22.674,0.210,0.366,-1.037,0.122
1568487922684,2019-09-14T15:05:22.684,0.220,-0.061,-0.915,0.122
1568487922694,2019-09-14T15:05:22.694,0.230,-0.061,-0.793,0.000
1568487922704,2019-09-14T15:05:22.704,0.240,0.244,-0.671,-0.183
1568487922714,2019-09-14T15:05:22.714,0.250,0.183,-0.610,-0.244
1568487922724,2019-09-14T15:05:22.724,0.260,0.244,-0.488,-0.244
1568487922734,2019-09-14T15:05:22.734,0.270,0.244,-0.610,-0.183
1568487922744,2019-09-14T15:05:22.744,0.280,0.366,-0.671,0.000
1568487922754,2019-09-14T15:05:22.754,0.290,0.488,-0.732,0.000
1568487922764,2019-09-14T15:05:22.764,0.300,0.732,-0.854,-0.061
1568487922774,2019-09-14T15:05:22.774,0.310,0.610,-0.854,0.061
1568487922784,2019-09-14T15:05:22.784,0.320,0.244,-0.976,0.061
1568487922794,2019-09-14T15:05:22.794,0.330,0.000,-1.098,-0.061
1568487922804,2019-09-14T15:05:22.804,0.340,0.000,-1.159,-0.183
1568487922814,2019-09-14T15:05:22.814,0.350,-0.061,-1.341,-0.122
1568487922824,2019-09-14T15:05:22.824,0.360,-0.305,-1.402,0.000
1568487922834,2019-09-14T15:05:22.834,0.370,-0.122,-1.585,0.183
1568487922844,2019-09-14T15:05:22.844,0.380,0.000,-1.646,0.305
1568487922854,2019-09-14T15:05:22.854,0.390,0.122,-1.524,0.610
1568487922864,2019-09-14T15:05:22.864,0.400,0.183,-1.280,0.793
1568487922874,2019-09-14T15:05:22.874,0.410,0.366,-1.037,0.793
1568487922884,2019-09-14T15:05:22.884,0.420,0.488,-0.854,0.793
1568487922894,2019-09-14T15:05:22.894,0.430,0.244,-0.427,0.854
1568487922904,2019-09-14T15:05:22.904,0.440,0.000,-0.122,0.793
1568487922914,2019-09-14T15:05:22.914,0.450,0.061,0.061,0.915
1568487922924,2019-09-14T15:05:22.924,0.460,0.366,0.061,1.098
1568487922934,2019-09-14T15:05:22.934,0.470,0.610,-0.183,0.915
1568487922944,2019-09-14T15:05:22.944,0.480,1.037,-0.610,0.732
1568487922954,2019-09-14T15:05:22.954,0.490,1.341,-1.098,0.549
1568487922964,2019-09-14T15:05:22.964,0.500,1.524,-1.707,0.305
1568487922974,2019-09-14T15:05:22.974,0.510,1.890,-2.439,0.122
1568487922984,2019-09-14T15:05:22.984,0.520,2.073,-3.110,0.122
1568487922994,2019-09-14T15:05:22.994,0.530,1.890,-3.780,0.183
1568487923004,2019-09-14T15:05:23.004,0.540,1.951,-4.268,0.061
1568487923014,2019-09-14T15:05:23.014,0.550,1.829,-4.451,0.183
1568487923024,2019-09-14T15:05:23.024,0.560,1.707,-4.329,0.427
1568487923034,2019-09-14T15:05:23.034,0.570,1.707,-3.963,0.610
1568487923044,2019-09-14T15:05:23.044,0.580,1.890,-3.476,0.732
1568487923054,2019-09-14T15:05:23.054,0.590,1.951,-2.805,0.793
1568487923064,2019-09-14T15:05:23.064,0.600,2.256,-2.439,0.854
1568487923074,2019-09-14T15:05:23.074,0.610,2.317,-2.012,0.915
1568487923084,2019-09-14T15:05:23.084,0.620,2.378,-1.707,0.915
1568487923094,2019-09-14T15:05:23.094,0.630,2.317,-1.463,0.671
