epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568488034974,2019-09-14T15:07:14.974,0.000,99227.727
1568488035108,2019-09-14T15:07:15.108,0.134,99225.969
1568488035245,2019-09-14T15:07:15.245,0.271,99231.563
1568488035381,2019-09-14T15:07:15.381,0.407,99227.641
1568488035516,2019-09-14T15:07:15.516,0.542,99229.422
1568488035652,2019-09-14T15:07:15.652,0.678,99222.875
1568488035787,2019-09-14T15:07:15.787,0.813,99225.016
1568488035923,2019-09-14T15:07:15.923,0.949,99225.406
1568488036059,2019-09-14T15:07:16.059,1.085,99227.641
1568488036194,2019-09-14T15:07:16.194,1.220,99226.719
1568488036330,2019-09-14T15:07:16.330,1.356,99224.539
1568488036466,2019-09-14T15:07:16.466,1.492,99224.094
1568488036601,2019-09-14T15:07:16.601,1.627,99225.016
1568488036737,2019-09-14T15:07:16.737,1.763,99226.719
1568488036874,2019-09-14T15:07:16.874,1.900,99226.234
1568488037008,2019-09-14T15:07:17.008,2.034,99226.719
1568488037145,2019-09-14T15:07:17.145,2.171,99225.758
1568488037281,2019-09-14T15:07:17.281,2.307,99224.922
1568488037416,2019-09-14T15:07:17.416,2.442,99227.063
1568488037552,2019-09-14T15:07:17.552,2.578,99228.375
1568488037688,2019-09-14T15:07:17.688,2.714,99224.000
1568488037823,2019-09-14T15:07:17.823,2.849,99224.828
1568488037959,2019-09-14T15:07:17.959,2.985,99227.063
1568488038094,2019-09-14T15:07:18.094,3.120,99228.281
1568488038230,2019-09-14T15:07:18.230,3.256,99228.766
1568488038366,2019-09-14T15:07:18.366,3.392,99223.531
1568488038501,2019-09-14T15:07:18.501,3.527,99226.969
1568488038637,2019-09-14T15:07:18.637,3.663,99224.359
1568488038774,2019-09-14T15:07:18.774,3.800,99220.906
1568488038908,2019-09-14T15:07:18.908,3.934,99225.672
1568488039045,2019-09-14T15:07:19.045,4.071,99226.047
1568488039179,2019-09-14T15:07:19.179,4.205,99232.594
1568488039315,2019-09-14T15:07:19.315,4.341,99226.500
1568488039452,2019-09-14T15:07:19.452,4.478,99227.813
1568488039586,2019-09-14T15:07:19.586,4.612,99222.563
1568488039723,2019-09-14T15:07:19.723,4.749,99230.813
1568488039859,2019-09-14T15:07:19.859,4.885,99230.328
1568488039994,2019-09-14T15:07:19.994,5.020,99225.578
1568488040130,2019-09-14T15:07:20.130,5.156,99222.469
1568488040265,2019-09-14T15:07:20.265,5.291,99225.578
1568488040401,2019-09-14T15:07:20.401,5.427,99228.188
1568488040537,2019-09-14T15:07:20.537,5.563,99225.094
1568488040672,2019-09-14T15:07:20.672,5.698,99223.344
1568488040808,2019-09-14T15:07:20.808,5.834,99225.578
1568488040944,2019-09-14T15:07:20.944,5.970,99224.172
1568488041079,2019-09-14T15:07:21.079,6.105,99225.094
1568488041215,2019-09-14T15:07:21.215,6.241,99225.094
1568488041352,2019-09-14T15:07:21.352,6.378,99222.469
1568488041486,2019-09-14T15:07:21.486,6.512,99225.953
1568488041623,2019-09-14T15:07:21.623,6.649,99228.094
1568488041757,2019-09-14T15:07:21.757,6.783,99227.625
1568488041894,2019-09-14T15:07:21.894,6.920,99224.656
1568488042030,2019-09-14T15:07:22.030,7.056,99232.500
1568488042165,2019-09-14T15:07:22.165,7.191,99222.031
1568488042301,2019-09-14T15:07:22.301,7.327,99227.625
1568488042436,2019-09-14T15:07:22.436,7.462,99223.688
1568488042572,2019-09-14T15:07:22.572,7.598,99223.688
1568488042708,2019-09-14T15:07:22.708,7.734,99223.688
