epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568492047783,2019-09-14T16:14:07.783,0.000,3.232,3.171,-1.402
1568492047793,2019-09-14T16:14:07.793,0.010,3.659,3.049,-1.646
1568492047803,2019-09-14T16:14:07.803,0.020,3.476,3.293,-1.463
1568492047813,2019-09-14T16:14:07.813,0.030,3.293,3.354,-1.707
1568492047823,2019-09-14T16:14:07.823,0.040,3.598,3.293,-1.951
1568492047833,2019-09-14T16:14:07.833,0.050,3.720,3.049,-2.134
1568492047843,2019-09-14T16:14:07.843,0.060,3.476,2.927,-2.378
1568492047853,2019-09-14T16:14:07.853,0.070,3.476,2.683,-2.439
1568492047863,2019-09-14T16:14:07.863,0.080,4.024,2.195,-2.561
1568492047873,2019-09-14T16:14:07.873,0.090,4.268,2.134,-2.500
1568492047883,2019-09-14T16:14:07.883,0.100,3.780,2.500,-2.256
1568492047893,2019-09-14T16:14:07.893,0.110,3.476,2.683,-2.195
1568492047903,2019-09-14T16:14:07.903,0.120,3.720,2.561,-2.805
1568492047913,2019-09-14T16:14:07.913,0.130,4.207,2.378,-3.537
1568492047923,2019-09-14T16:14:07.923,0.140,4.634,2.317,-4.207
1568492047933,2019-09-14T16:14:07.933,0.150,4.695,2.317,-4.634
1568492047943,2019-09-14T16:14:07.943,0.160,4.390,2.256,-4.878
1568492047953,2019-09-14T16:14:07.953,0.170,4.390,2.195,-4.878
1568492047963,2019-09-14T16:14:07.963,0.180,4.329,2.195,-4.756
1568492047973,2019-09-14T16:14:07.973,0.190,4.024,2.317,-4.512
1568492047983,2019-09-14T16:14:07.983,0.200,3.598,2.500,-3.963
1568492047993,2019-09-14T16:14:07.993,0.210,3.171,2.683,-3.293
1568492048003,2019-09-14T16:14:08.003,0.220,3.049,2.988,-2.805
1568492048013,2019-09-14T16:14:08.013,0.230,2.927,3.293,-2.439
1568492048023,2019-09-14T16:14:08.023,0.240,2.744,3.537,-2.073
1568492048033,2019-09-14T16:14:08.033,0.250,2.561,3.902,-1.463
1568492048043,2019-09-14T16:14:08.043,0.260,2.500,4.268,-1.098
1568492048053,2019-09-14T16:14:08.053,0.270,2.439,4.512,-0.976
1568492048063,2019-09-14T16:14:08.063,0.280,2.439,4.634,-0.915
1568492048073,2019-09-14T16:14:08.073,0.290,2.378,5.000,-0.854
1568492048083,2019-09-14T16:14:08.083,0.300,2.195,5.122,-0.854
1568492048093,2019-09-14T16:14:08.093,0.310,2.134,5.122,-0.915
1568492048103,2019-09-14T16:14:08.103,0.320,2.073,5.305,-0.976
1568492048113,2019-09-14T16:14:08.113,0.330,2.073,5.244,-1.159
1568492048123,2019-09-14T16:14:08.123,0.340,2.073,5.061,-1.280
1568492048133,2019-09-14T16:14:08.133,0.350,2.195,5.000,-1.341
1568492048143,2019-09-14T16:14:08.143,0.360,2.256,4.878,-1.646
1568492048153,2019-09-14T16:14:08.153,0.370,2.073,4.878,-1.951
1568492048163,2019-09-14T16:14:08.163,0.380,1.646,5.000,-1.951
1568492048173,2019-09-14T16:14:08.173,0.390,1.280,5.183,-2.012
1568492048183,2019-09-14T16:14:08.183,0.400,0.915,5.305,-2.134
1568492048193,2019-09-14T16:14:08.193,0.410,0.427,5.488,-2.195
1568492048203,2019-09-14T16:14:08.203,0.420,0.305,5.549,-2.256
1568492048213,2019-09-14T16:14:08.213,0.430,0.183,5.488,-2.378
1568492048223,2019-09-14T16:14:08.223,0.440,0.122,5.427,-2.561
1568492048233,2019-09-14T16:14:08.233,0.450,-0.061,5.305,-2.805
1568492048243,2019-09-14T16:14:08.243,0.460,-0.244,5.122,-3.110
1568492048253,2019-09-14T16:14:08.253,0.470,-0.122,4.878,-3.354
1568492048263,2019-09-14T16:14:08.263,0.480,-0.061,4.756,-3.476
1568492048273,2019-09-14T16:14:08.273,0.490,0.122,4.634,-3.415
1568492048283,2019-09-14T16:14:08.283,0.500,0.305,4.512,-3.537
1568492048293,2019-09-14T16:14:08.293,0.510,0.305,4.756,-3.537
1568492048303,2019-09-14T16:14:08.303,0.520,-0.244,5.122,-3.841
1568492048313,2019-09-14T16:14:08.313,0.530,-0.854,5.732,-4.146
1568492048323,2019-09-14T16:14:08.323,0.540,-1.463,6.402,-4.756
1568492048333,2019-09-14T16:14:08.333,0.550,-2.256,7.317,-5.366
1568492048343,2019-09-14T16:14:08.343,0.560,-2.866,8.049,-6.037
1568492048353,2019-09-14T16:14:08.353,0.570,-3.293,8.841,-6.646
1568492048363,2019-09-14T16:14:08.363,0.580,-3.720,9.573,-7.256
1568492048373,2019-09-14T16:14:08.373,0.590,-4.207,10.427,-7.805
1568492048383,2019-09-14T16:14:08.383,0.600,-4.573,11.280,-8.537
1568492048393,2019-09-14T16:14:08.393,0.610,-4.756,12.073,-9.207
1568492048403,2019-09-14T16:14:08.403,0.620,-5.000,12.927,-9.817
1568492048413,2019-09-14T16:14:08.413,0.630,-5.305,13.659,-10.488
1568492048423,2019-09-14T16:14:08.423,0.640,-5.793,14.451,-11.098
1568492048433,2019-09-14T16:14:08.433,0.650,-5.976,15.000,-11.585
1568492048443,2019-09-14T16:14:08.443,0.660,-6.159,15.427,-12.073
1568492048453,2019-09-14T16:14:08.453,0.670,-6.707,15.976,-12.683
1568492048463,2019-09-14T16:14:08.463,0.680,-7.683,16.463,-13.354
1568492048473,2019-09-14T16:14:08.473,0.690,-8.171,16.829,-13.780
1568492048483,2019-09-14T16:14:08.483,0.700,-7.988,16.829,-14.085
1568492048493,2019-09-14T16:14:08.493,0.710,-7.744,16.707,-14.268
1568492048503,2019-09-14T16:14:08.503,0.720,-7.256,16.646,-14.268
1568492048513,2019-09-14T16:14:08.513,0.730,-6.707,16.768,-13.963
1568492048523,2019-09-14T16:14:08.523,0.740,-6.524,16.829,-13.293
1568492048533,2019-09-14T16:14:08.533,0.750,-6.585,17.073,-12.378
1568492048543,2019-09-14T16:14:08.543,0.760,-6.829,17.378,-11.402
1568492048553,2019-09-14T16:14:08.553,0.770,-7.378,18.049,-10.549
1568492048563,2019-09-14T16:14:08.563,0.780,-8.354,18.963,-9.939
1568492048573,2019-09-14T16:14:08.573,0.790,-9.634,20.122,-9.573
1568492048583,2019-09-14T16:14:08.583,0.800,-10.854,21.402,-9.329
1568492048593,2019-09-14T16:14:08.593,0.810,-12.195,23.110,-9.207
1568492048603,2019-09-14T16:14:08.603,0.820,-13.293,24.817,-9.451
1568492048613,2019-09-14T16:14:08.613,0.830,-14.207,26.768,-9.695
1568492048623,2019-09-14T16:14:08.623,0.840,-15.061,28.841,-9.939
1568492048633,2019-09-14T16:14:08.633,0.850,-15.732,30.976,-10.366
1568492048643,2019-09-14T16:14:08.643,0.860,-15.976,33.232,-10.793
1568492048653,2019-09-14T16:14:08.653,0.870,-15.854,35.427,-11.707
1568492048663,2019-09-14T16:14:08.663,0.880,-15.000,37.622,-13.354
1568492048673,2019-09-14T16:14:08.673,0.890,-13.598,39.878,-15.183
1568492048683,2019-09-14T16:14:08.683,0.900,-12.744,42.744,-17.134
1568492048693,2019-09-14T16:14:08.693,0.910,-12.256,45.732,-18.963
1568492048703,2019-09-14T16:14:08.703,0.920,-12.195,48.841,-20.549
1568492048713,2019-09-14T16:14:08.713,0.930,-12.561,51.951,-21.707
1568492048723,2019-09-14T16:14:08.723,0.940,-12.927,54.817,-22.744
1568492048733,2019-09-14T16:14:08.733,0.950,-12.805,57.317,-24.024
1568492048743,2019-09-14T16:14:08.743,0.960,-12.500,59.329,-25.366
1568492048753,2019-09-14T16:14:08.753,0.970,-12.073,60.976,-26.463
1568492048763,2019-09-14T16:14:08.763,0.980,-11.646,62.317,-27.683
1568492048773,2019-09-14T16:14:08.773,0.990,-11.098,63.293,-28.780
1568492048783,2019-09-14T16:14:08.783,1.000,-9.939,63.841,-29.878
1568492048793,2019-09-14T16:14:08.793,1.010,-8.476,64.146,-30.671
1568492048803,2019-09-14T16:14:08.803,1.020,-7.134,64.512,-31.098
1568492048813,2019-09-14T16:14:08.813,1.030,-5.732,64.695,-31.280
1568492048823,2019-09-14T16:14:08.823,1.040,-3.537,64.451,-31.463
1568492048833,2019-09-14T16:14:08.833,1.050,-1.280,64.207,-31.585
1568492048843,2019-09-14T16:14:08.843,1.060,0.610,63.963,-31.707
1568492048853,2019-09-14T16:14:08.853,1.070,2.439,63.415,-31.646
1568492048863,2019-09-14T16:14:08.863,1.080,5.183,62.317,-31.707
1568492048873,2019-09-14T16:14:08.873,1.090,8.354,60.854,-31.585
1568492048883,2019-09-14T16:14:08.883,1.100,11.159,59.329,-31.220
1568492048893,2019-09-14T16:14:08.893,1.110,13.415,57.866,-30.915
1568492048903,2019-09-14T16:14:08.903,1.120,14.756,56.402,-30.427
1568492048913,2019-09-14T16:14:08.913,1.130,15.915,54.817,-29.512
1568492048923,2019-09-14T16:14:08.923,1.140,17.500,53.171,-28.598
